Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
1062,2011-08-01 00:39:00,2011-08-01 01:11:00,C2.1,POINT(-15.99786 152.5782),"POLYGON((16.56042 -78.5526,16.56042 -78.5526,16.56042 -78.5526,16.56042 -78.5526,16.56042 -78.5526))",POINT(0.162395460823343 5.98560544079306),"POLYGON((0.084979 191.904742,0.084979 191.904742,0.084979 191.904742,0.084979 191.904742,0.084979 191.904742))",POINT(-24.96068 15),"POLYGON((-22.96068 1,-22.96068 1,-22.96068 1,-22.96068 1,-22.96068 1))",UTC-HGS-TOPO,POINT(-1 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-01 00:47:00,True,,1261,0.0,16.0,-2.0,14.0,152.5782,-15.99786,15,-1,153.41459721884226,0
1064,2011-08-01 07:19:00,2011-08-01 07:44:00,C4.0,POINT(-48.1932 135.9912),"POLYGON((16.56102 -78.8928,16.56102 -78.8928,16.56102 -78.8928,16.56102 -78.8928,16.56102 -78.8928))",POINT(0.152718945360739 19.5135475789441),"POLYGON((0.085328 191.85528,0.085328 191.85528,0.085328 191.85528,0.085328 191.85528,0.085328 191.85528))",POINT(-30.63454 14),"POLYGON((-26.63454 1,-26.63454 1,-26.63454 1,-26.63454 1,-26.63454 1))",UTC-HGS-TOPO,POINT(-3 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-01 07:32:00,True,,0,-2.0,15.0,-4.0,13.0,135.9912,-48.1932,14,-3,144.27817230503024,0
1066,2011-08-01 08:10:00,2011-08-01 08:17:00,C1.4,POINT(-485.4468 166.0902),"POLYGON((16.56108 -78.936,16.56108 -78.936,16.56108 -78.936,16.56108 -78.936,16.56108 -78.936))",POINT(0.543087824297418 71.112190933373),"POLYGON((0.085373 191.849017,0.085373 191.849017,0.085373 191.849017,0.085373 191.849017,0.085373 191.849017))",POINT(-60.10296 15),"POLYGON((-27.10296 1,-27.10296 1,-27.10296 1,-27.10296 1,-27.10296 1))",UTC-HGS-TOPO,POINT(-32 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-01 08:14:00,True,,1263,-31.0,16.0,-33.0,14.0,166.0902,-485.4468,15,-32,513.0736303556049,0
1067,2011-08-01 12:33:00,2011-08-01 12:45:00,C2.0,POINT(15.75186 200.8038),"POLYGON((16.56144 -79.1586,16.56144 -79.1586,16.56144 -79.1586,16.56144 -79.1586,16.56144 -79.1586))",POINT(0.213198668472835 355.514673011236),"POLYGON((0.085602 191.816885,0.085602 191.816885,0.085602 191.816885,0.085602 191.816885,0.085602 191.816885))",POINT(-29.51849 18),"POLYGON((-29.51849 1,-29.51849 1,-29.51849 1,-29.51849 1,-29.51849 1))",UTC-HGS-TOPO,POINT(1 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-01 12:40:00,True,,1261,2.0,19.0,0.0,17.0,200.8038,15.75186,18,1,201.4206721960276,0
1069,2011-08-01 16:51:00,2011-08-01 16:57:00,C1.2,POINT(96.6624 119.4918),"POLYGON((16.5618 -79.3758,16.5618 -79.3758,16.5618 -79.3758,16.5618 -79.3758,16.5618 -79.3758))",POINT(0.162677742315228 321.029015244249),"POLYGON((0.085825 191.785704,0.085825 191.785704,0.085825 191.785704,0.085825 191.785704,0.085825 191.785704))",POINT(-26.88809 13),"POLYGON((-31.88809 1,-31.88809 1,-31.88809 1,-31.88809 1,-31.88809 1))",UTC-HGS-TOPO,POINT(6 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-01 16:56:00,True,,1261,7.0,14.0,5.0,12.0,119.4918,96.6624,13,6,153.6942088726833,0
1071,2011-08-01 21:49:00,2011-08-01 22:01:00,C1.8,POINT(142.7106 168.9816),"POLYGON((16.56228 -79.626,16.56228 -79.626,16.56228 -79.626,16.56228 -79.626,16.56228 -79.626))",POINT(0.234103168586806 319.81779203294),"POLYGON((0.086082 191.750033,0.086082 191.750033,0.086082 191.750033,0.086082 191.750033,0.086082 191.750033))",POINT(-26.62506 16),"POLYGON((-34.62506 1,-34.62506 1,-34.62506 1,-34.62506 1,-34.62506 1))",UTC-HGS-TOPO,POINT(9 16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-01 22:00:00,True,,1261,10.0,17.0,8.0,15.0,168.9816,142.7106,16,9,221.1811395461195,0
1074,2011-08-01 22:10:00,2011-08-01 22:16:00,C3.2,POINT(159.9054 136.545),"POLYGON((16.56228 -79.6434,16.56228 -79.6434,16.56228 -79.6434,16.56228 -79.6434,16.56228 -79.6434))",POINT(0.222556170910288 310.494382090408),"POLYGON((0.0861 191.747538,0.0861 191.747538,0.0861 191.747538,0.0861 191.747538,0.0861 191.747538))",POINT(-25.81793 14),"POLYGON((-34.81793 1,-34.81793 1,-34.81793 1,-34.81793 1,-34.81793 1))",UTC-HGS-TOPO,POINT(10 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-01 22:13:00,True,,0,11.0,15.0,9.0,13.0,136.545,159.9054,14,10,210.2719048616814,0
1076,2011-08-02 03:10:00,2011-08-02 03:16:00,C1.2,POINT(-344.8806 141.6588),"POLYGON((16.56276 -79.8936,16.56276 -79.8936,16.56276 -79.8936,16.56276 -79.8936,16.56276 -79.8936))",POINT(0.394611328861686 67.6697215739004),"POLYGON((0.086357 191.712096,0.086357 191.712096,0.086357 191.712096,0.086357 191.712096,0.086357 191.712096))",POINT(-60.57323 14),"POLYGON((-37.57323 1,-37.57323 1,-37.57323 1,-37.57323 1,-37.57323 1))",UTC-HGS-TOPO,POINT(-22 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-02 03:14:00,True,,1263,-21.0,15.0,-23.0,13.0,141.6588,-344.8806,14,-22,372.8402390753981,0
1077,2011-08-02 03:57:00,2011-08-02 04:00:00,C1.2,POINT(222.7686 137.6172),"POLYGON((16.56282 -79.9332,16.56282 -79.9332,16.56282 -79.9332,16.56282 -79.9332,16.56282 -79.9332))",POINT(0.277136738132751 301.70605205715),"POLYGON((0.086397 191.706495,0.086397 191.706495,0.086397 191.706495,0.086397 191.706495,0.086397 191.706495))",POINT(-25.0049 14),"POLYGON((-38.0049 1,-38.0049 1,-38.0049 1,-38.0049 1,-38.0049 1))",UTC-HGS-TOPO,POINT(14 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-02 04:00:00,True,,0,15.0,15.0,13.0,13.0,137.6172,222.7686,14,14,261.84793847154884,0
1080,2011-08-02 05:19:00,2011-08-02 06:48:00,M1.4,POINT(188.690934 185.767548),"POLYGON((16.562925 -80.001168,16.562925 -80.001168,16.562925 -80.001168,16.562925 -80.001168,16.562925 -80.001168))",POINT(0.280248729152893 314.552702676165),"POLYGON((0.086467 191.696896,0.086467 191.696896,0.086467 191.696896,0.086467 191.696896,0.086467 191.696896))",POINT(-27.75801 17),"POLYGON((-38.75801 1,-38.75801 1,-38.75801 1,-38.75801 1,-38.75801 1))",UTC-HGS-TOPO,POINT(12 17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-08-02 06:19:00,True,,1261,13.0,18.0,11.0,16.0,185.767548,188.690934,17,12,264.7902008453573,0
