Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
885,2011-06-01 02:37:00,2011-06-01 03:06:00,C2.6,POINT(-677.592 268.9866),"POLYGON((16.5792 28.3401,16.5792 28.3401,16.5792 28.3401,16.5792 28.3401,16.5792 28.3401))",POINT(0.770848363386857 68.34819512256),"POLYGON((0.034717 329.672002,0.034717 329.672002,0.034717 329.672002,0.034717 329.672002,0.034717 329.672002))",POINT(14.228026 16),"POLYGON((63.228026 1,63.228026 1,63.228026 1,63.228026 1,63.228026 1))",UTC-HGS-TOPO,POINT(-48 16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-01 02:53:00,True,,1228,-47.0,17.0,-49.0,15.0,268.9866,-677.592,16,-48,729.0299784258259,0
888,2011-06-01 16:09:00,2011-06-01 16:21:00,C1.6,POINT(-303.181902 -330.927342),"POLYGON((16.577755 27.211828,16.577755 27.211828,16.577755 27.211828,16.577755 27.211828,16.577755 27.211828))",POINT(0.474597582512048 137.505377899544),"POLYGON((0.033695 328.649752,0.033695 328.649752,0.033695 328.649752,0.033695 328.649752,0.033695 328.649752))",POINT(34.76582 -21),"POLYGON((55.76582 1,55.76582 1,55.76582 1,55.76582 1,55.76582 1))",UTC-HGS-TOPO,POINT(-20 -21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-01 16:16:00,True,,1226,-19.0,-20.0,-21.0,-22.0,-330.927342,-303.181902,-21,-20,448.81195548193966,0
889,2011-06-01 16:25:00,2011-06-01 16:39:00,C2.9,POINT(-303.181374 -330.946326),"POLYGON((16.577727 27.189589,16.577727 27.189589,16.577727 27.189589,16.577727 27.189589,16.577727 27.189589))",POINT(0.474612805427271 137.507064684875),"POLYGON((0.033674 328.628978,0.033674 328.628978,0.033674 328.628978,0.033674 328.628978,0.033674 328.628978))",POINT(34.61878 -21),"POLYGON((55.61878 1,55.61878 1,55.61878 1,55.61878 1,55.61878 1))",UTC-HGS-TOPO,POINT(-20 -21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-01 16:31:00,True,,1226,-19.0,-20.0,-21.0,-22.0,-330.946326,-303.181374,-21,-20,448.82559667807067,0
891,2011-06-01 16:51:00,2011-06-01 17:08:00,C4.1,POINT(-248.952 -283.7784),"POLYGON((16.5777 27.15342,16.5777 27.15342,16.5777 27.15342,16.5777 27.15342,16.5777 27.15342))",POINT(0.399191741047329 138.740297955347),"POLYGON((0.033642 328.595109,0.033642 328.595109,0.033642 328.595109,0.033642 328.595109,0.033642 328.595109))",POINT(38.37984 -18),"POLYGON((55.37984 1,55.37984 1,55.37984 1,55.37984 1,55.37984 1))",UTC-HGS-TOPO,POINT(-16 -18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-01 17:00:00,True,,1226,-15.0,-17.0,-17.0,-19.0,-283.7784,-248.952,-18,-16,377.5013623956343,0
893,2011-06-02 02:39:00,2011-06-02 02:49:00,C1.2,POINT(-227.8608 -346.9428),"POLYGON((16.57668 26.33598,16.57668 26.33598,16.57668 26.33598,16.57668 26.33598,16.57668 26.33598))",POINT(0.43895454948983 146.70438675145),"POLYGON((0.032909 327.81242,0.032909 327.81242,0.032909 327.81242,0.032909 327.81242,0.032909 327.81242))",POINT(33.976103 -22),"POLYGON((49.976103 1,49.976103 1,49.976103 1,49.976103 1,49.976103 1))",UTC-HGS-TOPO,POINT(-15 -22),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-02 02:44:00,True,,0,-14.0,-21.0,-16.0,-23.0,-346.9428,-227.8608,-22,-15,415.0781259576081,0
896,2011-06-02 06:30:00,2011-06-02 06:36:00,C1.4,POINT(-177.4206 -407.8896),"POLYGON((16.57626 26.0148,16.57626 26.0148,16.57626 26.0148,16.57626 26.0148,16.57626 26.0148))",POINT(0.470403239654665 156.492303499528),"POLYGON((0.032622 327.495293,0.032622 327.495293,0.032622 327.495293,0.032622 327.495293,0.032622 327.495293))",POINT(34.853192 -26),"POLYGON((47.853192 1,47.853192 1,47.853192 1,47.853192 1,47.853192 1))",UTC-HGS-TOPO,POINT(-12 -26),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-02 06:31:00,True,,0,-11.0,-25.0,-13.0,-27.0,-407.8896,-177.4206,-26,-12,444.8055699881916,0
898,2011-06-02 07:22:00,2011-06-02 07:31:00,C2.2,POINT(-336.2802 -300.876),"POLYGON((16.5762 25.94244,16.5762 25.94244,16.5762 25.94244,16.5762 25.94244,16.5762 25.94244))",POINT(0.477202546507381 131.819575218475),"POLYGON((0.032558 327.423021,0.032558 327.423021,0.032558 327.423021,0.032558 327.423021,0.032558 327.423021))",POINT(24.375306 -19),"POLYGON((47.375306 1,47.375306 1,47.375306 1,47.375306 1,47.375306 1))",UTC-HGS-TOPO,POINT(-22 -19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-02 07:31:00,True,,1227,-21.0,-18.0,-23.0,-20.0,-300.876,-336.2802,-19,-22,451.2324681226296,0
901,2011-06-02 09:44:00,2011-06-02 09:50:00,C2.7,POINT(-153.942 -331.8582),"POLYGON((16.57596 25.74498,16.57596 25.74498,16.57596 25.74498,16.57596 25.74498,16.57596 25.74498))",POINT(0.386885323158305 155.11441184627),"POLYGON((0.032382 327.224454,0.032382 327.224454,0.032382 327.224454,0.032382 327.224454,0.032382 327.224454))",POINT(35.070307 -21),"POLYGON((46.070307 1,46.070307 1,46.070307 1,46.070307 1,46.070307 1))",UTC-HGS-TOPO,POINT(-10 -21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-02 09:47:00,True,,0,-9.0,-20.0,-11.0,-22.0,-331.8582,-153.942,-21,-10,365.8251006577323,0
903,2011-06-02 10:22:00,2011-06-02 10:33:00,C1.8,POINT(-894.288 150.732),"POLYGON((16.57584 25.69212,16.57584 25.69212,16.57584 25.69212,16.57584 25.69212,16.57584 25.69212))",POINT(0.959115222761623 80.4327344208959),"POLYGON((0.032336 327.171019,0.032336 327.171019,0.032336 327.171019,0.032336 327.171019,0.032336 327.171019))",POINT(-28.278919 9),"POLYGON((45.721081 1,45.721081 1,45.721081 1,45.721081 1,45.721081 1))",UTC-HGS-TOPO,POINT(-73 9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-02 10:28:00,True,,0,-72.0,10.0,-74.0,8.0,150.732,-894.288,9,-73,906.9019587408552,0
905,2011-06-03 15:58:00,2011-06-03 16:30:00,C2.5,POINT(60.9624 -364.8504),"POLYGON((16.5729 23.2215,16.5729 23.2215,16.5729 23.2215,16.5729 23.2215,16.5729 23.2215))",POINT(0.391274857467566 189.485850995861),"POLYGON((0.030177 324.485015,0.030177 324.485015,0.030177 324.485015,0.030177 324.485015,0.030177 324.485015))",POINT(32.39914 -23),"POLYGON((29.39914 1,29.39914 1,29.39914 1,29.39914 1,29.39914 1))",UTC-HGS-TOPO,POINT(4 -23),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-06-03 16:17:00,True,,0,5.0,-22.0,3.0,-24.0,-364.8504,60.9624,-23,4,369.9084056816228,0
