Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
14,2017-02-08 23:08:00,2017-02-08 23:18:00,B1.1,POINT(-448.125516 297.48345),"POLYGON((-456.28743 288.92286,-441.56805 289.825446,-439.922214 306.012342,-454.586796 305.112516,-456.28743 288.92286))",POINT(0.553364737926259 56.422219320018),"POLYGON((0.555619 57.657861,0.543394 56.720903,0.551317 55.17731,0.563251 56.131022,0.555619 57.657861))",POINT(-57.46447 12),"POLYGON((-57.96447 11.5,-56.96447 11.5,-56.96447 12.5,-57.96447 12.5,-57.96447 11.5))",UTC-HGS-TOPO,POINT(-28 12),"POLYGON((-28.5 11.5,-27.5 11.5,-27.5 12.5,-28.5 12.5,-28.5 11.5))",2017-02-08 23:11:00,True,,12635,-27.5,12.5,-28.5,11.5,297.48345,-448.125516,12,-28,537.8781284958227,1
15,2017-02-09 06:55:00,2017-02-09 07:04:00,C1.1,POINT(-379.300824 203.32821),"POLYGON((-387.421518 194.614662,-371.82417 195.376956,-371.136282 212.017806,-386.704794 211.256394,-387.421518 194.614662))",POINT(0.442777975130415 61.8059965006087),"POLYGON((0.446063 63.328106,0.432148 62.280084,0.439758 60.26211,0.45336 61.35227,0.446063 63.328106))",POINT(-56.73456 6),"POLYGON((-57.23456 5.5,-56.23456 5.5,-56.23456 6.5,-57.23456 6.5,-57.23456 5.5))",UTC-HGS-TOPO,POINT(-23 6),"POLYGON((-23.5 5.5,-22.5 5.5,-22.5 6.5,-23.5 6.5,-23.5 5.5))",2017-02-09 07:02:00,True,,12635,-22.5,6.5,-23.5,5.5,203.32821,-379.300824,6,-23,430.3620290742238,1
16,2017-02-20 13:43:00,2017-02-20 13:51:00,B5.4,POINT(-887.64126 300.944412),"POLYGON((-892.29168 291.97686,-887.3121 293.901378,-882.8676 309.882012,-887.82258 307.965948,-892.29168 291.97686))",POINT(0.966515741821971 71.271371287154),"POLYGON((0.968143 71.8808,0.963886 71.673756,0.964868 70.659188,0.969042 70.869475,0.968143 71.8808))",POINT(105.68647 16),"POLYGON((105.18647 15.5,106.18647 15.5,106.18647 16.5,105.18647 16.5,105.18647 15.5))",UTC-HGS-TOPO,POINT(-72 16),"POLYGON((-72.5 15.5,-71.5 15.5,-71.5 16.5,-72.5 16.5,-72.5 15.5))",2017-02-20 13:48:00,True,,12638,-71.5,16.5,-72.5,15.5,300.944412,-887.64126,16,-72,937.269729356717,1
17,2017-02-21 13:58:00,2017-02-21 14:05:00,B2.9,POINT(-774.37128 431.673282),"POLYGON((-781.0806 423.271824,-773.29974 424.968372,-767.57226 440.031612,-775.29588 438.34665,-781.0806 423.271824))",POINT(0.914435306617189 60.8625181881471),"POLYGON((0.916326 61.546495,0.910119 61.20892,0.912573 60.17534,0.918637 60.516498,0.916326 61.546495))",POINT(104.3797 23),"POLYGON((103.8797 22.5,104.8797 22.5,104.8797 23.5,103.8797 23.5,103.8797 22.5))",UTC-HGS-TOPO,POINT(-60 23),"POLYGON((-60.5 22.5,-59.5 22.5,-59.5 23.5,-60.5 23.5,-60.5 22.5))",2017-02-21 14:01:00,True,,12638,-59.5,23.5,-60.5,22.5,431.673282,-774.37128,23,-60,886.5622943039536,1
18,2017-02-21 22:47:00,2017-02-21 23:04:00,B3.0,POINT(-738.17478 366.569328),"POLYGON((-745.06518 357.93999,-735.3756 359.554086,-731.19882 375.161142,-740.83356 373.555248,-745.06518 357.93999))",POINT(0.850164519018494 63.5915199742257),"POLYGON((0.852644 64.339703,0.844376 63.94417,0.847735 62.838693,0.855842 63.241096,0.852644 64.339703))",POINT(106.54163 18),"POLYGON((106.04163 17.5,107.04163 17.5,107.04163 18.5,106.04163 18.5,106.04163 17.5))",UTC-HGS-TOPO,POINT(-53 18),"POLYGON((-53.5 17.5,-52.5 17.5,-52.5 18.5,-53.5 18.5,-53.5 17.5))",2017-02-21 22:53:00,True,,12638,-52.5,18.5,-53.5,17.5,366.569328,-738.17478,18,-53,824.1814594240883,1
19,2017-02-22 13:03:00,2017-02-22 13:38:00,C4.1,POINT(-669.67692 435.757824),"POLYGON((-677.25804 427.467354,-666.7353 428.939868,-662.03028 444.004302,-672.47904 442.541334,-677.25804 427.467354))",POINT(0.824269951353074 56.9480036746321),"POLYGON((0.82624 57.740963,0.817901 57.245058,0.822377 56.151401,0.830521 56.652103,0.82624 57.740963))",POINT(103.71282 22),"POLYGON((103.21282 21.5,104.21282 21.5,104.21282 22.5,103.21282 22.5,103.21282 21.5))",UTC-HGS-TOPO,POINT(-48 22),"POLYGON((-48.5 21.5,-47.5 21.5,-47.5 22.5,-48.5 22.5,-48.5 21.5))",2017-02-22 13:27:00,True,,12638,-47.5,22.5,-48.5,21.5,435.757824,-669.67692,22,-48,798.969372603169,1
20,2017-02-22 21:07:00,2017-02-22 21:18:00,B4.9,POINT(-610.03992 368.87016),"POLYGON((-617.75364 360.367866,-605.5047 361.706268,-602.26542 377.334204,-614.44902 376.002162,-617.75364 360.367866))",POINT(0.73552294248555 58.8400893668696),"POLYGON((0.737886 59.742762,0.727705 59.147456,0.73327 57.931837,0.743234 58.536125,0.737886 59.742762))",POINT(106.28619 17),"POLYGON((105.78619 16.5,106.78619 16.5,106.78619 17.5,105.78619 17.5,105.78619 16.5))",UTC-HGS-TOPO,POINT(-41 17),"POLYGON((-41.5 16.5,-40.5 16.5,-40.5 17.5,-41.5 17.5,-41.5 16.5))",2017-02-22 21:13:00,True,,12638,-40.5,17.5,-41.5,16.5,368.87016,-610.03992,17,-41,712.8912251753644,1
21,2017-02-23 14:18:00,2017-02-23 14:42:00,B2.4,POINT(-514.157898 408.6366),"POLYGON((-522.332124 400.379268,-509.01087 401.512194,-505.944894 416.8521,-519.186048 415.725336,-522.332124 400.379268))",POINT(0.677728700816184 51.5234220407886),"POLYGON((0.679135 52.529027,0.669001 51.733317,0.676473 50.514613,0.686347 51.314866,0.679135 52.529027))",POINT(103.85662 19),"POLYGON((103.35662 18.5,104.35662 18.5,104.35662 19.5,103.35662 19.5,103.35662 18.5))",UTC-HGS-TOPO,POINT(-34 19),"POLYGON((-34.5 18.5,-33.5 18.5,-33.5 19.5,-34.5 19.5,-34.5 18.5))",2017-02-23 14:28:00,True,,12638,-33.5,19.5,-34.5,18.5,408.6366,-514.157898,19,-34,656.7664843270692,1
22,2017-02-23 20:17:00,2017-02-23 20:27:00,B5.8,POINT(-443.067384 429.217458),"POLYGON((-451.437096 421.116756,-437.459214 422.094768,-434.674164 437.274606,-448.563162 436.302252,-451.437096 421.116756))",POINT(0.63660215860038 45.9096519776712),"POLYGON((0.637103 46.990168,0.627332 46.024048,0.63628 44.829125,0.645764 45.793853,0.637103 46.990168))",POINT(105.57315 20),"POLYGON((105.07315 19.5,106.07315 19.5,106.07315 20.5,105.07315 20.5,105.07315 19.5))",UTC-HGS-TOPO,POINT(-29 20),"POLYGON((-29.5 19.5,-28.5 19.5,-28.5 20.5,-29.5 20.5,-29.5 19.5))",2017-02-23 20:24:00,True,,12638,-28.5,20.5,-29.5,19.5,429.217458,-443.067384,20,-29,616.8762704275349,1
23,2017-02-23 20:36:00,2017-02-23 21:17:00,C1.3,POINT(-388.691718 417.645606),"POLYGON((-397.125678 409.55055,-382.547028 410.408046,-380.242014 425.698158,-394.732902 424.84533,-397.125678 409.55055))",POINT(0.588779856390369 42.9435118699327),"POLYGON((0.588718 44.117569,0.578992 42.987701,0.589046 41.771859,0.598466 42.895821,0.588718 44.117569))",POINT(109.39937 19),"POLYGON((108.89937 18.5,109.89937 18.5,109.89937 19.5,108.89937 19.5,108.89937 18.5))",UTC-HGS-TOPO,POINT(-25 19),"POLYGON((-25.5 18.5,-24.5 18.5,-24.5 19.5,-25.5 19.5,-25.5 18.5))",2017-02-23 20:53:00,True,,12638,-24.5,19.5,-25.5,18.5,417.645606,-388.691718,19,-25,570.534051440314,1
