Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
1619,2012-12-14 12:13:00,2012-12-14 12:23:00,C1.0,POINT(-966.912 -118.4682),"POLYGON((17.08086 32.06946,17.08086 32.06946,17.08086 32.06946,17.08086 32.06946,17.08086 32.06946))",POINT(0.999906427845033 96.9851914674248),"POLYGON((0.037296 331.959309,0.037296 331.959309,0.037296 331.959309,0.037296 331.959309,0.037296 331.959309))",POINT(108.42592 -7),"POLYGON((-161.57408 1,-161.57408 1,-161.57408 1,-161.57408 1,-161.57408 1))",UTC-HGS-TOPO,POINT(-89 -7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-14 12:17:00,True,,1631,-88.0,-6.0,-90.0,-8.0,-118.4682,-966.912,-7.0,-89.0,974.1424588607357,0.0
1620,2012-12-23 03:04:00,2012-12-23 03:09:00,B8.2,POINT(501.4122 -73.6854),"POLYGON((17.09328 50.62212,17.09328 50.62212,17.09328 50.62212,17.09328 50.62212,17.09328 50.62212))",POINT(0.519822985378532 261.639895286644),"POLYGON((0.054803 341.342013,0.054803 341.342013,0.054803 341.342013,0.054803 341.342013,0.054803 341.342013))",POINT(114.882924 -6),"POLYGON((84.882924 1,84.882924 1,84.882924 1,84.882924 1,84.882924 1))",UTC-HGS-TOPO,POINT(31 -6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-23 03:07:00,True,,1633,32.0,-5.0,30.0,-7.0,-73.6854,501.4122,-6.0,31.0,506.7975261206392,0.0
1621,2012-12-23 05:43:00,2012-12-23 05:52:00,C1.3,POINT(530.1876 -74.1012),"POLYGON((17.0934 50.8557,17.0934 50.8557,17.0934 50.8557,17.0934 50.8557,17.0934 50.8557))",POINT(0.549096136940817 262.043645517705),"POLYGON((0.05503 341.421694,0.05503 341.421694,0.05503 341.421694,0.05503 341.421694,0.05503 341.421694))",POINT(115.42843 -6),"POLYGON((83.42843 1,83.42843 1,83.42843 1,83.42843 1,83.42843 1))",UTC-HGS-TOPO,POINT(33 -6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-23 05:48:00,True,,1633,34.0,-5.0,32.0,-7.0,-74.1012,530.1876,-6.0,33.0,535.3408998341151,0.0
1622,2012-12-23 12:50:00,2012-12-23 13:01:00,B4.4,POINT(-267.3198 168.96),"POLYGON((17.09376 51.4824,17.09376 51.4824,17.09376 51.4824,17.09376 51.4824,17.09376 51.4824))",POINT(0.324359005993217 57.7049867257144),"POLYGON((0.055639 341.632227,0.055639 341.632227,0.055639 341.632227,0.055639 341.632227,0.055639 341.632227))",POINT(62.522353 8),"POLYGON((79.522353 1,79.522353 1,79.522353 1,79.522353 1,79.522353 1))",UTC-HGS-TOPO,POINT(-16 8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-23 12:56:00,True,,1635,-15.0,9.0,-17.0,7.0,168.96,-267.3198,8.0,-16.0,316.23939835517007,0.0
1623,2012-12-23 14:23:00,2012-12-23 14:29:00,B7.5,POINT(-234.018 186.2118),"POLYGON((17.09382 51.61872,17.09382 51.61872,17.09382 51.61872,17.09382 51.61872,17.09382 51.61872))",POINT(0.306741382718673 51.4901826106644),"POLYGON((0.055771 341.67743,0.055771 341.67743,0.055771 341.67743,0.055771 341.67743,0.055771 341.67743))",POINT(63.671618 9),"POLYGON((78.671618 1,78.671618 1,78.671618 1,78.671618 1,78.671618 1))",UTC-HGS-TOPO,POINT(-14 9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-23 14:28:00,True,,1635,-13.0,10.0,-15.0,8.0,186.2118,-234.018,9.0,-14.0,299.06397105509046,0.0
1624,2012-12-23 16:13:00,2012-12-23 16:17:00,B4.2,POINT(-246.9654 252.8094),"POLYGON((17.09388 51.77994,17.09388 51.77994,17.09388 51.77994,17.09388 51.77994,17.09388 51.77994))",POINT(0.362489403888731 44.3300557056582),"POLYGON((0.055928 341.730624,0.055928 341.730624,0.055928 341.730624,0.055928 341.730624,0.055928 341.730624))",POINT(61.665374 13),"POLYGON((77.665374 1,77.665374 1,77.665374 1,77.665374 1,77.665374 1))",UTC-HGS-TOPO,POINT(-15 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-23 16:17:00,True,,1635,-14.0,14.0,-16.0,12.0,252.8094,-246.9654,13.0,-15.0,353.4183095504815,0.0
1625,2012-12-26 16:58:00,2012-12-26 17:14:00,C1.6,POINT(389.583216 240.07638),"POLYGON((17.096504 58.122701,17.096504 58.122701,17.096504 58.122701,17.096504 58.122701,17.096504 58.122701))",POINT(0.469288278654234 301.642996034085),"POLYGON((0.06213 343.609015,0.06213 343.609015,0.06213 343.609015,0.06213 343.609015,0.06213 343.609015))",POINT(60.737023 12),"POLYGON((37.737023 1,37.737023 1,37.737023 1,37.737023 1,37.737023 1))",UTC-HGS-TOPO,POINT(24 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-26 17:08:00,True,,1635,25.0,13.0,23.0,11.0,240.07638,389.583216,12.0,24.0,457.61528648287856,0.0
1626,2012-12-26 20:42:00,2012-12-26 20:53:00,C1.2,POINT(406.2312 223.4646),"POLYGON((17.09664 58.44504,17.09664 58.44504,17.09664 58.44504,17.09664 58.44504,17.09664 58.44504))",POINT(0.475461620761425 298.81484780662),"POLYGON((0.062447 343.694478,0.062447 343.694478,0.062447 343.694478,0.062447 343.694478,0.062447 343.694478))",POINT(59.688075 11),"POLYGON((35.688075 1,35.688075 1,35.688075 1,35.688075 1,35.688075 1))",UTC-HGS-TOPO,POINT(25 11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-26 20:48:00,True,,1635,26.0,12.0,24.0,10.0,223.4646,406.2312,11.0,25.0,463.6380218517459,0.0
1627,2012-12-26 21:35:00,2012-12-26 21:40:00,B4.5,POINT(434.802 239.4924),"POLYGON((17.09664 58.5213,17.09664 58.5213,17.09664 58.5213,17.09664 58.5213,17.09664 58.5213))",POINT(0.509054647443221 298.846322770318),"POLYGON((0.062522 343.7146,0.062522 343.7146,0.062522 343.7146,0.062522 343.7146,0.062522 343.7146))",POINT(61.203279 12),"POLYGON((35.203279 1,35.203279 1,35.203279 1,35.203279 1,35.203279 1))",UTC-HGS-TOPO,POINT(27 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-26 21:38:00,True,,1635,28.0,13.0,26.0,11.0,239.4924,434.802,12.0,27.0,496.39640295006166,0.0
1628,2012-12-27 02:17:00,2012-12-27 02:43:00,C1.6,POINT(464.2866 239.1546),"POLYGON((17.09676 58.9266,17.09676 58.9266,17.09676 58.9266,17.09676 58.9266,17.09676 58.9266))",POINT(0.535575067519533 297.253051567149),"POLYGON((0.062921 343.820625,0.062921 343.820625,0.062921 343.820625,0.062921 343.820625,0.062921 343.820625))",POINT(60.623809 12),"POLYGON((32.623809 1,32.623809 1,32.623809 1,32.623809 1,32.623809 1))",UTC-HGS-TOPO,POINT(29 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2012-12-27 02:24:00,True,,1635,30.0,13.0,28.0,11.0,239.1546,464.2866,12.0,29.0,522.2613997230889,0.0
