,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
19,2010-01-19 10:25:00,2010-01-19 10:29:00,C1.1,POINT(-883.044 -406.782),"POLYGON((17.09898 101.8662,17.09898 101.8662,17.09898 101.8662,17.09898 101.8662,17.09898 101.8662))",POINT(1.01274340216701 114.733577227789),"POLYGON((0.107595 350.471319,0.107595 350.471319,0.107595 350.471319,0.107595 350.471319,0.107595 350.471319))",POINT(63.13675 -25),,UTC-HGS-TOPO,POINT(-87 -25),,2010-01-19 10:29:00,true,,0,-86.0,-24.0,-88.0,-26.0,-406.782,-883.044,-25.0,-87.0,972.23366608033075,0.0
21,2010-01-19 13:03:00,2010-01-19 13:14:00,C6.6,POINT(-875.724 -422.1114),"POLYGON((17.09886 102.0402,17.09886 102.0402,17.09886 102.0402,17.09886 102.0402,17.09886 102.0402))",POINT(1.01265353676943 115.734726753101),"POLYGON((0.107774 350.487336,0.107774 350.487336,0.107774 350.487336,0.107774 350.487336,0.107774 350.487336))",POINT(61.6920399999998 -26),,UTC-HGS-TOPO,POINT(-87 -26),,2010-01-19 13:13:00,true,,0,-86.0,-25.0,-88.0,-27.0,-422.1114,-875.724,-26.0,-87.0,972.147395298655283,0.0
23,2010-01-19 15:32:00,2010-01-19 15:36:00,C2.3,POINT(-897.474 -377.0208),"POLYGON((17.09868 102.204,17.09868 102.204,17.09868 102.204,17.09868 102.204,17.09868 102.204))",POINT(1.01401007520959 112.786840386919),"POLYGON((0.107942 350.502402,0.107942 350.502402,0.107942 350.502402,0.107942 350.502402,0.107942 350.502402))",POINT(59.3296200000001 -23),,UTC-HGS-TOPO,POINT(-87.9999999999998 -23),,2010-01-19 15:36:00,true,,0,-87.0,-22.0,-89.0,-24.0,-377.0208,-897.474,-23.0,-87.9999999999998,973.449672201208386,0.0
25,2010-01-19 17:44:00,2010-01-19 17:51:00,C5.1,POINT(-860.28 -452.3814),"POLYGON((17.09856 102.3486,17.09856 102.3486,17.09856 102.3486,17.09856 102.3486,17.09856 102.3486))",POINT(1.0124713909849 117.737802897134),"POLYGON((0.108091 350.515641,0.108091 350.515641,0.108091 350.515641,0.108091 350.515641,0.108091 350.515641))",POINT(59.1226500000003 -28),,UTC-HGS-TOPO,POINT(-87 -28),,2010-01-19 17:51:00,true,,0,-86.0,-27.0,-88.0,-29.0,-452.3814,-860.28,-28.0,-87.0,971.972535345500319,0.0
29,2010-01-19 23:17:00,2010-01-19 23:26:00,C2.2,POINT(-890.67 -392.5548),"POLYGON((17.09826 102.7134,17.09826 102.7134,17.09826 102.7134,17.09826 102.7134,17.09826 102.7134))",POINT(1.0138966703901 113.785055353319),"POLYGON((0.108465 350.54888,0.108465 350.54888,0.108465 350.54888,0.108465 350.54888,0.108465 350.54888))",POINT(55.0778 -24),,UTC-HGS-TOPO,POINT(-87.9999999999998 -24),,2010-01-19 23:26:00,true,,0,-87.0,-23.0,-89.0,-25.0,-392.5548,-890.67,-24.0,-87.9999999999998,973.340803574493066,0.0
31,2010-01-20 00:10:00,2010-01-20 00:22:00,C4.0,POINT(-883.62 -408.0078),"POLYGON((17.0982 102.771,17.0982 102.771,17.0982 102.771,17.0982 102.771,17.0982 102.771))",POINT(1.01382301104397 114.784931966197),"POLYGON((0.108525 350.554115,0.108525 350.554115,0.108525 350.554115,0.108525 350.554115,0.108525 350.554115))",POINT(54.59318 -25),,UTC-HGS-TOPO,POINT(-87.9999999999998 -25),,2010-01-20 00:22:00,true,,0,-87.0,-24.0,-89.0,-26.0,-408.0078,-883.62,-25.0,-87.9999999999998,973.270090602213031,0.0
33,2010-01-20 02:47:00,2010-01-20 02:53:00,C1.7,POINT(-864.72 -433.3488),"POLYGON((17.09808 102.942,17.09808 102.942,17.09808 102.942,17.09808 102.942,17.09808 102.942))",POINT(1.0075301665583 116.617440990631),"POLYGON((0.1087 350.569588,0.1087 350.569588,0.1087 350.569588,0.1087 350.569588,0.1087 350.569588))",POINT(57.15763 -27),,UTC-HGS-TOPO,POINT(-83.9999999999999 -27),,2010-01-20 02:53:00,true,,0,-83.0,-26.0,-85.0,-28.0,-433.3488,-864.72,-27.0,-83.9999999999999,967.228959895970092,0.0
35,2010-01-20 04:48:00,2010-01-20 05:03:00,C5.0,POINT(-867.234 -435.9204),"POLYGON((17.09796 103.074,17.09796 103.074,17.09796 103.074,17.09796 103.074,17.09796 103.074))",POINT(1.01107227757991 116.686665262681),"POLYGON((0.108836 350.581514,0.108836 350.581514,0.108836 350.581514,0.108836 350.581514,0.108836 350.581514))",POINT(54.05124 -27),,UTC-HGS-TOPO,POINT(-86.0000000000001 -27),,2010-01-20 04:57:00,true,,0,-85.0,-26.0,-87.0,-28.0,-435.9204,-867.234,-27.0,-86.0000000000001,970.629386476712966,0.0
37,2010-01-20 06:10:00,2010-01-20 06:18:00,C3.9,POINT(-897.432 -376.9398),"POLYGON((17.0979 103.1634,17.0979 103.1634,17.0979 103.1634,17.0979 103.1634,17.0979 103.1634))",POINT(1.01393706286763 112.783402134729),"POLYGON((0.108928 350.589562,0.108928 350.589562,0.108928 350.589562,0.108928 350.589562,0.108928 350.589562))",POINT(51.30146 -23),,UTC-HGS-TOPO,POINT(-87.9999999999998 -23),,2010-01-20 06:18:00,true,,0,-87.0,-22.0,-89.0,-24.0,-376.9398,-897.432,-23.0,-87.9999999999998,973.379580352926837,0.0
39,2010-01-20 06:45:00,2010-01-20 06:51:00,C3.1,POINT(-897.432 -376.9362),"POLYGON((17.09784 103.2012,17.09784 103.2012,17.09784 103.2012,17.09784 103.2012,17.09784 103.2012))",POINT(1.01393561069158 112.783206762494),"POLYGON((0.108967 350.59298,0.108967 350.59298,0.108967 350.59298,0.108967 350.59298,0.108967 350.59298))",POINT(50.98143 -23),,UTC-HGS-TOPO,POINT(-87.9999999999998 -23),,2010-01-20 06:51:00,true,,0,-87.0,-22.0,-89.0,-24.0,-376.9362,-897.432,-23.0,-87.9999999999998,973.378186263920725,0.0
41,2010-01-20 06:59:00,2010-01-20 07:22:00,C9.7,POINT(-890.652 -392.5116),"POLYGON((17.09784 103.2162,17.09784 103.2162,17.09784 103.2162,17.09784 103.2162,17.09784 103.2162))",POINT(1.01386136468223 113.783155635605),"POLYGON((0.108982 350.594322,0.108982 350.594322,0.108982 350.594322,0.108982 350.594322,0.108982 350.594322))",POINT(50.85342 -24),,UTC-HGS-TOPO,POINT(-87.9999999999998 -24),,2010-01-20 07:14:00,true,,0,-87.0,-23.0,-89.0,-25.0,-392.5116,-890.652,-24.0,-87.9999999999998,973.306910094940235,0.0
42,2010-01-20 07:22:00,2010-01-20 07:32:00,M1.0,POINT(-890.646 -392.5092),"POLYGON((17.09778 103.2414,17.09778 103.2414,17.09778 103.2414,17.09778 103.2414,17.09778 103.2414))",POINT(1.01385463725237 113.783168790723),"POLYGON((0.109008 350.596609,0.109008 350.596609,0.109008 350.596609,0.109008 350.596609,0.109008 350.596609))",POINT(50.64312 -24),,UTC-HGS-TOPO,POINT(-87.9999999999998 -24),,2010-01-20 07:27:00,true,,0,-87.0,-23.0,-89.0,-25.0,-392.5092,-890.646,-24.0,-87.9999999999998,973.300451762270654,0.0
44,2010-01-20 07:42:00,2010-01-20 07:53:00,M1.6,POINT(-897.426 -376.9314),"POLYGON((17.09778 103.263,17.09778 103.263,17.09778 103.263,17.09778 103.263,17.09778 103.263))",POINT(1.01392791211275 112.783083030985),"POLYGON((0.10903 350.598541,0.10903 350.598541,0.10903 350.598541,0.10903 350.598541,0.10903 350.598541))",POINT(50.46024 -23),,UTC-HGS-TOPO,POINT(-87.9999999999998 -23),,2010-01-20 07:49:00,true,,0,-87.0,-22.0,-89.0,-24.0,-376.9314,-897.426,-23.0,-87.9999999999998,973.370795628243627,0.0
47,2010-01-20 10:46:00,2010-01-20 11:10:00,M1.8,POINT(-882.978 -406.6164),"POLYGON((17.0976 103.4628,17.0976 103.4628,17.0976 103.4628,17.0976 103.4628,17.0976 103.4628))",POINT(1.01260879325538 114.726339755693),"POLYGON((0.109235 350.61647,0.109235 350.61647,0.109235 350.61647,0.109235 350.61647,0.109235 350.61647))",POINT(49.77781 -25),,UTC-HGS-TOPO,POINT(-87 -25),,2010-01-20 10:59:00,true,,1041,-86.0,-24.0,-88.0,-26.0,-406.6164,-882.978,-25.0,-87.0,972.104441525168681,0.0
49,2010-01-20 12:28:00,2010-01-20 12:36:00,C3.9,POINT(-897.414 -376.9044),"POLYGON((17.09754 103.5732,17.09754 103.5732,17.09754 103.5732,17.09754 103.5732,17.09754 103.5732))",POINT(1.01390549639285 112.781891231225),"POLYGON((0.109349 350.626327,0.109349 350.626327,0.109349 350.626327,0.109349 350.626327,0.109349 350.626327))",POINT(47.84516 -23),,UTC-HGS-TOPO,POINT(-87.9999999999998 -23),,2010-01-20 12:32:00,true,,0,-87.0,-22.0,-89.0,-24.0,-376.9044,-897.414,-23.0,-87.9999999999998,973.349276537132823,0.0
51,2010-01-20 13:19:00,2010-01-20 13:44:00,C1.3,POINT(-890.634 -392.4756),"POLYGON((17.09748 103.6278,17.09748 103.6278,17.09748 103.6278,17.09748 103.6278,17.09748 103.6278))",POINT(1.01382908445686 113.781643653389),"POLYGON((0.109405 350.631211,0.109405 350.631211,0.109405 350.631211,0.109405 350.631211,0.109405 350.631211))",POINT(47.37883 -24),,UTC-HGS-TOPO,POINT(-87.9999999999998 -24),,2010-01-20 13:25:00,true,,1041,-87.0,-23.0,-89.0,-25.0,-392.4756,-890.634,-24.0,-87.9999999999998,973.27592107858095,0.0
52,2010-01-20 15:10:00,2010-01-20 15:28:00,C2.2,POINT(-879.534 -402.5904),"POLYGON((17.09736 103.7478,17.09736 103.7478,17.09736 103.7478,17.09736 103.7478,17.09736 103.7478))",POINT(1.00759867312168 114.595061062404),"POLYGON((0.109528 350.64192,0.109528 350.64192,0.109528 350.64192,0.109528 350.64192,0.109528 350.64192))",POINT(50.36389 -25),,UTC-HGS-TOPO,POINT(-83.9999999999999 -25),,2010-01-20 15:20:00,true,,0,-83.0,-24.0,-85.0,-26.0,-402.5904,-879.534,-25.0,-83.9999999999999,967.294726196809165,0.0
54,2010-01-20 17:50:00,2010-01-20 17:55:00,M3.4,POINT(-863.97 -412.6878),"POLYGON((17.09718 103.9206,17.09718 103.9206,17.09718 103.9206,17.09718 103.9206,17.09718 103.9206))",POINT(0.9973681627846 115.532150139011),"POLYGON((0.109706 350.657303,0.109706 350.657303,0.109706 350.657303,0.109706 350.657303,0.109706 350.657303))",POINT(52.9009 -26),,UTC-HGS-TOPO,POINT(-80.0000000000002 -26),,2010-01-20 17:55:00,true,,0,-79.0,-25.0,-81.0,-27.0,-412.6878,-863.97,-26.0,-80.0000000000002,957.473436273215839,0.0
57,2010-01-21 03:49:00,2010-01-21 03:58:00,C2.3,POINT(-850.704 -389.2266),"POLYGON((17.09664 104.5632,17.09664 104.5632,17.09664 104.5632,17.09664 104.5632,17.09664 104.5632))",POINT(0.97449831386162 114.585738758651),"POLYGON((0.110366 350.714004,0.110366 350.714004,0.110366 350.714004,0.110366 350.714004,0.110366 350.714004))",POINT(53.42388 -25),,UTC-HGS-TOPO,POINT(-74.0000000000001 -25),,2010-01-21 03:54:00,true,,1041,-73.0,-24.0,-75.0,-26.0,-389.2266,-850.704,-25.0,-74.0000000000001,935.518381307155323,0.0
60,2010-01-21 10:42:00,2010-01-21 10:53:00,C1.2,POINT(-841.776 -386.4924),"POLYGON((17.09622 105.0036,17.09622 105.0036,17.09622 105.0036,17.09622 105.0036,17.09622 105.0036))",POINT(0.964857327802439 114.661712544596),"POLYGON((0.110819 350.752499,0.110819 350.752499,0.110819 350.752499,0.110819 350.752499,0.110819 350.752499))",POINT(51.64758 -25),,UTC-HGS-TOPO,POINT(-71.9999999999999 -25),,2010-01-21 10:49:00,true,,1041,-71.0,-24.0,-73.0,-26.0,-386.4924,-841.776,-25.0,-71.9999999999999,926.263034690341101,0.0
61,2010-02-06 06:59:00,2010-02-06 07:04:00,C4.0,POINT(-341.6652 441.7074),"POLYGON((17.06142 125.3292,17.06142 125.3292,17.06142 125.3292,17.06142 125.3292,17.06142 125.3292))",POINT(0.581694625441544 37.7223188030021),"POLYGON((0.131755 352.247817,0.131755 352.247817,0.131755 352.247817,0.131755 352.247817,0.131755 352.247817))",POINT(-106.97576 21),,UTC-HGS-TOPO,POINT(-22.0000000000002 21),,2010-02-06 07:04:00,true,,0,-21.0,22.0,-23.0,20.0,441.7074,-341.6652,21.0,-22.0000000000002,558.426840423882254,0.0
63,2010-02-06 15:25:00,2010-02-06 15:49:00,C3.4,POINT(-305.2128 488.133),"POLYGON((17.0604 125.685,17.0604 125.685,17.0604 125.685,17.0604 125.685,17.0604 125.685))",POINT(0.599685861569218 32.0163272773347),"POLYGON((0.132122 352.269953,0.132122 352.269953,0.132122 352.269953,0.132122 352.269953,0.132122 352.269953))",POINT(-109.60234 24),,UTC-HGS-TOPO,POINT(-20 24),,2010-02-06 15:39:00,true,,1045,-19.0,25.0,-21.0,23.0,488.133,-305.2128,24.0,-20.0,575.698427106449572,0.0
65,2010-02-06 18:47:00,2010-02-06 18:59:00,M2.9,POINT(-236.0796 446.1006),"POLYGON((17.05998 125.826,17.05998 125.826,17.05998 125.826,17.05998 125.826,17.05998 125.826))",POINT(0.525746950091085 27.8881104829138),"POLYGON((0.132268 352.278698,0.132268 352.278698,0.132268 352.278698,0.132268 352.278698,0.132268 352.278698))",POINT(-106.44932 21),,UTC-HGS-TOPO,POINT(-14.9999999999998 21),,2010-02-06 18:59:00,true,,0,-14.0,22.0,-16.0,20.0,446.1006,-236.0796,21.0,-14.9999999999998,504.717072087441863,0.0
67,2010-02-06 21:31:00,2010-02-06 21:37:00,M1.3,POINT(-188.3448 462.5274),"POLYGON((17.05962 125.9394,17.05962 125.9394,17.05962 125.9394,17.05962 125.9394,17.05962 125.9394))",POINT(0.520213547311718 22.1565402381309),"POLYGON((0.132385 352.285728,0.132385 352.285728,0.132385 352.285728,0.132385 352.285728,0.132385 352.285728))",POINT(-104.94885 22),,UTC-HGS-TOPO,POINT(-11.9999999999998 22),,2010-02-06 21:37:00,true,,0,-11.0,23.0,-13.0,21.0,462.5274,-188.3448,22.0,-11.9999999999998,499.40500541924888,0.0
70,2010-02-06 22:27:00,2010-02-06 22:33:00,C2.2,POINT(-244.0254 505.1826),"POLYGON((17.0595 125.9784,17.0595 125.9784,17.0595 125.9784,17.0595 125.9784,17.0595 125.9784))",POINT(0.584409215416117 25.7825845258666),"POLYGON((0.132425 352.288141,0.132425 352.288141,0.132425 352.288141,0.132425 352.288141,0.132425 352.288141))",POINT(-109.46089 25),,UTC-HGS-TOPO,POINT(-16.0000000000002 25),,2010-02-06 22:31:00,true,,1045,-15.0,26.0,-17.0,24.0,505.1826,-244.0254,25.0,-16.0000000000002,561.032846799472168,0.0
72,2010-02-06 22:45:00,2010-02-06 23:19:00,C2.7,POINT(-411.1038 453.5892),"POLYGON((17.05944 125.991,17.05944 125.991,17.05944 125.991,17.05944 125.991,17.05944 125.991))",POINT(0.637674860899995 42.1871194587264),"POLYGON((0.132438 352.28893,0.132438 352.28893,0.132438 352.28893,0.132438 352.28893,0.132438 352.28893))",POINT(-120.62547 22),,UTC-HGS-TOPO,POINT(-26.9999999999999 22),,2010-02-06 22:59:00,true,,0,-26.0,23.0,-28.0,21.0,453.5892,-411.1038,22.0,-26.9999999999999,612.167866463995324,0.0
73,2010-02-07 02:20:00,2010-02-07 02:39:00,M6.4,POINT(-174.0474 447.9834),"POLYGON((17.05902 126.1392,17.05902 126.1392,17.05902 126.1392,17.05902 126.1392,17.05902 126.1392))",POINT(0.500630704774768 21.2317983356308),"POLYGON((0.132591 352.298068,0.132591 352.298068,0.132591 352.298068,0.132591 352.298068,0.132591 352.298068))",POINT(-106.59132 21),,UTC-HGS-TOPO,POINT(-11 21),,2010-02-07 02:34:00,true,,1045,-10.0,22.0,-12.0,20.0,447.9834,-174.0474,21.0,-11.0,480.605476583777602,0.0
75,2010-02-07 03:25:00,2010-02-07 03:29:00,C1.1,POINT(-188.3364 462.7236),"POLYGON((17.0589 126.1836,17.0589 126.1836,17.0589 126.1836,17.0589 126.1836,17.0589 126.1836))",POINT(0.520399537642113 22.1471617857652),"POLYGON((0.132637 352.300799,0.132637 352.300799,0.132637 352.300799,0.132637 352.300799,0.132637 352.300799))",POINT(-108.18565 22),,UTC-HGS-TOPO,POINT(-11.9999999999998 22),,2010-02-07 03:29:00,true,,1045,-11.0,23.0,-13.0,21.0,462.7236,-188.3364,22.0,-11.9999999999998,499.583556136428513,0.0
77,2010-02-07 04:42:00,2010-02-07 04:54:00,C9.9,POINT(-167.5248 521.901),"POLYGON((17.05872 126.2364,17.05872 126.2364,17.05872 126.2364,17.05872 126.2364,17.05872 126.2364))",POINT(0.570967529481551 17.7960906637677),"POLYGON((0.132691 352.304061,0.132691 352.304061,0.132691 352.304061,0.132691 352.304061,0.132691 352.304061))",POINT(-107.8897 26),,UTC-HGS-TOPO,POINT(-11 26),,2010-02-07 04:52:00,true,,1045,-10.0,27.0,-12.0,25.0,521.901,-167.5248,26.0,-11.0,548.128828302288753,0.0
79,2010-02-07 21:09:00,2010-02-07 21:15:00,C4.2,POINT(-848.748 397.368),"POLYGON((17.05668 126.9048,17.05668 126.9048,17.05668 126.9048,17.05668 126.9048,17.05668 126.9048))",POINT(0.976211461867381 64.9118820151767),"POLYGON((0.133381 352.345018,0.133381 352.345018,0.133381 352.345018,0.133381 352.345018,0.133381 352.345018))",POINT(-175.91436 22),,UTC-HGS-TOPO,POINT(-69.9999999999998 22),,2010-02-07 21:15:00,true,,0,-69.0,23.0,-71.0,21.0,397.368,-848.748,22.0,-69.9999999999998,937.163003392686164,0.0
81,2010-02-07 21:31:00,2010-02-07 21:39:00,C4.2,POINT(-31.38336 480.4212),"POLYGON((17.05662 126.9192,17.05662 126.9192,17.05662 126.9192,17.05662 126.9192,17.05662 126.9192))",POINT(0.501505377820181 3.73751797359617),"POLYGON((0.133396 352.345903,0.133396 352.345903,0.133396 352.345903,0.133396 352.345903,0.133396 352.345903))",POINT(-108.11551 23),,UTC-HGS-TOPO,POINT(-2 23),,2010-02-07 21:39:00,true,,1045,-1.0,24.0,-3.0,22.0,480.4212,-31.38336,23.0,-2.0,481.445162707373811,0.0
83,2010-02-08 00:10:00,2010-02-08 00:16:00,C1.4,POINT(0 450.63),"POLYGON((17.05626 127.0254,17.05626 127.0254,17.05626 127.0254,17.05626 127.0254,17.05626 127.0254))",POINT(0.46940625 0),"POLYGON((0.133506 352.352386,0.133506 352.352386,0.133506 352.352386,0.133506 352.352386,0.133506 352.352386))",POINT(-107.56934 21),,UTC-HGS-TOPO,POINT(0 21),,2010-02-08 00:16:00,true,,1045,1.0,22.0,-1.0,20.0,450.63,0.0,21.0,0.0,450.629999999999995,0.0
86,2010-02-08 03:08:00,2010-02-08 03:23:00,C6.2,POINT(-93.2766 494.8506),"POLYGON((17.0559 127.1436,17.0559 127.1436,17.0559 127.1436,17.0559 127.1436,17.0559 127.1436))",POINT(0.524546803843714 10.6746889699683),"POLYGON((0.133628 352.359571,0.133628 352.359571,0.133628 352.359571,0.133628 352.359571,0.133628 352.359571))",POINT(-115.19689 24),,UTC-HGS-TOPO,POINT(-5.99999999999977 24),,2010-02-08 03:17:00,true,,0,-5.0,25.0,-7.0,23.0,494.8506,-93.2766,24.0,-5.99999999999977,503.564931689965874,0.0
87,2010-02-08 03:52:00,2010-02-08 04:02:00,C2.4,POINT(-30.6378 524.4084),"POLYGON((17.05584 127.173,17.05584 127.173,17.05584 127.173,17.05584 127.173,17.05584 127.173))",POINT(0.54719023134848 3.34362198040826),"POLYGON((0.133658 352.361343,0.133658 352.361343,0.133658 352.361343,0.133658 352.361343,0.133658 352.361343))",POINT(-111.59921 26),,UTC-HGS-TOPO,POINT(-2 26),,2010-02-08 03:58:00,true,,1045,-1.0,27.0,-3.0,25.0,524.4084,-30.6378,26.0,-2.0,525.30262209454088,0.0
89,2010-02-08 04:04:00,2010-02-08 04:20:00,C7.7,POINT(-106.9842 523.7214),"POLYGON((17.05578 127.1808,17.05578 127.1808,17.05578 127.1808,17.05578 127.1808,17.05578 127.1808))",POINT(0.55680929656237 11.5453625710841),"POLYGON((0.133666 352.361832,0.133666 352.361832,0.133666 352.361832,0.133666 352.361832,0.133666 352.361832))",POINT(-116.70894 26),,UTC-HGS-TOPO,POINT(-7.00000000000017 26),,2010-02-08 04:15:00,true,,0,-6.0,27.0,-8.0,25.0,523.7214,-106.9842,26.0,-7.00000000000017,534.536924699875158,0.0
91,2010-02-08 05:12:00,2010-02-08 05:30:00,C8.6,POINT(-159.6996 592.4058),"POLYGON((17.05566 127.2258,17.05566 127.2258,17.05566 127.2258,17.05566 127.2258,17.05566 127.2258))",POINT(0.639118820624892 15.0870394187502),"POLYGON((0.133712 352.364555,0.133712 352.364555,0.133712 352.364555,0.133712 352.364555,0.133712 352.364555))",POINT(-121.3307 31),,UTC-HGS-TOPO,POINT(-11 31),,2010-02-08 05:23:00,true,,0,-10.0,32.0,-12.0,30.0,592.4058,-159.6996,31.0,-11.0,613.554067799896529,0.0
