,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
21,2015-01-03 06:43:00,2015-01-03 06:53:00,C3.8,POINT(-301.58511 -32.8338582),"POLYGON((17.098903 72.39192,17.098903 72.39192,17.098903 72.39192,17.098903 72.39192,17.098903 72.39192))",POINT(0.311060701269371 96.2133744049289),"POLYGON((0.07627 346.710361,0.07627 346.710361,0.07627 346.710361,0.07627 346.710361,0.07627 346.710361))",POINT(3.864804 -5),"POLYGON((22.864804 1,22.864804 1,22.864804 1,22.864804 1,22.864804 1))",UTC-HGS-TOPO,POINT(-18 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-03 06:49:00,true,,2253,-17.0,-4.0,-19.0,-6.0,-32.8338582,-301.58511,-5,-18,303.36717162212824,0
23,2015-01-03 07:05:00,2015-01-03 07:28:00,C2.4,POINT(-285.3474 -32.5167),"POLYGON((17.09892 72.4218,17.09892 72.4218,17.09892 72.4218,17.09892 72.4218,17.09892 72.4218))",POINT(0.294477484745789 96.5010843405924),"POLYGON((0.0763 346.715637,0.0763 346.715637,0.0763 346.715637,0.0763 346.715637,0.0763 346.715637))",POINT(4.663595 -5),"POLYGON((22.663595 1,22.663595 1,22.663595 1,22.663595 1,22.663595 1))",UTC-HGS-TOPO,POINT(-17 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-03 07:15:00,true,,2253,-16.0,-4.0,-18.0,-6.0,-32.5167,-285.3474,-5,-17,287.194140723048179,0
25,2015-01-03 09:40:00,2015-01-03 09:50:00,M1.1,POINT(-269.0214 -32.04054),"POLYGON((17.09892 72.633,17.09892 72.633,17.09892 72.633,17.09892 72.633,17.09892 72.633))",POINT(0.277793207512372 96.7919529885762),"POLYGON((0.076511 346.752901,0.076511 346.752901,0.076511 346.752901,0.076511 346.752901,0.076511 346.752901))",POINT(4.245985 -5),"POLYGON((21.245985 1,21.245985 1,21.245985 1,21.245985 1,21.245985 1))",UTC-HGS-TOPO,POINT(-16 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-03 09:47:00,true,,2253,-15.0,-4.0,-17.0,-6.0,-32.04054,-269.0214,-5,-16,270.922700897233085,0
27,2015-01-03 10:28:00,2015-01-03 10:44:00,C1.7,POINT(-252.6126 -31.71978),"POLYGON((17.09892 72.6984,17.09892 72.6984,17.09892 72.6984,17.09892 72.6984,17.09892 72.6984))",POINT(0.2610527120562 97.1569951425789),"POLYGON((0.076576 346.764398,0.076576 346.764398,0.076576 346.764398,0.076576 346.764398,0.076576 346.764398))",POINT(4.806983 -5),"POLYGON((20.806983 1,20.806983 1,20.806983 1,20.806983 1,20.806983 1))",UTC-HGS-TOPO,POINT(-15 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-03 10:39:00,true,,2253,-14.0,-4.0,-16.0,-6.0,-31.71978,-252.6126,-5,-15,254.59628850792069,0
30,2015-01-03 13:37:00,2015-01-03 13:41:00,C1.1,POINT(-252.6126 -31.47066),"POLYGON((17.09892 72.9558,17.09892 72.9558,17.09892 72.9558,17.09892 72.9558,17.09892 72.9558))",POINT(0.261020825839914 97.1013618311476),"POLYGON((0.076833 346.80946,0.076833 346.80946,0.076833 346.80946,0.076833 346.80946,0.076833 346.80946))",POINT(3.078417 -5),"POLYGON((19.078417 1,19.078417 1,19.078417 1,19.078417 1,19.078417 1))",UTC-HGS-TOPO,POINT(-15 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-03 13:41:00,true,,2253,-14.0,-4.0,-16.0,-6.0,-31.47066,-252.6126,-5,-15,254.565371014196643,0
31,2015-01-03 13:37:00,2015-01-03 14:13:00,C1.8,POINT(-236.125602 -31.227951),"POLYGON((17.098928 72.955968,17.098928 72.955968,17.098928 72.955968,17.098928 72.955968,17.098928 72.955968))",POINT(0.244221605274971 97.5337296219763),"POLYGON((0.076833 346.809484,0.076833 346.809484,0.076833 346.809484,0.076833 346.809484,0.076833 346.809484))",POINT(4.078416 -5),"POLYGON((19.078416 1,19.078416 1,19.078416 1,19.078416 1,19.078416 1))",UTC-HGS-TOPO,POINT(-14 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-03 14:13:00,true,,2253,-13.0,-4.0,-15.0,-6.0,-31.227951,-236.125602,-5,-14,238.181621548600589,0
35,2015-01-03 21:26:00,2015-01-03 22:42:00,C1.3,POINT(-186.2478 -29.9718),"POLYGON((17.09892 73.593,17.09892 73.593,17.09892 73.593,17.09892 73.593,17.09892 73.593))",POINT(0.193427511679849 99.1419070014613),"POLYGON((0.077469 346.919727,0.077469 346.919727,0.077469 346.919727,0.077469 346.919727,0.077469 346.919727))",POINT(2.789031 -5),"POLYGON((14.789031 1,14.789031 1,14.789031 1,14.789031 1,14.789031 1))",UTC-HGS-TOPO,POINT(-11 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-03 22:23:00,true,,2253,-10.0,-4.0,-12.0,-6.0,-29.9718,-186.2478,-5,-11,188.643981616377062,0
37,2015-01-04 00:05:00,2015-01-04 00:12:00,C1.1,POINT(-68.094 -28.8609),"POLYGON((17.09892 73.8084,17.09892 73.8084,17.09892 73.8084,17.09892 73.8084,17.09892 73.8084))",POINT(0.075833079123269 112.969130180105),"POLYGON((0.077684 346.956593,0.077684 346.956593,0.077684 346.956593,0.077684 346.956593,0.077684 346.956593))",POINT(8.334852 -5),"POLYGON((13.334852 1,13.334852 1,13.334852 1,13.334852 1,13.334852 1))",UTC-HGS-TOPO,POINT(-4 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-04 00:09:00,true,,2253,-3.0,-4.0,-5.0,-6.0,-28.8609,-68.094,-5,-4,73.9577202515734626,0
39,2015-01-04 00:32:00,2015-01-04 01:28:00,C1.5,POINT(-184.6536 -97.9626),"POLYGON((17.09898 73.845,17.09898 73.845,17.09898 73.845,17.09898 73.845,17.09898 73.845))",POINT(0.214330602889381 117.946886444665),"POLYGON((0.077721 346.962792,0.077721 346.962792,0.077721 346.962792,0.077721 346.962792,0.077721 346.962792))",POINT(1.087916 -9),"POLYGON((13.087916 1,13.087916 1,13.087916 1,13.087916 1,13.087916 1))",UTC-HGS-TOPO,POINT(-11 -9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-04 00:53:00,true,,2253,-10.0,-8.0,-12.0,-10.0,-97.9626,-184.6536,-9,-11,209.0301963633963,0
41,2015-01-04 04:16:00,2015-01-04 05:20:00,C2.1,POINT(-151.392 -97.3266),"POLYGON((17.09898 74.1486,17.09898 74.1486,17.09898 74.1486,17.09898 74.1486,17.09898 74.1486))",POINT(0.184541470591811 122.736075544105),"POLYGON((0.078024 347.01436,0.078024 347.01436,0.078024 347.01436,0.078024 347.01436,0.078024 347.01436))",POINT(1.039267 -9),"POLYGON((11.039267 1,11.039267 1,11.039267 1,11.039267 1,11.039267 1))",UTC-HGS-TOPO,POINT(-9 -9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-04 04:52:00,true,,2253,-8.0,-8.0,-10.0,-10.0,-97.3266,-151.392,-9,-9,179.977789550710952,0
42,2015-01-04 15:18:00,2015-01-04 15:36:00,M1.3,POINT(-17.0367 -27.49554),"POLYGON((17.09892 75.042,17.09892 75.042,17.09892 75.042,17.09892 75.042,17.09892 75.042))",POINT(0.033166047421113 148.216947044847),"POLYGON((0.078917 347.163851,0.078917 347.163851,0.078917 347.163851,0.078917 347.163851,0.078917 347.163851))",POINT(2.9848117 -5),"POLYGON((4.984812 1,4.984812 1,4.984812 1,4.984812 1,4.984812 1))",UTC-HGS-TOPO,POINT(-1 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-04 15:34:00,true,,2253,0.0,-4.0,-2.0,-6.0,-27.49554,-17.0367,-5,-1,32.3458477517841558,0
47,2015-01-04 21:21:00,2015-01-04 21:35:00,C1.1,POINT(17.03664 -27.00588),"POLYGON((17.09892 75.5304,17.09892 75.5304,17.09892 75.5304,17.09892 75.5304,17.09892 75.5304))",POINT(0.032740317457708 212.245748842416),"POLYGON((0.079405 347.244129,0.079405 347.244129,0.079405 347.244129,0.079405 347.244129,0.079405 347.244129))",POINT(1.66494223 -5),"POLYGON((1.664942 1,1.664942 1,1.664942 1,1.664942 1,1.664942 1))",UTC-HGS-TOPO,POINT(1 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-04 21:26:00,true,,2253,2.0,-4.0,0.0,-6.0,-27.00588,17.03664,-5,1,31.9306225599188735,0
49,2015-01-04 23:41:00,2015-01-04 23:48:00,C1.9,POINT(34.06806 -26.844),"POLYGON((17.09892 75.7182,17.09892 75.7182,17.09892 75.7182,17.09892 75.7182,17.09892 75.7182))",POINT(0.0444730560016 231.763582631776),"POLYGON((0.079593 347.274736,0.079593 347.274736,0.079593 347.274736,0.079593 347.274736,0.079593 347.274736))",POINT(1.38456000000002 -5),"POLYGON((0.38456 1,0.38456 1,0.38456 1,0.38456 1,0.38456 1))",UTC-HGS-TOPO,POINT(2 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-04 23:43:00,true,,2253,3.0,-4.0,1.0,-6.0,-26.844,34.06806,-5,2,43.3731835142821893,0
52,2015-01-05 02:04:00,2015-01-05 02:11:00,C2.0,POINT(102.036 -26.93658),"POLYGON((17.09892 75.9102,17.09892 75.9102,17.09892 75.9102,17.09892 75.9102,17.09892 75.9102))",POINT(0.108207787917014 255.21180743055),"POLYGON((0.079785 347.305878,0.079785 347.305878,0.079785 347.305878,0.079785 347.305878,0.079785 347.305878))",POINT(4.07673 -5),"POLYGON((-0.92327 1,-0.92327 1,-0.92327 1,-0.92327 1,-0.92327 1))",UTC-HGS-TOPO,POINT(6 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-05 02:09:00,true,,2253,7.0,-4.0,5.0,-6.0,-26.93658,102.036,-5,6,105.531628614820491,0
55,2015-01-05 08:19:00,2015-01-05 08:25:00,C3.5,POINT(33.86484 -77.3772),"POLYGON((17.09886 76.4124,17.09886 76.4124,17.09886 76.4124,17.09886 76.4124,17.09886 76.4124))",POINT(0.086605382279698 203.637031207644),"POLYGON((0.080288 347.386671,0.080288 347.386671,0.080288 347.386671,0.080288 347.386671,0.080288 347.386671))",POINT(-3.35286000000002 -8),"POLYGON((-4.35286 1,-4.35286 1,-4.35286 1,-4.35286 1,-4.35286 1))",UTC-HGS-TOPO,POINT(2 -8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-05 08:22:00,true,,2253,3.0,-7.0,1.0,-9.0,-77.3772,33.86484,-8,2,84.4633557708051228,0
57,2015-01-05 14:52:00,2015-01-05 14:59:00,C3.9,POINT(-932.664 -283.6602),"POLYGON((17.09886 76.9374,17.09886 76.9374,17.09886 76.9374,17.09886 76.9374,17.09886 76.9374))",POINT(0.999570883566037 106.916601465292),"POLYGON((0.080813 347.470014,0.080813 347.470014,0.080813 347.470014,0.080813 347.470014,0.080813 347.470014))",POINT(-97.94705 -17),"POLYGON((-7.94705 1,-7.94705 1,-7.94705 1,-7.94705 1,-7.94705 1))",UTC-HGS-TOPO,POINT(-89 -17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-05 14:59:00,true,,0,-88.0,-16.0,-90.0,-18.0,-283.6602,-932.664,-17,-89,974.846267859727732,0
60,2015-01-05 17:34:00,2015-01-05 17:47:00,C7.4,POINT(168.8766 -60.4416),"POLYGON((17.0988 77.1534,17.0988 77.1534,17.0988 77.1534,17.0988 77.1534,17.0988 77.1534))",POINT(0.183916315524154 250.307511487482),"POLYGON((0.08103 347.504033,0.08103 347.504033,0.08103 347.504033,0.08103 347.504033,0.08103 347.504033))",POINT(-0.428620000000024 -7),"POLYGON((-9.42862 1,-9.42862 1,-9.42862 1,-9.42862 1,-9.42862 1))",UTC-HGS-TOPO,POINT(10 -7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-05 17:47:00,true,,2253,11.0,-6.0,9.0,-8.0,-60.4416,168.8766,-7,10,179.366922920922065,0
62,2015-01-05 22:03:00,2015-01-05 22:13:00,C4.1,POINT(285.3462 -27.63588),"POLYGON((17.0988 77.511,17.0988 77.511,17.0988 77.511,17.0988 77.511,17.0988 77.511))",POINT(0.293953171109744 264.468136791153),"POLYGON((0.081388 347.559884,0.081388 347.559884,0.081388 347.559884,0.081388 347.559884,0.081388 347.559884))",POINT(4.11124999999998 -5),"POLYGON((-11.88875 1,-11.88875 1,-11.88875 1,-11.88875 1,-11.88875 1))",UTC-HGS-TOPO,POINT(17 -5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-05 22:13:00,true,,2253,18.0,-4.0,16.0,-6.0,-27.63588,285.3462,-5,17,286.681348744236232,0
66,2015-01-05 23:07:00,2015-01-05 23:36:00,C4.4,POINT(-932.65884 -283.636908),"POLYGON((17.098777 77.596278,17.098777 77.596278,17.098777 77.596278,17.098777 77.596278,17.098777 77.596278))",POINT(0.999562213693224 106.915379965548),"POLYGON((0.081473 347.573148,0.081473 347.573148,0.081473 347.573148,0.081473 347.573148,0.081473 347.573148))",POINT(-102.47407 -17),"POLYGON((-12.47407 1,-12.47407 1,-12.47407 1,-12.47407 1,-12.47407 1))",UTC-HGS-TOPO,POINT(-89 -17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-05 23:20:00,true,,0,-88.0,-16.0,-90.0,-18.0,-283.636908,-932.65884,-17,-89,974.834553865396288,0
67,2015-01-06 05:16:00,2015-01-06 05:31:00,C6.0,POINT(267.415644 -77.993502),"POLYGON((17.098721 78.086022,17.098721 78.086022,17.098721 78.086022,17.098721 78.086022,17.098721 78.086022))",POINT(0.285623940690997 253.740333864267),"POLYGON((0.081964 347.648726,0.081964 347.648726,0.081964 347.648726,0.081964 347.648726,0.081964 347.648726))",POINT(-0.848729999999989 -8),"POLYGON((-15.84873 1,-15.84873 1,-15.84873 1,-15.84873 1,-15.84873 1))",UTC-HGS-TOPO,POINT(16 -8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-06 05:31:00,true,,2253,17.0,-7.0,15.0,-9.0,-77.993502,267.415644,-8,16,278.557198812306297,0
69,2015-01-06 09:34:00,2015-01-06 09:51:00,C2.2,POINT(299.7846 -78.2808),"POLYGON((17.09868 78.4278,17.09868 78.4278,17.09868 78.4278,17.09868 78.4278,17.09868 78.4278))",POINT(0.31769757356485 255.365505221372),"POLYGON((0.082307 347.700939,0.082307 347.700939,0.082307 347.700939,0.082307 347.700939,0.082307 347.700939))",POINT(-1.20823999999999 -8),"POLYGON((-18.20824 1,-18.20824 1,-18.20824 1,-18.20824 1,-18.20824 1))",UTC-HGS-TOPO,POINT(18 -8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-06 09:43:00,true,,2253,19.0,-7.0,17.0,-9.0,-78.2808,299.7846,-8,18,309.83655375988161,0
72,2015-01-06 11:40:00,2015-01-06 11:53:00,C9.7,POINT(-932.652 -283.6008),"POLYGON((17.09868 78.594,17.09868 78.594,17.09868 78.594,17.09868 78.594,17.09868 78.594))",POINT(0.999551321885695 106.913466478024),"POLYGON((0.082473 347.726158,0.082473 347.726158,0.082473 347.726158,0.082473 347.726158,0.082473 347.726158))",POINT(-109.36056 -17),"POLYGON((-19.36056 1,-19.36056 1,-19.36056 1,-19.36056 1,-19.36056 1))",UTC-HGS-TOPO,POINT(-89 -17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-06 11:48:00,true,,0,-88.0,-16.0,-90.0,-18.0,-283.6008,-932.652,-17,-89,974.817504389739611,0
75,2015-01-06 13:25:00,2015-01-06 13:36:00,C1.4,POINT(-285.3288 143.9622),"POLYGON((17.09862 78.7332,17.09862 78.7332,17.09862 78.7332,17.09862 78.7332,17.09862 78.7332))",POINT(0.327699021848453 63.2268433781398),"POLYGON((0.082613 347.747243,0.082613 347.747243,0.082613 347.747243,0.082613 347.747243,0.082613 347.747243))",POINT(-38.32083 5),"POLYGON((-20.32083 1,-20.32083 1,-20.32083 1,-20.32083 1,-20.32083 1))",UTC-HGS-TOPO,POINT(-17 5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-06 13:30:00,true,,2257,-16.0,6.0,-18.0,4.0,143.9622,-285.3288,5,-17,319.589798238742276,0
77,2015-01-06 17:10:00,2015-01-06 17:18:00,C1.7,POINT(363.372 -79.1634),"POLYGON((17.09862 79.0296,17.09862 79.0296,17.09862 79.0296,17.09862 79.0296,17.09862 79.0296))",POINT(0.381332547979268 257.709710348939),"POLYGON((0.08291 347.791817,0.08291 347.791817,0.08291 347.791817,0.08291 347.791817,0.08291 347.791817))",POINT(-1.37853000000001 -8),"POLYGON((-22.37853 1,-22.37853 1,-22.37853 1,-22.37853 1,-22.37853 1))",UTC-HGS-TOPO,POINT(22 -8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-06 17:14:00,true,,2253,23.0,-7.0,21.0,-9.0,-79.1634,363.372,-8,22,371.895219495437971,0
79,2015-01-06 21:58:00,2015-01-06 22:11:00,C1.9,POINT(-937.476 -267.2742),"POLYGON((17.09856 79.4094,17.09856 79.4094,17.09856 79.4094,17.09856 79.4094,17.09856 79.4094))",POINT(0.999572571908668 105.91283921086),"POLYGON((0.083291 347.848508,0.083291 347.848508,0.083291 347.848508,0.083291 347.848508,0.083291 347.848508))",POINT(-115.01238 -16),"POLYGON((-25.01238 1,-25.01238 1,-25.01238 1,-25.01238 1,-25.01238 1))",UTC-HGS-TOPO,POINT(-89 -16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-06 22:04:00,true,,0,-88.0,-15.0,-90.0,-17.0,-267.2742,-937.476,-16,-89,974.831651395070367,0
81,2015-01-07 00:38:00,2015-01-07 01:35:00,C1.2,POINT(-950.25 -217.9098),"POLYGON((17.0985 79.6194,17.0985 79.6194,17.0985 79.6194,17.0985 79.6194,17.0985 79.6194))",POINT(0.99966023912383 102.915667740302),"POLYGON((0.083502 347.879651,0.083502 347.879651,0.083502 347.879651,0.083502 347.879651,0.083502 347.879651))",POINT(-116.47563 -13),"POLYGON((-26.47563 1,-26.47563 1,-26.47563 1,-26.47563 1,-26.47563 1))",UTC-HGS-TOPO,POINT(-89 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-07 00:58:00,true,,0,-88.0,-12.0,-90.0,-14.0,-217.9098,-950.25,-13,-89,974.915249360702092,0
83,2015-01-07 03:06:00,2015-01-07 03:30:00,C1.2,POINT(455.294136 -81.166152),"POLYGON((17.098467 79.814052,17.098467 79.814052,17.098467 79.814052,17.098467 79.814052,17.098467 79.814052))",POINT(0.474211588557621 259.891960431137),"POLYGON((0.083697 347.908362,0.083697 347.908362,0.083697 347.908362,0.083697 347.908362,0.083697 347.908362))",POINT(-0.829130000000021 -8),"POLYGON((-27.82913 1,-27.82913 1,-27.82913 1,-27.82913 1,-27.82913 1))",UTC-HGS-TOPO,POINT(28 -8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-07 03:12:00,true,,2253,29.0,-7.0,27.0,-9.0,-81.166152,455.294136,-8,28,462.472371614211738,0
84,2015-01-07 05:59:00,2015-01-07 06:12:00,C1.8,POINT(-937.476 -267.2508),"POLYGON((17.09844 80.0412,17.09844 80.0412,17.09844 80.0412,17.09844 80.0412,17.09844 80.0412))",POINT(0.999572092056732 105.911516569001),"POLYGON((0.083925 347.941689,0.083925 347.941689,0.083925 347.941689,0.083925 347.941689,0.083925 347.941689))",POINT(-119.41126 -16),"POLYGON((-29.41126 1,-29.41126 1,-29.41126 1,-29.41126 1,-29.41126 1))",UTC-HGS-TOPO,POINT(-89 -16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-01-07 06:06:00,true,,0,-88.0,-15.0,-90.0,-17.0,-267.2508,-937.476,-16,-89,974.825235966242303,0
