,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
56,2011-02-13 13:44:00,2011-02-13 13:56:00,C4.7,POINT(-111.7416 -224.4942),"POLYGON((17.02836 131.5248,17.02836 131.5248,17.02836 131.5248,17.02836 131.5248,17.02836 131.5248))",POINT(0.258178311272281 153.538253390751),"POLYGON((0.136542 352.623019,0.136542 352.623019,0.136542 352.623019,0.136542 352.623019,0.136542 352.623019))",POINT(34.586209 -20),"POLYGON((42.586209 1,42.586209 1,42.586209 1,42.586209 1,42.586209 1))",UTC-HGS-TOPO,POINT(-7 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-13 13:45:00,true,,0,-6.0,-19.0,-8.0,-21.0,-224.4942,-111.7416,-20,-7,250.766487003746164,0
58,2011-02-13 17:28:00,2011-02-13 17:38:00,M6.6,POINT(-79.9116 -223.9782),"POLYGON((17.02788 131.6436,17.02788 131.6436,17.02788 131.6436,17.02788 131.6436,17.02788 131.6436))",POINT(0.244842734015189 160.364467141535),"POLYGON((0.136668 352.629808,0.136668 352.629808,0.136668 352.629808,0.136668 352.629808,0.136668 352.629808))",POINT(34.537921 -20),"POLYGON((40.537921 1,40.537921 1,40.537921 1,40.537921 1,40.537921 1))",UTC-HGS-TOPO,POINT(-5 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-13 17:30:00,true,,1158,-4.0,-19.0,-6.0,-21.0,-223.9782,-79.9116,-20,-5,237.806849963999127,0
61,2011-02-13 21:17:00,2011-02-13 21:22:00,C1.1,POINT(0 -206.8362),"POLYGON((17.02734 131.7642,17.02734 131.7642,17.02734 131.7642,17.02734 131.7642,17.02734 131.7642))",POINT(0.212962112670744 180),"POLYGON((0.136795 352.636711,0.136795 352.636711,0.136795 352.636711,0.136795 352.636711,0.136795 352.636711))",POINT(37.443908 -19),"POLYGON((38.443908 1,38.443908 1,38.443908 1,38.443908 1,38.443908 1))",UTC-HGS-TOPO,POINT(0 -19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-13 21:20:00,true,,1158,1.0,-18.0,-1.0,-20.0,-206.8362,0.0,-19,0,206.836199999999991,0
62,2011-02-14 02:35:00,2011-02-14 02:46:00,C1.6,POINT(-63.9546 -223.5258),"POLYGON((17.02662 131.9298,17.02662 131.9298,17.02662 131.9298,17.02662 131.9298,17.02662 131.9298))",POINT(0.239390911623093 164.033257688453),"POLYGON((0.136969 352.64616,0.136969 352.64616,0.136969 352.64616,0.136969 352.64616,0.136969 352.64616))",POINT(30.536057 -20),"POLYGON((35.536057 1,35.536057 1,35.536057 1,35.536057 1,35.536057 1))",UTC-HGS-TOPO,POINT(-4 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 02:42:00,true,,0,-3.0,-19.0,-5.0,-21.0,-223.5258,-63.9546,-20,-4,232.495105597515732,0
65,2011-02-14 04:29:00,2011-02-14 04:49:00,C8.3,POINT(0 -223.2012),"POLYGON((17.02638 131.9892,17.02638 131.9892,17.02638 131.9892,17.02638 131.9892,17.02638 131.9892))",POINT(0.229824784770813 180),"POLYGON((0.137032 352.649535,0.137032 352.649535,0.137032 352.649535,0.137032 352.649535,0.137032 352.649535))",POINT(33.493617 -20),"POLYGON((34.493617 1,34.493617 1,34.493617 1,34.493617 1,34.493617 1))",UTC-HGS-TOPO,POINT(0 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 04:45:00,true,,1158,1.0,-19.0,-1.0,-21.0,-223.2012,0.0,-20,0,223.2012,0
68,2011-02-14 06:51:00,2011-02-14 07:03:00,C6.6,POINT(-16.00038 -223.1394),"POLYGON((17.02608 132.0624,17.02608 132.0624,17.02608 132.0624,17.02608 132.0624,17.02608 132.0624))",POINT(0.230355377048385 175.898582481525),"POLYGON((0.137109 352.653693,0.137109 352.653693,0.137109 352.653693,0.137109 352.653693,0.137109 352.653693))",POINT(31.195137 -20),"POLYGON((33.195137 1,33.195137 1,33.195137 1,33.195137 1,33.195137 1))",UTC-HGS-TOPO,POINT(-1 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 06:58:00,true,,0,0.0,-19.0,-2.0,-21.0,-223.1394,-16.00038,-20,-1,223.71232418555843,0
72,2011-02-14 12:41:00,2011-02-14 12:58:00,C9.4,POINT(15.99966 -222.9474),"POLYGON((17.0253 132.2412,17.0253 132.2412,17.0253 132.2412,17.0253 132.2412,17.0253 132.2412))",POINT(0.23016876607541 184.104753461342),"POLYGON((0.137298 352.66385,0.137298 352.66385,0.137298 352.66385,0.137298 352.66385,0.137298 352.66385))",POINT(29.994651 -20),"POLYGON((29.994651 1,29.994651 1,29.994651 1,29.994651 1,29.994651 1))",UTC-HGS-TOPO,POINT(1 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 12:45:00,true,,0,2.0,-19.0,0.0,-21.0,-222.9474,15.99966,-20,1,223.520764777851468,0
73,2011-02-14 13:45:00,2011-02-14 15:45:00,C8.5,POINT(95.8242 -223.4844),"POLYGON((17.02512 132.2736,17.02512 132.2736,17.02512 132.2736,17.02512 132.2736,17.02512 132.2736))",POINT(0.250395865342092 203.208373592306),"POLYGON((0.137332 352.665704,0.137332 352.665704,0.137332 352.665704,0.137332 352.665704,0.137332 352.665704))",POINT(34.409418 -20),"POLYGON((29.409418 1,29.409418 1,29.409418 1,29.409418 1,29.409418 1))",UTC-HGS-TOPO,POINT(6 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 14:27:00,true,,1158,7.0,-19.0,5.0,-21.0,-223.4844,95.8242,-20,6,243.161580742106565,0
76,2011-02-14 17:20:00,2011-02-14 17:32:00,M2.2,POINT(63.9468 -223.041),"POLYGON((17.02464 132.3822,17.02464 132.3822,17.02464 132.3822,17.02464 132.3822,17.02464 132.3822))",POINT(0.238936739590444 195.997821516101),"POLYGON((0.137447 352.67186,0.137447 352.67186,0.137447 352.67186,0.137447 352.67186,0.137447 352.67186))",POINT(30.443398 -20),"POLYGON((27.443398 1,27.443398 1,27.443398 1,27.443398 1,27.443398 1))",UTC-HGS-TOPO,POINT(4 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 17:26:00,true,,1158,5.0,-19.0,3.0,-21.0,-223.041,63.9468,-20,4,232.026896956452021,0
77,2011-02-14 19:23:00,2011-02-14 19:36:00,C6.6,POINT(63.9456 -222.975),"POLYGON((17.02434 132.444,17.02434 132.444,17.02434 132.444,17.02434 132.444,17.02434 132.444))",POINT(0.238874979998762 196.002029504613),"POLYGON((0.137513 352.67537,0.137513 352.67537,0.137513 352.67537,0.137513 352.67537,0.137513 352.67537))",POINT(29.318649 -20),"POLYGON((26.318649 1,26.318649 1,26.318649 1,26.318649 1,26.318649 1))",UTC-HGS-TOPO,POINT(4 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 19:30:00,true,,0,5.0,-19.0,3.0,-21.0,-222.975,63.9456,-20,4,231.963122897498522,0
81,2011-02-14 23:14:00,2011-02-14 23:26:00,C1.2,POINT(207.467316 -208.76202),"POLYGON((17.023831 132.559152,17.023831 132.559152,17.023831 132.559152,17.023831 132.559152,17.023831 132.559152))",POINT(0.303099286760863 224.821778934696),"POLYGON((0.137634 352.68188,0.137634 352.68188,0.137634 352.68188,0.137634 352.68188,0.137634 352.68188))",POINT(36.206311 -19),"POLYGON((24.206311 1,24.206311 1,24.206311 1,24.206311 1,24.206311 1))",UTC-HGS-TOPO,POINT(13 -19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 23:19:00,true,,0,14.0,-18.0,12.0,-20.0,-208.76202,207.467316,-19,13,294.320009857848902,0
82,2011-02-14 23:40:00,2011-02-14 23:57:00,C2.7,POINT(224.4246 -192.5418),"POLYGON((17.0238 132.5718,17.0238 132.5718,17.0238 132.5718,17.0238 132.5718,17.0238 132.5718))",POINT(0.304521946131765 229.372539762329),"POLYGON((0.137648 352.682584,0.137648 352.682584,0.137648 352.682584,0.137648 352.682584,0.137648 352.682584))",POINT(36.968559 -18),"POLYGON((23.968559 1,23.968559 1,23.968559 1,23.968559 1,23.968559 1))",UTC-HGS-TOPO,POINT(14 -18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-14 23:46:00,true,,0,15.0,-17.0,13.0,-19.0,-192.5418,224.4246,-18,14,295.700432587441412,0
85,2011-02-15 00:31:00,2011-02-15 00:48:00,C2.7,POINT(95.1912 -239.6706),"POLYGON((17.02368 132.597,17.02368 132.597,17.02368 132.597,17.02368 132.597,17.02368 132.597))",POINT(0.265577576812774 201.661744803903),"POLYGON((0.137674 352.68401,0.137674 352.68401,0.137674 352.68401,0.137674 352.68401,0.137674 352.68401))",POINT(28.502198 -21),"POLYGON((23.502198 1,23.502198 1,23.502198 1,23.502198 1,23.502198 1))",UTC-HGS-TOPO,POINT(6 -21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-15 00:38:00,true,,0,7.0,-20.0,5.0,-22.0,-239.6706,95.1912,-21,6,257.882455901521155,0
86,2011-02-15 01:44:00,2011-02-15 01:56:00,X2.2,POINT(159.1662 -224.1456),"POLYGON((17.0235 132.6336,17.0235 132.6336,17.0235 132.6336,17.0235 132.6336,17.0235 132.6336))",POINT(0.283115279889892 215.378630547416),"POLYGON((0.137713 352.686084,0.137713 352.686084,0.137713 352.686084,0.137713 352.686084,0.137713 352.686084))",POINT(31.834661 -20),"POLYGON((22.834661 1,22.834661 1,22.834661 1,22.834661 1,22.834661 1))",UTC-HGS-TOPO,POINT(10 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-15 01:45:00,true,,1158,11.0,-19.0,9.0,-21.0,-224.1456,159.1662,-20,10,274.909310904159838,0
89,2011-02-15 04:27:00,2011-02-15 04:37:00,C4.8,POINT(127.5666 -223.4712),"POLYGON((17.02308 132.7134,17.02308 132.7134,17.02308 132.7134,17.02308 132.7134,17.02308 132.7134))",POINT(0.26500480387187 209.719511205046),"POLYGON((0.137798 352.690613,0.137798 352.690613,0.137798 352.690613,0.137798 352.690613,0.137798 352.690613))",POINT(28.344132 -20),"POLYGON((21.344132 1,21.344132 1,21.344132 1,21.344132 1,21.344132 1))",UTC-HGS-TOPO,POINT(8 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-15 04:31:00,true,,0,9.0,-19.0,7.0,-21.0,-223.4712,127.5666,-20,8,257.318119581579424,0
91,2011-02-15 14:32:00,2011-02-15 14:51:00,C4.8,POINT(252.5976 -226.2924),"POLYGON((17.0217 133.0074,17.0217 133.0074,17.0217 133.0074,17.0217 133.0074,17.0217 133.0074))",POINT(0.349296245892456 228.144070314714),"POLYGON((0.138109 352.70718,0.138109 352.70718,0.138109 352.70718,0.138109 352.70718,0.138109 352.70718))",POINT(30.811774 -20),"POLYGON((15.811774 1,15.811774 1,15.811774 1,15.811774 1,15.811774 1))",UTC-HGS-TOPO,POINT(16 -20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-15 14:44:00,true,,1158,17.0,-19.0,15.0,-21.0,-226.2924,252.5976,-20,16,339.136842326987505,0
95,2011-02-15 22:49:00,2011-02-15 22:56:00,C1.3,POINT(311.3364 -244.8714),"POLYGON((17.02056 133.2438,17.02056 133.2438,17.02056 133.2438,17.02056 133.2438,17.02056 133.2438))",POINT(0.407989831981917 231.814344457912),"POLYGON((0.13836 352.720462,0.13836 352.720462,0.13836 352.720462,0.13836 352.720462,0.13836 352.720462))",POINT(30.26698 -21),"POLYGON((11.26698 1,11.26698 1,11.26698 1,11.26698 1,11.26698 1))",UTC-HGS-TOPO,POINT(20 -21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-15 22:54:00,true,,0,21.0,-20.0,19.0,-22.0,-244.8714,311.3364,-21,20,396.096397992862308,0
97,2011-02-16 00:58:00,2011-02-16 01:10:00,C2.0,POINT(353.1978 -263.2728),"POLYGON((17.02026 133.3044,17.02026 133.3044,17.02026 133.3044,17.02026 133.3044,17.02026 133.3044))",POINT(0.453759322818972 233.299241513159),"POLYGON((0.138424 352.723863,0.138424 352.723863,0.138424 352.723863,0.138424 352.723863,0.138424 352.723863))",POINT(32.0873413 -22),"POLYGON((10.087341 1,10.087341 1,10.087341 1,10.087341 1,10.087341 1))",UTC-HGS-TOPO,POINT(23 -22),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-02-16 01:00:00,true,,1158,24.0,-21.0,22.0,-23.0,-263.2728,353.1978,-22,23,440.523839473733858,0
