,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
21,2017-02-22 13:03:00,2017-02-22 13:38:00,C4.1,POINT(-682.97808 389.9676),"POLYGON((16.993312 137.085366,16.993312 137.085366,16.993312 137.085366,16.993312 137.085366,16.993312 137.085366))",POINT(0.811373931475154 60.2744481486072),"POLYGON((0.142509 352.933575,0.142509 352.933575,0.142509 352.933575,0.142509 352.933575,0.142509 352.933575))",POINT(103.71282 19),"POLYGON((152.71282 1,152.71282 1,152.71282 1,152.71282 1,152.71282 1))",UTC-HGS-TOPO,POINT(-48 19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-22 13:27:00,true,,2638,-47.0,20.0,-49.0,18.0,389.9676,-682.97808,19,-48,786.469189994272028,0
24,2017-02-23 20:36:00,2017-02-23 21:17:00,C1.3,POINT(-417.517146 415.871646),"POLYGON((16.988116 137.595384,16.988116 137.595384,16.988116 137.595384,16.988116 137.595384,16.988116 137.595384))",POINT(0.608141831561485 45.1131285704537),"POLYGON((0.143074 352.961636,0.143074 352.961636,0.143074 352.961636,0.143074 352.961636,0.143074 352.961636))",POINT(107.39937 19),"POLYGON((135.39937 1,135.39937 1,135.39937 1,135.39937 1,135.39937 1))",UTC-HGS-TOPO,POINT(-27 19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-23 20:53:00,true,,2638,-26.0,20.0,-28.0,18.0,415.871646,-417.517146,19,-27,589.296014877696734,0
26,2017-02-24 00:04:00,2017-02-24 00:14:00,C1.1,POINT(-417.50301 415.90311),"POLYGON((16.987541 137.647446,16.987541 137.647446,16.987541 137.647446,16.987541 137.647446,16.987541 137.647446))",POINT(0.608174853066907 45.1099912789649),"POLYGON((0.143132 352.964507,0.143132 352.964507,0.143132 352.964507,0.143132 352.964507,0.143132 352.964507))",POINT(105.49696 19),"POLYGON((133.49696 1,133.49696 1,133.49696 1,133.49696 1,133.49696 1))",UTC-HGS-TOPO,POINT(-27 19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-24 00:12:00,true,,2638,-26.0,20.0,-28.0,18.0,415.90311,-417.50301,19,-27,589.308204818779245,0
28,2017-03-26 23:49:00,2017-03-27 00:08:00,C1.3,POINT(-513.887688 292.687338),"POLYGON((16.84817 130.827816,16.84817 130.827816,16.84817 130.827816,16.84817 130.827816,16.84817 130.827816))",POINT(0.615354597216875 60.3361046720236),"POLYGON((0.137253 352.661767,0.137253 352.661767,0.137253 352.661767,0.137253 352.661767,0.137253 352.661767))",POINT(51.099868 12),"POLYGON((85.099868 1,85.099868 1,85.099868 1,85.099868 1,85.099868 1))",UTC-HGS-TOPO,POINT(-33 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-26 23:59:00,true,,2644,-32.0,13.0,-34.0,11.0,292.687338,-513.887688,12,-33,591.393636847329958,0
30,2017-03-27 11:07:00,2017-03-27 11:18:00,C3.2,POINT(-868.73736 -103.987596),"POLYGON((16.84589 130.459956,16.84589 130.459956,16.84589 130.459956,16.84589 130.459956,16.84589 130.459956))",POINT(0.910510869420993 96.8258107868597),"POLYGON((0.136891 352.642287,0.136891 352.642287,0.136891 352.642287,0.136891 352.642287,0.136891 352.642287))",POINT(11.890192 -9),"POLYGON((78.890192 1,78.890192 1,78.890192 1,78.890192 1,78.890192 1))",UTC-HGS-TOPO,POINT(-66 -9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-27 11:12:00,true,,0,-65.0,-8.0,-67.0,-10.0,-103.987596,-868.73736,-9,-66,874.93886688249745,0
31,2017-03-27 16:52:00,2017-03-27 17:18:00,C1.6,POINT(-839.82402 -97.065846),"POLYGON((16.844731 130.269966,16.844731 130.269966,16.844731 130.269966,16.844731 130.269966,16.844731 130.269966))",POINT(0.879846809383661 96.5929237569404),"POLYGON((0.136704 352.632175,0.136704 352.632175,0.136704 352.632175,0.136704 352.632175,0.136704 352.632175))",POINT(12.730336 -9),"POLYGON((75.730336 1,75.730336 1,75.730336 1,75.730336 1,75.730336 1))",UTC-HGS-TOPO,POINT(-62 -9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-27 17:12:00,true,,0,-61.0,-8.0,-63.0,-10.0,-97.065846,-839.82402,-9,-62,845.414787562091419,0
34,2017-03-27 17:55:00,2017-03-27 18:24:00,C5.1,POINT(-839.81346 -97.080666),"POLYGON((16.844519 130.23507,16.844519 130.23507,16.844519 130.23507,16.844519 130.23507,16.844519 130.23507))",POINT(0.879848678649629 96.5940036829142),"POLYGON((0.13667 352.630315,0.13667 352.630315,0.13667 352.630315,0.13667 352.630315,0.13667 352.630315))",POINT(12.153315 -9),"POLYGON((75.153315 1,75.153315 1,75.153315 1,75.153315 1,75.153315 1))",UTC-HGS-TOPO,POINT(-62 -9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-27 18:20:00,true,,2645,-61.0,-8.0,-63.0,-10.0,-97.080666,-839.81346,-9,-62,845.405999096395703,0
35,2017-03-28 00:16:00,2017-03-28 00:40:00,C1.2,POINT(-259.132266 321.645102),"POLYGON((16.84324 130.022694,16.84324 130.022694,16.84324 130.022694,16.84324 130.022694,16.84324 130.022694))",POINT(0.429904057156593 38.8565359448785),"POLYGON((0.136461 352.618964,0.136461 352.618964,0.136461 352.618964,0.136461 352.618964,0.136461 352.618964))",POINT(54.663676 13),"POLYGON((71.663676 1,71.663676 1,71.663676 1,71.663676 1,71.663676 1))",UTC-HGS-TOPO,POINT(-16 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-28 00:27:00,true,,2644,-15.0,14.0,-17.0,12.0,321.645102,-259.132266,13,-16,413.04370582649625,0
38,2017-03-28 03:18:00,2017-03-28 03:25:00,C3.1,POINT(-786.4743 -103.890186),"POLYGON((16.84263 129.92043,16.84263 129.92043,16.84263 129.92043,16.84263 129.92043,16.84263 129.92043))",POINT(0.825718787620766 97.5249819589395),"POLYGON((0.13636 352.613483,0.13636 352.613483,0.13636 352.613483,0.13636 352.613483,0.13636 352.613483))",POINT(12.996691 -10),"POLYGON((69.996691 1,69.996691 1,69.996691 1,69.996691 1,69.996691 1))",UTC-HGS-TOPO,POINT(-56 -10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-28 03:23:00,true,,2645,-55.0,-9.0,-57.0,-11.0,-103.890186,-786.4743,-10,-56,793.306369133391399,0
39,2017-03-28 03:20:00,2017-03-28 03:30:00,C3.1,POINT(-786.47394 -103.890756),"POLYGON((16.842623 129.919308,16.842623 129.919308,16.842623 129.919308,16.842623 129.919308,16.842623 129.919308))",POINT(0.82571882042868 97.5250261771128),"POLYGON((0.136359 352.613423,0.136359 352.613423,0.136359 352.613423,0.136359 352.613423,0.136359 352.613423))",POINT(12.978372 -10),"POLYGON((69.978372 1,69.978372 1,69.978372 1,69.978372 1,69.978372 1))",UTC-HGS-TOPO,POINT(-56 -10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-28 03:23:00,true,,2645,-55.0,-9.0,-57.0,-11.0,-103.890756,-786.47394,-10,-56,793.306086880325779,0
41,2017-03-28 04:47:00,2017-03-28 05:03:00,C3.2,POINT(-788.75916 -87.266334),"POLYGON((16.842332 129.870234,16.842332 129.870234,16.842332 129.870234,16.842332 129.870234,16.842332 129.870234))",POINT(0.826009800151806 96.3133848196102),"POLYGON((0.136311 352.610789,0.136311 352.610789,0.136311 352.610789,0.136311 352.610789,0.136311 352.610789))",POINT(12.181512 -9),"POLYGON((69.181512 1,69.181512 1,69.181512 1,69.181512 1,69.181512 1))",UTC-HGS-TOPO,POINT(-56 -9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-28 04:56:00,true,,2645,-55.0,-8.0,-57.0,-10.0,-87.266334,-788.75916,-9,-56,793.571940994453939,0
43,2017-03-28 07:12:00,2017-03-28 07:23:00,C1.1,POINT(-767.54622 -100.792404),"POLYGON((16.841846 129.78819,16.841846 129.78819,16.841846 129.78819,16.841846 129.78819,16.841846 129.78819))",POINT(0.805802423031652 97.4811434900364),"POLYGON((0.13623 352.606381,0.13623 352.606381,0.13623 352.606381,0.13623 352.606381,0.13623 352.606381))",POINT(12.853406 -10),"POLYGON((67.853406 1,67.853406 1,67.853406 1,67.853406 1,67.853406 1))",UTC-HGS-TOPO,POINT(-54 -10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-28 07:19:00,true,,2645,-53.0,-9.0,-55.0,-11.0,-100.792404,-767.54622,-10,-54,774.135846308893974,0
45,2017-03-31 17:28:00,2017-03-31 17:50:00,C1.8,POINT(-49.3613766 -91.600578),"POLYGON((16.825416 126.800196,16.825416 126.800196,16.825416 126.800196,16.825416 126.800196,16.825416 126.800196))",POINT(0.108415762043757 151.680826721747),"POLYGON((0.133274 352.441444,0.133274 352.441444,0.133274 352.441444,0.133274 352.441444,0.133274 352.441444))",POINT(18.638193 -12),"POLYGON((22.638193 1,22.638193 1,22.638193 1,22.638193 1,22.638193 1))",UTC-HGS-TOPO,POINT(-3 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-31 17:37:00,true,,2645,-2.0,-11.0,-4.0,-13.0,-91.600578,-49.3613766,-12,-3,104.053886951815088,0
46,2017-03-31 22:40:00,2017-03-31 23:22:00,C1.2,POINT(-49.695045 -58.2382044),"POLYGON((16.824384 126.598764,16.824384 126.598764,16.824384 126.598764,16.824384 126.598764,16.824384 126.598764))",POINT(0.079773222495743 139.525654334937),"POLYGON((0.133074 352.430016,0.133074 352.430016,0.133074 352.430016,0.133074 352.430016,0.133074 352.430016))",POINT(15.779875 -10),"POLYGON((19.779875 1,19.779875 1,19.779875 1,19.779875 1,19.779875 1))",UTC-HGS-TOPO,POINT(-3 -10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-03-31 23:01:00,true,,2645,-2.0,-9.0,-4.0,-11.0,-58.2382044,-49.695045,-10,-3,76.5590357128941719,0
49,2017-04-01 19:30:00,2017-04-01 20:13:00,C3.7,POINT(745.42728 294.797082),"POLYGON((16.820257 125.77701,16.820257 125.77701,16.820257 125.77701,16.820257 125.77701,16.820257 125.77701))",POINT(0.83546105820805 291.577507122139),"POLYGON((0.132257 352.382984,0.132257 352.382984,0.132257 352.382984,0.132257 352.382984,0.132257 352.382984))",POINT(60.3279086 14),"POLYGON((8.327909 1,8.327909 1,8.327909 1,8.327909 1,8.327909 1))",UTC-HGS-TOPO,POINT(53 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-01 19:56:00,true,,2644,54.0,15.0,52.0,13.0,294.797082,745.42728,14,53,801.602862597129956,0
50,2017-04-01 21:35:00,2017-04-01 22:05:00,M4.4,POINT(758.23662 277.292802),"POLYGON((16.819845 125.693538,16.819845 125.693538,16.819845 125.693538,16.819845 125.693538,16.819845 125.693538))",POINT(0.841471540472867 290.087844030445),"POLYGON((0.132174 352.378169,0.132174 352.378169,0.132174 352.378169,0.132174 352.378169,0.132174 352.378169))",POINT(60.1826794 13),"POLYGON((7.182679 1,7.182679 1,7.182679 1,7.182679 1,7.182679 1))",UTC-HGS-TOPO,POINT(54 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-01 21:48:00,true,,2644,55.0,14.0,53.0,12.0,277.292802,758.23662,13,54,807.350029386285087,0
53,2017-04-01 22:59:00,2017-04-01 23:05:00,C5.1,POINT(82.465452 -76.192596),"POLYGON((16.819568 125.637318,16.819568 125.637318,16.819568 125.637318,16.819568 125.637318,16.819568 125.637318))",POINT(0.117022932836725 227.264121373939),"POLYGON((0.132118 352.374923,0.132118 352.374923,0.132118 352.374923,0.132118 352.374923,0.132118 352.374923))",POINT(10.413082 -11),"POLYGON((6.413082 1,6.413082 1,6.413082 1,6.413082 1,6.413082 1))",UTC-HGS-TOPO,POINT(5 -11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-01 23:03:00,true,,2645,6.0,-10.0,4.0,-12.0,-76.192596,82.465452,-11,5,112.275832033361112,0
55,2017-04-02 02:41:00,2017-04-02 02:48:00,C8.0,POINT(131.674176 -76.964112),"POLYGON((16.818836 125.488224,16.818836 125.488224,16.818836 125.488224,16.818836 125.488224,16.818836 125.488224))",POINT(0.158972860351015 239.693533746252),"POLYGON((0.131969 352.366298,0.131969 352.366298,0.131969 352.366298,0.131969 352.366298,0.131969 352.366298))",POINT(11.3791331 -11),"POLYGON((4.379133 1,4.379133 1,4.379133 1,4.379133 1,4.379133 1))",UTC-HGS-TOPO,POINT(8 -11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 02:46:00,true,,2645,9.0,-10.0,7.0,-12.0,-76.964112,131.674176,-11,8,152.517419205897653,0
56,2017-04-02 04:55:00,2017-04-02 05:00:00,C1.2,POINT(782.50728 288.468144),"POLYGON((16.818395 125.397876,16.818395 125.397876,16.818395 125.397876,16.818395 125.397876,16.818395 125.397876))",POINT(0.869307291682446 290.236204561182),"POLYGON((0.131879 352.361062,0.131879 352.361062,0.131879 352.361062,0.131879 352.361062,0.131879 352.361062))",POINT(59.1514252 14),"POLYGON((3.151425 1,3.151425 1,3.151425 1,3.151425 1,3.151425 1))",UTC-HGS-TOPO,POINT(57 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 04:58:00,true,,2644,58.0,15.0,56.0,13.0,288.468144,782.50728,14,57,833.985319628471188,0
59,2017-04-02 07:50:00,2017-04-02 08:45:00,M5.4,POINT(814.40688 251.597364),"POLYGON((16.817818 125.279478,16.817818 125.279478,16.817818 125.279478,16.817818 125.279478,16.817818 125.279478))",POINT(0.888516398082314 287.16765777918),"POLYGON((0.131761 352.354187,0.131761 352.354187,0.131761 352.354187,0.131761 352.354187,0.131761 352.354187))",POINT(60.54806495 12),"POLYGON((1.548065 1,1.548065 1,1.548065 1,1.548065 1,1.548065 1))",UTC-HGS-TOPO,POINT(60 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 08:02:00,true,,2644,61.0,13.0,59.0,11.0,251.597364,814.40688,12,60,852.384772132329203,0
62,2017-04-02 12:52:00,2017-04-02 13:11:00,M2.3,POINT(819.19362 265.939734),"POLYGON((16.816824 125.07408,16.816824 125.07408,16.816824 125.07408,16.816824 125.07408,16.816824 125.07408))",POINT(0.897840966543562 287.985295972403),"POLYGON((0.131557 352.342227,0.131557 352.342227,0.131557 352.342227,0.131557 352.342227,0.131557 352.342227))",POINT(58.7811 13),"POLYGON((-1.2189 1,-1.2189 1,-1.2189 1,-1.2189 1,-1.2189 1))",UTC-HGS-TOPO,POINT(61 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 13:00:00,true,,2644,62.0,14.0,60.0,12.0,265.939734,819.19362,13,61,861.279356056265328,0
65,2017-04-02 16:20:00,2017-04-02 16:38:00,C3.0,POINT(834.30246 292.859538),"POLYGON((16.816139 124.931832,16.816139 124.931832,16.816139 124.931832,16.816139 124.931832,16.816139 124.931832))",POINT(0.921782449516713 289.342257900891),"POLYGON((0.131415 352.33392,0.131415 352.33392,0.131415 352.33392,0.131415 352.33392,0.131415 352.33392))",POINT(59.87535 15),"POLYGON((-3.12465 1,-3.12465 1,-3.12465 1,-3.12465 1,-3.12465 1))",UTC-HGS-TOPO,POINT(64 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 16:27:00,true,,2644,65.0,16.0,63.0,14.0,292.859538,834.30246,15,64,884.209988497995369,0
67,2017-04-02 18:18:00,2017-04-02 19:28:00,M2.1,POINT(858.62622 241.428558),"POLYGON((16.815751 124.850844,16.815751 124.850844,16.815751 124.850844,16.815751 124.850844,16.815751 124.850844))",POINT(0.929844677020107 285.704923370558),"POLYGON((0.131334 352.329181,0.131334 352.329181,0.131334 352.329181,0.131334 352.329181,0.131334 352.329181))",POINT(60.7942 12),"POLYGON((-4.2058 1,-4.2058 1,-4.2058 1,-4.2058 1,-4.2058 1))",UTC-HGS-TOPO,POINT(66 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 18:38:00,true,,2644,67.0,13.0,65.0,11.0,241.428558,858.62622,12,66,891.923054018365178,0
68,2017-04-02 20:26:00,2017-04-02 20:38:00,M5.7,POINT(847.83474 289.446888),"POLYGON((16.81533 124.762758,16.81533 124.762758,16.81533 124.762758,16.81533 124.762758,16.81533 124.762758))",POINT(0.933994521460394 288.849669139946),"POLYGON((0.131247 352.32402,0.131247 352.32402,0.131247 352.32402,0.131247 352.32402,0.131247 352.32402))",POINT(59.62141 15),"POLYGON((-5.37859 1,-5.37859 1,-5.37859 1,-5.37859 1,-5.37859 1))",UTC-HGS-TOPO,POINT(66 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 20:33:00,true,,2644,67.0,16.0,65.0,14.0,289.446888,847.83474,15,66,895.881268541625445,0
70,2017-04-02 20:27:00,2017-04-02 20:45:00,M5.7,POINT(847.83456 289.446594),"POLYGON((16.815326 124.762068,16.815326 124.762068,16.815326 124.762068,16.815326 124.762068,16.815326 124.762068))",POINT(0.933994420109766 288.849655064984),"POLYGON((0.131246 352.323979,0.131246 352.323979,0.131246 352.323979,0.131246 352.323979,0.131246 352.323979))",POINT(59.61225 15),"POLYGON((-5.38775 1,-5.38775 1,-5.38775 1,-5.38775 1,-5.38775 1))",UTC-HGS-TOPO,POINT(66 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 20:33:00,true,,2644,67.0,16.0,65.0,14.0,289.446594,847.83456,15,66,895.881003207789036,0
72,2017-04-02 21:07:00,2017-04-02 21:13:00,C4.7,POINT(838.0449 276.844752),"POLYGON((16.815195 124.734492,16.815195 124.734492,16.815195 124.734492,16.815195 124.734492,16.815195 124.734492))",POINT(0.920143487986342 288.280763823978),"POLYGON((0.131218 352.322362,0.131218 352.322362,0.131218 352.322362,0.131218 352.322362,0.131218 352.322362))",POINT(57.24576 14),"POLYGON((-5.75424 1,-5.75424 1,-5.75424 1,-5.75424 1,-5.75424 1))",UTC-HGS-TOPO,POINT(64 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-02 21:10:00,true,,2644,65.0,15.0,63.0,13.0,276.844752,838.0449,14,64,882.58839281170674,0
80,2017-04-03 11:40:00,2017-04-03 11:45:00,C2.6,POINT(543.794298 -79.517682),"POLYGON((16.812324 124.126746,16.812324 124.126746,16.812324 124.126746,16.812324 124.126746,16.812324 124.126746))",POINT(0.573060084776031 261.680742358305),"POLYGON((0.130612 352.286524,0.130612 352.286524,0.130612 352.286524,0.130612 352.286524,0.130612 352.286524))",POINT(20.24684 -10),"POLYGON((-13.75316 1,-13.75316 1,-13.75316 1,-13.75316 1,-13.75316 1))",UTC-HGS-TOPO,POINT(35 -10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-03 11:43:00,true,,2645,36.0,-9.0,34.0,-11.0,-79.517682,543.794298,-10,35,549.57738334830151,0
81,2017-04-03 12:16:00,2017-04-03 12:26:00,C2.6,POINT(894.6798 245.143614),"POLYGON((16.812206 124.101444,16.812206 124.101444,16.812206 124.101444,16.812206 124.101444,16.812206 124.101444))",POINT(0.967301234852303 285.323050557765),"POLYGON((0.130587 352.285024,0.130587 352.285024,0.130587 352.285024,0.130587 352.285024,0.130587 352.285024))",POINT(57.91698 13),"POLYGON((-14.08302 1,-14.08302 1,-14.08302 1,-14.08302 1,-14.08302 1))",UTC-HGS-TOPO,POINT(73 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-04-03 12:20:00,true,,2644,74.0,14.0,72.0,12.0,245.143614,894.6798,13,73,927.656906411535942,0
