,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
41,2013-01-07 07:39:00,2013-01-07 07:51:00,C1.3,POINT(-854.49552 165.443538),"POLYGON((17.097384 81.140244,17.097384 81.140244,17.097384 81.140244,17.097384 81.140244,17.097384 81.140244))",POINT(0.892513149258369 79.0422335070804),"POLYGON((0.085032 348.101046,0.085032 348.101046,0.085032 348.101046,0.085032 348.101046,0.085032 348.101046))",POINT(-178.19508 8),"POLYGON((-115.19508 1,-115.19508 1,-115.19508 1,-115.19508 1,-115.19508 1))",UTC-HGS-TOPO,POINT(-62 8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-07 07:47:00,true,,1653,-61.0,9.0,-63.0,7.0,165.443538,-854.49552,8,-62,870.364382294006759,0
43,2013-01-07 08:44:00,2013-01-07 08:52:00,C3.1,POINT(-850.96986 355.857474),"POLYGON((17.097362 81.22491,17.097362 81.22491,17.097362 81.22491,17.097362 81.22491,17.097362 81.22491))",POINT(0.945853244402675 67.306356880002),"POLYGON((0.085117 348.113111,0.085117 348.113111,0.085117 348.113111,0.085117 348.113111,0.085117 348.113111))",POINT(175.21048 20),"POLYGON((-115.78952 1,-115.78952 1,-115.78952 1,-115.78952 1,-115.78952 1))",UTC-HGS-TOPO,POINT(-68 20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-07 08:48:00,true,,1652,-67.0,21.0,-69.0,19.0,355.857474,-850.96986,20,-68,922.379663929165531,0
46,2013-01-07 09:47:00,2013-01-07 10:00:00,C1.1,POINT(855.69 246.6972),"POLYGON((17.09736 81.3066,17.09736 81.3066,17.09736 81.3066,17.09736 81.3066,17.09736 81.3066))",POINT(0.913206325332378 286.082381103623),"POLYGON((0.085199 348.124716,0.085199 348.124716,0.085199 348.124716,0.085199 348.124716,0.085199 348.124716))",POINT(-53.36567 13),"POLYGON((-116.36567 1,-116.36567 1,-116.36567 1,-116.36567 1,-116.36567 1))",UTC-HGS-TOPO,POINT(64 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-07 09:54:00,true,,1638,65.0,14.0,63.0,12.0,246.6972,855.69,13,64,890.541905015053089,0
47,2013-01-07 18:14:00,2013-01-07 18:24:00,C1.2,POINT(-967.8 119.7078),"POLYGON((17.09718 81.9654,17.09718 81.9654,17.09718 81.9654,17.09718 81.9654,17.09718 81.9654))",POINT(1.00000340960939 82.9488622326773),"POLYGON((0.085861 348.217606,0.085861 348.217606,0.085861 348.217606,0.085861 348.217606,0.085861 348.217606))",POINT(148.99775 7),"POLYGON((-121.00225 1,-121.00225 1,-121.00225 1,-121.00225 1,-121.00225 1))",UTC-HGS-TOPO,POINT(-89 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-07 18:21:00,true,,1653,-88.0,8.0,-90.0,6.0,119.7078,-967.8,7,-89,975.175264955402781,0
50,2013-01-07 23:44:00,2013-01-08 00:04:00,C2.2,POINT(834.78 504.0744),"POLYGON((17.09706 82.3926,17.09706 82.3926,17.09706 82.3926,17.09706 82.3926,17.09706 82.3926))",POINT(1.00000052277399 301.125301308856),"POLYGON((0.086291 348.277082,0.086291 348.277082,0.086291 348.277082,0.086291 348.277082,0.086291 348.277082))",POINT(-38.02013 31),"POLYGON((-124.02013 1,-124.02013 1,-124.02013 1,-124.02013 1,-124.02013 1))",UTC-HGS-TOPO,POINT(87 31),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-07 23:57:00,true,,1640,88.0,32.0,86.0,30.0,504.0744,834.78,31,87,975.165959791132082,0
51,2013-01-08 01:17:00,2013-01-08 01:21:00,C2.1,POINT(-967.788 119.712),"POLYGON((17.097 82.5132,17.097 82.5132,17.097 82.5132,17.097 82.5132,17.097 82.5132))",POINT(1.00000029871869 82.948530778102),"POLYGON((0.086412 348.293783,0.086412 348.293783,0.086412 348.293783,0.086412 348.293783,0.086412 348.293783))",POINT(145.12938 7),"POLYGON((-124.87062 1,-124.87062 1,-124.87062 1,-124.87062 1,-124.87062 1))",UTC-HGS-TOPO,POINT(-89 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 01:18:00,true,,1654,-88.0,8.0,-90.0,6.0,119.712,-967.788,7,-89,975.163871299588322,0
54,2013-01-08 02:57:00,2013-01-08 03:07:00,C1.5,POINT(-773.77614 381.833796),"POLYGON((17.096981 82.642302,17.096981 82.642302,17.096981 82.642302,17.096981 82.642302,17.096981 82.642302))",POINT(0.884837519049951 63.7351333454827),"POLYGON((0.086542 348.311579,0.086542 348.311579,0.086542 348.311579,0.086542 348.311579,0.086542 348.311579))",POINT(175.21488 21),"POLYGON((-125.78512 1,-125.78512 1,-125.78512 1,-125.78512 1,-125.78512 1))",UTC-HGS-TOPO,POINT(-58 21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 03:04:00,true,,1652,-57.0,22.0,-59.0,20.0,381.833796,-773.77614,21,-58,862.85952657490509,0
55,2013-01-08 04:53:00,2013-01-08 05:01:00,C1.2,POINT(-770.29392 367.11318),"POLYGON((17.096938 82.792014,17.096938 82.792014,17.096938 82.792014,17.096938 82.792014,17.096938 82.792014))",POINT(0.875038991871629 64.5180707440679),"POLYGON((0.086692 348.332164,0.086692 348.332164,0.086692 348.332164,0.086692 348.332164,0.086692 348.332164))",POINT(175.15405 20),"POLYGON((-126.84595 1,-126.84595 1,-126.84595 1,-126.84595 1,-126.84595 1))",UTC-HGS-TOPO,POINT(-57 20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 04:58:00,true,,1652,-56.0,21.0,-58.0,19.0,367.11318,-770.29392,20,-57,853.302297031174476,0
57,2013-01-08 05:37:00,2013-01-08 05:48:00,C1.1,POINT(-717.96678 196.093608),"POLYGON((17.096922 82.848768,17.096922 82.848768,17.096922 82.848768,17.096922 82.848768,17.096922 82.848768))",POINT(0.763223875302605 74.7237523537035),"POLYGON((0.086749 348.339948,0.086749 348.339948,0.086749 348.339948,0.086749 348.339948,0.086749 348.339948))",POINT(-176.24833 9),"POLYGON((-127.24833 1,-127.24833 1,-127.24833 1,-127.24833 1,-127.24833 1))",UTC-HGS-TOPO,POINT(-48 9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 05:42:00,true,,1653,-47.0,10.0,-49.0,8.0,196.093608,-717.96678,9,-48,744.264066230545609,0
59,2013-01-08 07:18:00,2013-01-08 07:26:00,C1.8,POINT(-756.522 383.8368),"POLYGON((17.09688 82.9788,17.09688 82.9788,17.09688 82.9788,17.09688 82.9788,17.09688 82.9788))",POINT(0.86993814629845 63.0981157156239),"POLYGON((0.08688 348.357749,0.08688 348.357749,0.08688 348.357749,0.08688 348.357749,0.08688 348.357749))",POINT(174.82802 21),"POLYGON((-128.17198 1,-128.17198 1,-128.17198 1,-128.17198 1,-128.17198 1))",UTC-HGS-TOPO,POINT(-56 21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 07:23:00,true,,1652,-55.0,22.0,-57.0,20.0,383.8368,-756.522,21,-56,848.325542181915011,0
61,2013-01-08 13:57:00,2013-01-08 14:02:00,C1.3,POINT(-963.02544 153.34131),"POLYGON((17.096731 83.492274,17.096731 83.492274,17.096731 83.492274,17.096731 83.492274,17.096731 83.492274))",POINT(1.00000977825843 80.9528161833409),"POLYGON((0.087397 348.427509,0.087397 348.427509,0.087397 348.427509,0.087397 348.427509,0.087397 348.427509))",POINT(138.17916 9),"POLYGON((-131.82084 1,-131.82084 1,-131.82084 1,-131.82084 1,-131.82084 1))",UTC-HGS-TOPO,POINT(-89 9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 13:58:00,true,,1654,-88.0,10.0,-90.0,8.0,153.34131,-963.02544,9,-89,975.157195245827893,0
63,2013-01-08 14:17:00,2013-01-08 14:21:00,C1.3,POINT(-963.024 153.3414),"POLYGON((17.0967 83.5182,17.0967 83.5182,17.0967 83.5182,17.0967 83.5182,17.0967 83.5182))",POINT(1.00000877540611 80.9527976567204),"POLYGON((0.087423 348.431025,0.087423 348.431025,0.087423 348.431025,0.087423 348.431025,0.087423 348.431025))",POINT(137.99627 9),"POLYGON((-132.00373 1,-132.00373 1,-132.00373 1,-132.00373 1,-132.00373 1))",UTC-HGS-TOPO,POINT(-89 9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 14:18:00,true,,1654,-88.0,10.0,-90.0,8.0,153.3414,-963.024,9,-89,975.15578731296057,0
65,2013-01-08 16:01:00,2013-01-08 16:07:00,C1.4,POINT(-709.38186 388.638114),"POLYGON((17.096682 83.65146,17.096682 83.65146,17.096682 83.65146,17.096682 83.65146,17.096682 83.65146))",POINT(0.829481561710691 61.2836659938673),"POLYGON((0.087557 348.448971,0.087557 348.448971,0.087557 348.448971,0.087557 348.448971,0.087557 348.448971))",POINT(175.04519 21),"POLYGON((-132.95481 1,-132.95481 1,-132.95481 1,-132.95481 1,-132.95481 1))",UTC-HGS-TOPO,POINT(-51 21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 16:04:00,true,,1652,-50.0,22.0,-52.0,20.0,388.638114,-709.38186,21,-51,808.8647643151088,0
68,2013-01-08 19:04:00,2013-01-08 19:12:00,C4.0,POINT(834.75 504.075),"POLYGON((17.09658 83.886,17.09658 83.886,17.09658 83.886,17.09658 83.886,17.09658 83.886))",POINT(0.99999967071676 301.126242643578),"POLYGON((0.087793 348.480469,0.087793 348.480469,0.087793 348.480469,0.087793 348.480469,0.087793 348.480469))",POINT(-48.62834 31),"POLYGON((-134.62834 1,-134.62834 1,-134.62834 1,-134.62834 1,-134.62834 1))",UTC-HGS-TOPO,POINT(87 31),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-08 19:08:00,true,,1640,88.0,32.0,86.0,30.0,504.075,834.75,31,87,975.140588902441323,0
71,2013-01-09 08:10:00,2013-01-09 08:21:00,C1.4,POINT(946.824 224.6382),"POLYGON((17.09628 84.8898,17.09628 84.8898,17.09628 84.8898,17.09628 84.8898,17.09628 84.8898))",POINT(0.997933160782911 283.346899514705),"POLYGON((0.088803 348.6133,0.088803 348.6133,0.088803 348.6133,0.088803 348.6133,0.088803 348.6133))",POINT(-57.81624 13),"POLYGON((-141.81624 1,-141.81624 1,-141.81624 1,-141.81624 1,-141.81624 1))",UTC-HGS-TOPO,POINT(85 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-09 08:15:00,true,,1638,86.0,14.0,84.0,12.0,224.6382,946.824,13,85,973.107397914145963,0
73,2013-01-09 09:29:00,2013-01-09 10:31:00,C2.5,POINT(-952.398 81.9636),"POLYGON((17.09628 84.9906,17.09628 84.9906,17.09628 84.9906,17.09628 84.9906,17.09628 84.9906))",POINT(0.980307526994871 85.0812309997737),"POLYGON((0.088905 348.626453,0.088905 348.626453,0.088905 348.626453,0.088905 348.626453,0.088905 348.626453))",POINT(138.46131 4),"POLYGON((-142.53869 1,-142.53869 1,-142.53869 1,-142.53869 1,-142.53869 1))",UTC-HGS-TOPO,POINT(-78 4),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-09 09:56:00,true,,1654,-77.0,5.0,-79.0,3.0,81.9636,-952.398,4,-78,955.918397212314289,0
75,2013-01-09 11:17:00,2013-01-09 11:40:00,C2.4,POINT(-903.774 192.0402),"POLYGON((17.09622 85.1274,17.09622 85.1274,17.09622 85.1274,17.09622 85.1274,17.09622 85.1274))",POINT(0.947527839995972 78.0038149311962),"POLYGON((0.089043 348.644294,0.089043 348.644294,0.089043 348.644294,0.089043 348.644294,0.089043 348.644294))",POINT(145.47367 10),"POLYGON((-143.52633 1,-143.52633 1,-143.52633 1,-143.52633 1,-143.52633 1))",UTC-HGS-TOPO,POINT(-70 10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-09 11:28:00,true,,1654,-69.0,11.0,-71.0,9.0,192.0402,-903.774,10,-70,923.951774440657687,0
76,2013-01-09 13:34:00,2013-01-09 15:30:00,C3.1,POINT(-946.422 180.6708),"POLYGON((17.09616 85.302,17.09616 85.302,17.09616 85.302,17.09616 85.302,17.09616 85.302))",POINT(0.988101490870857 79.1923393597559),"POLYGON((0.089219 348.666974,0.089219 348.666974,0.089219 348.666974,0.089219 348.666974,0.089219 348.666974))",POINT(134.22082 10),"POLYGON((-144.77918 1,-144.77918 1,-144.77918 1,-144.77918 1,-144.77918 1))",UTC-HGS-TOPO,POINT(-80 10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-09 14:55:00,true,,1654,-79.0,11.0,-81.0,9.0,180.6708,-946.422,10,-80,963.512605032565261,0
77,2013-01-09 14:34:00,2013-01-09 15:15:00,C3.1,POINT(-946.422 180.6828),"POLYGON((17.0961 85.3776,17.0961 85.3776,17.0961 85.3776,17.0961 85.3776,17.0961 85.3776))",POINT(0.988105277970333 79.1916384325936),"POLYGON((0.089295 348.676788,0.089295 348.676788,0.089295 348.676788,0.089295 348.676788,0.089295 348.676788))",POINT(133.67213 10),"POLYGON((-145.32787 1,-145.32787 1,-145.32787 1,-145.32787 1,-145.32787 1))",UTC-HGS-TOPO,POINT(-80 10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-09 14:55:00,true,,1654,-79.0,11.0,-81.0,9.0,180.6828,-946.422,10,-80,963.514855256440796,0
