Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
451,2013-09-01 14:16:00,2013-09-01 14:25:00,C1.7,POINT(482.3586 79.9818),"POLYGON((476.133 71.1768,490.1478 72.231,488.4858 88.7868,474.519 87.7368,476.133 71.1768))",POINT(0.514516892104321 279.414780799078),"POLYGON((0.506603 278.502148,0.521353 278.383099,0.522456 280.301577,0.5078 280.475472,0.506603 278.502148))",POINT(21.47113 11),"POLYGON((20.97113 10.5,21.97113 10.5,21.97113 11.5,20.97113 11.5,20.97113 10.5))",UTC-HGS-TOPO,POINT(31 11),"POLYGON((30.5 10.5,31.5 10.5,31.5 11.5,30.5 11.5,30.5 10.5))",2013-09-01 14:20:00,True,,11834,31.5,11.5,30.5,10.5,79.9818,482.3586,11,31,488.9446873882566,1
452,2013-09-01 16:58:00,2013-09-01 17:08:00,B6.7,POINT(496.2882 81.0288),"POLYGON((490.1604 72.21,504.0246 73.2948,502.3158 89.847,488.499 88.7664,490.1604 72.21))",POINT(0.529145639483999 279.272844120746),"POLYGON((0.52135 278.380484,0.53595 278.273904,0.536962 280.141003,0.522452 280.298988,0.52135 278.380484))",POINT(20.98512 11),"POLYGON((20.48512 10.5,21.48512 10.5,21.48512 11.5,20.48512 11.5,20.48512 10.5))",UTC-HGS-TOPO,POINT(32 11),"POLYGON((31.5 10.5,32.5 10.5,32.5 11.5,31.5 11.5,31.5 10.5))",2013-09-01 17:03:00,True,,11834,32.5,11.5,31.5,10.5,81.0288,496.2882,11,32,502.8594673352388,1
453,2013-09-03 02:56:00,2013-09-03 03:06:00,B5.9,POINT(225.09 99.6342),"POLYGON((217.635 91.1046,233.4186 91.5978,232.4778 108.1632,216.7584 107.6724,217.635 91.1046))",POINT(0.258936829395377 293.876174802183),"POLYGON((0.248185 292.714766,0.263768 291.425966,0.269722 294.950792,0.254595 296.415393,0.248185 292.714766))",POINT(-15.70876 13),"POLYGON((-16.20876 12.5,-15.20876 12.5,-15.20876 13.5,-16.20876 13.5,-16.20876 12.5))",UTC-HGS-TOPO,POINT(14 13),"POLYGON((13.5 12.5,14.5 12.5,14.5 13.5,13.5 13.5,13.5 12.5))",2013-09-03 03:01:00,True,,11836,14.5,13.5,13.5,12.5,99.6342,225.09,13,14,246.15540195096267,1
454,2013-09-03 14:14:00,2013-09-03 14:30:00,B8.8,POINT(787.26 99.9024),"POLYGON((783.966 90.813,792.852 92.538,790.416 108.9858,781.56 107.2674,783.966 90.813))",POINT(0.834685519962328 277.232114312835),"POLYGON((0.830094 276.607575,0.839588 276.657177,0.83923 277.850674,0.829756 277.814895,0.830094 276.607575))",POINT(21.0724 10),"POLYGON((20.5724 9.5,21.5724 9.5,21.5724 10.5,20.5724 10.5,20.5724 9.5))",UTC-HGS-TOPO,POINT(57 10),"POLYGON((56.5 9.5,57.5 9.5,57.5 10.5,56.5 10.5,56.5 9.5))",2013-09-03 14:21:00,True,,11834,57.5,10.5,56.5,9.5,99.9024,787.26,10,57,793.5734352445022,1
455,2013-09-03 17:26:00,2013-09-03 18:11:00,C1.3,POINT(799.104 136.1838),"POLYGON((796.356 127.1232,804.696 128.8722,801.714 145.2348,793.404 143.493,796.356 127.1232))",POINT(0.852593475302309 279.671466579059),"POLYGON((0.84819 279.069668,0.857142 279.098666,0.856945 280.268081,0.848019 280.251551,0.84819 279.069668))",POINT(21.31134 12),"POLYGON((20.81134 11.5,21.81134 11.5,21.81134 12.5,20.81134 12.5,20.81134 11.5))",UTC-HGS-TOPO,POINT(59 12),"POLYGON((58.5 11.5,59.5 11.5,59.5 12.5,58.5 12.5,58.5 11.5))",2013-09-03 17:51:00,True,,11834,59.5,12.5,58.5,11.5,136.1838,799.104,12,59,810.6252094515937,1
456,2013-09-03 21:30:00,2013-09-03 21:39:00,B6.9,POINT(456.2874 -376.2258),"POLYGON((448.1592 -384.3438,461.8974 -383.3298,464.3826 -368.0682,450.5706 -369.087,448.1592 -384.3438))",POINT(0.621984280224152 230.493160172595),"POLYGON((0.620937 229.383428,0.631293 230.310635,0.623211 231.599766,0.612572 230.677221,0.620937 229.383428))",POINT(-9.92667 -17),"POLYGON((-10.42667 -17.5,-9.42667 -17.5,-9.42667 -16.5,-10.42667 -16.5,-10.42667 -17.5))",UTC-HGS-TOPO,POINT(30 -17),"POLYGON((29.5 -17.5,30.5 -17.5,30.5 -16.5,29.5 -16.5,29.5 -17.5))",2013-09-03 21:33:00,True,,11837,30.5,-16.5,29.5,-17.5,-376.2258,456.2874,-17,30,591.3916164306019,1
457,2013-09-03 23:18:00,2013-09-03 23:27:00,B7.4,POINT(456.2958 -376.2414),"POLYGON((448.167 -384.36,461.9058 -383.346,464.391 -368.0844,450.5784 -369.1032,448.167 -384.36))",POINT(0.6219903217707 230.492511817923),"POLYGON((0.620943 229.382727,0.631299 230.309957,0.623218 231.599043,0.612578 230.676474,0.620943 229.382727))",POINT(-10.91726 -17),"POLYGON((-11.41726 -17.5,-10.41726 -17.5,-10.41726 -16.5,-11.41726 -16.5,-11.41726 -17.5))",UTC-HGS-TOPO,POINT(30 -17),"POLYGON((29.5 -17.5,30.5 -17.5,30.5 -16.5,29.5 -16.5,29.5 -17.5))",2013-09-03 23:22:00,True,,11837,30.5,-16.5,29.5,-17.5,-376.2414,456.2958,-17,30,591.4080217342338,1
458,2013-09-04 04:13:00,2013-09-04 04:31:00,C3.6,POINT(539.0946 -354.2958),"POLYGON((531.2508 -362.5788,544.1436 -361.3812,546.8886 -345.9756,533.931 -347.1786,531.2508 -362.5788))",POINT(0.678420783928503 236.686872661911),"POLYGON((0.676414 235.686454,0.686959 236.410735,0.680567 237.681517,0.66978 236.966821,0.676414 235.686454))",POINT(-7.62301000000002 -16),"POLYGON((-8.12301 -16.5,-7.12301 -16.5,-7.12301 -15.5,-8.12301 -15.5,-8.12301 -16.5))",UTC-HGS-TOPO,POINT(36 -16),"POLYGON((35.5 -16.5,36.5 -16.5,36.5 -15.5,35.5 -15.5,35.5 -16.5))",2013-09-04 04:28:00,True,,11837,36.5,-15.5,35.5,-16.5,-354.2958,539.0946,-16,36,645.0957306065511,1
459,2013-09-04 05:35:00,2013-09-04 05:49:00,C2.9,POINT(517.4322 -401.1726),"POLYGON((16.66932 -103.6722,16.66932 -103.6722,16.66932 -103.6722,16.66932 -103.6722,16.66932 -103.6722))",POINT(0.6885466305858 232.213065650485),"POLYGON((0.110427 189.134334,0.110427 189.134334,0.110427 189.134334,0.110427 189.134334,0.110427 189.134334))",POINT(-9.37511999999998 -19),"POLYGON((-43.37512 1,-43.37512 1,-43.37512 1,-43.37512 1,-43.37512 1))",UTC-HGS-TOPO,POINT(35 -19),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-09-04 05:40:00,True,,11837,1.0,1.0,1.0,1.0,-401.1726,517.4322,-19,35,654.733179690475,1
460,2013-09-04 07:19:00,2013-09-04 07:27:00,C1.1,POINT(564.627 -351.8628),"POLYGON((556.8864 -360.18,569.4402 -358.9254,572.313 -343.509,559.6956 -344.769,556.8864 -360.18))",POINT(0.699636673374957 238.069771056256),"POLYGON((0.697453 237.106236,0.70787 237.776248,0.701948 239.027322,0.691299 238.36719,0.697453 237.106236))",POINT(-7.32900999999998 -16),"POLYGON((-7.82901 -16.5,-6.82901 -16.5,-6.82901 -15.5,-7.82901 -15.5,-7.82901 -16.5))",UTC-HGS-TOPO,POINT(38 -16),"POLYGON((37.5 -16.5,38.5 -16.5,38.5 -15.5,37.5 -15.5,37.5 -16.5))",2013-09-04 07:23:00,True,,11837,38.5,-15.5,37.5,-16.5,-351.8628,564.627,-16,38,665.2902217475017,1
461,2013-09-04 07:28:00,2013-09-04 07:37:00,C1.2,POINT(564.6276 -351.864),"POLYGON((556.887 -360.1812,569.4414 -358.9266,572.3136 -343.5096,559.6962 -344.7696,556.887 -360.1812))",POINT(0.699636816819329 238.069710676622),"POLYGON((0.697453 237.106177,0.707871 237.776216,0.701948 239.027305,0.691299 238.367173,0.697453 237.106177))",POINT(-7.41154999999998 -16),"POLYGON((-7.91155 -16.5,-6.91155 -16.5,-6.91155 -15.5,-7.91155 -15.5,-7.91155 -16.5))",UTC-HGS-TOPO,POINT(38 -16),"POLYGON((37.5 -16.5,38.5 -16.5,38.5 -15.5,37.5 -15.5,37.5 -16.5))",2013-09-04 07:33:00,True,,11837,38.5,-15.5,37.5,-16.5,-351.864,564.6276,-16,38,665.2913656269409,1
