,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
153,153,2011-04-18 23:12:00,2011-04-18 23:19:00,B7.6,POINT(851.574 249.4728),"POLYGON((849.948 242.1348,856.518 240.735,853.062 256.791,846.516 258.186,849.948 242.1348))",POINT(0.929150346560658 286.328206218802),"POLYGON((0.925382 285.901293,0.931602 285.698676,0.932826 286.752986,0.926689 286.96162,0.925382 285.901293))",POINT(-21.35854 13),"POLYGON((-21.85854 12.5,-20.85854 12.5,-20.85854 13.5,-21.85854 13.5,-21.85854 12.5))",UTC-HGS-TOPO,POINT(66 13),"POLYGON((65.5 12.5,66.5 12.5,66.5 13.5,65.5 13.5,65.5 12.5))",2011-04-18 23:15:00,True,,11190,66.5,13.5,65.5,12.5,249.4728,851.574,13,66,887.3640489764275,1
356,356,2011-08-07 00:17:00,2011-08-07 00:27:00,B7.6,POINT(607.062 203.4066),"POLYGON((602.754 194.7732,614.52 195.903,611.244 212.0268,599.541 210.9036,602.754 194.7732))",POINT(0.67715105660668 288.524314192444),"POLYGON((0.669968 287.907657,0.682183 287.681776,0.68428 289.13051,0.672203 289.380603,0.669968 287.907657))",POINT(-61.10555 17),"POLYGON((-61.60555 16.5,-60.60555 16.5,-60.60555 17.5,-61.60555 17.5,-61.60555 16.5))",UTC-HGS-TOPO,POINT(42 17),"POLYGON((41.5 16.5,42.5 16.5,42.5 17.5,41.5 17.5,41.5 16.5))",2011-08-07 00:21:00,True,,11263,42.5,17.5,41.5,16.5,203.4066,607.062,17,42,640.2331737480962,1
401,401,2011-08-26 08:58:00,2011-08-26 09:08:00,B7.6,POINT(762.684 248.7498),"POLYGON((760.77 239.9658,769.068 241.5906,764.454 257.5134,756.21 255.8994,760.77 239.9658))",POINT(0.84550683100372 288.063764899653),"POLYGON((0.840758 287.506572,0.849614 287.43929,0.850184 288.616574,0.841408 288.695679,0.840758 287.506572))",POINT(58.97320593 19),"POLYGON((58.473206 18.5,59.473206 18.5,59.473206 19.5,58.473206 19.5,58.473206 18.5))",UTC-HGS-TOPO,POINT(58 19),"POLYGON((57.5 18.5,58.5 18.5,58.5 19.5,57.5 19.5,57.5 18.5))",2011-08-26 09:02:00,True,,11271,58.5,19.5,57.5,18.5,248.7498,762.684,19,58,802.2240004238465,1
411,411,2011-09-02 09:16:00,2011-09-02 09:32:00,B7.6,POINT(-708.492 154.2108),"POLYGON((-715.158 146.8116,-704.802 145.266,-701.742 161.6082,-712.05 163.146,-715.158 146.8116))",POINT(0.762977780837615 77.7204933914028),"POLYGON((0.76823 78.399174,0.757228 78.353911,0.757748 77.031143,0.768682 77.095047,0.76823 78.399174))",POINT(-141.66716 14),"POLYGON((-142.16716 13.5,-141.16716 13.5,-141.16716 14.5,-142.16716 14.5,-142.16716 13.5))",UTC-HGS-TOPO,POINT(-50 14),"POLYGON((-50.5 13.5,-49.5 13.5,-49.5 14.5,-50.5 14.5,-50.5 13.5))",2011-09-02 09:21:00,True,,11283,-49.5,14.5,-50.5,13.5,154.2108,-708.492,14,-50,725.0806057954109,1
369,369,2015-05-19 12:40:00,2015-05-19 12:49:00,B7.6,POINT(-436.1814 -279.2946),"POLYGON((-441.6714 -287.3592,-427.9956 -287.0778,-430.584 -271.2096,-444.342 -271.4934,-441.6714 -287.3592))",POINT(0.546426151802188 122.632148109545),"POLYGON((0.555907 123.048738,0.543704 123.85171,0.536868 122.205372,0.54936 121.424971,0.555907 123.048738))",POINT(-3.740242 -19),"POLYGON((-4.240242 -19.5,-3.240242 -19.5,-3.240242 -18.5,-4.240242 -18.5,-4.240242 -19.5))",UTC-HGS-TOPO,POINT(-29 -19),"POLYGON((-29.5 -19.5,-28.5 -19.5,-28.5 -18.5,-29.5 -18.5,-29.5 -19.5))",2015-05-19 12:45:00,True,,12349,-28.5,-18.5,-29.5,-19.5,-279.2946,-436.1814,-19,-29,517.9379183793361,1
484,484,2015-07-03 11:56:00,2015-07-03 12:07:00,B7.6,POINT(-864.918 -229.1544),"POLYGON((-865.818 -236.7156,-860.394 -237.5442,-863.88 -221.5752,-869.322 -220.7442,-865.818 -236.7156))",POINT(0.948589416895533 104.839202088272),"POLYGON((0.951594 105.291048,0.946282 105.434174,0.945497 104.385596,0.95087 104.247804,0.951594 105.291048))",POINT(80.10847 -13),"POLYGON((79.60847 -13.5,80.60847 -13.5,80.60847 -12.5,79.60847 -12.5,79.60847 -13.5))",UTC-HGS-TOPO,POINT(-70 -13),"POLYGON((-70.5 -13.5,-69.5 -13.5,-69.5 -12.5,-70.5 -12.5,-70.5 -13.5))",2015-07-03 11:59:00,True,,12378,-69.5,-12.5,-70.5,-13.5,-229.1544,-864.918,-13,-70,894.7596804524442,1
544,544,2015-08-10 09:07:00,2015-08-10 09:13:00,B7.6,POINT(543.2412 -371.412),"POLYGON((535.3908 -379.524,547.9122 -378.4584,551.0436 -363.2622,538.4514 -364.3332,535.3908 -379.524))",POINT(0.695647832706975 235.639728166938),"POLYGON((0.693737 234.668208,0.703936 235.366069,0.697693 236.606096,0.687253 235.916479,0.693737 234.668208))",POINT(45.93338 -18),"POLYGON((45.43338 -18.5,46.43338 -18.5,46.43338 -17.5,45.43338 -17.5,45.43338 -18.5))",UTC-HGS-TOPO,POINT(37 -18),"POLYGON((36.5 -18.5,37.5 -18.5,37.5 -17.5,36.5 -17.5,36.5 -18.5))",2015-08-10 09:11:00,True,,12396,37.5,-17.5,36.5,-18.5,-371.412,543.2412,-18,37,658.0713298126883,1
729,729,2015-10-14 15:46:00,2015-10-14 16:02:00,B7.6,POINT(-78.009 -451.8678),"POLYGON((-85.4796 -459.21,-69.9738 -459.3534,-70.4718 -444.4836,-86.088 -444.3396,-85.4796 -459.21))",POINT(0.476971363034508 170.205186295239),"POLYGON((0.485861 169.455368,0.483317 171.338657,0.468113 170.990882,0.470783 169.035151,0.485861 169.455368))",POINT(-138.0401 -22),"POLYGON((-138.5401 -22.5,-137.5401 -22.5,-137.5401 -21.5,-138.5401 -21.5,-138.5401 -22.5))",UTC-HGS-TOPO,POINT(-5 -22),"POLYGON((-5.5 -22.5,-4.5 -22.5,-4.5 -21.5,-5.5 -21.5,-5.5 -22.5))",2015-10-14 15:54:00,True,,12432,-4.5,-21.5,-5.5,-22.5,-451.8678,-78.009,-22,-5,458.55197388937273,1
139,139,2016-05-14 07:44:00,2016-05-14 07:58:00,B7.6,POINT(754.10508 142.72323),"POLYGON((749.919 134.831796,759.7989 134.199198,758.1651 150.601782,748.30632 151.234068,749.919 134.831796))",POINT(0.808955439683531 280.717135478799),"POLYGON((0.803107 280.192604,0.813242 280.016539,0.814738 281.234978,0.80468 281.425679,0.803107 280.192604))",POINT(-3.66555 7),"POLYGON((-4.16555 6.5,-3.16555 6.5,-3.16555 7.5,-4.16555 7.5,-4.16555 6.5))",UTC-HGS-TOPO,POINT(53 7),"POLYGON((52.5 6.5,53.5 6.5,53.5 7.5,52.5 7.5,52.5 6.5))",2016-05-14 07:52:00,True,,12542,53.5,7.5,52.5,6.5,142.72323,754.10508,7,53,767.4922749210177,1
175,175,2012-05-03 05:21:00,2012-05-03 05:37:00,B7.6,POINT(-346.0194 -301.3008),"POLYGON((-351.8526 -309.3948,-337.686 -308.9928,-340.0836 -293.1858,-354.3504 -293.5908,-351.8526 -309.3948))",POINT(0.482329695523392 131.048133924239),"POLYGON((0.492548 131.326159,0.481179 132.459447,0.472027 130.764599,0.483757 129.64285,0.492548 131.326159))",POINT(-89.48423 -22),"POLYGON((-89.98423 -22.5,-88.98423 -22.5,-88.98423 -21.5,-89.98423 -21.5,-89.98423 -22.5))",UTC-HGS-TOPO,POINT(-23 -22),"POLYGON((-23.5 -22.5,-22.5 -22.5,-22.5 -21.5,-23.5 -21.5,-23.5 -22.5))",2012-05-03 05:26:00,True,,11471,-22.5,-21.5,-23.5,-22.5,-301.3008,-346.0194,-22,-23,458.8154283118648,1
