,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
21,21,2011-02-14 23:40:00,2011-02-14 23:57:00,C2.7,POINT(240.0948 -193.0188),"POLYGON((231.5994 -201.1074,247.1886 -201.5988,248.598 -184.9248,232.92 -184.4298,231.5994 -201.1074))",POINT(0.317251579723221 231.203243259753),"POLYGON((0.315879 229.030858,0.32849 230.80046,0.319079 233.355517,0.305959 231.627253,0.315879 229.030858))",POINT(37.968559 -18),"POLYGON((37.468559 -18.5,38.468559 -18.5,38.468559 -17.5,37.468559 -17.5,37.468559 -18.5))",UTC-HGS-TOPO,POINT(15 -18),"POLYGON((14.5 -18.5,15.5 -18.5,15.5 -17.5,14.5 -17.5,14.5 -18.5))",2011-02-14 23:46:00,True,,11158,15.5,-17.5,14.5,-18.5,-193.0188,240.0948,-18,15,308.0613090611672,1
40,40,2011-03-03 20:27:00,2011-03-03 21:02:00,C2.7,POINT(62.8188 474.1566),"POLYGON((55.16988 466.8174,70.9038 466.6764,70.4022 481.4514,54.78 481.5912,55.16988 466.8174))",POINT(0.494470665412271 352.453099497556),"POLYGON((0.485959 353.259877,0.487991 351.360919,0.503022 351.680653,0.501084 353.510616,0.485959 353.259877))",POINT(164.83703 22),"POLYGON((164.33703 21.5,165.33703 21.5,165.33703 22.5,164.33703 22.5,164.33703 21.5))",UTC-HGS-TOPO,POINT(4 22),"POLYGON((3.5 21.5,4.5 21.5,4.5 22.5,3.5 22.5,3.5 21.5))",2011-03-03 20:50:00,True,,11164,4.5,22.5,3.5,21.5,474.1566,62.8188,22,4,478.299783563614,1
176,176,2011-04-22 21:47:00,2011-04-22 22:09:00,C2.7,POINT(-474.1608 -194.4306),"POLYGON((-479.7942 -202.9542,-466.0752 -202.245,-468.4194 -185.895,-482.2074 -186.6084,-479.7942 -202.9542))",POINT(0.537194714258968 112.296181351946),"POLYGON((0.546081 112.928489,0.53257 113.457571,0.528266 111.645945,0.541995 111.155831,0.546081 112.928489))",POINT(-170.41127 -16),"POLYGON((-170.91127 -16.5,-169.91127 -16.5,-169.91127 -15.5,-170.91127 -15.5,-170.91127 -16.5))",UTC-HGS-TOPO,POINT(-31 -16),"POLYGON((-31.5 -16.5,-30.5 -16.5,-30.5 -15.5,-31.5 -15.5,-31.5 -16.5))",2011-04-22 21:59:00,True,,11195,-30.5,-15.5,-31.5,-16.5,-194.4306,-474.1608,-16,-31,512.4760701466947,1
296,296,2011-07-28 07:28:00,2011-07-28 08:06:00,C2.7,POINT(-450.798 217.2714),"POLYGON((-458.8692 209.5962,-445.221 208.8528,-442.6968 224.9376,-456.2682 225.6762,-458.8692 209.5962))",POINT(0.529941431747029 64.2672984260269),"POLYGON((0.534226 65.450655,0.520779 64.868765,0.525854 63.064531,0.539052 63.682401,0.534226 65.450655))",POINT(-4.810127 18),"POLYGON((-5.310127 17.5,-4.310127 17.5,-4.310127 18.5,-5.310127 18.5,-5.310127 17.5))",UTC-HGS-TOPO,POINT(-30 18),"POLYGON((-30.5 17.5,-29.5 17.5,-29.5 18.5,-30.5 18.5,-30.5 17.5))",2011-07-28 07:57:00,True,,11260,-29.5,18.5,-30.5,17.5,217.2714,-450.798,18,-30,500.425516997245,1
461,461,2011-09-20 19:23:00,2011-09-20 20:14:00,C2.7,POINT(467.5698 279.141),"POLYGON((462.7254 270.6516,475.8144 271.6536,472.2942 287.6118,459.3018 286.6176,462.7254 270.6516))",POINT(0.5702849146563 300.837366759145),"POLYGON((0.561394 300.323689,0.573788 299.723059,0.579103 301.340055,0.566974 301.965355,0.561394 300.323689))",POINT(57.089124 23),"POLYGON((56.589124 22.5,57.589124 22.5,57.589124 23.5,56.589124 23.5,56.589124 22.5))",UTC-HGS-TOPO,POINT(32 23),"POLYGON((31.5 22.5,32.5 22.5,32.5 23.5,31.5 23.5,31.5 22.5))",2011-09-20 20:00:00,True,,11295,32.5,23.5,31.5,22.5,279.141,467.5698,23,32,544.5559803666102,1
462,462,2011-09-21 00:55:00,2011-09-21 01:14:00,C2.7,POINT(-735.948 294.5874),"POLYGON((-742.812 287.463,-734.166 285.8886,-729 301.6992,-737.592 303.2622,-742.812 287.463))",POINT(0.830119959048015 68.1846186008588),"POLYGON((0.834076 68.843914,0.825039 68.723766,0.826189 67.517611,0.83513 67.649903,0.834076 68.843914))",POINT(-33.954199 22),"POLYGON((-34.454199 21.5,-33.454199 21.5,-33.454199 22.5,-34.454199 22.5,-34.454199 21.5))",UTC-HGS-TOPO,POINT(-56 22),"POLYGON((-56.5 21.5,-55.5 21.5,-55.5 22.5,-56.5 22.5,-56.5 21.5))",2011-09-21 01:07:00,True,,11301,-55.5,22.5,-56.5,21.5,294.5874,-735.948,22,-56,792.7176010047715,1
466,466,2011-09-21 14:37:00,2011-09-21 14:41:00,C2.7,POINT(608.082 309.1362),"POLYGON((604.902 300.5982,615.906 301.896,611.13 317.6508,600.21 316.3638,604.902 300.5982))",POINT(0.714225520955962 296.947833677789),"POLYGON((0.707236 296.424483,0.718169 296.11251,0.72114 297.464335,0.710385 297.7932,0.707236 296.424483))",POINT(58.510925 24),"POLYGON((58.010925 23.5,59.010925 23.5,59.010925 24.5,58.010925 24.5,58.010925 23.5))",UTC-HGS-TOPO,POINT(44 24),"POLYGON((43.5 23.5,44.5 23.5,44.5 24.5,43.5 24.5,43.5 23.5))",2011-09-21 14:38:00,True,,11295,44.5,24.5,43.5,23.5,309.1362,608.082,24,44,682.1502099057361,1
475,475,2011-09-23 08:13:00,2011-09-23 08:33:00,C2.7,POINT(805.044 344.6178),"POLYGON((805.146 336.0174,811.08 337.7214,804.798 353.1876,798.912 351.4974,805.146 336.0174))",POINT(0.916447447609424 293.174471714858),"POLYGON((0.913041 292.652594,0.91946 292.606104,0.919778 293.694387,0.913427 293.74806,0.913041 292.652594))",POINT(58.63216 24),"POLYGON((58.13216 23.5,59.13216 23.5,59.13216 24.5,58.13216 24.5,58.13216 23.5))",UTC-HGS-TOPO,POINT(67 24),"POLYGON((66.5 23.5,67.5 23.5,67.5 24.5,66.5 24.5,66.5 23.5))",2011-09-23 08:19:00,True,,11295,67.5,24.5,66.5,23.5,344.6178,805.044,24,67,875.703871187538,1
515,515,2011-09-29 12:07:00,2011-09-29 13:17:00,C2.7,POINT(180.6906 55.61652),"POLYGON((172.8324 47.0568,189.078 47.43048,188.496 64.1796,172.3008 63.807,172.8324 47.0568))",POINT(0.197510193669276 287.10835194336),"POLYGON((0.187134 285.230644,0.203653 284.082146,0.208026 288.802813,0.191952 290.320765,0.187134 285.230644))",POINT(-78.69841 10),"POLYGON((-79.19841 9.5,-78.19841 9.5,-78.19841 10.5,-79.19841 10.5,-79.19841 9.5))",UTC-HGS-TOPO,POINT(11 10),"POLYGON((10.5 9.5,11.5 9.5,11.5 10.5,10.5 10.5,10.5 9.5))",2011-09-29 12:47:00,True,,11302,11.5,10.5,10.5,9.5,55.61652,180.6906,10,11,189.05631495739675,1
573,573,2011-10-21 17:00:00,2011-10-21 17:10:00,C2.7,POINT(928.812 95.3046),"POLYGON((927.75 86.2044,931.722 87.7188,929.73 104.397,925.764 102.8874,927.75 86.2044))",POINT(0.969254375201518 275.858567133434),"POLYGON((0.967238 275.30855,0.97149 275.378371,0.97121 276.40676,0.966945 276.341704,0.967238 275.30855))",POINT(53.38034 7),"POLYGON((52.88034 6.5,53.88034 6.5,53.88034 7.5,52.88034 7.5,52.88034 6.5))",UTC-HGS-TOPO,POINT(76 7),"POLYGON((75.5 6.5,76.5 6.5,76.5 7.5,75.5 7.5,75.5 6.5))",2011-10-21 17:04:00,True,,11319,76.5,7.5,75.5,6.5,95.3046,928.812,7,76,933.6887587012922,1
617,617,2011-11-18 17:07:00,2011-11-18 17:56:00,C2.7,POINT(-850.866 -268.3926),"POLYGON((-852.228 -276.1968,-845.382 -276.8538,-849.354 -260.5674,-856.23 -259.9086,-852.228 -276.1968))",POINT(0.919665785578144 107.507078950438),"POLYGON((0.923453 107.956883,0.916953 108.133082,0.915781 107.055125,0.922362 106.885666,0.923453 107.956883))",POINT(-96.87834 -15),"POLYGON((-97.37834 -15.5,-96.37834 -15.5,-96.37834 -14.5,-97.37834 -14.5,-97.37834 -15.5))",UTC-HGS-TOPO,POINT(-65 -15),"POLYGON((-65.5 -15.5,-64.5 -15.5,-64.5 -14.5,-65.5 -14.5,-65.5 -15.5))",2011-11-18 17:23:00,True,,11354,-64.5,-14.5,-65.5,-15.5,-268.3926,-850.866,-15,-65,892.1925451889632,1
86,86,2015-02-03 09:42:00,2015-02-03 09:56:00,C2.7,POINT(-754.854 -121.8348),"POLYGON((-758.628 -130.9524,-748.404 -129.549,-750.948 -112.7094,-761.208 -114.1182,-758.628 -130.9524))",POINT(0.7858486271873 99.1685725942598),"POLYGON((0.791218 99.793736,0.780618 99.820604,0.780439 98.53578,0.791082 98.526128,0.791218 99.793736))",POINT(-79.96348 -11),"POLYGON((-80.46348 -11.5,-79.46348 -11.5,-79.46348 -10.5,-80.46348 -10.5,-80.46348 -11.5))",UTC-HGS-TOPO,POINT(-52 -11),"POLYGON((-52.5 -11.5,-51.5 -11.5,-51.5 -10.5,-52.5 -10.5,-52.5 -11.5))",2015-02-03 09:47:00,True,,12280,-51.5,-10.5,-52.5,-11.5,-121.8348,-754.854,-11,-52,764.6229657857785,1
119,119,2015-02-10 08:29:00,2015-02-10 08:53:00,C2.7,POINT(-846.816 219.618),"POLYGON((-851.964 210.519,-844.152 212.2308,-841.548 228.6948,-849.33 226.9872,-851.964 210.519))",POINT(0.900168343989578 75.4609098549478),"POLYGON((0.903005 76.120329,0.895632 75.887584,0.897326 74.796749,0.904601 75.037147,0.903005 76.120329))",POINT(178.53775 10),"POLYGON((178.03775 9.5,179.03775 9.5,179.03775 10.5,178.03775 10.5,178.03775 9.5))",UTC-HGS-TOPO,POINT(-62 10),"POLYGON((-62.5 9.5,-61.5 9.5,-61.5 10.5,-62.5 10.5,-62.5 9.5))",2015-02-10 08:44:00,True,,12282,-61.5,10.5,-62.5,9.5,219.618,-846.816,10,-62,874.8310715675342,1
155,155,2015-03-09 04:41:00,2015-03-09 06:29:00,C2.7,POINT(-739.884 -210.6756),"POLYGON((-742.68 -219.6822,-733.026 -218.0718,-736.95 -201.6528,-746.658 -203.2728,-742.68 -219.6822))",POINT(0.796364726768956 105.893846954365),"POLYGON((0.801743 106.478037,0.791688 106.567495,0.790928 105.303334,0.801064 105.229317,0.801743 106.478037))",POINT(-165.98813 -17),"POLYGON((-166.48813 -17.5,-165.48813 -17.5,-165.48813 -16.5,-166.48813 -16.5,-166.48813 -17.5))",UTC-HGS-TOPO,POINT(-53 -17),"POLYGON((-53.5 -17.5,-52.5 -17.5,-52.5 -16.5,-53.5 -16.5,-53.5 -17.5))",2015-03-09 06:02:00,True,,12297,-52.5,-16.5,-53.5,-17.5,-210.6756,-739.884,-17,-53,769.2935342841248,1
