,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
118,118,2011-04-11 22:11:00,2011-04-11 22:41:00,B8.1,POINT(-437.5722 315.4476),"POLYGON((-445.6848 307.131,-431.307 307.926,-429.4236 323.7318,-443.7384 322.9392,-445.6848 307.131))",POINT(0.563722823905343 54.2120111765174),"POLYGON((0.565645 55.428436,0.553821 54.475557,0.562006 52.988266,0.573534 53.954021,0.565645 55.428436))",POINT(-22.3736222 14),"POLYGON((-22.873622 13.5,-21.873622 13.5,-21.873622 14.5,-22.873622 14.5,-22.873622 13.5))",UTC-HGS-TOPO,POINT(-28 14),"POLYGON((-28.5 13.5,-27.5 13.5,-27.5 14.5,-28.5 14.5,-28.5 13.5))",2011-04-11 22:24:00,True,,11190,-27.5,14.5,-28.5,13.5,315.4476,-437.5722,14,-28,539.4224861447658,1
182,182,2011-04-23 12:43:00,2011-04-23 13:07:00,B8.1,POINT(759.996 276.1818),"POLYGON((756.966 268.785,766.224 267.6258,762.888 283.557,753.666 284.712,756.966 268.785))",POINT(0.847770694222275 289.971094890698),"POLYGON((0.842159 289.549035,0.850911 289.253226,0.853284 290.389541,0.844655 290.695034,0.842159 289.549035))",POINT(-92.63077 14),"POLYGON((-93.13077 13.5,-92.13077 13.5,-92.13077 14.5,-93.13077 14.5,-93.13077 13.5))",UTC-HGS-TOPO,POINT(55 14),"POLYGON((54.5 13.5,55.5 13.5,55.5 14.5,54.5 14.5,54.5 13.5))",2011-04-23 12:52:00,True,,11193,55.5,14.5,54.5,13.5,276.1818,759.996,14,55,808.6224747477897,1
347,347,2011-08-05 07:57:00,2011-08-05 08:07:00,B8.1,POINT(696.57 247.443),"POLYGON((693.696 238.8438,703.53 240.1152,699.312 256.023,689.538 254.76,693.696 238.8438))",POINT(0.78203537327799 289.556596675084),"POLYGON((0.776162 288.998901,0.786439 288.844803,0.787844 290.108031,0.777678 290.277495,0.776162 288.998901))",POINT(-29.88288 19),"POLYGON((-30.38288 18.5,-29.38288 18.5,-29.38288 19.5,-30.38288 19.5,-30.38288 18.5))",UTC-HGS-TOPO,POINT(51 19),"POLYGON((50.5 18.5,51.5 18.5,51.5 19.5,50.5 19.5,50.5 18.5))",2011-08-05 08:02:00,True,,11261,51.5,19.5,50.5,18.5,247.443,696.57,19,51,739.214314761964,1
366,366,2011-08-08 15:32:00,2011-08-08 15:43:00,B8.1,POINT(800.292 229.0302),"POLYGON((798.672 220.281,806.064 221.7936,801.774 237.7614,794.418 236.2572,798.672 220.281))",POINT(0.880195413419282 285.970236879184),"POLYGON((0.876044 285.419341,0.884004 285.384577,0.884282 286.517416,0.876373 286.562298,0.876044 285.419341))",POINT(-62.72994 17),"POLYGON((-63.22994 16.5,-62.22994 16.5,-62.22994 17.5,-63.22994 17.5,-63.22994 16.5))",UTC-HGS-TOPO,POINT(62 17),"POLYGON((61.5 16.5,62.5 16.5,62.5 17.5,61.5 17.5,61.5 16.5))",2011-08-08 15:38:00,True,,11263,62.5,17.5,61.5,16.5,229.0302,800.292,17,62,832.4194362075168,1
376,376,2011-08-10 13:26:00,2011-08-10 13:37:00,B8.1,POINT(880.992 308.0502),"POLYGON((882.666 299.4336,884.772 301.1244,879.174 316.6386,877.08 314.9592,882.666 299.4336))",POINT(0.986556642056984 289.272836792298),"POLYGON((0.985263 288.738874,0.987946 288.795557,0.987782 289.80672,0.985098 289.7532,0.985263 288.738874))",POINT(-68.01632 20),"POLYGON((-68.51632 19.5,-67.51632 19.5,-67.51632 20.5,-68.51632 20.5,-68.51632 19.5))",UTC-HGS-TOPO,POINT(82 20),"POLYGON((81.5 19.5,82.5 19.5,82.5 20.5,81.5 20.5,81.5 19.5))",2011-08-10 13:33:00,True,,11263,82.5,20.5,81.5,19.5,308.0502,880.992,20,82,933.2962175987,1
830,830,2015-12-02 18:23:00,2015-12-02 18:55:00,B8.1,POINT(831.516 163.2282),"POLYGON((828.57 154.749,836.904 154.9218,834.324 171.6948,826.02 171.5238,828.57 154.749))",POINT(0.871178661038826 281.106054206066),"POLYGON((0.866564 280.579043,0.87502 280.487478,0.875725 281.628509,0.867329 281.73081,0.866564 280.579043))",POINT(-0.52800000000002 10),"POLYGON((-1.028 9.5,-0.028 9.5,-0.028 10.5,-1.028 10.5,-1.028 9.5))",UTC-HGS-TOPO,POINT(60 10),"POLYGON((59.5 9.5,60.5 9.5,60.5 10.5,59.5 10.5,59.5 9.5))",2015-12-02 18:35:00,True,,12458,60.5,10.5,59.5,9.5,163.2282,831.516,10,60,847.385569579303,1
841,841,2015-12-11 03:01:00,2015-12-11 03:12:00,B8.1,POINT(-395.607 -96.8514),"POLYGON((-402.9522 -105.3588,-387.4722 -105.321,-388.1868 -88.3362,-403.695 -88.3752,-402.9522 -105.3588))",POINT(0.418252278223386 103.756419949551),"POLYGON((0.427709 104.652932,0.412338 105.20649,0.408826 102.819974,0.424378 102.348151,0.427709 104.652932))",POINT(165.31277 -6),"POLYGON((164.81277 -6.5,165.81277 -6.5,165.81277 -5.5,164.81277 -5.5,164.81277 -6.5))",UTC-HGS-TOPO,POINT(-24 -6),"POLYGON((-24.5 -6.5,-23.5 -6.5,-23.5 -5.5,-24.5 -5.5,-24.5 -6.5))",2015-12-11 03:07:00,True,,12465,-23.5,-5.5,-24.5,-6.5,-96.8514,-395.607,-6,-24,407.2899362014239,1
92,92,2016-04-11 13:16:00,2016-04-11 13:26:00,B8.1,POINT(-531.76803 213.348138),"POLYGON((-539.260128 204.703614,-525.507954 205.660386,-524.21127 221.969238,-537.929568 221.014092,-539.260128 204.703614))",POINT(0.598888358164227 68.1390832894475),"POLYGON((0.602898 69.213195,0.589845 68.62684,0.59502 67.050515,0.60787 67.664168,0.602898 69.213195))",POINT(-17.656532 8),"POLYGON((-18.156532 7.5,-17.156532 7.5,-17.156532 8.5,-18.156532 8.5,-18.156532 7.5))",UTC-HGS-TOPO,POINT(-34 8),"POLYGON((-34.5 7.5,-33.5 7.5,-33.5 8.5,-34.5 8.5,-34.5 7.5))",2016-04-11 13:20:00,True,,12529,-33.5,8.5,-34.5,7.5,213.348138,-531.76803,8,-34,572.9700391103779,1
133,133,2016-05-09 23:33:00,2016-05-09 23:53:00,B8.1,POINT(-16.5589146 -46.6454562),"POLYGON((-24.812995 -54.968999,-8.27185 -54.952969,-8.28707 -38.322299,-24.858653 -38.338382,-24.812995 -54.968999))",POINT(0.052122472407618 160.455380225446),"POLYGON((0.063508 155.705594,0.058519 171.439763,0.041287 167.797863,0.048116 147.040577,0.063508 155.705594))",POINT(-0.2605932 -6),"POLYGON((-0.760593 -6.5,0.239407 -6.5,0.239407 -5.5,-0.760593 -5.5,-0.760593 -6.5))",UTC-HGS-TOPO,POINT(-1 -6),"POLYGON((-1.5 -6.5,-0.5 -6.5,-0.5 -5.5,-1.5 -5.5,-1.5 -6.5))",2016-05-09 23:43:00,True,,12543,-0.5,-5.5,-1.5,-6.5,-46.6454562,-16.5589146,-6,-1,49.49743666934896,1
251,251,2016-08-16 08:08:00,2016-08-16 08:24:00,B8.1,POINT(-790.40232 122.17704),"POLYGON((-795.97284 114.802938,-787.39122 113.194896,-784.72524 129.549408,-793.27794 131.150922,-795.97284 114.802938))",POINT(0.844445251999768 81.2130053717355),"POLYGON((0.849112 81.792843,0.839902 81.819242,0.839755 80.625658,0.84894 80.61233,0.849112 81.792843))",POINT(81.38655 11),"POLYGON((80.88655 10.5,81.88655 10.5,81.88655 11.5,80.88655 11.5,80.88655 10.5))",UTC-HGS-TOPO,POINT(-58 11),"POLYGON((-58.5 10.5,-57.5 10.5,-57.5 11.5,-58.5 11.5,-58.5 10.5))",2016-08-16 08:18:00,True,,12578,-57.5,11.5,-58.5,10.5,122.17704,-790.40232,11,-58,799.7893826280417,1
