,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
63,63,2011-03-08 00:14:00,2011-03-08 00:25:00,C4.7,POINT(919.578 -268.2402),"POLYGON((916.254 -275.2692,917.868 -277.2678,922.77 -261.1974,921.15 -259.1874,916.254 -275.2692))",POINT(0.991332023273415 253.738075524929),"POLYGON((0.990099 253.278212,0.992294 253.191584,0.992494 254.195412,0.990315 254.284793,0.990099 253.278212))",POINT(-169.9387 -17),"POLYGON((-170.4387 -17.5,-169.4387 -17.5,-169.4387 -16.5,-170.4387 -16.5,-170.4387 -17.5))",UTC-HGS-TOPO,POINT(84 -17),"POLYGON((83.5 -17.5,84.5 -17.5,84.5 -16.5,83.5 -16.5,83.5 -17.5))",2011-03-08 00:19:00,True,,11165,84.5,-16.5,83.5,-17.5,-268.2402,919.578,-17,84,957.902136431504,1
74,74,2011-03-10 13:42:00,2011-03-10 13:50:00,C4.7,POINT(309.909 296.9046),"POLYGON((302.5518 289.1892,318.2784 288.4992,317.1924 304.5894,301.5192 305.2776,302.5518 289.1892))",POINT(0.444451044050155 313.772303061311),"POLYGON((0.433422 313.706376,0.444857 312.190314,0.455403 313.838821,0.444345 315.354876,0.433422 313.706376))",POINT(91.314823 11),"POLYGON((90.814823 10.5,91.814823 10.5,91.814823 11.5,90.814823 11.5,90.814823 10.5))",UTC-HGS-TOPO,POINT(19 11),"POLYGON((18.5 10.5,19.5 10.5,19.5 11.5,18.5 11.5,18.5 10.5))",2011-03-10 13:46:00,True,,11166,19.5,11.5,18.5,10.5,296.9046,309.909,11,19,429.18053285553384,1
253,253,2011-06-19 15:17:00,2011-06-19 15:24:00,C4.7,POINT(877.278 -266.5518),"POLYGON((873 -274.6596,877.026 -274.236,881.436 -258.4224,877.386 -258.8472,873 -274.6596))",POINT(0.971493284144192 253.099141130778),"POLYGON((0.969701 252.5356,0.973637 252.636133,0.973251 253.659739,0.969261 253.56284,0.969701 252.5356))",POINT(-107.99831 -16),"POLYGON((-108.49831 -16.5,-107.49831 -16.5,-107.49831 -15.5,-108.49831 -15.5,-108.49831 -16.5))",UTC-HGS-TOPO,POINT(75 -16),"POLYGON((74.5 -16.5,75.5 -16.5,75.5 -15.5,74.5 -15.5,74.5 -16.5))",2011-06-19 15:22:00,True,,11234,75.5,-15.5,74.5,-16.5,-266.5518,877.278,-16,75,916.8787004654649,1
444,444,2011-09-16 04:32:00,2011-09-16 05:08:00,C4.7,POINT(823.422 -340.9722),"POLYGON((817.704 -349.593,824.328 -347.7738,829.032 -332.3166,822.372 -334.1448,817.704 -349.593))",POINT(0.934485041008784 247.505960875281),"POLYGON((0.932465 246.851838,0.938112 247.12572,0.936508 248.156671,0.93075 247.887192,0.932465 246.851838))",POINT(151.061396 -18),"POLYGON((150.561396 -18.5,151.561396 -18.5,151.561396 -17.5,150.561396 -17.5,150.561396 -18.5))",UTC-HGS-TOPO,POINT(65 -18),"POLYGON((64.5 -18.5,65.5 -18.5,65.5 -17.5,64.5 -17.5,64.5 -18.5))",2011-09-16 04:39:00,True,,11297,65.5,-17.5,64.5,-18.5,-340.9722,823.422,-18,65,891.2271490797617,1
172,172,2015-03-10 20:38:00,2015-03-10 21:11:00,C4.7,POINT(-477.4794 -181.1358),"POLYGON((-483.0726 -189.9438,-469.26 -188.9052,-471.7758 -172.3182,-485.6622 -173.3634,-483.0726 -189.9438))",POINT(0.528890726029905 110.774659460185),"POLYGON((0.537581 111.464717,0.523892 111.927733,0.520169 110.064945,0.534063 109.64468,0.537581 111.464717))",POINT(-165.92216 -17),"POLYGON((-166.42216 -17.5,-165.42216 -17.5,-165.42216 -16.5,-166.42216 -16.5,-166.42216 -17.5))",UTC-HGS-TOPO,POINT(-31 -17),"POLYGON((-31.5 -17.5,-30.5 -17.5,-30.5 -16.5,-31.5 -16.5,-31.5 -17.5))",2015-03-10 20:56:00,True,,12297,-30.5,-16.5,-31.5,-17.5,-181.1358,-477.4794,-17,-31,510.6826367383172,1
262,262,2015-04-13 08:21:00,2015-04-13 08:28:00,C4.7,POINT(-406.5816 331.1436),"POLYGON((-414.7908 322.9122,-400.2222 323.6388,-398.3442 339.3414,-412.8444 338.6178,-414.7908 322.9122))",POINT(0.548238417059459 50.8386339066872),"POLYGON((0.549592 52.099452,0.538131 51.03934,0.547107 49.572991,0.558254 50.641162,0.549592 52.099452))",POINT(117.40342 15),"POLYGON((116.90342 14.5,117.90342 14.5,117.90342 15.5,116.90342 15.5,116.90342 14.5))",UTC-HGS-TOPO,POINT(-26 15),"POLYGON((-26.5 14.5,-25.5 14.5,-25.5 15.5,-26.5 15.5,-26.5 14.5))",2015-04-13 08:26:00,True,,12322,-25.5,15.5,-26.5,14.5,331.1436,-406.5816,15,-26,524.3707479250917,1
59,59,2012-03-05 00:58:00,2012-03-05 01:19:00,C4.7,POINT(-561.1806 419.7414),"POLYGON((-569.2032 411.4962,-556.6542 412.755,-553.1118 427.944,-565.581 426.6924,-569.2032 411.4962))",POINT(0.724811174723417 53.2049313475927),"POLYGON((0.726444 54.135564,0.71674 53.443337,0.723306 52.270789,0.732768 52.96793,0.726444 54.135564))",POINT(-43.55463 20),"POLYGON((-44.05463 19.5,-43.05463 19.5,-43.05463 20.5,-44.05463 20.5,-44.05463 19.5))",UTC-HGS-TOPO,POINT(-38 20),"POLYGON((-38.5 19.5,-37.5 19.5,-37.5 20.5,-38.5 20.5,-38.5 19.5))",2012-03-05 01:06:00,True,,11430,-37.5,20.5,-38.5,19.5,419.7414,-561.1806,20,-38,700.7899176574389,1
237,237,2013-05-19 21:11:00,2013-05-19 21:26:00,C4.7,POINT(852.252 -117.48),"POLYGON((847.71 -125.4258,854.574 -125.9622,856.674 -109.527,849.792 -108.9882,847.71 -125.4258))",POINT(0.907738544647812 262.151436847091),"POLYGON((0.90418 261.583671,0.911428 261.615112,0.911259 262.714179,0.903984 262.691553,0.90418 261.583671))",POINT(0.66579999999999 -8),"POLYGON((0.1658 -8.5,1.1658 -8.5,1.1658 -7.5,0.1658 -7.5,0.1658 -8.5))",UTC-HGS-TOPO,POINT(65 -8),"POLYGON((64.5 -8.5,65.5 -8.5,65.5 -7.5,64.5 -7.5,64.5 -8.5))",2013-05-19 21:21:00,True,,11750,65.5,-7.5,64.5,-8.5,-117.48,852.252,-8,65,860.3110030122825,1
506,506,2013-10-11 14:30:00,2013-10-11 15:05:00,C4.7,POINT(-230.5602 -248.5314),"POLYGON((-238.2774 -256.4322,-222.1656 -256.8654,-222.7848 -240.6042,-238.9416 -240.1704,-238.2774 -256.4322))",POINT(0.352875033704875 137.148214198534),"POLYGON((0.364367 137.101691,0.353506 139.143126,0.341321 137.202196,0.352643 135.146949,0.364367 137.101691))",POINT(168.34983 -9),"POLYGON((167.84983 -9.5,168.84983 -9.5,168.84983 -8.5,167.84983 -8.5,167.84983 -9.5))",UTC-HGS-TOPO,POINT(-14 -9),"POLYGON((-14.5 -9.5,-13.5 -9.5,-13.5 -8.5,-14.5 -8.5,-14.5 -9.5))",2013-10-11 14:54:00,True,,11861,-13.5,-8.5,-14.5,-9.5,-248.5314,-230.5602,-9,-14,339.0071719152856,1
534,534,2013-10-17 03:20:00,2013-10-17 03:35:00,C4.7,POINT(752.964 -192.156),"POLYGON((746.874 -201.03,757.08 -199.7112,758.952 -183.2622,748.722 -184.5834,746.874 -201.03))",POINT(0.80758567403245 255.683718641296),"POLYGON((0.803802 254.935193,0.813698 255.222496,0.811398 256.424794,0.801395 256.15096,0.803802 254.935193))",POINT(161.34046 -8),"POLYGON((160.84046 -8.5,161.84046 -8.5,161.84046 -7.5,160.84046 -7.5,160.84046 -8.5))",UTC-HGS-TOPO,POINT(52 -8),"POLYGON((51.5 -8.5,52.5 -8.5,52.5 -7.5,51.5 -7.5,51.5 -8.5))",2013-10-17 03:28:00,True,,11861,52.5,-7.5,51.5,-8.5,-192.156,752.964,-8,52,777.0963348465876,1
