,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
105,105,2011-03-27 00:06:00,2011-03-27 00:20:00,C3.1,POINT(-196.3836 -89.8302),"POLYGON((-204.0492 -98.4204,-187.9578 -98.0166,-188.658 -81.2406,-204.8088 -81.6462,-204.0492 -98.4204))",POINT(0.224656570008243 114.580404068204),"POLYGON((0.235675 115.749715,0.220522 117.541228,0.213684 113.297855,0.229368 111.734498,0.235675 115.749715))",POINT(-156.31692 -12),"POLYGON((-156.81692 -12.5,-155.81692 -12.5,-155.81692 -11.5,-156.81692 -11.5,-156.81692 -12.5))",UTC-HGS-TOPO,POINT(-12 -12),"POLYGON((-12.5 -12.5,-11.5 -12.5,-11.5 -11.5,-12.5 -11.5,-12.5 -12.5))",2011-03-27 00:14:00,True,,11176,-11.5,-11.5,-12.5,-12.5,-89.8302,-196.3836,-12,-12,215.95365979996728,1
270,270,2011-07-08 13:19:00,2011-07-08 13:34:00,C3.1,POINT(-261.8034 -361.9548),"POLYGON((-268.4394 -369.42,-253.5456 -369.717,-255.0816 -354.4578,-270.0654 -354.1596,-268.4394 -369.42))",POINT(0.473605183753865 144.121629083845),"POLYGON((0.484143 143.995934,0.475292 145.558336,0.46299 144.259743,0.472193 142.672566,0.484143 143.995934))",POINT(-90.40335 -19),"POLYGON((-90.90335 -19.5,-89.90335 -19.5,-89.90335 -18.5,-90.90335 -18.5,-90.90335 -19.5))",UTC-HGS-TOPO,POINT(-17 -19),"POLYGON((-17.5 -19.5,-16.5 -19.5,-16.5 -18.5,-17.5 -18.5,-17.5 -19.5))",2011-07-08 13:31:00,True,,11247,-16.5,-18.5,-17.5,-19.5,-361.9548,-261.8034,-19,-17,446.7127684481383,1
437,437,2011-09-14 23:29:00,2011-09-14 23:41:00,C3.1,POINT(-593.5062 272.7798),"POLYGON((-601.314 265.4496,-589.7994 264.1578,-585.6474 280.1004,-597.081 281.3826,-601.314 265.4496))",POINT(0.685113974673959 65.3161416440314),"POLYGON((0.689423 66.180976,0.677837 65.873473,0.680911 64.439385,0.692321 64.7672,0.689423 66.180976))",POINT(60.04175 22),"POLYGON((59.54175 21.5,60.54175 21.5,60.54175 22.5,59.54175 22.5,59.54175 21.5))",UTC-HGS-TOPO,POINT(-42 22),"POLYGON((-42.5 21.5,-41.5 21.5,-41.5 22.5,-42.5 22.5,-42.5 21.5))",2011-09-14 23:37:00,True,,11295,-41.5,22.5,-42.5,21.5,272.7798,-593.5062,22,-42,653.1909588523711,1
615,615,2011-11-17 13:53:00,2011-11-17 14:28:00,C3.1,POINT(-774.798 -399.6678),"POLYGON((-775.722 -407.0526,-767.994 -407.6904,-773.724 -392.2524,-781.506 -391.6104,-775.722 -407.0526))",POINT(0.898864468694853 117.286260213122),"POLYGON((0.903224 117.687807,0.896484 117.961643,0.894397 116.883496,0.901264 116.615317,0.903224 117.687807))",POINT(-76.92021 -23),"POLYGON((-77.42021 -23.5,-76.42021 -23.5,-76.42021 -22.5,-77.42021 -22.5,-77.42021 -23.5))",UTC-HGS-TOPO,POINT(-60 -23),"POLYGON((-60.5 -23.5,-59.5 -23.5,-59.5 -22.5,-60.5 -22.5,-60.5 -23.5))",2011-11-17 14:00:00,True,,11352,-59.5,-22.5,-60.5,-23.5,-399.6678,-774.798,-23,-60,871.8063381054534,1
657,657,2011-12-09 13:05:00,2011-12-09 13:31:00,C3.1,POINT(-856.608 -267.8952),"POLYGON((-857.682 -276.078,-851.106 -276.06,-855.384 -259.6914,-861.996 -259.7112,-857.682 -276.078))",POINT(0.921804312305297 107.366527856577),"POLYGON((0.925398 107.842772,0.918965 107.9707,0.918122 106.888095,0.924628 106.767055,0.925398 107.842772))",POINT(-12.430905 -16),"POLYGON((-12.930905 -16.5,-11.930905 -16.5,-11.930905 -15.5,-12.930905 -15.5,-12.930905 -16.5))",UTC-HGS-TOPO,POINT(-66 -16),"POLYGON((-66.5 -16.5,-65.5 -16.5,-65.5 -15.5,-66.5 -15.5,-66.5 -16.5))",2011-12-09 13:20:00,True,,11374,-65.5,-15.5,-66.5,-16.5,-267.8952,-856.608,-16,-66,897.5216453362226,1
672,672,2011-12-21 02:57:00,2011-12-21 03:16:00,C3.1,POINT(-64.581 -292.5534),"POLYGON((-72.4158 -300.7086,-56.3466 -300.6786,-56.68764 -284.3772,-72.8544 -284.4078,-72.4158 -300.7086))",POINT(0.307360761986335 167.551630363751),"POLYGON((0.317321 166.460003,0.31384 169.385985,0.297487 168.726454,0.301199 165.631966,0.317321 166.460003))",POINT(-102.96928 -19),"POLYGON((-103.46928 -19.5,-102.46928 -19.5,-102.46928 -18.5,-103.46928 -18.5,-103.46928 -19.5))",UTC-HGS-TOPO,POINT(-4 -19),"POLYGON((-4.5 -19.5,-3.5 -19.5,-3.5 -18.5,-4.5 -18.5,-4.5 -19.5))",2011-12-21 03:12:00,True,,11382,-3.5,-18.5,-4.5,-19.5,-292.5534,-64.581,-19,-4,299.5967246359012,1
37,37,2015-01-12 02:18:00,2015-01-12 02:32:00,C3.1,POINT(813.714 157.5966),"POLYGON((809.94 149.7138,819.12 148.6602,817.356 165.4638,808.2 166.5168,809.94 149.7138))",POINT(0.850017347789388 280.961091638923),"POLYGON((0.844711 280.472661,0.853777 280.286516,0.855249 281.444176,0.846265 281.641977,0.844711 280.472661))",POINT(-37.23358 7),"POLYGON((-37.73358 6.5,-36.73358 6.5,-36.73358 7.5,-37.73358 7.5,-37.73358 6.5))",UTC-HGS-TOPO,POINT(57 7),"POLYGON((56.5 6.5,57.5 6.5,57.5 7.5,56.5 7.5,56.5 6.5))",2015-01-12 02:25:00,True,,12257,57.5,7.5,56.5,6.5,157.5966,813.714,7,57,828.834821980568,1
39,39,2015-01-12 07:42:00,2015-01-12 07:56:00,C3.1,POINT(732.864 -259.0968),"POLYGON((725.766 -266.8386,735.684 -267.7632,739.878 -251.3418,729.9 -250.4106,725.766 -266.8386))",POINT(0.797191097025199 250.529457075953),"POLYGON((0.793036 249.813302,0.802915 250.000267,0.801383 251.237012,0.79139 251.064176,0.793036 249.813302))",POINT(-45.19641 -18),"POLYGON((-45.69641 -18.5,-44.69641 -18.5,-44.69641 -17.5,-45.69641 -17.5,-45.69641 -18.5))",UTC-HGS-TOPO,POINT(52 -18),"POLYGON((51.5 -18.5,52.5 -18.5,52.5 -17.5,51.5 -17.5,51.5 -18.5))",2015-01-12 07:51:00,True,,12255,52.5,-17.5,51.5,-18.5,-259.0968,732.864,-18,52,777.3164055043737,1
72,72,2015-01-29 04:20:00,2015-01-29 04:47:00,C3.1,POINT(-915.102 149.9688),"POLYGON((-918.732 140.7828,-913.296 142.4046,-911.334 159.1392,-916.758 157.5204,-918.732 140.7828))",POINT(0.952383257617604 80.6929817434296),"POLYGON((0.954588 81.287993,0.949325 81.137585,0.950139 80.094756,0.955344 80.250451,0.954588 81.287993))",POINT(-30.187984 7),"POLYGON((-30.687984 6.5,-29.687984 6.5,-29.687984 7.5,-30.687984 7.5,-30.687984 6.5))",UTC-HGS-TOPO,POINT(-71 7),"POLYGON((-71.5 6.5,-70.5 6.5,-70.5 7.5,-71.5 7.5,-71.5 6.5))",2015-01-29 04:33:00,True,,12277,-70.5,7.5,-71.5,6.5,149.9688,-915.102,7,-71,927.30917787836,1
107,107,2015-02-08 20:23:00,2015-02-08 21:16:00,C3.1,POINT(909.888 138.6078),"POLYGON((907.8 131.1456,913.518 129.3366,911.832 146.058,906.126 147.8652,907.8 131.1456))",POINT(0.946781655595435 278.661562994929),"POLYGON((0.94353 278.22038,0.949089 278.058423,0.949941 279.100378,0.944443 279.26806,0.94353 278.22038))",POINT(-29.65706 6),"POLYGON((-30.15706 5.5,-29.15706 5.5,-29.15706 6.5,-30.15706 6.5,-30.15706 5.5))",UTC-HGS-TOPO,POINT(70 6),"POLYGON((69.5 5.5,70.5 5.5,70.5 6.5,69.5 6.5,69.5 5.5))",2015-02-08 21:04:00,True,,12277,70.5,6.5,69.5,5.5,138.6078,909.888,6,70,920.384862307524,1
114,114,2015-02-09 18:22:00,2015-02-09 19:20:00,C3.1,POINT(526.3032 -42.45672),"POLYGON((518.5656 -50.42742,532.6686 -51.47184,533.9772 -34.49148,519.8394 -33.4437,518.5656 -50.42742))",POINT(0.543246501825655 265.387953939922),"POLYGON((0.536043 264.44579,0.550589 264.480637,0.550528 266.304197,0.535943 266.318967,0.536043 264.44579))",POINT(-78.71753 -8),"POLYGON((-79.21753 -8.5,-78.21753 -8.5,-78.21753 -7.5,-79.21753 -7.5,-79.21753 -8.5))",UTC-HGS-TOPO,POINT(33 -8),"POLYGON((32.5 -8.5,33.5 -8.5,33.5 -7.5,32.5 -7.5,32.5 -8.5))",2015-02-09 19:10:00,True,,12280,33.5,-7.5,32.5,-8.5,-42.45672,526.3032,-8,33,528.0129083681558,1
352,352,2015-05-13 04:09:00,2015-05-13 04:48:00,C3.1,POINT(-313.3362 306.3252),"POLYGON((-321.627 298.2972,-306.573 298.5852,-305.0352 314.3256,-320.0136 314.0382,-321.627 298.2972))",POINT(0.461669541327518 45.6482307444536),"POLYGON((0.462163 47.155213,0.450875 45.756233,0.461468 44.140629,0.472382 45.539948,0.462163 47.155213))",POINT(89.30941 16),"POLYGON((88.80941 15.5,89.80941 15.5,89.80941 16.5,88.80941 16.5,88.80941 15.5))",UTC-HGS-TOPO,POINT(-20 16),"POLYGON((-20.5 15.5,-19.5 15.5,-19.5 16.5,-20.5 16.5,-20.5 15.5))",2015-05-13 04:15:00,True,,12342,-19.5,16.5,-20.5,15.5,306.3252,-313.3362,16,-20,438.1948224083439,1
405,405,2015-06-11 19:59:00,2015-06-11 20:48:00,C3.1,POINT(-877.122 -324.6186),"POLYGON((-875.448 -332.2608,-873.096 -332.4402,-878.664 -316.9518,-881.028 -316.773,-875.448 -332.2608))",POINT(0.99029554922594 110.309268894138),"POLYGON((0.991476 110.783372,0.989215 110.844841,0.989043 109.835395,0.991334 109.776013,0.991476 110.783372))",POINT(-4.125885 -20),"POLYGON((-4.625885 -20.5,-3.625885 -20.5,-3.625885 -19.5,-4.625885 -19.5,-4.625885 -20.5))",UTC-HGS-TOPO,POINT(-81 -20),"POLYGON((-81.5 -20.5,-80.5 -20.5,-80.5 -19.5,-81.5 -19.5,-81.5 -20.5))",2015-06-11 20:41:00,True,,12367,-80.5,-19.5,-81.5,-20.5,-324.6186,-877.122,-20,-81,935.264795846588,1
735,735,2015-10-15 21:35:00,2015-10-15 21:49:00,C3.1,POINT(-745.95 -242.3814),"POLYGON((-749.676 -249.8154,-739.572 -251.154,-742.098 -234.9258,-752.238 -233.5836,-749.676 -249.8154))",POINT(0.815554603165821 108.000524711368),"POLYGON((0.821651 108.42968,0.812137 108.757164,0.809373 107.566213,0.819016 107.25052,0.821651 108.42968))",POINT(158.57187 -11),"POLYGON((158.07187 -11.5,159.07187 -11.5,159.07187 -10.5,158.07187 -10.5,158.07187 -11.5))",UTC-HGS-TOPO,POINT(-52 -11),"POLYGON((-52.5 -11.5,-51.5 -11.5,-51.5 -10.5,-52.5 -10.5,-52.5 -11.5))",2015-10-15 21:41:00,True,,12434,-51.5,-10.5,-52.5,-11.5,-242.3814,-745.95,-11,-52,784.340580083652,1
853,853,2015-12-19 01:59:00,2015-12-19 02:08:00,C3.1,POINT(585.3918 -284.9934),"POLYGON((577.4058 -293.031,589.9578 -293.2584,593.3232 -276.9372,580.7004 -276.7074,577.4058 -293.031))",POINT(0.668039016151371 244.041228864481),"POLYGON((0.664373 243.092399,0.675986 243.568779,0.671828 244.978901,0.660013 244.521906,0.664373 243.092399))",POINT(123.478636 -18),"POLYGON((122.978636 -18.5,123.978636 -18.5,123.978636 -17.5,122.978636 -17.5,122.978636 -18.5))",UTC-HGS-TOPO,POINT(39 -18),"POLYGON((38.5 -18.5,39.5 -18.5,39.5 -17.5,38.5 -17.5,38.5 -18.5))",2015-12-19 02:04:00,True,,12468,39.5,-17.5,38.5,-18.5,-284.9934,585.3918,-18,39,651.0797167404311,1
235,235,2016-08-08 09:05:00,2016-08-08 09:27:00,C3.1,POINT(-900.75144 68.228238),"POLYGON((-903.87702 60.888492,-899.13486 59.168963,-897.49254 75.567246,-902.22618 77.282394,-903.87702 60.888492))",POINT(0.955107051869588 85.6683505706743),"POLYGON((0.95785 86.146167,0.952726 86.234991,0.952291 85.187151,0.957431 85.10414,0.95785 86.146167))",POINT(171.62164 6),"POLYGON((171.12164 5.5,172.12164 5.5,172.12164 6.5,171.12164 6.5,171.12164 5.5))",UTC-HGS-TOPO,POINT(-73 6),"POLYGON((-73.5 5.5,-72.5 5.5,-72.5 6.5,-73.5 6.5,-73.5 5.5))",2016-08-08 09:21:00,True,,12574,-72.5,6.5,-73.5,5.5,68.228238,-900.75144,6,-73,903.3317492054944,1
301,301,2016-11-30 02:09:00,2016-11-30 02:24:00,C3.1,POINT(-750.50868 -145.977168),"POLYGON((-754.8006 -154.26873,-744.25458 -154.499634,-746.0889 -137.67333,-756.66078 -137.442924,-754.8006 -154.26873))",POINT(0.786308457181099 101.00684553335),"POLYGON((0.792305 101.55122,0.78173 101.727452,0.780252 100.454996,0.790904 100.295188,0.792305 101.55122))",POINT(133.00187 -8),"POLYGON((132.50187 -8.5,133.50187 -8.5,133.50187 -7.5,132.50187 -7.5,132.50187 -8.5))",UTC-HGS-TOPO,POINT(-51 -8),"POLYGON((-51.5 -8.5,-50.5 -8.5,-50.5 -7.5,-51.5 -7.5,-51.5 -8.5))",2016-11-30 02:22:00,True,,12615,-50.5,-7.5,-51.5,-8.5,-145.977168,-750.50868,-8,-51,764.573483932475,1
119,119,2012-04-05 16:16:00,2012-04-05 16:32:00,C3.1,POINT(466.7214 319.3938),"POLYGON((460.647 311.9274,474.7674 311.0256,472.6938 326.8308,458.6346 327.729,460.647 311.9274))",POINT(0.590094166127195 304.385203048405),"POLYGON((0.580471 304.103917,0.592212 303.22927,0.599626 304.660827,0.588164 305.548666,0.580471 304.103917))",POINT(-32.68478 14),"POLYGON((-33.18478 13.5,-32.18478 13.5,-32.18478 14.5,-33.18478 14.5,-33.18478 13.5))",UTC-HGS-TOPO,POINT(30 14),"POLYGON((29.5 13.5,30.5 13.5,30.5 14.5,29.5 14.5,29.5 13.5))",2012-04-05 16:24:00,True,,11450,30.5,14.5,29.5,13.5,319.3938,466.7214,14,30,565.5451040336218,1
