,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
16,16,2011-02-14 02:35:00,2011-02-14 02:46:00,C1.6,POINT(-63.537 -240.0612),"POLYGON((-71.2206 -248.37,-55.41678 -248.241,-55.79046 -231.7416,-71.7012 -231.8712,-71.2206 -248.37))",POINT(0.255692444748284 165.175440841393),"POLYGON((0.266043 163.999649,0.261895 167.415753,0.245432 166.463953,0.249903 162.816897,0.266043 163.999649))",POINT(30.536057 -21),"POLYGON((30.036057 -21.5,31.036057 -21.5,31.036057 -20.5,30.036057 -20.5,30.036057 -21.5))",UTC-HGS-TOPO,POINT(-4 -21),"POLYGON((-4.5 -21.5,-3.5 -21.5,-3.5 -20.5,-4.5 -20.5,-4.5 -21.5))",2011-02-14 02:42:00,True,,11158,-3.5,-20.5,-4.5,-21.5,-240.0612,-63.537,-21,-4,248.32706279106992,1
45,45,2011-03-05 02:40:00,2011-03-05 02:58:00,C1.6,POINT(637.272 -230.1174),"POLYGON((629.58 -237.6096,641.028 -238.9956,644.898 -222.6186,633.384 -221.2236,629.58 -237.6096))",POINT(0.700676286136211 250.145469645474),"POLYGON((0.695898 249.323007,0.707486 249.552947,0.705531 250.955341,0.693809 250.747097,0.695898 249.323007))",POINT(-171.74939 -19),"POLYGON((-172.24939 -19.5,-171.24939 -19.5,-171.24939 -18.5,-172.24939 -18.5,-172.24939 -19.5))",UTC-HGS-TOPO,POINT(44 -19),"POLYGON((43.5 -19.5,44.5 -19.5,44.5 -18.5,43.5 -18.5,43.5 -19.5))",2011-03-05 02:49:00,True,,11165,44.5,-18.5,43.5,-19.5,-230.1174,637.272,-19,44,677.5467657414948,1
99,99,2011-03-22 21:19:00,2011-03-22 22:34:00,C1.6,POINT(-861.558 -257.6586),"POLYGON((-861.744 -266.5998,-856.35 -264.7998,-861.222 -248.6946,-866.646 -250.506,-861.744 -266.5998))",POINT(0.934384240330782 106.649885401822),"POLYGON((0.937273 107.190624,0.931366 107.182609,0.931423 106.107102,0.93736 106.122058,0.937273 107.190624))",POINT(-160.04095 -18),"POLYGON((-160.54095 -18.5,-159.54095 -18.5,-159.54095 -17.5,-160.54095 -17.5,-160.54095 -18.5))",UTC-HGS-TOPO,POINT(-70 -18),"POLYGON((-70.5 -18.5,-69.5 -18.5,-69.5 -17.5,-70.5 -17.5,-70.5 -18.5))",2011-03-22 22:12:00,True,,11176,-69.5,-17.5,-70.5,-18.5,-257.6586,-861.558,-18,-70,899.2608862382262,1
101,101,2011-03-24 15:31:00,2011-03-24 15:42:00,C1.6,POINT(-611.73 -163.4394),"POLYGON((-616.362 -172.347,-604.14 -171.0756,-606.978 -154.5216,-619.254 -155.8002,-616.362 -172.347))",POINT(0.658252206615247 104.958643681392),"POLYGON((0.665339 105.622043,0.65275 105.810643,0.651132 104.282701,0.66383 104.122134,0.665339 105.622043))",POINT(-154.226 -15),"POLYGON((-154.726 -15.5,-153.726 -15.5,-153.726 -14.5,-154.726 -14.5,-154.726 -15.5))",UTC-HGS-TOPO,POINT(-41 -15),"POLYGON((-41.5 -15.5,-40.5 -15.5,-40.5 -14.5,-41.5 -14.5,-41.5 -15.5))",2011-03-24 15:37:00,True,,11176,-40.5,-14.5,-41.5,-15.5,-163.4394,-611.73,-15,-41,633.1872001014865,1
109,109,2011-03-31 22:07:00,2011-03-31 22:32:00,C1.6,POINT(347.1318 -165.6366),"POLYGON((338.7612 -173.5692,353.7078 -174.2556,355.4868 -157.701,340.4646 -157.0104,338.7612 -173.5692))",POINT(0.400700179547092 244.491499170461),"POLYGON((0.396547 242.871011,0.410782 243.772648,0.405151 246.076976,0.390595 245.242496,0.396547 242.871011))",POINT(172.8228 -16),"POLYGON((172.3228 -16.5,173.3228 -16.5,173.3228 -15.5,172.3228 -15.5,172.3228 -16.5))",UTC-HGS-TOPO,POINT(22 -16),"POLYGON((21.5 -16.5,22.5 -16.5,22.5 -15.5,21.5 -15.5,21.5 -16.5))",2011-03-31 22:21:00,True,,11178,22.5,-15.5,21.5,-16.5,-165.6366,347.1318,-16,22,384.6244529808264,1
129,129,2011-04-14 06:56:00,2011-04-14 07:06:00,C1.6,POINT(0 355.1334),"POLYGON((-8.07636 347.3346,8.07636 347.3346,8.0358 362.898,-8.0358 362.898,-8.07636 347.3346))",POINT(0.371374991316488 0),"POLYGON((0.363318 1.332024,0.363318 358.667976,0.379588 358.731483,0.379588 1.268517,0.363318 1.332024))",POINT(-25.59027 16),"POLYGON((-26.09027 15.5,-25.09027 15.5,-25.09027 16.5,-26.09027 16.5,-26.09027 15.5))",UTC-HGS-TOPO,POINT(0 16),"POLYGON((-0.5 15.5,0.5 15.5,0.5 16.5,-0.5 16.5,-0.5 15.5))",2011-04-14 07:00:00,True,,11190,0.5,16.5,-0.5,15.5,355.1334,0.0,16,0,355.1334,1
142,142,2011-04-15 16:08:00,2011-04-15 16:19:00,C1.6,POINT(395.1984 297.477),"POLYGON((388.5654 289.8522,403.3734 289.1688,401.7414 305.073,386.9934 305.754,388.5654 289.8522))",POINT(0.517465892029102 306.969809715058),"POLYGON((0.50713 306.721272,0.519212 305.635839,0.527718 307.212185,0.515957 308.311399,0.50713 306.721272))",POINT(-18.85481 13),"POLYGON((-19.35481 12.5,-18.35481 12.5,-18.35481 13.5,-19.35481 13.5,-19.35481 12.5))",UTC-HGS-TOPO,POINT(25 13),"POLYGON((24.5 12.5,25.5 12.5,25.5 13.5,24.5 13.5,24.5 12.5))",2011-04-15 16:14:00,True,,11190,25.5,13.5,24.5,12.5,297.477,395.1984,13,25,494.64567206391285,1
225,225,2011-06-01 16:09:00,2011-06-01 16:21:00,C1.6,POINT(-292.3104 -299.6304),"POLYGON((-298.7886 -307.5036,-284.0244 -307.4538,-285.7434 -291.7344,-300.5964 -291.7848,-298.7886 -307.5036))",POINT(0.442647061502856 135.70848931085),"POLYGON((0.453391 135.823528,0.442614 137.268392,0.431822 135.594389,0.442992 134.147795,0.453391 135.823528))",POINT(35.765819 -19),"POLYGON((35.265819 -19.5,36.265819 -19.5,36.265819 -18.5,35.265819 -18.5,35.265819 -19.5))",UTC-HGS-TOPO,POINT(-19 -19),"POLYGON((-19.5 -19.5,-18.5 -19.5,-18.5 -18.5,-19.5 -18.5,-19.5 -19.5))",2011-06-01 16:16:00,True,,11226,-18.5,-18.5,-19.5,-19.5,-299.6304,-292.3104,-19,-19,418.5973561219898,1
300,300,2011-07-28 17:59:00,2011-07-28 18:22:00,C1.6,POINT(-700.824 187.6626),"POLYGON((-707.538 180.1614,-697.29 178.9974,-694.032 195.1566,-704.232 196.3146,-707.538 180.1614))",POINT(0.768272047697018 75.0093540278227),"POLYGON((0.773144 75.714279,0.762325 75.602794,0.763437 74.294415,0.774168 74.423438,0.773144 75.714279))",POINT(-30.606387 15),"POLYGON((-31.106387 14.5,-30.106387 14.5,-30.106387 15.5,-31.106387 15.5,-31.106387 14.5))",UTC-HGS-TOPO,POINT(-50 15),"POLYGON((-50.5 14.5,-49.5 14.5,-49.5 15.5,-50.5 15.5,-50.5 14.5))",2011-07-28 18:15:00,True,,11261,-49.5,15.5,-50.5,14.5,187.6626,-700.824,15,-50,725.5146658853699,1
340,340,2011-08-04 10:06:00,2011-08-04 10:19:00,C1.6,POINT(598.0938 188.1846),"POLYGON((593.5434 179.5476,605.55 180.6306,602.52 196.809,590.5752 195.7326,593.5434 179.5476))",POINT(0.663407628925553 287.465692791729),"POLYGON((0.656112 286.83063,0.668609 286.609411,0.670653 288.089269,0.658292 288.336593,0.656112 286.83063))",POINT(-27.84347 16),"POLYGON((-28.34347 15.5,-27.34347 15.5,-27.34347 16.5,-28.34347 16.5,-28.34347 15.5))",UTC-HGS-TOPO,POINT(41 16),"POLYGON((40.5 15.5,41.5 15.5,41.5 16.5,40.5 16.5,40.5 15.5))",2011-08-04 10:12:00,True,,11261,41.5,16.5,40.5,15.5,188.1846,598.0938,16,41,627.0005081940524,1
