,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
188,188,2011-04-30 13:08:00,2011-04-30 14:20:00,C3.2,POINT(866.622 -239.9214),"POLYGON((861.822 -247.3932,866.952 -248.4966,871.302 -232.4364,866.148 -231.327,861.822 -247.3932))",POINT(0.944529985229787 254.525428814558),"POLYGON((0.941807 253.983432,0.947306 254.005978,0.947212 255.063107,0.941681 255.04671,0.941807 253.983432))",POINT(-169.3503 -16),"POLYGON((-169.8503 -16.5,-168.8503 -16.5,-168.8503 -15.5,-169.8503 -15.5,-169.8503 -16.5))",UTC-HGS-TOPO,POINT(71 -16),"POLYGON((70.5 -16.5,71.5 -16.5,71.5 -15.5,70.5 -15.5,70.5 -16.5))",2011-04-30 13:26:00,True,,11195,71.5,-15.5,70.5,-16.5,-239.9214,866.622,-16,71,899.2196445040332,1
242,242,2011-06-15 14:19:00,2011-06-15 14:45:00,C3.2,POINT(266.4546 -277.029),"POLYGON((258.1812 -284.9718,273.3474 -284.8818,274.725 -269.0634,259.4826 -269.1534,258.1812 -284.9718))",POINT(0.407128534927287 223.885353569014),"POLYGON((0.407298 222.176219,0.418185 223.816296,0.407302 225.596508,0.395997 223.951955,0.407298 222.176219))",POINT(-112.51808 -16),"POLYGON((-113.01808 -16.5,-112.01808 -16.5,-112.01808 -15.5,-113.01808 -15.5,-113.01808 -16.5))",UTC-HGS-TOPO,POINT(17 -16),"POLYGON((16.5 -16.5,17.5 -16.5,17.5 -15.5,16.5 -15.5,16.5 -16.5))",2011-06-15 14:32:00,True,,11234,17.5,-15.5,16.5,-16.5,-277.029,266.4546,-16,17,384.3736732688128,1
307,307,2011-07-29 17:56:00,2011-07-29 18:10:00,C3.2,POINT(-597.6618 193.1766),"POLYGON((-605.112 185.5968,-593.115 184.59,-590.1486 200.7498,-602.088 201.7506,-605.112 185.5968))",POINT(0.665051411842778 72.0880992540832),"POLYGON((0.670165 72.948449,0.657713 72.712747,0.660025 71.213328,0.672341 71.474777,0.670165 72.948449))",POINT(-34.8060985 16),"POLYGON((-35.306098 15.5,-34.306098 15.5,-34.306098 16.5,-35.306098 16.5,-35.306098 15.5))",UTC-HGS-TOPO,POINT(-41 16),"POLYGON((-41.5 15.5,-40.5 15.5,-40.5 16.5,-41.5 16.5,-41.5 15.5))",2011-07-29 18:02:00,True,,11261,-40.5,16.5,-41.5,15.5,193.1766,-597.6618,16,-41,628.1057442555353,1
336,336,2011-08-04 02:14:00,2011-08-04 02:28:00,C3.2,POINT(535.956 183.3516),"POLYGON((530.817 174.759,543.6996 175.7262,540.9798 191.9334,528.162 190.9716,530.817 174.759))",POINT(0.599369698977882 288.885918126039),"POLYGON((0.591321 288.222913,0.604598 287.91107,0.607377 289.534099,0.594266 289.87886,0.591321 288.222913))",POINT(-28.50881 16),"POLYGON((-29.00881 15.5,-28.00881 15.5,-28.00881 16.5,-29.00881 16.5,-29.00881 15.5))",UTC-HGS-TOPO,POINT(36 16),"POLYGON((35.5 15.5,36.5 15.5,36.5 16.5,35.5 16.5,35.5 15.5))",2011-08-04 02:23:00,True,,11261,36.5,16.5,35.5,15.5,183.3516,535.956,16,36,566.4509185786179,1
344,344,2011-08-04 21:07:00,2011-08-04 21:24:00,C3.2,POINT(694.248 164.7834),"POLYGON((690.45 156.027,700.962 157.2912,697.914 173.529,687.444 172.2708,690.45 156.027))",POINT(0.754918834580838 283.352366861755),"POLYGON((0.748913 282.733746,0.760057 282.647295,0.760873 283.962855,0.749803 284.068385,0.748913 282.733746))",POINT(-25.91374 14),"POLYGON((-26.41374 13.5,-25.41374 13.5,-25.41374 14.5,-26.41374 14.5,-26.41374 13.5))",UTC-HGS-TOPO,POINT(49 14),"POLYGON((48.5 13.5,49.5 13.5,49.5 14.5,48.5 14.5,48.5 13.5))",2011-08-04 21:15:00,True,,11261,49.5,14.5,48.5,13.5,164.7834,694.248,14,49,713.5361619564633,1
477,477,2011-09-23 12:10:00,2011-09-23 12:40:00,C3.2,POINT(666.714 382.7574),"POLYGON((665.214 374.4198,674.31 375.8292,668.07 391.0638,659.058 389.6682,665.214 374.4198))",POINT(0.804504342766473 299.859932551995),"POLYGON((0.798828 299.373253,0.807853 299.133273,0.810092 300.343149,0.801222 300.593712,0.798828 299.373253))",POINT(41.45984 28),"POLYGON((40.95984 27.5,41.95984 27.5,41.95984 28.5,40.95984 28.5,40.95984 27.5))",UTC-HGS-TOPO,POINT(52 28),"POLYGON((51.5 27.5,52.5 27.5,52.5 28.5,51.5 28.5,51.5 27.5))",2011-09-23 12:23:00,True,,11296,52.5,28.5,51.5,27.5,382.7574,666.714,28,52,768.7722582473695,1
598,598,2011-11-07 22:39:00,2011-11-08 00:02:00,C3.2,POINT(-96.6444 240.435),"POLYGON((-104.958 232.2636,-88.8654 232.1568,-88.3614 248.5914,-104.3622 248.6982,-104.958 232.2636))",POINT(0.267766715185757 21.8979792044681),"POLYGON((0.263371 24.317817,0.256867 20.945937,0.27262 19.567672,0.278695 22.764574,0.263371 24.317817))",POINT(104.09923 18),"POLYGON((103.59923 17.5,104.59923 17.5,104.59923 18.5,103.59923 18.5,103.59923 17.5))",UTC-HGS-TOPO,POINT(-6 18),"POLYGON((-6.5 17.5,-5.5 17.5,-5.5 18.5,-6.5 18.5,-6.5 17.5))",2011-11-07 23:28:00,True,,11339,-5.5,18.5,-6.5,17.5,240.435,-96.6444,18,-6,259.13149032172834,1
628,628,2011-11-22 09:49:00,2011-11-22 09:56:00,C3.2,POINT(-661.884 178.275),"POLYGON((-669.042 170.1144,-657.09 169.7166,-654.654 186.4248,-666.558 186.8202,-669.042 170.1144))",POINT(0.706055458439514 74.9254212042598),"POLYGON((0.711059 75.733961,0.699032 75.517854,0.70112 74.104719,0.71303 74.343091,0.711059 75.733961))",POINT(-124.5953 12),"POLYGON((-125.0953 11.5,-124.0953 11.5,-124.0953 12.5,-125.0953 12.5,-125.0953 11.5))",UTC-HGS-TOPO,POINT(-44 12),"POLYGON((-44.5 11.5,-43.5 11.5,-43.5 12.5,-44.5 12.5,-44.5 11.5))",2011-11-22 09:54:00,True,,11356,-43.5,12.5,-44.5,11.5,178.275,-661.884,12,-44,685.4723955645479,1
641,641,2011-11-28 18:22:00,2011-11-28 18:39:00,C3.2,POINT(-404.5212 299.9106),"POLYGON((-412.962 291.8694,-398.4576 291.7278,-396.0612 307.9302,-410.4786 308.0706,-412.962 291.8694))",POINT(0.518073127287094 53.4468918605544),"POLYGON((0.520256 54.748454,0.508057 53.790551,0.51613 52.1356,0.528005 53.1112,0.520256 54.748454))",POINT(169.62723 19),"POLYGON((169.12723 18.5,170.12723 18.5,170.12723 19.5,169.12723 19.5,169.12723 18.5))",UTC-HGS-TOPO,POINT(-26 19),"POLYGON((-26.5 18.5,-25.5 18.5,-25.5 19.5,-26.5 19.5,-26.5 18.5))",2011-11-28 18:30:00,True,,11361,-25.5,19.5,-26.5,18.5,299.9106,-404.5212,19,-26,503.5710170788228,1
664,664,2011-12-17 22:47:00,2011-12-17 22:58:00,C3.2,POINT(48.43812 338.2818),"POLYGON((40.49118 330.267,56.67012 330.2472,56.32896 346.269,40.2474 346.2882,40.49118 330.267))",POINT(0.350670198723602 351.851283476988),"POLYGON((0.341443 353.010342,0.343838 350.26293,0.359997 350.760402,0.357737 353.370533,0.341443 353.010342))",POINT(-54.16027 19),"POLYGON((-54.66027 18.5,-53.66027 18.5,-53.66027 19.5,-54.66027 19.5,-54.66027 18.5))",UTC-HGS-TOPO,POINT(3 19),"POLYGON((2.5 18.5,3.5 18.5,3.5 19.5,2.5 19.5,2.5 18.5))",2011-12-17 22:55:00,True,,11376,3.5,19.5,2.5,18.5,338.2818,48.43812,19,3,341.732099283012,1
