,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
191,191,2011-05-01 23:25:00,2011-05-01 23:39:00,C6.5,POINT(872.76 352.5942),"POLYGON((874.17 345.4458,877.074 344.3232,871.206 359.718,868.32 360.8346,874.17 345.4458))",POINT(0.98908495634774 291.998660815257),"POLYGON((0.987674 291.562447,0.990081 291.434063,0.990404 292.435564,0.988051 292.565565,0.987674 291.562447))",POINT(179.7709 21),"POLYGON((179.2709 20.5,-179.7291 20.5,-179.7291 21.5,179.2709 21.5,179.2709 20.5))",UTC-HGS-TOPO,POINT(79 21),"POLYGON((78.5 20.5,79.5 20.5,79.5 21.5,78.5 21.5,78.5 20.5))",2011-05-01 23:32:00,True,,11199,79.5,21.5,78.5,20.5,352.5942,872.76,21,79,941.293093289035,1
772,772,2015-11-01 00:22:00,2015-11-01 00:30:00,C6.5,POINT(-681.624 48.37626),"POLYGON((-688.128 40.39974,-676.26 39.48252,-675.024 56.35434,-686.868 57.26886,-688.128 40.39974))",POINT(0.707356489327024 85.9404074201502),"POLYGON((0.713541 86.640043,0.701221 86.658657,0.701181 85.227732,0.713477 85.233885,0.713541 86.640043))",POINT(-46.97473 6),"POLYGON((-47.47473 5.5,-46.47473 5.5,-46.47473 6.5,-47.47473 6.5,-47.47473 5.5))",UTC-HGS-TOPO,POINT(-45 6),"POLYGON((-45.5 5.5,-44.5 5.5,-44.5 6.5,-45.5 6.5,-45.5 5.5))",2015-11-01 00:27:00,True,,12443,-44.5,6.5,-45.5,5.5,48.37626,-681.624,6,-45,683.3385251159103,1
377,377,2012-07-02 23:17:00,2012-07-02 23:46:00,C6.5,POINT(191.1288 179.9916),"POLYGON((183.669 171.7818,199.3932 171.9606,198.5244 188.1906,182.8686 188.013,183.669 171.7818))",POINT(0.278335272794305 313.281088559773),"POLYGON((0.266612 313.084594,0.279144 310.775128,0.290004 313.469306,0.278058 315.794684,0.266612 313.084594))",POINT(-138.27107 14),"POLYGON((-138.77107 13.5,-137.77107 13.5,-137.77107 14.5,-138.77107 14.5,-138.77107 13.5))",UTC-HGS-TOPO,POINT(12 14),"POLYGON((11.5 13.5,12.5 13.5,12.5 14.5,11.5 14.5,11.5 13.5))",2012-07-02 23:39:00,True,,11513,12.5,14.5,11.5,13.5,179.9916,191.1288,14,12,262.53989079757,1
18,18,2013-01-14 01:15:00,2013-01-14 01:25:00,C6.5,POINT(489.0822 299.4078),"POLYGON((483.006 291.6126,497.2224 290.9346,495.0522 307.176,480.8976 307.8516,483.006 291.6126))",POINT(0.588203112158989 301.474258999262),"POLYGON((0.578724 301.121282,0.590904 300.332742,0.597597 301.819276,0.585683 302.625762,0.578724 301.121282))",POINT(-173.8621 14),"POLYGON((-174.3621 13.5,-173.3621 13.5,-173.3621 14.5,-174.3621 14.5,-174.3621 13.5))",UTC-HGS-TOPO,POINT(31 14),"POLYGON((30.5 13.5,31.5 13.5,31.5 14.5,30.5 14.5,30.5 13.5))",2013-01-14 01:22:00,True,,11652,31.5,14.5,30.5,13.5,299.4078,489.0822,14,31,573.4513310279086,1
564,564,2013-10-23 11:11:00,2013-10-23 11:21:00,C6.5,POINT(67.2996 -2.937906),"POLYGON((58.94142 -11.43888,75.7506 -11.33256,75.6348 5.56965,58.85148 5.463588,58.94142 -11.43888))",POINT(0.069883317398385 267.5003891727),"POLYGON((0.062287 259.017022,0.079458 261.49145,0.078676 274.211586,0.061315 275.303959,0.062287 259.017022))",POINT(29.889974 5),"POLYGON((29.389974 4.5,30.389974 4.5,30.389974 5.5,29.389974 5.5,29.389974 4.5))",UTC-HGS-TOPO,POINT(4 5),"POLYGON((3.5 4.5,4.5 4.5,4.5 5.5,3.5 5.5,3.5 4.5))",2013-10-23 11:17:00,True,,11875,4.5,5.5,3.5,4.5,-2.937906,67.2996,5,4,67.3636953545813,1
654,654,2013-11-13 03:51:00,2013-11-13 04:03:00,C6.5,POINT(762.69 -264.3006),"POLYGON((756.162 -272.8008,765.762 -272.0742,769.116 -255.7764,759.474 -256.5048,756.162 -272.8008))",POINT(0.832966490561856 250.886886417208),"POLYGON((0.82954 250.162061,0.838614 250.439943,0.836418 251.604993,0.827222 251.338114,0.82954 250.162061))",POINT(167.01586 -14),"POLYGON((166.51586 -14.5,167.51586 -14.5,167.51586 -13.5,166.51586 -13.5,166.51586 -14.5))",UTC-HGS-TOPO,POINT(54 -14),"POLYGON((53.5 -14.5,54.5 -14.5,54.5 -13.5,53.5 -13.5,53.5 -14.5))",2013-11-13 03:58:00,True,,11890,54.5,-13.5,53.5,-14.5,-264.3006,762.69,-14,54,807.186993986127,1
64,64,2014-02-02 01:07:00,2014-02-02 01:22:00,C6.5,POINT(-296.4432 282.1362),"POLYGON((-304.8978 273.6864,-288.9552 274.2426,-287.97 290.556,-303.858 290.001,-304.8978 273.6864))",POINT(0.420567581165823 46.4165103355401),"POLYGON((0.421054 48.087796,0.409401 46.496416,0.420404 44.743891,0.43166 46.336687,0.421054 48.087796))",POINT(109.47769 11),"POLYGON((108.97769 10.5,109.97769 10.5,109.97769 11.5,108.97769 11.5,108.97769 10.5))",UTC-HGS-TOPO,POINT(-18 11),"POLYGON((-18.5 10.5,-17.5 10.5,-17.5 11.5,-18.5 11.5,-18.5 10.5))",2014-02-02 01:18:00,True,,11968,-17.5,11.5,-18.5,10.5,282.1362,-296.4432,11,-18,409.2424784607287,1
82,82,2014-02-04 21:57:00,2014-02-04 22:18:00,C6.5,POINT(346.6578 233.8812),"POLYGON((339.1746 225.9354,354.945 225.2664,354.0684 241.8018,338.337 242.4696,339.1746 225.9354))",POINT(0.429930875347443 304.006538355478),"POLYGON((0.418992 303.668894,0.43221 302.401318,0.440808 304.330106,0.427949 305.62732,0.418992 303.668894))",POINT(110.715853 8),"POLYGON((110.215853 7.5,111.215853 7.5,111.215853 8.5,110.215853 8.5,110.215853 7.5))",UTC-HGS-TOPO,POINT(21 8),"POLYGON((20.5 7.5,21.5 7.5,21.5 8.5,20.5 8.5,20.5 7.5))",2014-02-04 22:03:00,True,,11968,21.5,8.5,20.5,7.5,233.8812,346.6578,8,21,418.1770510373328,1
178,178,2014-03-09 04:41:00,2014-03-09 04:52:00,C6.5,POINT(-808.2 -258.4872),"POLYGON((-809.418 -267.4434,-801.996 -265.6884,-806.832 -249.51,-814.302 -251.2764,-809.418 -267.4434))",POINT(0.878484418140947 107.735873866996),"POLYGON((0.882551 108.284301,0.874685 108.329205,0.874345 107.184042,0.882274 107.149121,0.882551 108.284301))",POINT(-37.424695 -19),"POLYGON((-37.924695 -19.5,-36.924695 -19.5,-36.924695 -18.5,-37.924695 -18.5,-37.924695 -19.5))",UTC-HGS-TOPO,POINT(-62 -19),"POLYGON((-62.5 -19.5,-61.5 -19.5,-61.5 -18.5,-62.5 -18.5,-62.5 -19.5))",2014-03-09 04:48:00,True,,12002,-61.5,-18.5,-62.5,-19.5,-258.4872,-808.2,-19,-62,848.5298300966443,1
731,731,2014-10-21 20:11:00,2014-10-21 20:25:00,C6.5,POINT(-392.9142 -343.9794),"POLYGON((-399.2232 -351.5154,-384.5676 -352.1646,-386.5074 -336.4128,-401.2368 -335.7606,-399.2232 -351.5154))",POINT(0.542064633903653 131.200744615894),"POLYGON((0.552147 131.363868,0.541278 132.481637,0.531889 131.036038,0.54308 129.923067,0.552147 131.363868))",POINT(-115.23843 -16),"POLYGON((-115.73843 -16.5,-114.73843 -16.5,-114.73843 -15.5,-115.73843 -15.5,-115.73843 -16.5))",UTC-HGS-TOPO,POINT(-25 -16),"POLYGON((-25.5 -16.5,-24.5 -16.5,-24.5 -15.5,-25.5 -15.5,-25.5 -16.5))",2014-10-21 20:20:00,True,,12192,-24.5,-15.5,-25.5,-16.5,-343.9794,-392.9142,-16,-25,522.2101073188836,1
