,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
62,62,2011-03-07 09:14:00,2011-03-07 09:28:00,M1.8,POINT(683.202 447.8886),"POLYGON((680.688 441.1902,690.69 439.6548,685.572 454.5516,675.642 456.0768,680.688 441.1902))",POINT(0.845301794744281 303.247755974344),"POLYGON((0.839338 302.949425,0.847187 302.47856,0.851144 303.545386,0.843482 304.020425,0.839338 302.949425))",POINT(164.29607 23),"POLYGON((163.79607 22.5,164.79607 22.5,164.79607 23.5,163.79607 23.5,163.79607 22.5))",UTC-HGS-TOPO,POINT(50 23),"POLYGON((49.5 22.5,50.5 22.5,50.5 23.5,49.5 23.5,49.5 22.5))",2011-03-07 09:20:00,True,,11164,50.5,23.5,49.5,22.5,447.8886,683.202,23,50,816.926661833215,1
165,165,2011-04-22 04:35:00,2011-04-22 05:14:00,M1.8,POINT(-620.964 -236.1042),"POLYGON((-624.936 -244.6458,-613.374 -243.708,-616.872 -227.5458,-628.494 -228.4902,-624.936 -244.6458))",POINT(0.696240951811933 110.817906988969),"POLYGON((0.703347 111.37902,0.691714 111.669095,0.689079 110.247523,0.700857 109.978833,0.703347 111.37902))",POINT(-172.94454 -18),"POLYGON((-173.44454 -18.5,-172.44454 -18.5,-172.44454 -17.5,-173.44454 -17.5,-173.44454 -18.5))",UTC-HGS-TOPO,POINT(-43 -18),"POLYGON((-43.5 -18.5,-42.5 -18.5,-42.5 -17.5,-43.5 -17.5,-43.5 -18.5))",2011-04-22 04:57:00,True,,11195,-42.5,-17.5,-43.5,-18.5,-236.1042,-620.964,-18,-43,664.335369037085,1
589,589,2011-11-05 20:31:00,2011-11-05 20:54:00,M1.8,POINT(-506.8446 295.6644),"POLYGON((-515.0766 287.8926,-501.9402 287.2968,-498.5784 303.4206,-511.6272 304.011,-515.0766 287.8926))",POINT(0.606653455135957 59.7431369022965),"POLYGON((0.61006 60.797795,0.597935 60.214362,0.603417 58.676498,0.615293 59.281043,0.61006 60.797795))",POINT(103.64111 21),"POLYGON((103.14111 20.5,104.14111 20.5,104.14111 21.5,103.14111 21.5,103.14111 20.5))",UTC-HGS-TOPO,POINT(-34 21),"POLYGON((-34.5 20.5,-33.5 20.5,-33.5 21.5,-34.5 21.5,-34.5 20.5))",2011-11-05 20:38:00,True,,11339,-33.5,21.5,-34.5,20.5,295.6644,-506.8446,21,-34,586.7783959694835,1
181,181,2015-03-11 07:10:00,2015-03-11 07:43:00,M1.8,POINT(-408.5412 -159.7134),"POLYGON((-414.7698 -168.4866,-400.2018 -167.5974,-402.2136 -150.933,-416.8548 -151.827,-414.7698 -168.4866))",POINT(0.454344674994001 111.352310032594),"POLYGON((0.463702 112.107832,0.449402 112.723069,0.444971 110.568895,0.459516 110.012653,0.463702 112.107832))",POINT(-166.70561 -16),"POLYGON((-167.20561 -16.5,-166.20561 -16.5,-166.20561 -15.5,-167.20561 -15.5,-167.20561 -16.5))",UTC-HGS-TOPO,POINT(-26 -16),"POLYGON((-26.5 -16.5,-25.5 -16.5,-25.5 -15.5,-26.5 -15.5,-26.5 -16.5))",2015-03-11 07:18:00,True,,12297,-25.5,-15.5,-26.5,-16.5,-159.7134,-408.5412,-16,-26,438.65052403593455,1
44,44,2016-02-13 15:16:00,2016-02-13 15:26:00,M1.8,POINT(401.57544 318.881574),"POLYGON((394.835616 311.255478,409.882134 310.421154,408.223194 326.476722,393.237522 327.308208,394.835616 311.255478))",POINT(0.527941681507563 308.452259374063),"POLYGON((0.517628 308.2493,0.529362 307.138194,0.538168 308.651092,0.526754 309.772043,0.517628 308.2493))",POINT(84.748628 13),"POLYGON((84.248628 12.5,85.248628 12.5,85.248628 13.5,84.248628 13.5,84.248628 12.5))",UTC-HGS-TOPO,POINT(25 13),"POLYGON((24.5 12.5,25.5 12.5,25.5 13.5,24.5 13.5,24.5 12.5))",2016-02-13 15:24:00,True,,12497,25.5,13.5,24.5,12.5,318.881574,401.57544,13,25,512.784840111241,1
67,67,2012-03-05 19:27:00,2012-03-05 19:32:00,M1.8,POINT(-653.592 318.1248),"POLYGON((-660.87 309.4242,-649.068 310.884,-646.236 326.7918,-657.984 325.3374,-660.87 309.4242))",POINT(0.751964049388319 64.0462841083432),"POLYGON((0.754881 64.91066,0.744493 64.406984,0.749132 63.174964,0.759329 63.690102,0.754881 64.91066))",POINT(-59.70108 14),"POLYGON((-60.20108 13.5,-59.20108 13.5,-59.20108 14.5,-60.20108 14.5,-60.20108 13.5))",UTC-HGS-TOPO,POINT(-44 14),"POLYGON((-44.5 13.5,-43.5 13.5,-43.5 14.5,-44.5 14.5,-44.5 13.5))",2012-03-05 19:30:00,True,,11429,-43.5,14.5,-44.5,13.5,318.1248,-653.592,14,-44,726.9015688791984,1
85,85,2012-03-15 07:23:00,2012-03-15 08:08:00,M1.8,POINT(49.17792 349.3638),"POLYGON((41.07564 341.5236,57.4881 341.415,57.23682 357.1686,40.89606 357.2766,41.07564 341.5236))",POINT(0.365906806790926 351.987449709087),"POLYGON((0.356756 353.141878,0.359075 350.442086,0.375155 350.895671,0.372961 353.469996,0.356756 353.141878))",POINT(-137.85247 14),"POLYGON((-138.35247 13.5,-137.35247 13.5,-137.35247 14.5,-138.35247 14.5,-138.35247 13.5))",UTC-HGS-TOPO,POINT(3 14),"POLYGON((2.5 13.5,3.5 13.5,3.5 14.5,2.5 14.5,2.5 13.5))",2012-03-15 07:52:00,True,,11432,3.5,14.5,2.5,13.5,349.3638,49.17792,14,3,352.8080676032882,1
198,198,2012-05-09 14:02:00,2012-05-09 14:14:00,M1.8,POINT(-355.3524 149.2368),"POLYGON((-363.33 140.8332,-347.9766 141.1884,-347.3346 157.6248,-362.6598 157.2702,-363.33 140.8332))",POINT(0.405787023927512 67.219130446935),"POLYGON((0.410264 68.812779,0.395375 67.915585,0.401586 65.590857,0.416183 66.555664,0.410264 68.812779))",POINT(-172.5889 6),"POLYGON((-173.0889 5.5,-172.0889 5.5,-172.0889 6.5,-173.0889 6.5,-173.0889 5.5))",UTC-HGS-TOPO,POINT(-22 6),"POLYGON((-22.5 5.5,-21.5 5.5,-21.5 6.5,-22.5 6.5,-22.5 5.5))",2012-05-09 14:08:00,True,,11476,-21.5,6.5,-22.5,5.5,149.2368,-355.3524,6,-22,385.4178909443618,1
290,290,2012-06-09 16:45:00,2012-06-09 16:56:00,M1.8,POINT(-869.382 -278.3118),"POLYGON((-869.13 -286.122,-864.852 -286.2528,-869.49 -270.48,-873.786 -270.3492,-869.13 -286.122))",POINT(0.96637286752022 107.751221136705),"POLYGON((0.968672 108.221807,0.964415 108.313755,0.963987 107.279816,0.968289 107.192056,0.968672 108.221807))",POINT(83.7733 -17),"POLYGON((83.2733 -17.5,84.2733 -17.5,84.2733 -16.5,83.2733 -16.5,83.2733 -17.5))",UTC-HGS-TOPO,POINT(-74 -17),"POLYGON((-74.5 -17.5,-73.5 -17.5,-73.5 -16.5,-74.5 -16.5,-74.5 -17.5))",2012-06-09 16:53:00,True,,11504,-73.5,-16.5,-74.5,-17.5,-278.3118,-869.382,-17,-74,912.8430971110205,1
400,400,2012-07-04 16:33:00,2012-07-04 16:48:00,M1.8,POINT(513.7092 184.8114),"POLYGON((508.1412 176.4534,521.4396 176.9628,519.1698 193.1574,505.929 192.6504,508.1412 176.4534))",POINT(0.578791846480906 289.786640695887),"POLYGON((0.570273 289.149695,0.583783 288.745853,0.587269 290.407744,0.573942 290.846105,0.570273 289.149695))",POINT(-139.02909 14),"POLYGON((-139.52909 13.5,-138.52909 13.5,-138.52909 14.5,-139.52909 14.5,-139.52909 13.5))",UTC-HGS-TOPO,POINT(34 14),"POLYGON((33.5 13.5,34.5 13.5,34.5 14.5,33.5 14.5,33.5 13.5))",2012-07-04 16:39:00,True,,11513,34.5,14.5,33.5,13.5,184.8114,513.7092,14,34,545.9417512286453,1
