,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
237,237,2011-06-09 03:40:00,2011-06-09 03:58:00,C4.1,POINT(831.27 -415.2996),"POLYGON((826.158 -422.7426,829.17 -422.6472,836.268 -407.8248,833.232 -407.9202,826.158 -422.7426))",POINT(0.983598623408034 243.453445923257),"POLYGON((0.982325 242.901308,0.985118 242.991005,0.98484 244.002787,0.981997 243.915304,0.982325 242.901308))",POINT(33.77242 -26),"POLYGON((33.27242 -26.5,34.27242 -26.5,34.27242 -25.5,33.27242 -25.5,33.27242 -26.5))",UTC-HGS-TOPO,POINT(78 -26),"POLYGON((77.5 -26.5,78.5 -26.5,78.5 -25.5,77.5 -25.5,77.5 -26.5))",2011-06-09 03:48:00,True,,11226,78.5,-25.5,77.5,-26.5,-415.2996,831.27,-26,78,929.2381668120179,1
352,352,2011-08-06 08:37:00,2011-08-06 08:51:00,C4.1,POINT(-341.7732 -350.2962),"POLYGON((-348.2454 -357.6426,-333.5292 -358.287,-335.2122 -342.9174,-350.0028 -342.27,-348.2454 -357.6426))",POINT(0.517675717082439 135.70557554401),"POLYGON((0.528019 135.76271,0.517778 137.049551,0.507243 135.650991,0.517821 134.360023,0.528019 135.76271))",POINT(-116.47378 -16),"POLYGON((-116.97378 -16.5,-115.97378 -16.5,-115.97378 -15.5,-116.97378 -15.5,-116.97378 -16.5))",UTC-HGS-TOPO,POINT(-22 -16),"POLYGON((-22.5 -16.5,-21.5 -16.5,-21.5 -15.5,-22.5 -15.5,-22.5 -16.5))",2011-08-06 08:47:00,True,,11267,-21.5,-15.5,-22.5,-16.5,-350.2962,-341.7732,-16,-22,489.4040743319165,1
473,473,2011-09-22 23:51:00,2011-09-23 00:02:00,C4.1,POINT(745.428 363.879),"POLYGON((744.798 355.3998,752.298 356.9796,745.914 372.3276,738.48 370.7622,744.798 355.3998))",POINT(0.868177073826512 296.019212663413),"POLYGON((0.863726 295.509361,0.871524 295.385222,0.872547 296.526361,0.864856 296.659454,0.863726 295.509361))",POINT(56.23347 26),"POLYGON((55.73347 25.5,56.73347 25.5,56.73347 26.5,55.73347 26.5,55.73347 25.5))",UTC-HGS-TOPO,POINT(60 26),"POLYGON((59.5 25.5,60.5 25.5,60.5 26.5,59.5 26.5,59.5 25.5))",2011-09-22 23:56:00,True,,11295,60.5,26.5,59.5,25.5,363.879,745.428,26,60,829.5003495026391,1
575,575,2011-10-22 15:14:00,2011-10-22 15:29:00,C4.1,POINT(-384.984 120.4398),"POLYGON((-393.2232 112.3752,-378.117 111.7566,-376.7136 128.5026,-391.764 129.1182,-393.2232 112.3752))",POINT(0.41864324985914 72.6280391430235),"POLYGON((0.424436 74.05114,0.409202 73.534381,0.413085 71.164729,0.428097 71.758732,0.424436 74.05114))",POINT(-58.83781 12),"POLYGON((-59.33781 11.5,-58.33781 11.5,-58.33781 12.5,-59.33781 12.5,-59.33781 11.5))",UTC-HGS-TOPO,POINT(-24 12),"POLYGON((-24.5 11.5,-23.5 11.5,-23.5 12.5,-24.5 12.5,-24.5 11.5))",2011-10-22 15:20:00,True,,11324,-23.5,12.5,-24.5,11.5,120.4398,-384.984,12,-24,403.3837201475042,1
20,20,2015-01-05 22:03:00,2015-01-05 22:20:00,C4.1,POINT(252.1866 -44.14356),"POLYGON((243.7326 -52.5489,260.1378 -52.81914,260.6166 -35.73978,244.1808 -35.4687,243.7326 -52.5489))",POINT(0.262515071874768 260.071350559936),"POLYGON((0.255658 257.833231,0.272179 258.522525,0.269728 262.191423,0.253002 261.735254,0.255658 257.833231))",POINT(2.11124999999998 -6),"POLYGON((1.61125 -6.5,2.61125 -6.5,2.61125 -5.5,1.61125 -5.5,1.61125 -6.5))",UTC-HGS-TOPO,POINT(15 -6),"POLYGON((14.5 -6.5,15.5 -6.5,15.5 -5.5,14.5 -5.5,14.5 -6.5))",2015-01-05 22:13:00,True,,12253,15.5,-5.5,14.5,-6.5,-44.14356,252.1866,-6,15,256.0209661512775,1
70,70,2015-01-29 03:08:00,2015-01-29 03:16:00,C4.1,POINT(-920.394 148.3254),"POLYGON((-923.892 139.1346,-918.738 140.7642,-916.758 157.5012,-921.906 155.874,-923.892 139.1346))",POINT(0.957471476753034 80.8452521139592),"POLYGON((0.959567 81.435831,0.954586 81.289182,0.955335 80.251617,0.960267 80.403307,0.959567 81.435831))",POINT(-30.529671 7),"POLYGON((-31.029671 6.5,-30.029671 6.5,-30.029671 7.5,-31.029671 7.5,-31.029671 6.5))",UTC-HGS-TOPO,POINT(-72 7),"POLYGON((-72.5 6.5,-71.5 6.5,-71.5 7.5,-72.5 7.5,-72.5 6.5))",2015-01-29 03:13:00,True,,12277,-71.5,7.5,-72.5,6.5,148.3254,-920.394,7,-72,932.269027438518,1
285,285,2015-04-22 03:14:00,2015-04-22 03:34:00,C4.1,POINT(509.1204 421.2984),"POLYGON((504.528 414.198,517.2408 413.3946,513.5898 428.3634,500.967 429.162,504.528 414.198))",POINT(0.692603185591068 309.607841376756),"POLYGON((0.684156 309.384673,0.693979 308.632913,0.700938 309.830048,0.691375 310.585581,0.684156 309.384673))",POINT(62.369373 22),"POLYGON((61.869373 21.5,62.869373 21.5,62.869373 22.5,61.869373 22.5,61.869373 21.5))",UTC-HGS-TOPO,POINT(35 22),"POLYGON((34.5 21.5,35.5 21.5,35.5 22.5,34.5 22.5,34.5 21.5))",2015-04-22 03:25:00,True,,12322,35.5,22.5,34.5,21.5,421.2984,509.1204,22,35,660.8297235587395,1
330,330,2015-05-08 09:37:00,2015-05-08 09:42:00,C4.1,POINT(-703.506 234.5856),"POLYGON((-710.088 226.149,-699.432 226.9026,-696.834 243.0006,-707.448 242.2488,-710.088 226.149))",POINT(0.780440407860358 71.5589236092182),"POLYGON((0.784275 72.33435,0.773841 72.026429,0.776653 70.775267,0.786953 71.097447,0.784275 72.33435))",POINT(123.41085 12),"POLYGON((122.91085 11.5,123.91085 11.5,123.91085 12.5,122.91085 12.5,122.91085 11.5))",UTC-HGS-TOPO,POINT(-49 12),"POLYGON((-49.5 11.5,-48.5 11.5,-48.5 12.5,-49.5 12.5,-49.5 11.5))",2015-05-08 09:40:00,True,,12339,-48.5,12.5,-49.5,11.5,234.5856,-703.506,12,-49,741.586876746993,1
409,409,2015-06-12 01:49:00,2015-06-12 02:14:00,C4.1,POINT(775.44 239.841),"POLYGON((772.986 231.7776,781.41 231.9066,777.756 247.8858,769.368 247.758,772.986 231.7776))",POINT(0.859467030290065 287.186663473463),"POLYGON((0.854494 286.691206,0.86308 286.529818,0.864359 287.678081,0.855859 287.85001,0.854494 286.691206))",POINT(131.657005 15),"POLYGON((131.157005 14.5,132.157005 14.5,132.157005 15.5,131.157005 15.5,131.157005 14.5))",UTC-HGS-TOPO,POINT(58 15),"POLYGON((57.5 14.5,58.5 14.5,58.5 15.5,57.5 15.5,57.5 14.5))",2015-06-12 02:06:00,True,,12360,58.5,15.5,57.5,14.5,239.841,775.44,15,58,811.6839895433443,1
684,684,2015-09-27 18:35:00,2015-09-27 19:02:00,C4.1,POINT(851.004 -198.6012),"POLYGON((846.174 -207.6198,853.344 -205.8288,855.72 -189.561,848.526 -191.3562,846.174 -207.6198))",POINT(0.913322842924382 256.863832320603),"POLYGON((0.910608 256.21408,0.917446 256.439133,0.916034 257.509417,0.909105 257.291479,0.910608 256.21408))",POINT(153.710239 -9),"POLYGON((153.210239 -9.5,154.210239 -9.5,154.210239 -8.5,153.210239 -8.5,153.210239 -9.5))",UTC-HGS-TOPO,POINT(64 -9),"POLYGON((63.5 -9.5,64.5 -9.5,64.5 -8.5,63.5 -8.5,63.5 -9.5))",2015-09-27 18:53:00,True,,12423,64.5,-8.5,63.5,-9.5,-198.6012,851.004,-9,64,873.8708398026794,1
