,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
55,55,2011-03-06 19:32:00,2011-03-06 19:41:00,C2.3,POINT(585.4764 460.7766),"POLYGON((581.7258 454.011,593.4948 452.6946,589.0944 467.505,577.4124 468.8124,581.7258 454.011))",POINT(0.77081527288042 308.203148852928),"POLYGON((0.763443 307.970447,0.772252 307.33497,0.778068 308.435497,0.76949 309.07382,0.763443 307.970447))",POINT(162.81697 23),"POLYGON((162.31697 22.5,163.31697 22.5,163.31697 23.5,162.31697 23.5,162.31697 22.5))",UTC-HGS-TOPO,POINT(41 23),"POLYGON((40.5 22.5,41.5 22.5,41.5 23.5,40.5 23.5,40.5 22.5))",2011-03-06 19:37:00,True,,11164,41.5,23.5,40.5,22.5,460.7766,585.4764,23,41,745.0487836809883,1
271,271,2011-07-08 14:56:00,2011-07-08 15:08:00,C2.3,POINT(-261.8034 -362.0574),"POLYGON((-268.44 -369.5226,-253.5456 -369.8196,-255.0816 -354.561,-270.066 -354.2622,-268.44 -369.5226))",POINT(0.47369267281128 144.129340030989),"POLYGON((0.48423 144.003439,0.475381 145.565751,0.463078 144.267651,0.47228 142.680507,0.48423 144.003439))",POINT(-91.29486 -19),"POLYGON((-91.79486 -19.5,-90.79486 -19.5,-90.79486 -18.5,-91.79486 -18.5,-91.79486 -19.5))",UTC-HGS-TOPO,POINT(-17 -19),"POLYGON((-17.5 -19.5,-16.5 -19.5,-16.5 -18.5,-17.5 -18.5,-17.5 -19.5))",2011-07-08 15:03:00,True,,11247,-16.5,-18.5,-17.5,-19.5,-362.0574,-261.8034,-19,-17,446.7959054717489,1
291,291,2011-07-27 20:41:00,2011-07-27 21:29:00,C2.3,POINT(-513.9876 237.7374),"POLYGON((-521.91 230.1594,-509.0826 229.3182,-506.025 245.3052,-518.775 246.1404,-521.91 230.1594))",POINT(0.599734564405345 65.1777933488552),"POLYGON((0.604077 66.202788,0.591306 65.750635,0.595544 64.137334,0.608101 64.617314,0.604077 66.202788))",POINT(-3.866803 19),"POLYGON((-4.366803 18.5,-3.366803 18.5,-3.366803 19.5,-4.366803 19.5,-4.366803 18.5))",UTC-HGS-TOPO,POINT(-35 19),"POLYGON((-35.5 18.5,-34.5 18.5,-34.5 19.5,-35.5 19.5,-35.5 18.5))",2011-07-27 21:21:00,True,,11260,-34.5,19.5,-35.5,18.5,237.7374,-513.9876,19,-35,566.3058575650794,1
333,333,2011-08-03 18:52:00,2011-08-03 19:06:00,C2.3,POINT(0 165.7248),"POLYGON((-7.98312 157.566,7.98312 157.566,7.9431 173.8782,-7.9431 173.8782,-7.98312 157.566))",POINT(0.175363198017399 0),"POLYGON((0.166944 2.900425,0.166944 357.099575,0.184183 357.384434,0.184183 2.615566,0.166944 2.900425))",POINT(-60.44962 16),"POLYGON((-60.94962 15.5,-59.94962 15.5,-59.94962 16.5,-60.94962 16.5,-60.94962 15.5))",UTC-HGS-TOPO,POINT(0 16),"POLYGON((-0.5 15.5,0.5 15.5,0.5 16.5,-0.5 16.5,-0.5 15.5))",2011-08-03 19:00:00,True,,11263,0.5,16.5,-0.5,15.5,165.7248,0.0,16,0,165.7248,1
378,378,2011-08-17 04:19:00,2011-08-17 05:07:00,C2.3,POINT(-796.044 -383.0814),"POLYGON((-796.656 -389.7612,-789.954 -391.4076,-795.282 -376.3734,-802.032 -374.7168,-796.656 -389.7612))",POINT(0.932766433339642 115.698322454162),"POLYGON((0.936427 116.070032,0.930846 116.357565,0.92899 115.326218,0.934695 115.042418,0.936427 116.070032))",POINT(58.46959 -21),"POLYGON((57.96959 -21.5,58.96959 -21.5,58.96959 -20.5,57.96959 -20.5,57.96959 -21.5))",UTC-HGS-TOPO,POINT(-64 -21),"POLYGON((-64.5 -21.5,-63.5 -21.5,-63.5 -20.5,-64.5 -20.5,-64.5 -21.5))",2011-08-17 04:29:00,True,,11272,-63.5,-20.5,-64.5,-21.5,-383.0814,-796.044,-21,-64,883.4236859864918,1
439,439,2011-09-15 02:41:00,2011-09-15 02:50:00,C2.3,POINT(686.196 -367.953),"POLYGON((679.014 -376.3506,689.358 -374.8302,693.294 -359.517,682.896 -361.0452,679.014 -376.3506))",POINT(0.816647880804634 241.798837013924),"POLYGON((0.81425 241.002131,0.822993 241.46539,0.819106 242.590391,0.810188 242.134717,0.81425 241.002131))",POINT(149.2814 -18),"POLYGON((148.7814 -18.5,149.7814 -18.5,149.7814 -17.5,148.7814 -17.5,148.7814 -18.5))",UTC-HGS-TOPO,POINT(49 -18),"POLYGON((48.5 -18.5,49.5 -18.5,49.5 -17.5,48.5 -17.5,48.5 -18.5))",2011-09-15 02:46:00,True,,11297,49.5,-17.5,48.5,-18.5,-367.953,686.196,-18,49,778.6233753394512,1
533,533,2011-10-05 07:38:00,2011-10-05 07:47:00,C2.3,POINT(-924.624 -202.3296),"POLYGON((-924.51 -209.5284,-921.45 -211.3746,-924.588 -195.1158,-927.66 -193.2642,-924.51 -209.5284))",POINT(0.987149678035608 102.343114431411),"POLYGON((0.988666 102.769639,0.985982 102.919754,0.985532 101.916289,0.988271 101.76839,0.988666 102.769639))",POINT(114.5945 -11),"POLYGON((114.0945 -11.5,115.0945 -11.5,115.0945 -10.5,114.0945 -10.5,114.0945 -11.5))",UTC-HGS-TOPO,POINT(-79 -11),"POLYGON((-79.5 -11.5,-78.5 -11.5,-78.5 -10.5,-79.5 -10.5,-79.5 -11.5))",2011-10-05 07:43:00,True,,11313,-78.5,-10.5,-79.5,-11.5,-202.3296,-924.624,-11,-79,946.5024080329432,1
557,557,2011-10-15 04:19:00,2011-10-15 05:04:00,C2.3,POINT(-89.1294 363.8958),"POLYGON((-96.9714 356.1636,-82.1034 356.0058,-81.3426 371.607,-96.0732 371.763,-96.9714 356.1636))",POINT(0.389626962093926 13.762576699349),"POLYGON((0.383883 15.230541,0.379954 12.986704,0.39561 12.346969,0.399324 14.489707,0.383883 15.230541))",POINT(57.491407 28),"POLYGON((56.991407 27.5,57.991407 27.5,57.991407 28.5,56.991407 28.5,56.991407 27.5))",UTC-HGS-TOPO,POINT(-6 28),"POLYGON((-6.5 27.5,-5.5 27.5,-5.5 28.5,-6.5 28.5,-6.5 27.5))",2011-10-15 05:00:00,True,,11318,-5.5,28.5,-6.5,27.5,363.8958,-89.1294,28,-6,374.65210956566096,1
560,560,2011-10-15 16:10:00,2011-10-15 16:26:00,C2.3,POINT(-115.9572 70.5072),"POLYGON((-124.38 62.2032,-107.874 61.9974,-107.5416 78.8136,-123.9972 79.0188,-124.38 62.2032))",POINT(0.14111524188224 58.6985147025782),"POLYGON((0.144605 63.430085,0.129376 60.113134,0.13864 53.763572,0.152891 57.492155,0.144605 63.430085))",POINT(49.978366 10),"POLYGON((49.478366 9.5,50.478366 9.5,50.478366 10.5,49.478366 10.5,49.478366 9.5))",UTC-HGS-TOPO,POINT(-7 10),"POLYGON((-7.5 9.5,-6.5 9.5,-6.5 10.5,-7.5 10.5,-7.5 9.5))",2011-10-15 16:21:00,True,,11319,-6.5,10.5,-7.5,9.5,70.5072,-115.9572,10,-7,135.71049142818694,1
592,592,2011-11-06 08:04:00,2011-11-06 08:39:00,C2.3,POINT(-179.0724 -313.143),"POLYGON((-186.6558 -321.042,-170.6184 -321.2574,-171.423 -305.2152,-187.536 -304.9992,-186.6558 -321.042))",POINT(0.37290147412146 150.23670235469),"POLYGON((0.383891 149.826017,0.376028 152.027424,0.361873 150.679415,0.370124 148.413733,0.383891 149.826017))",POINT(120.29576 -15),"POLYGON((119.79576 -15.5,120.79576 -15.5,120.79576 -14.5,119.79576 -14.5,119.79576 -15.5))",UTC-HGS-TOPO,POINT(-11 -15),"POLYGON((-11.5 -15.5,-10.5 -15.5,-10.5 -14.5,-11.5 -14.5,-11.5 -15.5))",2011-11-06 08:16:00,True,,11338,-10.5,-14.5,-11.5,-15.5,-313.143,-179.0724,-15,-11,360.7290713135829,1
