,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
587,587,2011-11-03 23:28:00,2011-11-03 23:44:00,M2.1,POINT(-801.294 282.7044),"POLYGON((-807.504 275.121,-799.782 274.131,-794.982 290.2728,-802.656 291.2556,-807.504 275.121))",POINT(0.878911756213512 70.5666574362509),"POLYGON((0.882411 71.185744,0.874522 71.080482,0.875412 69.94128,0.883218 70.055948,0.882411 71.185744))",POINT(101.39127 19),"POLYGON((100.89127 18.5,101.89127 18.5,101.89127 19.5,100.89127 19.5,100.89127 18.5))",UTC-HGS-TOPO,POINT(-61 19),"POLYGON((-61.5 18.5,-60.5 18.5,-60.5 19.5,-61.5 19.5,-61.5 18.5))",2011-11-03 23:36:00,True,,11339,-60.5,19.5,-61.5,18.5,282.7044,-801.294,19,-61,849.7022138463334,1
77,77,2015-01-29 11:32:00,2015-01-29 11:52:00,M2.1,POINT(100.0164 -106.1064),"POLYGON((91.5348 -114.5034,108.1104 -114.6786,108.5136 -97.7088,91.8756 -97.533,91.5348 -114.5034))",POINT(0.149762618775897 223.307660196788),"POLYGON((0.150563 218.639079,0.161871 223.311312,0.149975 227.999208,0.13762 223.289155,0.150563 218.639079))",POINT(42.862135 -12),"POLYGON((42.362135 -12.5,43.362135 -12.5,43.362135 -11.5,42.362135 -11.5,42.362135 -12.5))",UTC-HGS-TOPO,POINT(6 -12),"POLYGON((5.5 -12.5,6.5 -12.5,6.5 -11.5,5.5 -11.5,5.5 -12.5))",2015-01-29 11:42:00,True,,12268,6.5,-11.5,5.5,-12.5,-106.1064,100.0164,-12,6,145.81443134998676,1
283,283,2015-04-21 16:55:00,2015-04-21 17:09:00,M2.1,POINT(925.032 222.522),"POLYGON((926.016 215.1732,927.642 213.72,923.904 229.8552,922.284 231.3036,926.016 215.1732))",POINT(0.997050764719941 283.525851064743),"POLYGON((0.996282 283.081365,0.997599 282.974018,0.997729 283.970807,0.99645 284.07907,0.996282 283.081365))",POINT(117.047345 13),"POLYGON((116.547345 12.5,117.547345 12.5,117.547345 13.5,116.547345 13.5,116.547345 12.5))",UTC-HGS-TOPO,POINT(84 13),"POLYGON((83.5 12.5,84.5 12.5,84.5 13.5,83.5 13.5,83.5 12.5))",2015-04-21 17:00:00,True,,12322,84.5,13.5,83.5,12.5,222.522,925.032,13,84,951.4201183010584,1
624,624,2015-08-28 18:56:00,2015-08-28 19:06:00,M2.1,POINT(870.492 -251.4918),"POLYGON((865.938 -260.37,871.392 -258.4722,874.926 -242.5878,869.448 -244.4928,865.938 -260.37))",POINT(0.954385704403265 253.885589521943),"POLYGON((0.952429 253.265033,0.957361 253.478596,0.956325 254.50308,0.951307 254.293771,0.952429 253.265033))",POINT(-164.36594 -13),"POLYGON((-164.86594 -13.5,-163.86594 -13.5,-163.86594 -12.5,-164.86594 -12.5,-164.86594 -13.5))",UTC-HGS-TOPO,POINT(70 -13),"POLYGON((69.5 -13.5,70.5 -13.5,70.5 -12.5,69.5 -12.5,69.5 -13.5))",2015-08-28 19:03:00,True,,12403,70.5,-12.5,69.5,-13.5,-251.4918,870.492,-13,70,906.0929574448973,1
658,658,2015-09-20 17:32:00,2015-09-20 18:29:00,M2.1,POINT(366.3414 -427.0746),"POLYGON((357.9918 -434.9238,372.2952 -434.1222,374.6808 -419.1822,360.2862 -419.988,357.9918 -434.9238))",POINT(0.589251845685212 220.622745891908),"POLYGON((0.58992 219.458269,0.598913 220.615782,0.588787 221.791541,0.57949 220.624603,0.58992 219.458269))",POINT(-153.32235 -20),"POLYGON((-153.82235 -20.5,-152.82235 -20.5,-152.82235 -19.5,-153.82235 -19.5,-153.82235 -20.5))",UTC-HGS-TOPO,POINT(24 -20),"POLYGON((23.5 -20.5,24.5 -20.5,24.5 -19.5,23.5 -19.5,23.5 -20.5))",2015-09-20 18:03:00,True,,12415,24.5,-19.5,23.5,-20.5,-427.0746,366.3414,-20,24,562.6710720475329,1
66,66,2012-03-05 19:10:00,2012-03-05 19:21:00,M2.1,POINT(-653.592 318.126),"POLYGON((-660.87 309.4254,-649.068 310.8846,-646.236 326.793,-657.984 325.3386,-660.87 309.4254))",POINT(0.751962344571427 64.0461990613272),"POLYGON((0.754879 64.910575,0.744491 64.406941,0.749131 63.17488,0.759328 63.690018,0.754879 64.910575))",POINT(-59.54554 14),"POLYGON((-60.04554 13.5,-59.04554 13.5,-59.04554 14.5,-60.04554 14.5,-60.04554 13.5))",UTC-HGS-TOPO,POINT(-44 14),"POLYGON((-44.5 13.5,-43.5 13.5,-43.5 14.5,-44.5 14.5,-44.5 13.5))",2012-03-05 19:16:00,True,,11429,-43.5,14.5,-44.5,13.5,318.126,-653.592,14,-44,726.902094053938,1
77,77,2012-03-06 12:23:00,2012-03-06 12:54:00,M2.1,POINT(-542.1306 391.4526),"POLYGON((-550.152 383.115,-537.117 384.3294,-534.0636 399.7494,-547.0242 398.541,-550.152 383.115))",POINT(0.691865614816561 54.1683323861636),"POLYGON((0.693646 55.147408,0.683352 54.414714,0.690226 53.184954,0.70027 53.924344,0.693646 55.147408))",POINT(-60.99692 18),"POLYGON((-61.49692 17.5,-60.49692 17.5,-60.49692 18.5,-61.49692 18.5,-61.49692 17.5))",UTC-HGS-TOPO,POINT(-36 18),"POLYGON((-36.5 17.5,-35.5 17.5,-35.5 18.5,-36.5 18.5,-36.5 17.5))",2012-03-06 12:41:00,True,,11429,-35.5,18.5,-36.5,17.5,391.4526,-542.1306,18,-36,668.6858197263646,1
278,278,2012-06-06 19:54:00,2012-06-06 20:13:00,M2.1,POINT(78.2088 -310.0704),"POLYGON((70.1898 -317.8836,85.7436 -317.88,86.2626 -302.2332,70.6146 -302.2374,70.1898 -317.8836))",POINT(0.338411881050265 194.156389309725),"POLYGON((0.344506 192.451321,0.348422 195.095462,0.332614 195.929666,0.328459 193.150658,0.344506 192.451321))",POINT(-159.25719 -19),"POLYGON((-159.75719 -19.5,-158.75719 -19.5,-158.75719 -18.5,-159.75719 -18.5,-159.75719 -19.5))",UTC-HGS-TOPO,POINT(5 -19),"POLYGON((4.5 -19.5,5.5 -19.5,5.5 -18.5,4.5 -18.5,4.5 -19.5))",2012-06-06 20:06:00,True,,11494,5.5,-18.5,4.5,-19.5,-310.0704,78.2088,-19,5,319.7815963334976,1
62,62,2017-04-02 18:18:00,2017-04-02 19:28:00,M2.1,POINT(856.22088 301.958298),"POLYGON((855.30996 294.88866,861.30048 293.185848,856.98618 309.005532,851.02536 310.70094,855.30996 294.88866))",POINT(0.946506995283244 289.425912734752),"POLYGON((0.943184 289.022863,0.948516 288.798524,0.949726 289.827903,0.944487 290.056638,0.943184 289.022863))",POINT(62.7942 16),"POLYGON((62.2942 15.5,63.2942 15.5,63.2942 16.5,62.2942 16.5,62.2942 15.5))",UTC-HGS-TOPO,POINT(68 16),"POLYGON((67.5 15.5,68.5 15.5,68.5 16.5,67.5 16.5,67.5 15.5))",2017-04-02 18:38:00,True,,12644,68.5,16.5,67.5,15.5,301.958298,856.22088,16,68,907.9058371213565,1
57,57,2014-01-30 06:33:00,2014-01-30 06:44:00,M2.1,POINT(-762.828 -194.5056),"POLYGON((-765.786 -203.4924,-756.186 -202.1436,-759.732 -185.505,-769.38 -186.861,-765.786 -203.4924))",POINT(0.808710494839932 104.304455900165),"POLYGON((0.813977 104.881307,0.804091 104.966357,0.803386 103.721518,0.813345 103.651233,0.813977 104.881307))",POINT(109.99579 -15),"POLYGON((109.49579 -15.5,110.49579 -15.5,110.49579 -14.5,109.49579 -14.5,109.49579 -15.5))",UTC-HGS-TOPO,POINT(-54 -15),"POLYGON((-54.5 -15.5,-53.5 -15.5,-53.5 -14.5,-54.5 -14.5,-54.5 -15.5))",2014-01-30 06:39:00,True,,11967,-53.5,-14.5,-54.5,-15.5,-194.5056,-762.828,-15,-54,787.235025907359,1
