,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
137,137,2015-02-28 08:58:00,2015-02-28 10:07:00,C5.6,POINT(277.0458 -103.4226),"POLYGON((268.5774 -111.5538,284.3538 -112.1562,285.504 -95.2932,269.6634 -94.6878,268.5774 -111.5538))",POINT(0.305448564671503 249.529142088781),"POLYGON((0.30039 247.444413,0.315729 248.474493,0.310889 251.542441,0.295206 250.652127,0.30039 247.444413))",POINT(20.2281745 -13),"POLYGON((19.728174 -13.5,20.728174 -13.5,20.728174 -12.5,19.728174 -12.5,19.728174 -13.5))",UTC-HGS-TOPO,POINT(17 -13),"POLYGON((16.5 -13.5,17.5 -13.5,17.5 -12.5,16.5 -12.5,16.5 -13.5))",2015-02-28 09:39:00,True,,12294,17.5,-12.5,16.5,-13.5,-103.4226,277.0458,-13,17,295.72049216853407,1
460,460,2015-06-24 15:12:00,2015-06-24 15:40:00,C5.6,POINT(511.5072 217.2318),"POLYGON((506.0454 209.025,519.2892 209.343,516.8592 225.4224,503.6772 225.1068,506.0454 209.025))",POINT(0.589015530350018 293.01042772392),"POLYGON((0.580315 292.443358,0.593439 291.956027,0.597658 293.563888,0.584742 294.081144,0.580315 292.443358))",POINT(-58.56487 15),"POLYGON((-59.06487 14.5,-58.06487 14.5,-58.06487 15.5,-59.06487 15.5,-59.06487 14.5))",UTC-HGS-TOPO,POINT(34 15),"POLYGON((33.5 14.5,34.5 14.5,34.5 15.5,33.5 15.5,33.5 14.5))",2015-06-24 15:29:00,True,,12371,34.5,15.5,33.5,14.5,217.2318,511.5072,15,34,555.7240957373361,1
478,478,2015-07-03 02:54:00,2015-07-03 03:09:00,C5.6,POINT(-876.762 -272.4006),"POLYGON((-876.51 -279.8502,-872.484 -280.683,-876.87 -264.93,-880.914 -264.0948,-876.51 -279.8502))",POINT(0.973332886947875 107.259462195919),"POLYGON((0.975451 107.707129,0.971656 107.833275,0.971122 106.811218,0.974972 106.688539,0.975451 107.707129))",POINT(80.09032 -16),"POLYGON((79.59032 -16.5,80.59032 -16.5,80.59032 -15.5,79.59032 -15.5,79.59032 -16.5))",UTC-HGS-TOPO,POINT(-75 -16),"POLYGON((-75.5 -16.5,-74.5 -16.5,-74.5 -15.5,-75.5 -15.5,-75.5 -16.5))",2015-07-03 03:05:00,True,,12378,-74.5,-15.5,-75.5,-16.5,-272.4006,-876.762,-16,-75,918.1033120103425,1
774,774,2015-11-01 03:35:00,2015-11-01 03:44:00,C5.6,POINT(-669.684 47.63388),"POLYGON((-676.284 39.64638,-664.206 38.74794,-662.988 55.62294,-675.042 56.51874,-676.284 39.64638))",POINT(0.69494951939326 85.9314668680667),"POLYGON((0.701232 86.64494,0.688697 86.661307,0.688678 85.204267,0.701189 85.214001,0.701232 86.64494))",POINT(-47.74207 6),"POLYGON((-48.24207 5.5,-47.24207 5.5,-47.24207 6.5,-48.24207 6.5,-48.24207 5.5))",UTC-HGS-TOPO,POINT(-44 6),"POLYGON((-44.5 5.5,-43.5 5.5,-43.5 6.5,-44.5 6.5,-44.5 5.5))",2015-11-01 03:39:00,True,,12443,-43.5,6.5,-44.5,5.5,47.63388,-669.684,6,-44,671.3759352105602,1
817,817,2015-11-22 05:31:00,2015-11-22 05:41:00,C5.6,POINT(604.926 226.3194),"POLYGON((600.006 217.863,612.588 218.229,609.72 234.7596,597.1998 234.396,600.006 217.863))",POINT(0.665263330167384 290.51220097987),"POLYGON((0.657496 289.956029,0.669818 289.607987,0.672965 291.05813,0.66081 291.429598,0.657496 289.956029))",POINT(118.336383 15),"POLYGON((117.836383 14.5,118.836383 14.5,118.836383 15.5,117.836383 15.5,117.836383 14.5))",UTC-HGS-TOPO,POINT(40 15),"POLYGON((39.5 14.5,40.5 14.5,40.5 15.5,39.5 15.5,39.5 14.5))",2015-11-22 05:38:00,True,,12454,40.5,15.5,39.5,14.5,226.3194,604.926,15,40,645.8760997996134,1
842,842,2015-12-11 16:48:00,2015-12-11 17:28:00,C5.6,POINT(-268.1742 -95.397),"POLYGON((-276.057 -103.9056,-259.7562 -103.8738,-260.235 -86.8818,-276.5658 -86.9142,-276.057 -103.9056))",POINT(0.292277553785316 109.581883186383),"POLYGON((0.302882 110.625928,0.287265 111.795956,0.28172 108.462052,0.297684 107.445967,0.302882 110.625928))",POINT(165.74562 -6),"POLYGON((165.24562 -6.5,166.24562 -6.5,166.24562 -5.5,165.24562 -5.5,165.24562 -6.5))",UTC-HGS-TOPO,POINT(-16 -6),"POLYGON((-16.5 -6.5,-15.5 -6.5,-15.5 -5.5,-16.5 -5.5,-16.5 -6.5))",2015-12-11 17:16:00,True,,12465,-15.5,-5.5,-16.5,-6.5,-95.397,-268.1742,-6,-16,284.63659138389073,1
236,236,2016-08-08 10:36:00,2016-08-08 10:50:00,C5.6,POINT(-892.06326 99.250716),"POLYGON((-895.58562 91.924032,-890.58798 90.221862,-888.41076 106.57491,-893.39628 108.271692,-895.58562 91.924032))",POINT(0.949002853494918 83.6513970926199),"POLYGON((0.951882 84.139612,0.946443 84.215332,0.946056 83.159412,0.951504 83.089959,0.951882 84.139612))",POINT(171.78609 8),"POLYGON((171.28609 7.5,172.28609 7.5,172.28609 8.5,171.28609 8.5,171.28609 7.5))",UTC-HGS-TOPO,POINT(-72 8),"POLYGON((-72.5 7.5,-71.5 7.5,-71.5 8.5,-72.5 8.5,-72.5 7.5))",2016-08-08 10:44:00,True,,12574,-71.5,8.5,-72.5,7.5,99.250716,-892.06326,8,-72,897.5675821175473,1
165,165,2012-04-30 10:21:00,2012-04-30 10:32:00,C5.6,POINT(-747.12 -354.1596),"POLYGON((-748.032 -362.3226,-740.274 -361.3944,-746.058 -345.9672,-753.876 -346.9038,-748.032 -362.3226))",POINT(0.868590934012774 115.362499720363),"POLYGON((0.873161 115.844053,0.865405 116.02117,0.863927 114.878426,0.871796 114.71001,0.873161 115.844053))",POINT(-88.58669 -24),"POLYGON((-89.08669 -24.5,-88.08669 -24.5,-88.08669 -23.5,-89.08669 -23.5,-89.08669 -24.5))",UTC-HGS-TOPO,POINT(-59 -24),"POLYGON((-59.5 -24.5,-58.5 -24.5,-58.5 -23.5,-59.5 -23.5,-59.5 -24.5))",2012-04-30 10:26:00,True,,11471,-58.5,-23.5,-59.5,-24.5,-354.1596,-747.12,-24,-59,826.811536368573,1
396,396,2012-07-04 14:10:00,2012-07-04 14:17:00,C5.6,POINT(276.7122 -356.7066),"POLYGON((268.4496 -364.4826,283.2618 -364.1976,284.9772 -348.8982,270.0756 -349.1844,268.4496 -364.4826))",POINT(0.478616830471343 217.802226152532),"POLYGON((0.479911 216.372478,0.489148 217.87469,0.477597 219.241669,0.468004 217.720049,0.479911 216.372478))",POINT(-153.71473 -19),"POLYGON((-154.21473 -19.5,-153.21473 -19.5,-153.21473 -18.5,-154.21473 -18.5,-154.21473 -19.5))",UTC-HGS-TOPO,POINT(18 -19),"POLYGON((17.5 -19.5,18.5 -19.5,18.5 -18.5,17.5 -18.5,17.5 -19.5))",2012-07-04 14:13:00,True,,11515,18.5,-18.5,17.5,-19.5,-356.7066,276.7122,-19,18,451.45236749008194,1
458,458,2012-07-11 21:24:00,2012-07-11 22:49:00,C5.6,POINT(-187.3062 -354.1968),"POLYGON((-194.4246 -361.7232,-179.0922 -361.959,-180.1158 -346.6386,-195.5358 -346.4016,-194.4246 -361.7232))",POINT(0.424746101186433 152.12923767387),"POLYGON((0.435337 151.742169,0.428105 153.674445,0.414111 152.543301,0.421678 150.556263,0.435337 151.742169))",POINT(79.653756 -18),"POLYGON((79.153756 -18.5,80.153756 -18.5,80.153756 -17.5,79.153756 -17.5,79.153756 -18.5))",UTC-HGS-TOPO,POINT(-12 -18),"POLYGON((-12.5 -18.5,-11.5 -18.5,-11.5 -17.5,-12.5 -17.5,-12.5 -18.5))",2012-07-11 22:27:00,True,,11520,-11.5,-17.5,-12.5,-18.5,-354.1968,-187.3062,-18,-12,400.67316567082446,1
