,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
497,497,2011-09-25 22:29:00,2011-09-25 22:36:00,C8.6,POINT(823.2 -468.9066),"POLYGON((817.686 -476.9766,820.932 -475.2144,828.6 -460.791,825.324 -462.5688,817.686 -476.9766))",POINT(0.990747855593398 240.333536636502),"POLYGON((0.989967 239.743924,0.991976 239.934659,0.991506 240.921219,0.989421 240.730706,0.989967 239.743924))",POINT(34.38969 -28),"POLYGON((33.88969 -28.5,34.88969 -28.5,34.88969 -27.5,33.88969 -27.5,33.88969 -28.5))",UTC-HGS-TOPO,POINT(77 -28),"POLYGON((76.5 -28.5,77.5 -28.5,77.5 -27.5,76.5 -27.5,76.5 -28.5))",2011-09-25 22:32:00,True,,11303,77.5,-27.5,76.5,-28.5,-468.9066,823.2,-28,77,947.3814646295123,1
699,699,2015-09-29 06:15:00,2015-09-29 06:23:00,C8.6,POINT(539.5494 -426.726),"POLYGON((531.4776 -434.7498,543.9072 -433.6158,547.581 -418.659,535.0674 -419.8002,531.4776 -434.7498))",POINT(0.718654915796705 231.659764215088),"POLYGON((0.717338 230.716761,0.726696 231.437311,0.720105 232.599887,0.710499 231.883176,0.717338 230.716761))",POINT(107.098278 -21),"POLYGON((106.598278 -21.5,107.598278 -21.5,107.598278 -20.5,106.598278 -20.5,106.598278 -21.5))",UTC-HGS-TOPO,POINT(37 -21),"POLYGON((36.5 -21.5,37.5 -21.5,37.5 -20.5,36.5 -20.5,36.5 -21.5))",2015-09-29 06:18:00,True,,12422,37.5,-20.5,36.5,-21.5,-426.726,539.5494,-21,37,687.9016165967049,1
181,181,2016-07-10 00:53:00,2016-07-10 01:03:00,C8.6,POINT(-865.85592 157.507182),"POLYGON((-870.132 149.89269,-864.38502 148.885092,-861.4572 165.11361,-867.18492 166.116606,-870.132 149.89269))",POINT(0.933020653465212 79.6901039780351),"POLYGON((0.936077 80.225911,0.929891 80.227043,0.929917 79.149832,0.936081 79.155876,0.936077 80.225911))",POINT(-156.22704 11),"POLYGON((-156.72704 10.5,-155.72704 10.5,-155.72704 11.5,-156.72704 11.5,-156.72704 10.5))",UTC-HGS-TOPO,POINT(-69 11),"POLYGON((-69.5 10.5,-68.5 10.5,-68.5 11.5,-69.5 11.5,-69.5 10.5))",2016-07-10 00:59:00,True,,12564,-68.5,11.5,-69.5,10.5,157.507182,-865.85592,11,-69,880.0653308593786,1
625,625,2013-11-06 08:45:00,2013-11-06 08:55:00,C8.6,POINT(-595.2948 -266.8656),"POLYGON((-600.432 -274.6362,-587.6568 -275.3406,-590.0412 -259.0716,-602.868 -258.3654,-600.432 -274.6362))",POINT(0.674332735599715 114.146288114293),"POLYGON((0.682483 114.579246,0.670806 115.10496,0.666102 113.705017,0.677975 113.198061,0.682483 114.579246))",POINT(163.61298 -13),"POLYGON((163.11298 -13.5,164.11298 -13.5,164.11298 -12.5,163.11298 -12.5,163.11298 -13.5))",UTC-HGS-TOPO,POINT(-39 -13),"POLYGON((-39.5 -13.5,-38.5 -13.5,-38.5 -12.5,-39.5 -12.5,-39.5 -13.5))",2013-11-06 08:51:00,True,,11890,-38.5,-12.5,-39.5,-13.5,-266.8656,-595.2948,-13,-39,652.3750051698793,1
665,665,2013-11-16 06:15:00,2013-11-16 06:28:00,C8.6,POINT(-142.23 -390.9048),"POLYGON((-149.5494 -398.6046,-133.9314 -398.7258,-134.8362 -383.1714,-150.5598 -383.0496,-149.5494 -398.6046))",POINT(0.428956758333449 160.006175392515),"POLYGON((0.439021 159.434797,0.433744 161.432877,0.418879 160.613271,0.42442 158.542413,0.439021 159.434797))",POINT(63.148814 -21),"POLYGON((62.648814 -21.5,63.648814 -21.5,63.648814 -20.5,62.648814 -20.5,62.648814 -21.5))",UTC-HGS-TOPO,POINT(-9 -21),"POLYGON((-9.5 -21.5,-8.5 -21.5,-8.5 -20.5,-9.5 -20.5,-9.5 -21.5))",2013-11-16 06:21:00,True,,11897,-8.5,-20.5,-9.5,-21.5,-390.9048,-142.23,-21,-9,415.9758833911408,1
37,37,2010-02-08 05:12:00,2010-02-08 05:30:00,C8.6,POINT(15.90606 450.4596),"POLYGON((7.97982 442.905,23.937 442.8726,23.77626 457.9716,7.92624 458.0034,7.97982 442.905))",POINT(0.463653965186572 357.977684085135),"POLYGON((0.455668 358.967814,0.456226 356.906208,0.471727 357.028075,0.471196 359.008534,0.455668 358.967814))",POINT(-109.3307 21),"POLYGON((-109.8307 20.5,-108.8307 20.5,-108.8307 21.5,-109.8307 21.5,-109.8307 20.5))",UTC-HGS-TOPO,POINT(1 21),"POLYGON((0.5 20.5,1.5 20.5,1.5 21.5,0.5 21.5,0.5 20.5))",2010-02-08 05:23:00,True,,11045,1.5,21.5,0.5,20.5,450.4596,15.90606,21,1,450.74033985975063,1
277,277,2014-04-15 09:15:00,2014-04-15 09:25:00,C8.6,POINT(-393.6174 -148.7538),"POLYGON((-400.0722 -157.3506,-385.3854 -156.687,-387.0696 -140.1504,-401.8206 -140.8176,-400.0722 -157.3506))",POINT(0.440206870413424 110.702315494768),"POLYGON((0.449743 111.469988,0.435219 112.125293,0.430659 109.90434,0.44543 109.312958,0.449743 111.469988))",POINT(-130.94079 -14),"POLYGON((-131.44079 -14.5,-130.44079 -14.5,-130.44079 -13.5,-131.44079 -13.5,-131.44079 -14.5))",UTC-HGS-TOPO,POINT(-25 -14),"POLYGON((-25.5 -14.5,-24.5 -14.5,-24.5 -13.5,-25.5 -13.5,-25.5 -14.5))",2014-04-15 09:23:00,True,,12035,-24.5,-13.5,-25.5,-14.5,-148.7538,-393.6174,-14,-25,420.7877738209608,1
527,527,2014-08-01 00:12:00,2014-08-01 00:32:00,C8.6,POINT(-784.062 -320.8626),"POLYGON((-785.814 -327.8886,-777.984 -329.2806,-782.166 -313.8114,-790.032 -312.4128,-785.814 -327.8886))",POINT(0.896686723327383 112.255906960197),"POLYGON((0.901241 112.648816,0.894171 112.940441,0.892024 111.86106,0.899211 111.575984,0.901241 112.648816))",POINT(-149.59029 -17),"POLYGON((-150.09029 -17.5,-149.09029 -17.5,-149.09029 -16.5,-150.09029 -16.5,-150.09029 -17.5))",UTC-HGS-TOPO,POINT(-60 -17),"POLYGON((-60.5 -17.5,-59.5 -17.5,-59.5 -16.5,-60.5 -16.5,-60.5 -17.5))",2014-08-01 00:18:00,True,,12132,-59.5,-16.5,-60.5,-17.5,-320.8626,-784.062,-17,-60,847.1753230133418,1
672,672,2014-09-26 04:19:00,2014-09-26 06:59:00,C8.6,POINT(189.9546 186.861),"POLYGON((182.661 178.44,198.2988 178.8384,197.1744 195.2748,181.6254 194.8788,182.661 178.44))",POINT(0.278615890616647 314.529620744621),"POLYGON((0.267006 314.330286,0.279215 312.046139,0.290169 314.722669,0.278549 317.016048,0.267006 314.330286))",POINT(-99.68933 18),"POLYGON((-100.18933 17.5,-99.18933 17.5,-99.18933 18.5,-100.18933 18.5,-100.18933 17.5))",UTC-HGS-TOPO,POINT(12 18),"POLYGON((11.5 17.5,12.5 17.5,12.5 18.5,11.5 18.5,11.5 17.5))",2014-09-26 05:44:00,True,,12172,12.5,18.5,11.5,17.5,186.861,189.9546,18,12,266.4578454130409,1
726,726,2014-10-20 14:58:00,2014-10-20 15:41:00,C8.6,POINT(-648.942 -233.133),"POLYGON((-653.934 -240.7404,-641.844 -241.8276,-643.836 -225.5046,-655.962 -224.4144,-653.934 -240.7404))",POINT(0.716005286172715 109.760871490344),"POLYGON((0.723577 110.210767,0.712206 110.644907,0.70836 109.302888,0.719888 108.886584,0.723577 110.210767))",POINT(-117.18239 -10),"POLYGON((-117.68239 -10.5,-116.68239 -10.5,-116.68239 -9.5,-117.68239 -9.5,-117.68239 -10.5))",UTC-HGS-TOPO,POINT(-43 -10),"POLYGON((-43.5 -10.5,-42.5 -10.5,-42.5 -9.5,-43.5 -9.5,-43.5 -10.5))",2014-10-20 15:24:00,True,,12192,-42.5,-9.5,-43.5,-10.5,-233.133,-648.942,-10,-43,689.5481963235057,1
