,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
115,115,2011-04-11 15:53:00,2011-04-11 16:19:00,C1.2,POINT(-483.9288 281.4114),"POLYGON((-491.826 272.9574,-477.7638 273.8382,-475.9836 289.8354,-489.9936 288.9576,-491.826 272.9574))",POINT(0.5849788962802 59.8213969758635),"POLYGON((0.58779 60.970262,0.575443 60.18011,0.582346 58.661976,0.594433 59.471421,0.58779 60.970262))",POINT(-21.908443 12),"POLYGON((-22.408443 11.5,-21.408443 11.5,-21.408443 12.5,-22.408443 12.5,-22.408443 11.5))",UTC-HGS-TOPO,POINT(-31 12),"POLYGON((-31.5 11.5,-30.5 11.5,-30.5 12.5,-31.5 12.5,-31.5 11.5))",2011-04-11 16:02:00,True,,11190,-30.5,12.5,-31.5,11.5,281.4114,-483.9288,12,-31,559.8030542247872,1
122,122,2011-04-13 07:55:00,2011-04-13 08:03:00,C1.2,POINT(-889.044 286.5516),"POLYGON((-893.256 277.8174,-889.158 279.4038,-884.706 295.2588,-888.786 293.6796,-893.256 277.8174))",POINT(0.976542727583267 72.1351263053132),"POLYGON((0.977984 72.723442,0.97439 72.555501,0.975071 71.544257,0.978598 71.715009,0.977984 72.723442))",POINT(-87.92887 16),"POLYGON((-88.42887 15.5,-87.42887 15.5,-87.42887 16.5,-88.42887 16.5,-88.42887 15.5))",UTC-HGS-TOPO,POINT(-75 16),"POLYGON((-75.5 15.5,-74.5 15.5,-74.5 16.5,-75.5 16.5,-75.5 15.5))",2011-04-13 07:59:00,True,,11191,-74.5,16.5,-75.5,15.5,286.5516,-889.044,16,-75,934.083001343328,1
206,206,2011-05-27 22:32:00,2011-05-27 23:10:00,C1.2,POINT(-889.356 -323.6298),"POLYGON((-886.434 -331.5282,-886.5 -331.2264,-892.146 -315.7056,-892.08 -316.0104,-886.434 -331.5282))",POINT(1.00000571983489 109.996056917701),"POLYGON((0.999998 110.505904,0.999951 110.48739,0.999952 109.487452,0.999994 109.506181,0.999998 110.505904))",POINT(27.40987 -20),"POLYGON((26.90987 -20.5,27.90987 -20.5,27.90987 -19.5,26.90987 -19.5,26.90987 -20.5))",UTC-HGS-TOPO,POINT(-90 -20),"POLYGON((-90.5 -20.5,-89.5 -20.5,-89.5 -19.5,-90.5 -19.5,-90.5 -20.5))",2011-05-27 22:46:00,True,,11226,-89.5,-19.5,-90.5,-20.5,-323.6298,-889.356,-20,-90,946.4091832733027,1
322,322,2011-08-02 03:57:00,2011-08-02 04:23:00,C1.2,POINT(-372.7494 159.2226),"POLYGON((-380.9112 151.395,-366.2778 150.7368,-364.5648 167.0466,-379.1298 167.7006,-380.9112 151.395))",POINT(0.428998456512999 66.8698990371131),"POLYGON((0.433828 68.324414,0.419209 67.63103,0.424428 65.382358,0.438769 66.138741,0.433828 68.324414))",POINT(-63.0049 15),"POLYGON((-63.5049 14.5,-62.5049 14.5,-62.5049 15.5,-63.5049 15.5,-63.5049 14.5))",UTC-HGS-TOPO,POINT(-24 15),"POLYGON((-24.5 14.5,-23.5 14.5,-23.5 15.5,-24.5 15.5,-24.5 14.5))",2011-08-02 04:00:00,True,,11263,-23.5,15.5,-24.5,14.5,159.2226,-372.7494,15,-24,405.331902952531,1
341,341,2011-08-04 11:43:00,2011-08-04 11:56:00,C1.2,POINT(621.684 190.3332),"POLYGON((617.376 181.6806,629.01 182.8068,625.866 198.9732,614.292 197.8536,617.376 181.6806))",POINT(0.687913243477665 287.022360176295),"POLYGON((0.680915 286.398032,0.693064 286.20525,0.69486 287.636325,0.682836 287.852917,0.680915 286.398032))",POINT(-26.73427 16),"POLYGON((-27.23427 15.5,-26.23427 15.5,-26.23427 16.5,-27.23427 16.5,-27.23427 15.5))",UTC-HGS-TOPO,POINT(43 16),"POLYGON((42.5 15.5,43.5 15.5,43.5 16.5,42.5 16.5,42.5 15.5))",2011-08-04 11:49:00,True,,11261,43.5,16.5,42.5,15.5,190.3332,621.684,16,43,650.1674575663103,1
377,377,2011-08-10 14:03:00,2011-08-10 14:11:00,C1.2,POINT(889.05 319.9116),"POLYGON((891.702 311.3286,891.906 313.0344,886.266 328.4652,886.062 326.7708,891.702 311.3286))",POINT(0.998772137950953 289.790523486332),"POLYGON((0.998383 289.246124,0.999182 289.339666,0.99911 290.335559,0.998286 290.24347,0.998383 289.246124))",POINT(-61.35603 20),"POLYGON((-61.85603 19.5,-60.85603 19.5,-60.85603 20.5,-61.85603 20.5,-61.85603 19.5))",UTC-HGS-TOPO,POINT(89 20),"POLYGON((88.5 19.5,89.5 19.5,89.5 20.5,88.5 20.5,88.5 19.5))",2011-08-10 14:09:00,True,,11263,89.5,20.5,88.5,19.5,319.9116,889.05,20,89,944.8562506088215,1
382,382,2011-08-18 06:40:00,2011-08-18 06:51:00,C1.2,POINT(-735.39 -367.6614),"POLYGON((-737.574 -374.472,-728.658 -376.0038,-733.068 -360.822,-742.038 -359.2824,-737.574 -374.472))",POINT(0.867923398275891 116.562956861544),"POLYGON((0.873217 116.917256,0.865576 117.294744,0.862519 116.206784,0.870315 115.83549,0.873217 116.917256))",POINT(52.95809 -19),"POLYGON((52.45809 -19.5,53.45809 -19.5,53.45809 -18.5,52.45809 -18.5,52.45809 -19.5))",UTC-HGS-TOPO,POINT(-55 -19),"POLYGON((-55.5 -19.5,-54.5 -19.5,-54.5 -18.5,-55.5 -18.5,-55.5 -19.5))",2011-08-18 06:44:00,True,,11272,-54.5,-18.5,-55.5,-19.5,-367.6614,-735.39,-19,-55,822.175989159231,1
417,417,2011-09-03 20:04:00,2011-09-03 20:17:00,C1.2,POINT(883.206 248.3964),"POLYGON((883.602 239.4708,887.388 241.3962,882.672 257.2998,878.904 255.3858,883.602 239.4708))",POINT(0.965080814750705 285.70831995915),"POLYGON((0.962983 285.16385,0.967357 285.21793,0.967119 286.251458,0.962751 286.20244,0.962983 285.16385))",POINT(-34.81951 17),"POLYGON((-35.31951 16.5,-34.31951 16.5,-34.31951 17.5,-35.31951 17.5,-35.31951 16.5))",UTC-HGS-TOPO,POINT(76 17),"POLYGON((75.5 16.5,76.5 16.5,76.5 17.5,75.5 17.5,75.5 16.5))",2011-09-03 20:10:00,True,,11281,76.5,17.5,75.5,16.5,248.3964,883.206,17,76,917.4713128861088,1
427,427,2011-09-09 01:46:00,2011-09-09 02:12:00,C1.2,POINT(671.358 182.1108),"POLYGON((667.53 173.2266,678.444 174.699,675.054 190.9824,664.194 189.5184,667.53 173.2266))",POINT(0.730743334869358 285.176700401065),"POLYGON((0.724463 284.547585,0.73595 284.439939,0.736974 285.796964,0.725579 285.925351,0.724463 284.547585))",POINT(-132.99016 16),"POLYGON((-133.49016 15.5,-132.49016 15.5,-132.49016 16.5,-133.49016 16.5,-133.49016 15.5))",UTC-HGS-TOPO,POINT(47 16),"POLYGON((46.5 15.5,47.5 15.5,47.5 16.5,46.5 16.5,46.5 15.5))",2011-09-09 02:03:00,True,,11283,47.5,16.5,46.5,15.5,182.1108,671.358,16,47,695.6190822861604,1
535,535,2011-10-06 22:06:00,2011-10-06 22:13:00,C1.2,POINT(936.186 150.903),"POLYGON((936.438 141.7656,938.664 143.5878,935.79 160.0272,933.57 158.2116,936.438 141.7656))",POINT(0.988526952362978 279.156695644733),"POLYGON((0.987316 278.608534,0.989896 278.697139,0.989678 279.704145,0.987079 279.618499,0.987316 278.608534))",POINT(-105.55255 10),"POLYGON((-106.05255 9.5,-105.05255 9.5,-105.05255 10.5,-106.05255 10.5,-106.05255 9.5))",UTC-HGS-TOPO,POINT(82 10),"POLYGON((81.5 9.5,82.5 9.5,82.5 10.5,81.5 10.5,81.5 9.5))",2011-10-06 22:10:00,True,,11305,82.5,10.5,81.5,9.5,150.903,936.186,10,82,948.2699731642881,1
