,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
1,1,2011-01-03 23:26:00,2011-01-03 23:46:00,C1.1,POINT(-82.8546 -181.7772),"POLYGON((-90.9132 -190.2132,-74.4222 -190.131,-74.7474 -173.331,-91.311 -173.4138,-90.9132 -190.2132))",POINT(0.204846827461451 155.496357345703),"POLYGON((0.216181 154.454336,0.209367 158.623338,0.193559 156.672323,0.200966 152.230961,0.216181 154.454336))",POINT(-148.87798 -14),"POLYGON((-149.37798 -14.5,-148.37798 -14.5,-148.37798 -13.5,-149.37798 -13.5,-149.37798 -14.5))",UTC-HGS-TOPO,POINT(-5 -14),"POLYGON((-5.5 -14.5,-4.5 -14.5,-4.5 -13.5,-5.5 -13.5,-5.5 -14.5))",2011-01-03 23:35:00,True,,11142,-4.5,-13.5,-5.5,-14.5,-181.7772,-82.8546,-14,-5,199.769455075094,1
123,123,2011-04-13 16:02:00,2011-04-13 16:11:00,C1.1,POINT(-81.5796 308.4126),"POLYGON((-89.8914 300.39,-73.5852 300.5346,-73.2876 316.404,-89.5278 316.26,-89.8914 300.39))",POINT(0.333552311278184 14.816231296614),"POLYGON((0.327835 16.659759,0.323507 13.758067,0.339576 13.041251,0.343661 15.805911,0.327835 16.659759))",POINT(-22.39374 13),"POLYGON((-22.89374 12.5,-21.89374 12.5,-21.89374 13.5,-22.89374 13.5,-22.89374 12.5))",UTC-HGS-TOPO,POINT(-5 13),"POLYGON((-5.5 12.5,-4.5 12.5,-4.5 13.5,-5.5 13.5,-5.5 12.5))",2011-04-13 16:07:00,True,,11190,-4.5,13.5,-5.5,12.5,308.4126,-81.5796,13,-5,319.0196905755505,1
131,131,2011-04-14 17:07:00,2011-04-14 17:13:00,C1.1,POINT(80.4516 354.2304),"POLYGON((72.6042 346.5006,88.6926 346.3596,88.2468 361.926,72.2394 362.067,72.6042 346.5006))",POINT(0.379908974432705 347.204240917498),"POLYGON((0.37026 348.165709,0.37393 345.636853,0.389612 346.297198,0.386134 348.716546,0.37026 348.165709))",POINT(-26.19233 16),"POLYGON((-26.69233 15.5,-25.69233 15.5,-25.69233 16.5,-26.69233 16.5,-26.69233 15.5))",UTC-HGS-TOPO,POINT(5 16),"POLYGON((4.5 15.5,5.5 15.5,5.5 16.5,4.5 16.5,4.5 15.5))",2011-04-14 17:10:00,True,,11190,5.5,16.5,4.5,15.5,354.2304,80.4516,16,5,363.25147794154947,1
136,136,2011-04-14 21:11:00,2011-04-14 21:27:00,C1.1,POINT(194.5278 305.1492),"POLYGON((186.9066 297.3642,202.908 297.024,202.0872 312.9036,186.1506 313.2426,186.9066 297.3642))",POINT(0.378492316019611 327.483132219203),"POLYGON((0.367349 327.848815,0.376228 325.661583,0.389588 327.14381,0.381107 329.278265,0.367349 327.848815))",POINT(-21.42952 13),"POLYGON((-21.92952 12.5,-20.92952 12.5,-20.92952 13.5,-21.92952 13.5,-21.92952 12.5))",UTC-HGS-TOPO,POINT(12 13),"POLYGON((11.5 12.5,12.5 12.5,12.5 13.5,11.5 13.5,11.5 12.5))",2011-04-14 21:18:00,True,,11190,12.5,13.5,11.5,12.5,305.1492,194.5278,13,12,361.8799514113485,1
179,179,2011-04-23 04:14:00,2011-04-23 04:21:00,C1.1,POINT(-387.12 -207.2256),"POLYGON((-393.273 -215.6616,-378.8358 -215.0862,-380.8686 -198.777,-395.3832 -199.3566,-393.273 -215.6616))",POINT(0.460308213644418 118.16017362412),"POLYGON((0.470193 118.739321,0.456682 119.585993,0.450375 117.560254,0.464191 116.757749,0.470193 118.739321))",POINT(-167.96139 -17),"POLYGON((-168.46139 -17.5,-167.46139 -17.5,-167.46139 -16.5,-168.46139 -16.5,-168.46139 -17.5))",UTC-HGS-TOPO,POINT(-25 -17),"POLYGON((-25.5 -17.5,-24.5 -17.5,-24.5 -16.5,-25.5 -16.5,-25.5 -17.5))",2011-04-23 04:19:00,True,,11195,-24.5,-16.5,-25.5,-17.5,-207.2256,-387.12,-17,-25,439.0949142216976,1
203,203,2011-05-25 20:56:00,2011-05-25 21:12:00,C1.1,POINT(-472.8138 -225.9072),"POLYGON((-478.5096 -234.0528,-464.8272 -233.853,-467.0136 -217.7448,-480.7602 -217.9464,-478.5096 -234.0528))",POINT(0.553479322638954 115.538151968395),"POLYGON((0.562641 116.064586,0.5496 116.706815,0.544259 114.997257,0.55754 114.386547,0.562641 116.064586))",POINT(113.75472 -15),"POLYGON((113.25472 -15.5,114.25472 -15.5,114.25472 -14.5,113.25472 -14.5,113.25472 -15.5))",UTC-HGS-TOPO,POINT(-31 -15),"POLYGON((-31.5 -15.5,-30.5 -15.5,-30.5 -14.5,-31.5 -14.5,-31.5 -15.5))",2011-05-25 21:03:00,True,,11223,-30.5,-14.5,-31.5,-15.5,-225.9072,-472.8138,-15,-31,524.0104507376547,1
248,248,2011-06-17 21:58:00,2011-06-17 22:21:00,C1.1,POINT(676.266 -274.8018),"POLYGON((669.234 -282.8352,679.794 -282.5496,683.22 -266.7456,672.606 -267.0318,669.234 -282.8352))",POINT(0.773339138729271 247.885553119017),"POLYGON((0.769716 247.089852,0.779916 247.430274,0.777025 248.673125,0.766673 248.346391,0.769716 247.089852))",POINT(-112.21071 -16),"POLYGON((-112.71071 -16.5,-111.71071 -16.5,-111.71071 -15.5,-112.71071 -15.5,-112.71071 -16.5))",UTC-HGS-TOPO,POINT(48 -16),"POLYGON((47.5 -16.5,48.5 -16.5,48.5 -15.5,47.5 -15.5,47.5 -16.5))",2011-06-17 22:10:00,True,,11234,48.5,-15.5,47.5,-16.5,-274.8018,676.266,-16,48,729.9669390042537,1
302,302,2011-07-29 05:29:00,2011-07-29 05:36:00,C1.1,POINT(-211.2048 287.1294),"POLYGON((-219.3912 279.4152,-204.5562 279.063,-203.0412 294.8292,-217.7664 295.1784,-219.3912 279.4152))",POINT(0.37742920839671 36.337217452222),"POLYGON((0.376171 38.138291,0.366378 36.24182,0.379058 34.554174,0.388412 36.417867,0.376171 38.138291))",POINT(-0.944511 23),"POLYGON((-1.444511 22.5,-0.444511 22.5,-0.444511 23.5,-1.444511 23.5,-1.444511 22.5))",UTC-HGS-TOPO,POINT(-14 23),"POLYGON((-14.5 22.5,-13.5 22.5,-13.5 23.5,-14.5 23.5,-14.5 22.5))",2011-07-29 05:33:00,True,,11260,-13.5,23.5,-14.5,22.5,287.1294,-211.2048,23,-14,356.44180434876046,1
303,303,2011-07-29 06:17:00,2011-07-29 06:24:00,C1.1,POINT(-625.962 228.8598),"POLYGON((-633.348 221.373,-622.038 220.3272,-618.516 236.337,-629.76 237.3756,-633.348 221.373))",POINT(0.705727691148615 69.9169343459703),"POLYGON((0.710423 70.734038,0.698759 70.495745,0.701115 69.087979,0.712636 69.347056,0.710423 70.734038))",POINT(-31.38542 18),"POLYGON((-31.88542 17.5,-30.88542 17.5,-30.88542 18.5,-31.88542 18.5,-31.88542 17.5))",UTC-HGS-TOPO,POINT(-44 18),"POLYGON((-44.5 17.5,-43.5 17.5,-43.5 18.5,-44.5 18.5,-44.5 17.5))",2011-07-29 06:20:00,True,,11261,-43.5,18.5,-44.5,17.5,228.8598,-625.962,18,-44,666.4872343113858,1
326,326,2011-08-02 17:15:00,2011-08-02 17:32:00,C1.1,POINT(281.892 171.4548),"POLYGON((274.9914 163.0614,290.1636 163.5624,288.7116 179.8398,273.615 179.3424,274.9914 163.0614))",POINT(0.349178391741511 301.309166643581),"POLYGON((0.338344 300.666631,0.352511 299.409533,0.359976 301.918971,0.346229 303.24305,0.338344 300.666631))",POINT(-28.3339 16),"POLYGON((-28.8339 15.5,-27.8339 15.5,-27.8339 16.5,-28.8339 16.5,-28.8339 15.5))",UTC-HGS-TOPO,POINT(18 16),"POLYGON((17.5 15.5,18.5 15.5,18.5 16.5,17.5 16.5,17.5 15.5))",2011-08-02 17:23:00,True,,11261,18.5,16.5,17.5,15.5,171.4548,281.892,16,18,329.9391581898699,1
