,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
61,61,2011-03-07 07:59:00,2011-03-07 08:15:00,M1.4,POINT(642.276 481.8228),"POLYGON((639.624 475.2372,650.082 473.7912,644.79 488.3706,634.416 489.8058,639.624 475.2372))",POINT(0.830791889987119 306.876508413395),"POLYGON((0.824516 306.612151,0.832345 306.085224,0.836947 307.140664,0.829323 307.670214,0.824516 306.612151))",POINT(161.98229 25),"POLYGON((161.48229 24.5,162.48229 24.5,162.48229 25.5,161.48229 25.5,161.48229 24.5))",UTC-HGS-TOPO,POINT(47 25),"POLYGON((46.5 24.5,47.5 24.5,47.5 25.5,46.5 25.5,46.5 24.5))",2011-03-07 08:07:00,True,,11164,47.5,25.5,46.5,24.5,481.8228,642.276,25,47,802.9144853443858,1
217,217,2011-05-29 10:08:00,2011-05-29 11:08:00,M1.4,POINT(-796.53 -348.3402),"POLYGON((-796.86 -356.13,-790.452 -355.9044,-796.056 -340.5234,-802.506 -340.7514,-796.86 -356.13))",POINT(0.91883676123251 113.620823475394),"POLYGON((0.922485 114.080663,0.916208 114.23986,0.915097 113.159453,0.921463 113.006522,0.922485 114.080663))",POINT(32.782245 -22),"POLYGON((32.282245 -22.5,33.282245 -22.5,33.282245 -21.5,32.282245 -21.5,32.282245 -22.5))",UTC-HGS-TOPO,POINT(-65 -22),"POLYGON((-65.5 -22.5,-64.5 -22.5,-64.5 -21.5,-65.5 -21.5,-65.5 -22.5))",2011-05-29 10:33:00,True,,11226,-64.5,-21.5,-65.5,-22.5,-348.3402,-796.53,-22,-65,869.3681244651427,1
591,591,2011-11-06 06:14:00,2011-11-06 06:41:00,M1.4,POINT(-466.929 294.5886),"POLYGON((-475.2564 286.7838,-461.6676 286.2414,-458.5752 302.3766,-472.074 302.9148,-475.2564 286.7838))",POINT(0.570732469666378 57.7519009624914),"POLYGON((0.573822 58.891974,0.561545 58.200416,0.567839 56.599829,0.579841 57.313008,0.573822 58.891974))",POINT(101.30295 21),"POLYGON((100.80295 20.5,101.80295 20.5,101.80295 21.5,100.80295 21.5,100.80295 20.5))",UTC-HGS-TOPO,POINT(-31 21),"POLYGON((-31.5 20.5,-30.5 20.5,-30.5 21.5,-31.5 21.5,-31.5 20.5))",2011-11-06 06:35:00,True,,11339,-30.5,21.5,-31.5,20.5,294.5886,-466.929,21,-31,552.0915995475389,1
66,66,2015-01-28 04:21:00,2015-01-28 04:55:00,M1.4,POINT(-151.1634 -57.45858),"POLYGON((-159.258 -66.1122,-142.6266 -65.8512,-143.022 -48.8073,-159.6996 -49.06914,-159.258 -66.1122))",POINT(0.166068605915003 110.81225173864),"POLYGON((0.177077 112.544628,0.161323 114.782935,0.155189 108.842581,0.171565 107.080047,0.177077 112.544628))",POINT(44.969158 -9),"POLYGON((44.469158 -9.5,45.469158 -9.5,45.469158 -8.5,44.469158 -8.5,44.469158 -9.5))",UTC-HGS-TOPO,POINT(-9 -9),"POLYGON((-9.5 -9.5,-8.5 -9.5,-8.5 -8.5,-9.5 -8.5,-9.5 -9.5))",2015-01-28 04:41:00,True,,12268,-8.5,-8.5,-9.5,-9.5,-57.45858,-151.1634,-9,-9,161.71537315659387,1
238,238,2015-04-08 14:37:00,2015-04-08 14:47:00,M1.4,POINT(65.1264 -132.2898),"POLYGON((56.87004 -140.5446,73.0884 -140.6646,73.4082 -124.0326,57.11868 -123.912,56.87004 -140.5446))",POINT(0.153951117146129 206.211069090244),"POLYGON((0.158297 202.030251,0.165507 207.456091,0.150481 210.618999,0.142457 204.747889,0.158297 202.030251))",POINT(-150.04329 -14),"POLYGON((-150.54329 -14.5,-149.54329 -14.5,-149.54329 -13.5,-150.54329 -13.5,-150.54329 -14.5))",UTC-HGS-TOPO,POINT(4 -14),"POLYGON((3.5 -14.5,4.5 -14.5,4.5 -13.5,3.5 -13.5,3.5 -14.5))",2015-04-08 14:43:00,True,,12320,4.5,-13.5,3.5,-14.5,-132.2898,65.1264,-14,4,147.45181979548437,1
570,570,2015-08-21 09:34:00,2015-08-21 10:07:00,M1.4,POINT(-398.8668 -374.3514),"POLYGON((-404.877 -381.525,-390.6558 -382.371,-392.7576 -367.143,-407.055 -366.2928,-404.877 -381.525))",POINT(0.577103814507993 133.184007348413),"POLYGON((0.586908 133.299117,0.576704 134.385964,0.567201 133.069415,0.577711 131.982803,0.586908 133.299117))",POINT(-162.71577 -17),"POLYGON((-163.21577 -17.5,-162.21577 -17.5,-162.21577 -16.5,-163.21577 -16.5,-163.21577 -17.5))",UTC-HGS-TOPO,POINT(-26 -17),"POLYGON((-26.5 -17.5,-25.5 -17.5,-25.5 -16.5,-26.5 -16.5,-26.5 -17.5))",2015-08-21 09:48:00,True,,12403,-25.5,-16.5,-26.5,-17.5,-374.3514,-398.8668,-17,-26,547.0225724997096,1
700,700,2015-09-29 06:39:00,2015-09-29 06:46:00,M1.4,POINT(504.705 -415.0128),"POLYGON((496.557 -423.0552,509.553 -421.995,512.8164 -406.9284,499.7376 -407.9952,496.557 -423.0552))",POINT(0.682632590986516 230.569953667007),"POLYGON((0.681498 229.569762,0.691182 230.369566,0.683917 231.567411,0.673972 230.771152,0.681498 229.569762))",POINT(103.878336 -20),"POLYGON((103.378336 -20.5,104.378336 -20.5,104.378336 -19.5,103.378336 -19.5,103.378336 -20.5))",UTC-HGS-TOPO,POINT(34 -20),"POLYGON((33.5 -20.5,34.5 -20.5,34.5 -19.5,33.5 -19.5,33.5 -20.5))",2015-09-29 06:43:00,True,,12422,34.5,-19.5,33.5,-20.5,-415.0128,504.705,-20,34,653.4238755883044,1
183,183,2012-05-05 13:19:00,2012-05-05 13:29:00,M1.4,POINT(-917.844 221.8062),"POLYGON((-920.718 213.2208,-918.534 214.2654,-914.832 230.3724,-917.01 229.3308,-920.718 213.2208))",POINT(0.99321765709845 76.4143685690167),"POLYGON((0.99408 76.961232,0.992091 76.86948,0.9923 75.865689,0.994255 75.959152,0.99408 76.961232))",POINT(-179.3099 13),"POLYGON((-179.8099 12.5,-178.8099 12.5,-178.8099 13.5,-179.8099 13.5,-179.8099 12.5))",UTC-HGS-TOPO,POINT(-82 13),"POLYGON((-82.5 12.5,-81.5 12.5,-81.5 13.5,-82.5 13.5,-82.5 12.5))",2012-05-05 13:23:00,True,,11476,-81.5,13.5,-82.5,12.5,221.8062,-917.844,13,-82,944.2645808746825,1
195,195,2012-05-08 13:02:00,2012-05-08 13:12:00,M1.4,POINT(-645.078 253.0854),"POLYGON((-652.158 244.7286,-640.512 245.4018,-637.926 261.4188,-649.524 260.7474,-652.158 244.7286))",POINT(0.72939193317927 68.5782832659768),"POLYGON((0.733198 69.430912,0.721987 69.036475,0.72567 67.716433,0.736717 68.127311,0.733198 69.430912))",POINT(179.18407 13),"POLYGON((178.68407 12.5,179.68407 12.5,179.68407 13.5,178.68407 13.5,178.68407 12.5))",UTC-HGS-TOPO,POINT(-44 13),"POLYGON((-44.5 12.5,-43.5 12.5,-43.5 13.5,-44.5 13.5,-44.5 12.5))",2012-05-08 13:08:00,True,,11476,-43.5,13.5,-44.5,12.5,253.0854,-645.078,13,-44,692.948660275175,1
440,440,2012-07-08 12:06:00,2012-07-08 12:13:00,M1.4,POINT(823.29 -358.224),"POLYGON((817.746 -366.2928,823.188 -365.343,828.732 -350.1228,823.254 -351.0786,817.746 -366.2928))",POINT(0.951853713333078 246.485526399897),"POLYGON((0.949932 245.87097,0.954791 246.067644,0.953772 247.096908,0.948822 246.904062,0.949932 245.87097))",POINT(-154.51546 -21),"POLYGON((-155.01546 -21.5,-154.01546 -21.5,-154.01546 -20.5,-155.01546 -20.5,-155.01546 -21.5))",UTC-HGS-TOPO,POINT(69 -21),"POLYGON((68.5 -21.5,69.5 -21.5,69.5 -20.5,68.5 -20.5,68.5 -21.5))",2012-07-08 12:10:00,True,,11515,69.5,-20.5,68.5,-21.5,-358.224,823.29,-21,69,897.8479037543053,1
