,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
232,232,2011-06-06 08:51:00,2011-06-06 09:03:00,B3.6,POINT(614.778 -338.8956),"POLYGON((607.146 -346.6068,618.186 -346.6026,622.356 -331.1586,611.238 -331.1616,607.146 -346.6068))",POINT(0.742816166405153 241.134304145582),"POLYGON((0.739765 240.278869,0.749931 240.721658,0.745968 241.982344,0.735605 241.551683,0.739765 240.278869))",POINT(36.61982 -21),"POLYGON((36.11982 -21.5,37.11982 -21.5,37.11982 -20.5,36.11982 -20.5,36.11982 -21.5))",UTC-HGS-TOPO,POINT(44 -21),"POLYGON((43.5 -21.5,44.5 -21.5,44.5 -20.5,43.5 -20.5,43.5 -21.5))",2011-06-06 08:58:00,True,,11226,44.5,-20.5,43.5,-21.5,-338.8956,614.778,-21,44,701.9987300439795,1
99,99,2012-03-24 22:51:00,2012-03-24 22:58:00,B3.6,POINT(-822.174 -334.0104),"POLYGON((-821.922 -342.6708,-816.204 -340.986,-822.276 -325.3206,-828.036 -327.0192,-821.922 -342.6708))",POINT(0.922896802296584 112.109580686844),"POLYGON((0.926082 112.631939,0.91992 112.673736,0.919632 111.585451,0.925852 111.550727,0.926082 112.631939))",POINT(23.997103 -23),"POLYGON((23.497103 -23.5,24.497103 -23.5,24.497103 -22.5,23.497103 -22.5,23.497103 -23.5))",UTC-HGS-TOPO,POINT(-68 -23),"POLYGON((-68.5 -23.5,-67.5 -23.5,-67.5 -22.5,-68.5 -22.5,-68.5 -23.5))",2012-03-24 22:55:00,True,,11445,-67.5,-22.5,-68.5,-23.5,-334.0104,-822.174,-23,-68,887.4305795858963,1
30,30,2013-02-01 13:45:00,2013-02-01 13:54:00,B3.6,POINT(-516.174 319.02),"POLYGON((-524.2032 310.4832,-510.324 311.4516,-508.095 327.5238,-521.9142 326.5596,-524.2032 310.4832))",POINT(0.623555818539465 58.2819694579758),"POLYGON((0.626074 59.361932,0.614363 58.604213,0.6212 57.193713,0.632656 57.965952,0.626074 59.361932))",POINT(-121.72053 14),"POLYGON((-122.22053 13.5,-121.22053 13.5,-121.22053 14.5,-122.22053 14.5,-122.22053 13.5))",UTC-HGS-TOPO,POINT(-33 14),"POLYGON((-33.5 13.5,-32.5 13.5,-32.5 14.5,-33.5 14.5,-33.5 13.5))",2013-02-01 13:49:00,True,,11665,-32.5,14.5,-33.5,13.5,319.02,-516.174,14,-33,606.802569767136,1
274,274,2013-06-10 12:36:00,2013-06-10 12:42:00,B3.6,POINT(626.34 142.3698),"POLYGON((621.096 134.1462,633.222 134.2314,631.464 150.5826,619.374 150.498,621.096 134.1462))",POINT(0.680046245932919 282.805988339451),"POLYGON((0.672742 282.187705,0.685315 281.968476,0.687302 283.412591,0.674836 283.657285,0.672742 282.187705))",POINT(51.2780654 9),"POLYGON((50.778065 8.5,51.778065 8.5,51.778065 9.5,50.778065 9.5,50.778065 8.5))",UTC-HGS-TOPO,POINT(42 9),"POLYGON((41.5 8.5,42.5 8.5,42.5 9.5,41.5 9.5,41.5 8.5))",2013-06-10 12:40:00,True,,11765,42.5,9.5,41.5,8.5,142.3698,626.34,9,42,642.316865380351,1
280,280,2013-06-13 21:06:00,2013-06-13 21:13:00,B3.6,POINT(466.7478 -177.0984),"POLYGON((16.55196 1.869972,16.55196 1.869972,16.55196 1.869972,16.55196 1.869972,16.55196 1.869972))",POINT(0.52871784617502 249.221721844473),"POLYGON((0.017642 276.44571,0.017642 276.44571,0.017642 276.44571,0.017642 276.44571,0.017642 276.44571))",POINT(-5.11844000000002 -10),"POLYGON((-34.11844 1,-34.11844 1,-34.11844 1,-34.11844 1,-34.11844 1))",UTC-HGS-TOPO,POINT(30 -10),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-06-13 21:10:00,True,,11768,1.0,1.0,1.0,1.0,-177.0984,466.7478,-10,30,499.216738588962,1
414,414,2013-08-03 05:48:00,2013-08-03 05:53:00,B3.6,POINT(-547.6104 -480.84),"POLYGON((-550.8864 -487.4142,-539.5704 -488.4216,-544.2018 -474.228,-555.615 -473.2128,-550.8864 -487.4142))",POINT(0.771105829378933 131.285381804893),"POLYGON((0.778306 131.501813,0.770094 132.151539,0.763785 131.069525,0.772233 130.420768,0.778306 131.501813))",POINT(-21.575948 -26),"POLYGON((-22.075948 -26.5,-21.075948 -26.5,-21.075948 -25.5,-22.075948 -25.5,-22.075948 -26.5))",UTC-HGS-TOPO,POINT(-40 -26),"POLYGON((-40.5 -26.5,-39.5 -26.5,-39.5 -25.5,-40.5 -25.5,-40.5 -26.5))",2013-08-03 05:51:00,True,,11810,-39.5,-25.5,-40.5,-26.5,-480.84,-547.6104,-26,-40,728.755278394716,1
78,78,2010-03-25 14:03:00,2010-03-25 14:25:00,B3.6,POINT(-699.534 336.483),"POLYGON((-706.542 327.882,-695.94 329.3628,-692.454 345.0498,-702.996 343.5756,-706.542 327.882))",POINT(0.807270164615687 64.3119702305176),"POLYGON((0.810038 65.105596,0.800708 64.673528,0.804575 63.512926,0.813728 63.953829,0.810038 65.105596))",POINT(-37.04627 16),"POLYGON((-37.54627 15.5,-36.54627 15.5,-36.54627 16.5,-37.54627 16.5,-37.54627 15.5))",UTC-HGS-TOPO,POINT(-49 16),"POLYGON((-49.5 15.5,-48.5 15.5,-48.5 16.5,-49.5 16.5,-49.5 15.5))",2010-03-25 14:13:00,True,,11057,-48.5,16.5,-49.5,15.5,336.483,-699.534,16,-49,776.2529397335638,1
117,117,2010-07-23 08:48:00,2010-07-23 09:02:00,B3.6,POINT(-415.2312 -407.2638),"POLYGON((-420.5862 -414.369,-407.0172 -415.0224,-409.7664 -400.1238,-423.4266 -399.4668,-420.5862 -414.369))",POINT(0.616146759713729 134.445000740519),"POLYGON((0.625469 134.573375,0.615806 135.557941,0.606719 134.317865,0.616678 133.332217,0.625469 134.573375))",POINT(-159.85155 -21),"POLYGON((-160.35155 -21.5,-159.35155 -21.5,-159.35155 -20.5,-160.35155 -20.5,-160.35155 -21.5))",UTC-HGS-TOPO,POINT(-28 -21),"POLYGON((-28.5 -21.5,-27.5 -21.5,-27.5 -20.5,-28.5 -20.5,-28.5 -21.5))",2010-07-23 08:56:00,True,,11089,-27.5,-20.5,-28.5,-21.5,-407.2638,-415.2312,-21,-28,581.6190783011507,1
151,151,2010-10-01 07:55:00,2010-10-01 08:01:00,B3.6,POINT(592.5264 246.7818),"POLYGON((588.414 238.0956,600.318 239.2968,596.5098 255.4506,584.6808 254.2584,588.414 238.0956))",POINT(0.670145989647528 292.611279053569),"POLYGON((0.66273 292.030205,0.67473 291.733053,0.677499 293.182647,0.665666 293.502633,0.66273 292.030205))",POINT(64.777106 20),"POLYGON((64.277106 19.5,65.277106 19.5,65.277106 20.5,64.277106 20.5,64.277106 19.5))",UTC-HGS-TOPO,POINT(41 20),"POLYGON((40.5 19.5,41.5 19.5,41.5 20.5,40.5 20.5,40.5 19.5))",2010-10-01 07:59:00,True,,11109,41.5,20.5,40.5,19.5,246.7818,592.5264,20,41,641.8635302836577,1
162,162,2010-10-23 17:29:00,2010-10-23 17:44:00,B3.6,POINT(443.8056 -545.7156),"POLYGON((435.3684 -552.9942,447.6846 -552.2778,452.2368 -538.386,439.7958 -539.1096,435.3684 -552.9942))",POINT(0.729703569680924 219.119884528194),"POLYGON((0.730131 218.213107,0.737525 219.028739,0.729415 220.029795,0.721763 219.20694,0.730131 218.213107))",POINT(120.297252 -30),"POLYGON((119.797252 -30.5,120.797252 -30.5,120.797252 -29.5,119.797252 -29.5,119.797252 -30.5))",UTC-HGS-TOPO,POINT(32 -30),"POLYGON((31.5 -30.5,32.5 -30.5,32.5 -29.5,31.5 -29.5,31.5 -30.5))",2010-10-23 17:38:00,True,,11115,32.5,-29.5,31.5,-30.5,-545.7156,443.8056,-30,32,703.3981281427468,1
