,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
78,78,2011-03-11 07:22:00,2011-03-11 07:32:00,C4.3,POINT(461.253 288.1632),"POLYGON((454.7412 280.6056,469.2702 279.5802,467.67 295.6926,453.1902 296.715,454.7412 280.6056))",POINT(0.563326644214562 301.994669646518),"POLYGON((0.553467 301.677349,0.565785 300.785496,0.573104 302.303842,0.561064 303.213776,0.553467 301.677349))",POINT(91.614774 11),"POLYGON((91.114774 10.5,92.114774 10.5,92.114774 11.5,91.114774 11.5,91.114774 10.5))",UTC-HGS-TOPO,POINT(29 11),"POLYGON((28.5 10.5,29.5 10.5,29.5 11.5,28.5 11.5,28.5 10.5))",2011-03-11 07:27:00,True,,11166,29.5,11.5,28.5,10.5,288.1632,461.253,11,29,543.8679617731127,1
544,544,2011-10-12 14:13:00,2011-10-12 14:32:00,C4.3,POINT(-737.568 103.1742),"POLYGON((-743.844 95.5194,-733.446 94.1604,-731.196 110.8284,-741.558 112.182,-743.844 95.5194))",POINT(0.775086533353792 82.0368901314215),"POLYGON((0.780501 82.682511,0.769588 82.684337,0.769673 81.381201,0.780546 81.397591,0.780501 82.682511))",POINT(46.62427 10),"POLYGON((46.12427 9.5,47.12427 9.5,47.12427 10.5,46.12427 10.5,46.12427 9.5))",UTC-HGS-TOPO,POINT(-51 10),"POLYGON((-51.5 9.5,-50.5 9.5,-50.5 10.5,-51.5 10.5,-51.5 9.5))",2011-10-12 14:20:00,True,,11319,-50.5,10.5,-51.5,9.5,103.1742,-737.568,10,-51,744.7492666459228,1
26,26,2015-01-07 11:43:00,2015-01-07 12:01:00,C4.3,POINT(554.6334 -101.5446),"POLYGON((546.933 -109.7232,560.712 -110.3442,562.2672 -93.363,548.4504 -92.7396,546.933 -109.7232))",POINT(0.578169084917791 259.624954142421),"POLYGON((0.571994 258.656166,0.585976 258.866856,0.584438 260.572204,0.570359 260.402421,0.571994 258.656166))",POINT(1.44277 -9),"POLYGON((0.94277 -9.5,1.94277 -9.5,1.94277 -8.5,0.94277 -8.5,0.94277 -9.5))",UTC-HGS-TOPO,POINT(35 -9),"POLYGON((34.5 -9.5,35.5 -9.5,35.5 -8.5,34.5 -8.5,34.5 -9.5))",2015-01-07 11:51:00,True,,12253,35.5,-8.5,34.5,-9.5,-101.5446,554.6334,-9,35,563.8523868750757,1
53,53,2015-01-23 02:48:00,2015-01-23 03:01:00,C4.3,POINT(-925.812 -180.723),"POLYGON((-926.004 -189.7818,-922.056 -188.3136,-925.476 -171.648,-929.442 -173.1234,-926.004 -189.7818))",POINT(0.968169565865483 101.04551609825),"POLYGON((0.970187 101.582215,0.965915 101.542907,0.966089 100.507252,0.970368 100.551336,0.970187 101.582215))",POINT(44.65166 -12),"POLYGON((44.15166 -12.5,45.15166 -12.5,45.15166 -11.5,44.15166 -11.5,44.15166 -12.5))",UTC-HGS-TOPO,POINT(-76 -12),"POLYGON((-76.5 -12.5,-75.5 -12.5,-75.5 -11.5,-76.5 -11.5,-76.5 -12.5))",2015-01-23 02:53:00,True,,12268,-75.5,-11.5,-76.5,-12.5,-180.723,-925.812,-12,-76,943.2860976782176,1
260,260,2015-04-13 04:02:00,2015-04-13 04:12:00,C4.3,POINT(888.816 -203.1426),"POLYGON((884.478 -210.492,889.146 -212.0376,893.022 -195.7836,888.336 -194.2302,884.478 -210.492))",POINT(0.95318479397546 257.125938384019),"POLYGON((0.950514 256.61351,0.955635 256.587004,0.955795 257.634278,0.950662 257.666656,0.950514 256.61351))",POINT(-141.22209 -14),"POLYGON((-141.72209 -14.5,-140.72209 -14.5,-140.72209 -13.5,-141.72209 -13.5,-141.72209 -14.5))",UTC-HGS-TOPO,POINT(73 -14),"POLYGON((72.5 -14.5,73.5 -14.5,73.5 -13.5,72.5 -13.5,72.5 -14.5))",2015-04-13 04:09:00,True,,12320,73.5,-13.5,72.5,-14.5,-203.1426,888.816,-14,73,911.735048021496,1
421,421,2015-06-13 06:19:00,2015-06-13 06:31:00,C4.3,POINT(877.35 225.2034),"POLYGON((876.882 217.0902,881.508 217.275,877.674 233.2992,873.066 233.1162,876.882 217.0902))",POINT(0.959240635959247 284.396214104671),"POLYGON((0.95666 283.905162,0.961462 283.846325,0.96174 284.885868,0.956974 284.949711,0.95666 283.905162))",POINT(130.93899 14),"POLYGON((130.43899 13.5,131.43899 13.5,131.43899 14.5,130.43899 14.5,130.43899 13.5))",UTC-HGS-TOPO,POINT(73 14),"POLYGON((72.5 13.5,73.5 13.5,73.5 14.5,72.5 14.5,72.5 13.5))",2015-06-13 06:25:00,True,,12360,73.5,14.5,72.5,13.5,225.2034,877.35,14,73,905.792246528728,1
600,600,2015-08-25 06:18:00,2015-08-25 06:37:00,C4.3,POINT(314.6634 -350.424),"POLYGON((306.3768 -358.4622,321.4212 -357.7824,322.9374 -342.3492,307.8222 -343.0314,306.3768 -358.4622))",POINT(0.496457363324629 221.922268614022),"POLYGON((0.497075 220.520433,0.506988 221.935593,0.496101 223.328692,0.485841 221.903491,0.497075 220.520433))",POINT(-167.77428 -15),"POLYGON((-168.27428 -15.5,-167.27428 -15.5,-167.27428 -14.5,-168.27428 -14.5,-168.27428 -15.5))",UTC-HGS-TOPO,POINT(20 -15),"POLYGON((19.5 -15.5,20.5 -15.5,20.5 -14.5,19.5 -14.5,19.5 -15.5))",2015-08-25 06:31:00,True,,12403,20.5,-14.5,19.5,-15.5,-350.424,314.6634,-15,20,470.9671273831752,1
682,682,2015-09-27 16:39:00,2015-09-27 16:55:00,C4.3,POINT(171.126 -447.2838),"POLYGON((162.8814 -454.8522,178.1916 -454.4886,179.3964 -439.6716,163.9824 -440.037,162.8814 -454.8522))",POINT(0.500533847133696 200.936316339515),"POLYGON((0.50496 199.702315,0.510223 201.408684,0.496312 202.19662,0.49081 200.438208,0.50496 199.702315))",POINT(101.773342 -21),"POLYGON((101.273342 -21.5,102.273342 -21.5,102.273342 -20.5,101.273342 -20.5,101.273342 -21.5))",UTC-HGS-TOPO,POINT(11 -21),"POLYGON((10.5 -21.5,11.5 -21.5,11.5 -20.5,10.5 -20.5,10.5 -21.5))",2015-09-27 16:49:00,True,,12422,11.5,-20.5,10.5,-21.5,-447.2838,171.126,-21,11,478.90177032293366,1
876,876,2015-12-30 22:39:00,2015-12-30 22:48:00,C4.3,POINT(562.614024 -363.407088),"POLYGON((554.35299 -371.0835,566.40456 -371.546634,570.835872 -355.707414,558.690228 -355.2399,554.35299 -371.0835))",POINT(0.686787736277764 237.140527087192),"POLYGON((0.684035 236.201676,0.694599 236.736169,0.689677 238.071551,0.678881 237.549999,0.684035 236.201676))",POINT(-32.76189 -24),"POLYGON((-33.26189 -24.5,-32.26189 -24.5,-32.26189 -23.5,-33.26189 -23.5,-33.26189 -24.5))",UTC-HGS-TOPO,POINT(39 -24),"POLYGON((38.5 -24.5,39.5 -24.5,39.5 -23.5,38.5 -23.5,38.5 -24.5))",2015-12-30 22:45:00,True,,12473,39.5,-23.5,38.5,-24.5,-363.407088,562.614024,-24,39,669.7755232987485,1
191,191,2012-05-06 20:05:00,2012-05-06 20:20:00,C4.3,POINT(-840.156 206.625),"POLYGON((-845.076 198.0588,-837.972 198.9786,-835.122 215.1732,-842.202 214.2552,-845.076 198.0588))",POINT(0.910324358722576 76.1830928730292),"POLYGON((0.913253 76.809768,0.906201 76.642354,0.907384 75.551717,0.914361 75.726795,0.913253 76.809768))",POINT(-178.25736 11),"POLYGON((-178.75736 10.5,-177.75736 10.5,-177.75736 11.5,-178.75736 11.5,-178.75736 10.5))",UTC-HGS-TOPO,POINT(-64 11),"POLYGON((-64.5 10.5,-63.5 10.5,-63.5 11.5,-64.5 11.5,-64.5 10.5))",2012-05-06 20:15:00,True,,11476,-63.5,11.5,-64.5,10.5,206.625,-840.156,11,-64,865.191305412277,1
