,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
59,59,2011-03-07 04:20:00,2011-03-07 04:47:00,C5.0,POINT(869.802 -294.8424),"POLYGON((864.69 -301.869,869.256 -303.7566,874.794 -287.802,870.198 -285.9012,864.69 -301.869))",POINT(0.950266605744581 251.274551031517),"POLYGON((0.94763 250.755567,0.952734 250.738321,0.952858 251.789103,0.947726 251.812202,0.94763 250.755567))",POINT(-170.01396 -20),"POLYGON((-170.51396 -20.5,-169.51396 -20.5,-169.51396 -19.5,-170.51396 -19.5,-170.51396 -20.5))",UTC-HGS-TOPO,POINT(73 -20),"POLYGON((72.5 -20.5,73.5 -20.5,73.5 -19.5,72.5 -19.5,72.5 -20.5))",2011-03-07 04:39:00,True,,11165,73.5,-19.5,72.5,-20.5,-294.8424,869.802,-20,73,918.4157882145536,1
69,69,2011-03-09 21:03:00,2011-03-09 21:22:00,C5.0,POINT(-339.0636 450.4338),"POLYGON((-347.5224 442.5588,-332.8368 443.3196,-330.6024 458.2632,-345.1896 457.5072,-347.5224 442.5588))",POINT(0.583741331910155 36.9705692150484),"POLYGON((0.582616 38.141024,0.573979 36.898597,0.58507 35.807612,0.593408 37.034587,0.582616 38.141024))",POINT(59.456379 21),"POLYGON((58.956379 20.5,59.956379 20.5,59.956379 21.5,58.956379 21.5,58.956379 20.5))",UTC-HGS-TOPO,POINT(-22 21),"POLYGON((-22.5 20.5,-21.5 20.5,-21.5 21.5,-22.5 21.5,-22.5 20.5))",2011-03-09 21:10:00,True,,11165,-21.5,21.5,-22.5,20.5,450.4338,-339.0636,21,-22,563.7860702672601,1
559,559,2011-10-15 13:56:00,2011-10-15 14:20:00,C5.0,POINT(-114.7224 120.717),"POLYGON((-123.1146 112.4544,-106.776 112.2504,-106.3458 128.9778,-122.6184 129.1812,-123.1146 112.4544))",POINT(0.173171622272286 43.541488432898),"POLYGON((0.173388 47.591037,0.161098 43.568233,0.173829 39.506534,0.185208 43.507005,0.173388 47.591037))",POINT(51.205853 13),"POLYGON((50.705853 12.5,51.705853 12.5,51.705853 13.5,50.705853 13.5,50.705853 12.5))",UTC-HGS-TOPO,POINT(-7 13),"POLYGON((-7.5 12.5,-6.5 12.5,-6.5 13.5,-7.5 13.5,-7.5 12.5))",2011-10-15 14:13:00,True,,11319,-6.5,13.5,-7.5,12.5,120.717,-114.7224,13,-7,166.53475058005162,1
613,613,2011-11-16 23:40:00,2011-11-16 23:57:00,C5.0,POINT(-325.8288 -243.9906),"POLYGON((-332.9886 -252.069,-317.4036 -252.3402,-318.5892 -235.8912,-334.233 -235.6194,-332.9886 -252.069))",POINT(0.419743895590093 126.826995218983),"POLYGON((0.430653 127.125353,0.418126 128.485179,0.408768 126.517148,0.42168 125.182134,0.430653 127.125353))",POINT(-29.11147 -12),"POLYGON((-29.61147 -12.5,-28.61147 -12.5,-28.61147 -11.5,-29.61147 -11.5,-29.61147 -12.5))",UTC-HGS-TOPO,POINT(-20 -12),"POLYGON((-20.5 -12.5,-19.5 -12.5,-19.5 -11.5,-20.5 -11.5,-20.5 -12.5))",2011-11-16 23:48:00,True,,11346,-19.5,-11.5,-20.5,-12.5,-243.9906,-325.8288,-12,-20,407.05751411538887,1
284,284,2015-04-21 20:50:00,2015-04-21 21:13:00,C5.0,POINT(295.7478 130.5384),"POLYGON((287.919 122.4792,303.8046 122.019,303.5232 138.5814,287.6526 139.0416,287.919 122.4792))",POINT(0.338794772744975 293.815904641522),"POLYGON((0.327908 293.044641,0.343109 291.882193,0.349681 294.5403,0.334832 295.797562,0.327908 293.044641))",POINT(48.891751 3),"POLYGON((48.391751 2.5,49.391751 2.5,49.391751 3.5,48.391751 3.5,48.391751 2.5))",UTC-HGS-TOPO,POINT(18 3),"POLYGON((17.5 2.5,18.5 2.5,18.5 3.5,17.5 3.5,17.5 2.5))",2015-04-21 20:59:00,True,,12325,18.5,3.5,17.5,2.5,130.5384,295.7478,3,18,323.27547862372734,1
778,778,2015-11-01 16:33:00,2015-11-01 16:54:00,C5.0,POINT(-606.942 44.07768),"POLYGON((-613.986 36.03618,-600.924 35.23176,-599.82 52.12122,-612.858 52.9233,-613.986 36.03618))",POINT(0.629820640820274 85.8463259524776),"POLYGON((0.63655 86.641039,0.623006 86.644629,0.623135 85.033771,0.63665 85.064472,0.63655 86.641039))",POINT(-49.86635 6),"POLYGON((-50.36635 5.5,-49.36635 5.5,-49.36635 6.5,-50.36635 6.5,-50.36635 5.5))",UTC-HGS-TOPO,POINT(-39 6),"POLYGON((-39.5 5.5,-38.5 5.5,-38.5 6.5,-39.5 6.5,-39.5 5.5))",2015-11-01 16:43:00,True,,12443,-38.5,6.5,-39.5,5.5,44.07768,-606.942,6,-39,608.5404121651925,1
789,789,2015-11-02 14:29:00,2015-11-02 15:12:00,C5.0,POINT(-373.4868 102.591),"POLYGON((-381.7182 94.4124,-366.3504 93.9294,-365.2218 110.7678,-380.5422 111.2484,-381.7182 94.4124))",POINT(0.40077204891203 74.6405609609961),"POLYGON((0.406877 76.107539,0.391335 75.619574,0.394904 73.12802,0.410239 73.704151,0.406877 76.107539))",POINT(-45.91702 10),"POLYGON((-46.41702 9.5,-45.41702 9.5,-45.41702 10.5,-46.41702 10.5,-46.41702 9.5))",UTC-HGS-TOPO,POINT(-23 10),"POLYGON((-23.5 9.5,-22.5 9.5,-22.5 10.5,-23.5 10.5,-23.5 9.5))",2015-11-02 15:00:00,True,,12443,-22.5,10.5,-23.5,9.5,102.591,-373.4868,10,-23,387.3206721248429,1
311,311,2012-06-14 11:05:00,2012-06-14 11:22:00,C5.0,POINT(-111.084 -276.9246),"POLYGON((-118.671 -284.8062,-102.9222 -284.8422,-103.4412 -269.0202,-119.2692 -268.9842,-118.671 -284.8062))",POINT(0.316037155283406 158.142578137559),"POLYGON((0.326806 157.379835,0.320796 160.133662,0.305284 158.967704,0.31166 156.087216,0.326806 157.379835))",POINT(87.717325 -16),"POLYGON((87.217325 -16.5,88.217325 -16.5,88.217325 -15.5,87.217325 -15.5,87.217325 -16.5))",UTC-HGS-TOPO,POINT(-7 -16),"POLYGON((-7.5 -16.5,-6.5 -16.5,-6.5 -15.5,-7.5 -15.5,-7.5 -16.5))",2012-06-14 11:12:00,True,,11504,-6.5,-15.5,-7.5,-16.5,-276.9246,-111.084,-16,-7,298.37374070309875,1
416,416,2012-07-06 02:28:00,2012-07-06 02:37:00,C5.0,POINT(711.306 -216.0996),"POLYGON((704.862 -224.4954,715.218 -223.7358,717.66 -207.6834,707.268 -208.4448,704.862 -224.4954))",POINT(0.788138648533449 253.100861796024),"POLYGON((0.78426 252.333555,0.794487 252.629178,0.79206 253.860102,0.781711 253.578792,0.78426 252.333555))",POINT(-141.73324 -11),"POLYGON((-142.23324 -11.5,-141.23324 -11.5,-141.23324 -10.5,-142.23324 -10.5,-142.23324 -11.5))",UTC-HGS-TOPO,POINT(50 -11),"POLYGON((49.5 -11.5,50.5 -11.5,50.5 -10.5,49.5 -10.5,49.5 -11.5))",2012-07-06 02:31:00,True,,11515,50.5,-10.5,49.5,-11.5,-216.0996,711.306,-11,50,743.4078710614785,1
423,423,2012-07-06 16:01:00,2012-07-06 16:10:00,C5.0,POINT(766.104 -335.3652),"POLYGON((759.756 -343.4676,767.718 -342.6288,772.362 -327.2328,764.352 -328.0752,759.756 -343.4676))",POINT(0.886609943571647 246.3584014466),"POLYGON((0.883953 245.673407,0.891288 245.949026,0.889293 247.038694,0.881832 246.770021,0.883953 245.673407))",POINT(-140.20559 -19),"POLYGON((-140.70559 -19.5,-139.70559 -19.5,-139.70559 -18.5,-140.70559 -18.5,-140.70559 -19.5))",UTC-HGS-TOPO,POINT(59 -19),"POLYGON((58.5 -19.5,59.5 -19.5,59.5 -18.5,58.5 -18.5,58.5 -19.5))",2012-07-06 16:05:00,True,,11515,59.5,-18.5,58.5,-19.5,-335.3652,766.104,-19,59,836.2925063559042,1
