,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
273,273,2011-07-08 23:57:00,2011-07-09 02:09:00,B4.7,POINT(-454.5438 -445.8222),"POLYGON((-458.9646 -452.8134,-446.3388 -453.3378,-450.0012 -438.7944,-462.7308 -438.2664,-458.9646 -452.8134))",POINT(0.675007256972857 134.445008761167),"POLYGON((0.683546 134.613467,0.674479 135.445721,0.666355 134.277597,0.675698 133.444654,0.683546 134.613467))",POINT(-111.26709 -25),"POLYGON((-111.76709 -25.5,-110.76709 -25.5,-110.76709 -24.5,-111.76709 -24.5,-111.76709 -25.5))",UTC-HGS-TOPO,POINT(-32 -25),"POLYGON((-32.5 -25.5,-31.5 -25.5,-31.5 -24.5,-32.5 -24.5,-32.5 -25.5))",2011-07-09 00:28:00,True,,11247,-31.5,-24.5,-32.5,-25.5,-445.8222,-454.5438,-25,-32,636.6847729695442,1
243,243,2015-04-09 09:31:00,2015-04-09 09:37:00,B4.7,POINT(193.173 -151.6392),"POLYGON((184.7952 -159.7464,200.616 -160.0992,201.5586 -143.5278,185.664 -143.1738,184.7952 -159.7464))",POINT(0.25646492378553 231.868380869074),"POLYGON((0.255096 229.158191,0.268043 231.408801,0.258405 234.545724,0.244847 232.362579,0.255096 229.158191))",POINT(-152.43702 -15),"POLYGON((-152.93702 -15.5,-151.93702 -15.5,-151.93702 -14.5,-152.93702 -14.5,-152.93702 -15.5))",UTC-HGS-TOPO,POINT(12 -15),"POLYGON((11.5 -15.5,12.5 -15.5,12.5 -14.5,11.5 -14.5,11.5 -15.5))",2015-04-09 09:34:00,True,,12320,12.5,-14.5,11.5,-15.5,-151.6392,193.173,-15,12,245.58146287055135,1
2,2,2016-01-03 20:20:00,2016-01-03 20:27:00,B4.7,POINT(-617.5875 -144.432282),"POLYGON((-622.88592 -153.172998,-610.09476 -152.566602,-612.17268 -135.682128,-625.00734 -136.29147,-622.88592 -153.172998))",POINT(0.650348014799892 103.162924243582),"POLYGON((0.657722 103.815401,0.644842 104.040036,0.642942 102.49703,0.65593 102.30156,0.657722 103.815401))",POINT(-163.17247 -11),"POLYGON((-163.67247 -11.5,-162.67247 -11.5,-162.67247 -10.5,-163.67247 -10.5,-163.67247 -11.5))",UTC-HGS-TOPO,POINT(-40 -11),"POLYGON((-40.5 -11.5,-39.5 -11.5,-39.5 -10.5,-40.5 -10.5,-40.5 -11.5))",2016-01-03 20:24:00,True,,12476,-39.5,-10.5,-40.5,-11.5,-144.432282,-617.5875,-11,-40,634.2515307352262,1
13,13,2016-01-25 21:54:00,2016-01-25 22:01:00,B4.7,POINT(-792.24342 188.432682),"POLYGON((-797.98026 179.41983,-788.33994 180.757812,-786.39714 197.42589,-796.01382 196.090098,-797.98026 179.41983))",POINT(0.835990850948504 76.6209656079662),"POLYGON((0.839643 77.328209,0.830297 77.085923,0.832353 75.907088,0.841602 76.161289,0.839643 77.328209))",POINT(-108.72574 8),"POLYGON((-109.22574 7.5,-108.22574 7.5,-108.22574 8.5,-109.22574 8.5,-109.22574 7.5))",UTC-HGS-TOPO,POINT(-55 8),"POLYGON((-55.5 7.5,-54.5 7.5,-54.5 8.5,-55.5 8.5,-55.5 7.5))",2016-01-25 21:58:00,True,,12489,-54.5,8.5,-55.5,7.5,188.432682,-792.24342,8,-55,814.3442221683712,1
34,34,2016-02-11 04:08:00,2016-02-11 04:19:00,B4.7,POINT(-16.7225676 295.351536),"POLYGON((-25.124138 287.203758,-8.375575 287.237832,-8.346999 303.46797,-25.038419 303.433986,-25.124138 287.203758))",POINT(0.304432201183029 3.24058132411325),"POLYGON((0.296689 4.999419,0.295721 1.670216,0.312416 1.575544,0.313324 4.717181,0.296689 4.999419))",POINT(91.191348 11),"POLYGON((90.691348 10.5,91.691348 10.5,91.691348 11.5,90.691348 11.5,90.691348 10.5))",UTC-HGS-TOPO,POINT(-1 11),"POLYGON((-1.5 10.5,-0.5 10.5,-0.5 11.5,-1.5 11.5,-1.5 10.5))",2016-02-11 04:13:00,True,,12497,-0.5,11.5,-1.5,10.5,295.351536,-16.7225676,11,-1,295.8245663982217,1
119,119,2016-04-29 13:27:00,2016-04-29 13:34:00,B4.7,POINT(923.56758 -83.402916),"POLYGON((920.829 -91.065078,924.47496 -92.26206,926.16852 -75.737328,922.51602 -74.536866,920.829 -91.065078))",POINT(0.974014114618411 264.839892148775),"POLYGON((0.971908 264.352118,0.975843 264.300786,0.976046 265.325046,0.97212 265.380686,0.971908 264.352118))",POINT(-144.50689 -6),"POLYGON((-145.00689 -6.5,-144.00689 -6.5,-144.00689 -5.5,-145.00689 -5.5,-145.00689 -6.5))",UTC-HGS-TOPO,POINT(77 -6),"POLYGON((76.5 -6.5,77.5 -6.5,77.5 -5.5,76.5 -5.5,76.5 -6.5))",2016-04-29 13:31:00,True,,12537,77.5,-5.5,76.5,-6.5,-83.402916,923.56758,-6,77,927.3257902292803,1
147,147,2016-05-16 05:34:00,2016-05-16 05:43:00,B4.7,POINT(804.97722 -355.959036),"POLYGON((798.987 -363.330918,804.87384 -363.916254,810.8661 -348.563694,804.93588 -347.972958,798.987 -363.330918))",POINT(0.928083429543842 246.145098273063),"POLYGON((0.925501 245.546834,0.931409 245.670336,0.930659 246.738779,0.92467 246.621221,0.925501 245.546834))",POINT(-14.92328 -23),"POLYGON((-15.42328 -23.5,-14.42328 -23.5,-14.42328 -22.5,-15.42328 -22.5,-15.42328 -23.5))",UTC-HGS-TOPO,POINT(67 -23),"POLYGON((66.5 -23.5,67.5 -23.5,67.5 -22.5,66.5 -22.5,66.5 -23.5))",2016-05-16 05:38:00,True,,12545,67.5,-22.5,66.5,-23.5,-355.959036,804.97722,-23,67,880.1676885849523,1
244,244,2016-08-10 11:21:00,2016-08-10 11:27:00,B4.7,POINT(-658.8672 106.391658),"POLYGON((-665.6757 98.825856,-654.1941 97.544718,-651.97704 113.957478,-663.41988 115.233366,-665.6757 98.825856))",POINT(0.705409869299559 80.8272490371386),"POLYGON((0.711297 81.555578,0.699094 81.519297,0.699554 80.085565,0.7117 80.146265,0.711297 81.555578))",POINT(171.93025 11),"POLYGON((171.43025 10.5,172.43025 10.5,172.43025 11.5,171.43025 11.5,171.43025 10.5))",UTC-HGS-TOPO,POINT(-45 11),"POLYGON((-45.5 10.5,-44.5 10.5,-44.5 11.5,-45.5 11.5,-45.5 10.5))",2016-08-10 11:25:00,True,,12574,-44.5,11.5,-45.5,10.5,106.391658,-658.8672,11,-45,667.4018071056064,1
302,302,2016-11-30 02:48:00,2016-11-30 02:57:00,B4.7,POINT(-752.24478 -129.093522),"POLYGON((-756.66426 -137.407614,-746.09232 -137.637234,-747.69876 -120.768408,-758.29332 -120.539376,-756.66426 -137.407614))",POINT(0.784934894000824 99.7377354130752),"POLYGON((0.790898 100.292553,0.780246 100.452268,0.778916 99.17518,0.789638 99.032246,0.790898 100.292553))",POINT(132.64494 -7),"POLYGON((132.14494 -7.5,133.14494 -7.5,133.14494 -6.5,132.14494 -6.5,132.14494 -7.5))",UTC-HGS-TOPO,POINT(-51 -7),"POLYGON((-51.5 -7.5,-50.5 -7.5,-50.5 -6.5,-51.5 -6.5,-51.5 -7.5))",2016-11-30 02:53:00,True,,12615,-50.5,-6.5,-51.5,-7.5,-129.093522,-752.24478,-7,-51,763.2413422107143,1
196,196,2012-05-09 00:27:00,2012-05-09 00:32:00,B4.7,POINT(-486.3714 179.1036),"POLYGON((-493.9962 170.6778,-479.8716 171.174,-478.6896 187.5114,-492.7788 187.0158,-493.9962 170.6778))",POINT(0.545619740063212 69.7840471221768),"POLYGON((0.550199 70.93975,0.536342 70.36828,0.541204 68.60882,0.554855 69.217612,0.550199 70.93975))",POINT(-174.1055 8),"POLYGON((-174.6055 7.5,-173.6055 7.5,-173.6055 8.5,-174.6055 8.5,-174.6055 7.5))",UTC-HGS-TOPO,POINT(-31 8),"POLYGON((-31.5 7.5,-30.5 7.5,-30.5 8.5,-31.5 8.5,-31.5 7.5))",2012-05-09 00:30:00,True,,11476,-30.5,8.5,-31.5,7.5,179.1036,-486.3714,8,-31,518.3003359741531,1
