,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
259,259,2011-07-01 08:28:00,2011-07-01 08:36:00,B3.7,POINT(-468.7656 221.7738),"POLYGON((-476.7216 213.939,-463.0908 213.5388,-460.7718 229.5966,-474.3348 229.9938,-476.7216 213.939))",POINT(0.549803558795736 64.6810895156839),"POLYGON((0.553988 65.830823,0.540657 65.244795,0.545803 63.513521,0.558894 64.132343,0.553988 65.830823))",POINT(-9.07958 16),"POLYGON((-9.57958 15.5,-8.57958 15.5,-8.57958 16.5,-9.57958 16.5,-9.57958 15.5))",UTC-HGS-TOPO,POINT(-31 16),"POLYGON((-31.5 15.5,-30.5 15.5,-30.5 16.5,-31.5 16.5,-31.5 15.5))",2011-07-01 08:33:00,True,,11243,-30.5,16.5,-31.5,15.5,221.7738,-468.7656,16,-31,518.5796044097763,1
261,261,2011-07-02 23:06:00,2011-07-02 23:13:00,B3.7,POINT(355.719 216.3276),"POLYGON((349.2594 208.1166,363.9108 208.44,362.088 224.5242,347.5098 224.2032,349.2594 208.1166))",POINT(0.441411639111636 301.305533566811),"POLYGON((0.431054 300.789857,0.44464 299.80312,0.451714 301.802301,0.438469 302.828929,0.431054 300.789857))",POINT(23.61396148 16),"POLYGON((23.113961 15.5,24.113961 15.5,24.113961 16.5,23.113961 16.5,23.113961 15.5))",UTC-HGS-TOPO,POINT(23 16),"POLYGON((22.5 15.5,23.5 15.5,23.5 16.5,22.5 16.5,22.5 15.5))",2011-07-02 23:10:00,True,,11244,23.5,16.5,22.5,15.5,216.3276,355.719,16,23,416.3335651647126,1
6,6,2016-01-14 10:04:00,2016-01-14 10:17:00,B3.7,POINT(532.377186 114.308466),"POLYGON((525.437496 106.187334,539.727408 105.465582,539.228556 122.415894,524.951832 123.137742,525.437496 106.187334))",POINT(0.558485232228411 282.118178686322),"POLYGON((0.549818 281.425204,0.564049 281.056577,0.567141 282.790519,0.553039 283.20118,0.549818 281.425204))",POINT(130.603479 3),"POLYGON((130.103479 2.5,131.103479 2.5,131.103479 3.5,130.103479 3.5,130.103479 2.5))",UTC-HGS-TOPO,POINT(33 3),"POLYGON((32.5 2.5,33.5 2.5,33.5 3.5,32.5 3.5,32.5 2.5))",2016-01-14 10:08:00,True,,12480,33.5,3.5,32.5,2.5,114.308466,532.377186,3,33,544.5106918808407,1
83,83,2016-03-28 07:52:00,2016-03-28 08:10:00,B3.7,POINT(-435.55851 -0.17730609),"POLYGON((-442.570638 -9.03151,-427.681398 -8.143679,-428.465862 8.670421,-443.382384 7.780345,-442.570638 -9.03151))",POINT(0.453390309900705 90.0233238241223),"POLYGON((0.460785 91.169069,0.445271 91.090864,0.446099 88.840723,0.461606 88.994693,0.460785 91.169069))",POINT(177.04707 -6),"POLYGON((176.54707 -6.5,177.54707 -6.5,177.54707 -5.5,176.54707 -5.5,176.54707 -6.5))",UTC-HGS-TOPO,POINT(-27 -6),"POLYGON((-27.5 -6.5,-26.5 -6.5,-26.5 -5.5,-27.5 -5.5,-27.5 -6.5))",2016-03-28 07:57:00,True,,12526,-26.5,-5.5,-27.5,-6.5,-0.17730609,-435.55851,-6,-27,435.5585460886626,1
148,148,2016-05-20 04:35:00,2016-05-20 04:43:00,B3.7,POINT(-114.884508 -99.08196),"POLYGON((-122.88846 -107.376132,-106.580172 -107.30586,-106.842816 -90.782466,-123.191286 -90.853074,-122.88846 -107.376132))",POINT(0.160093977058046 130.77607440901),"POLYGON((0.17221 131.145955,0.1596 135.194397,0.147952 130.353972,0.16153 126.408624,0.17221 131.145955))",POINT(-141.29135 -8),"POLYGON((-141.79135 -8.5,-140.79135 -8.5,-140.79135 -7.5,-141.79135 -7.5,-141.79135 -8.5))",UTC-HGS-TOPO,POINT(-7 -8),"POLYGON((-7.5 -8.5,-6.5 -8.5,-6.5 -7.5,-7.5 -7.5,-7.5 -8.5))",2016-05-20 04:40:00,True,,12546,-6.5,-7.5,-7.5,-8.5,-99.08196,-114.884508,-8,-7,151.70921190172882,1
267,267,2013-06-02 14:47:00,2013-06-02 14:55:00,B3.7,POINT(-317.6508 204.5706),"POLYGON((-325.8438 196.4478,-310.5924 196.4988,-309.4374 212.6778,-324.6318 212.6268,-325.8438 196.4478))",POINT(0.399603238215169 57.2180204662463),"POLYGON((0.402413 58.914667,0.388717 57.680177,0.397121 55.499074,0.410436 56.776069,0.402413 58.914667))",POINT(93.95464 12),"POLYGON((93.45464 11.5,94.45464 11.5,94.45464 12.5,93.45464 12.5,93.45464 11.5))",UTC-HGS-TOPO,POINT(-20 12),"POLYGON((-20.5 11.5,-19.5 11.5,-19.5 12.5,-20.5 12.5,-20.5 11.5))",2013-06-02 14:51:00,True,,11760,-19.5,12.5,-20.5,11.5,204.5706,-317.6508,12,-20,377.8242463434553,1
82,82,2010-04-09 04:44:00,2010-04-09 05:02:00,B3.7,POINT(-15.32808 481.455),"POLYGON((-23.07954 474.1668,-7.69398 474.1956,-7.6341 488.6994,-22.89996 488.6706,-23.07954 474.1668))",POINT(0.503066254795193 1.82350946188132),"POLYGON((0.495786 2.786609,0.495295 0.929561,0.51044 0.894959,0.510907 2.683018,0.495786 2.786609))",POINT(178.1807 24),"POLYGON((177.6807 23.5,178.6807 23.5,178.6807 24.5,177.6807 24.5,177.6807 23.5))",UTC-HGS-TOPO,POINT(-1 24),"POLYGON((-1.5 23.5,-0.5 23.5,-0.5 24.5,-1.5 24.5,-1.5 23.5))",2010-04-09 04:55:00,True,,11060,-0.5,24.5,-1.5,23.5,481.455,-15.32808,24,-1,481.6989381984212,1
135,135,2010-09-05 02:11:00,2010-09-05 02:21:00,B3.7,POINT(558.8718 202.4928),"POLYGON((554.1696 193.764,566.6628 194.9868,563.4528 211.209,551.0304 209.9934,554.1696 193.764))",POINT(0.625035469782716 289.916679440802),"POLYGON((0.617299 289.27205,0.630132 288.988171,0.632725 290.548396,0.620054 290.861455,0.617299 289.27205))",POINT(48.161825 18),"POLYGON((47.661825 17.5,48.661825 17.5,48.661825 18.5,47.661825 18.5,47.661825 17.5))",UTC-HGS-TOPO,POINT(38 18),"POLYGON((37.5 17.5,38.5 17.5,38.5 18.5,37.5 18.5,37.5 17.5))",2010-09-05 02:16:00,True,,11105,38.5,18.5,37.5,17.5,202.4928,558.8718,18,38,594.4249514338038,1
90,90,2017-04-20 21:17:00,2017-04-20 21:27:00,B3.7,POINT(-647.97066 274.40118),"POLYGON((-655.08216 265.891086,-643.3836 266.917392,-640.78338 282.883908,-652.43478 281.860884,-655.08216 265.891086))",POINT(0.737360296228357 67.0484215968946),"POLYGON((0.740828 67.908274,0.729896 67.468145,0.733976 66.180184,0.744735 66.634985,0.740828 67.908274))",POINT(71.53384 13),"POLYGON((71.03384 12.5,72.03384 12.5,72.03384 13.5,71.03384 13.5,71.03384 12.5))",UTC-HGS-TOPO,POINT(-44 13),"POLYGON((-44.5 12.5,-43.5 12.5,-43.5 13.5,-44.5 13.5,-44.5 12.5))",2017-04-20 21:23:00,True,,12651,-43.5,13.5,-44.5,12.5,274.40118,-647.97066,13,-44,703.6774714357623,1
201,201,2017-08-16 01:57:00,2017-08-16 02:20:00,B3.7,POINT(-827.10948 146.868852),"POLYGON((-832.23516 139.565946,-824.92428 137.890644,-821.87082 154.167888,-829.15482 155.835858,-832.23516 139.565946))",POINT(0.887065710825732 79.9310081940386),"POLYGON((0.891088 80.480075,0.883181 80.510428,0.883008 79.375825,0.890893 79.355692,0.891088 80.480075))",POINT(-57.7606687 12),"POLYGON((-58.260669 11.5,-57.260669 11.5,-57.260669 12.5,-58.260669 12.5,-58.260669 11.5))",UTC-HGS-TOPO,POINT(-63 12),"POLYGON((-63.5 11.5,-62.5 11.5,-62.5 12.5,-63.5 12.5,-63.5 11.5))",2017-08-16 02:08:00,True,,12671,-62.5,12.5,-63.5,11.5,146.868852,-827.10948,12,-63,840.0479460088384,1
