,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
76,76,2013-03-25 13:04:00,2013-03-25 13:13:00,B2.6,POINT(-746.442 373.8582),"POLYGON((-753.186 365.3472,-744.084 366.9282,-739.608 382.3308,-748.656 380.7582,-753.186 365.3472))",POINT(0.868263550015451 63.3958337645771),"POLYGON((0.870641 64.123413,0.86286 63.750831,0.865925 62.663881,0.873553 63.042613,0.870641 64.123413))",POINT(-108.37519 19),"POLYGON((-108.87519 18.5,-107.87519 18.5,-107.87519 19.5,-108.87519 19.5,-108.87519 18.5))",UTC-HGS-TOPO,POINT(-55 19),"POLYGON((-55.5 18.5,-54.5 18.5,-54.5 19.5,-55.5 19.5,-55.5 18.5))",2013-03-25 13:08:00,True,,11704,-54.5,19.5,-55.5,18.5,373.8582,-746.442,19,-55,834.832685674944,1
140,140,2010-09-23 04:56:00,2010-09-23 05:05:00,B2.6,POINT(-827.07 264.3312),"POLYGON((-832.686 257.2236,-826.296 255.4698,-821.346 271.4286,-827.694 273.1704,-832.686 257.2236))",POINT(0.908595400430015 72.2761436404302),"POLYGON((0.911972 72.833648,0.905042 72.819715,0.905195 71.71293,0.912074 71.735151,0.911972 72.833648))",POINT(64.99537 19),"POLYGON((64.49537 18.5,65.49537 18.5,65.49537 19.5,64.49537 19.5,64.49537 18.5))",UTC-HGS-TOPO,POINT(-66 19),"POLYGON((-66.5 18.5,-65.5 18.5,-65.5 19.5,-66.5 19.5,-66.5 18.5))",2010-09-23 05:00:00,True,,11109,-65.5,19.5,-66.5,18.5,264.3312,-827.07,19,-66,868.2832303997584,1
184,184,2010-11-10 17:43:00,2010-11-10 17:49:00,B2.6,POINT(-267.1608 -383.2656),"POLYGON((-273.8856 -390.9,-258.69 -391.1814,-260.3466 -375.5988,-275.64 -375.3162,-273.8856 -390.9))",POINT(0.482433377220703 145.121020328548),"POLYGON((0.492873 144.982844,0.484282 146.523159,0.471916 145.272205,0.480853 143.705668,0.492873 144.982844))",POINT(-166.18224 -20),"POLYGON((-166.68224 -20.5,-165.68224 -20.5,-165.68224 -19.5,-166.68224 -19.5,-166.68224 -20.5))",UTC-HGS-TOPO,POINT(-17 -20),"POLYGON((-17.5 -20.5,-16.5 -20.5,-16.5 -19.5,-17.5 -19.5,-17.5 -20.5))",2010-11-10 17:46:00,True,,11123,-16.5,-19.5,-17.5,-20.5,-383.2656,-267.1608,-20,-17,467.1909815054225,1
26,26,2017-02-27 21:36:00,2017-02-27 21:42:00,B2.6,POINT(-680.59332 299.117928),"POLYGON((-687.64734 290.326842,-676.1928 291.835848,-673.45818 307.877082,-684.86652 306.373266,-687.64734 290.326842))",POINT(0.767929992357302 66.274711286512),"POLYGON((0.771029 67.110378,0.760759 66.655613,0.764906 65.432091,0.775003 65.898768,0.771029 67.110378))",POINT(35.16538 13),"POLYGON((34.66538 12.5,35.66538 12.5,35.66538 13.5,34.66538 13.5,34.66538 12.5))",UTC-HGS-TOPO,POINT(-46 13),"POLYGON((-46.5 12.5,-45.5 12.5,-45.5 13.5,-46.5 13.5,-46.5 12.5))",2017-02-27 21:39:00,True,,12641,-45.5,13.5,-46.5,12.5,299.117928,-680.59332,13,-46,743.4237029309971,1
31,31,2017-03-01 08:03:00,2017-03-01 08:10:00,B2.6,POINT(-411.38232 355.485498),"POLYGON((-419.688942 347.13813,-404.948238 348.054804,-403.047132 363.795408,-417.718698 362.882502,-419.688942 347.13813))",POINT(0.561811836014517 49.1689038389248),"POLYGON((0.562798 50.404763,0.551763 49.320795,0.56104 47.930194,0.571765 49.018351,0.562798 50.404763))",POINT(36.257468 15),"POLYGON((35.757468 14.5,36.757468 14.5,36.757468 15.5,35.757468 15.5,35.757468 14.5))",UTC-HGS-TOPO,POINT(-26 15),"POLYGON((-26.5 14.5,-25.5 14.5,-25.5 15.5,-26.5 15.5,-26.5 14.5))",2017-03-01 08:07:00,True,,12641,-25.5,15.5,-26.5,14.5,355.485498,-411.38232,15,-26,543.696011109968,1
135,135,2017-06-27 21:09:00,2017-06-27 21:19:00,B2.6,POINT(276.772302 270.648564),"POLYGON((270.133356 262.618074,285.03792 262.824924,283.323972 278.660142,268.508994 278.454906,270.133356 262.618074))",POINT(0.410376662890301 314.359085980088),"POLYGON((0.399394 314.191808,0.41102 312.678225,0.421282 314.524521,0.410076 316.041743,0.399394 314.191808))",POINT(-45.88909 19),"POLYGON((-46.38909 18.5,-45.38909 18.5,-45.38909 19.5,-46.38909 19.5,-46.38909 18.5))",UTC-HGS-TOPO,POINT(18 19),"POLYGON((17.5 18.5,18.5 18.5,18.5 19.5,17.5 19.5,17.5 18.5))",2017-06-27 21:15:00,True,,12664,18.5,19.5,17.5,18.5,270.648564,276.772302,19,18,387.1092253481456,1
140,140,2017-07-07 01:22:00,2017-07-07 01:52:00,B2.6,POINT(-851.79906 -123.003438),"POLYGON((-854.3814 -130.7001,-847.51692 -131.622144,-849.08028 -115.295748,-855.9573 -114.373176,-854.3814 -130.7001))",POINT(0.912416891835556 98.2169555449384),"POLYGON((0.916325 98.697469,0.909281 98.8277,0.908429 97.732839,0.915524 97.610791,0.916325 98.697469))",POINT(109.66208 -6),"POLYGON((109.16208 -6.5,110.16208 -6.5,110.16208 -5.5,109.16208 -5.5,109.16208 -6.5))",UTC-HGS-TOPO,POINT(-65 -6),"POLYGON((-65.5 -6.5,-64.5 -6.5,-64.5 -5.5,-65.5 -5.5,-65.5 -6.5))",2017-07-07 01:40:00,True,,12665,-64.5,-5.5,-65.5,-6.5,-123.003438,-851.79906,-6,-65,860.6343499865104,1
151,151,2017-07-08 18:32:00,2017-07-08 19:13:00,B2.6,POINT(-617.55042 -144.597246),"POLYGON((-623.1105 -152.39262,-610.75578 -153.095814,-611.88426 -136.787442,-624.26172 -136.083804,-623.1105 -152.39262))",POINT(0.672397120158053 103.178197658733),"POLYGON((0.680053 103.742925,0.667519 104.072162,0.664695 102.601347,0.677347 102.297611,0.680053 103.742925))",POINT(110.96063 -6),"POLYGON((110.46063 -6.5,111.46063 -6.5,111.46063 -5.5,110.46063 -5.5,110.46063 -6.5))",UTC-HGS-TOPO,POINT(-41 -6),"POLYGON((-41.5 -6.5,-40.5 -6.5,-40.5 -5.5,-41.5 -5.5,-41.5 -6.5))",2017-07-08 18:51:00,True,,12665,-40.5,-5.5,-41.5,-6.5,-144.597246,-617.55042,-6,-41,634.2530132312821,1
5,5,2018-02-04 20:46:00,2018-02-04 21:07:00,B2.6,POINT(-946.97088 -133.144224),"POLYGON((-947.01048 -142.402584,-944.1756 -140.610552,-946.78302 -123.873942,-949.62552 -125.672262,-947.01048 -142.402584))",POINT(0.983120303626802 98.0033312520664),"POLYGON((0.984531 98.551534,0.981376 98.470471,0.981647 97.454048,0.984786 97.538646,0.984531 98.551534))",POINT(166.93442 -9),"POLYGON((166.43442 -9.5,167.43442 -9.5,167.43442 -8.5,166.43442 -8.5,166.43442 -9.5))",UTC-HGS-TOPO,POINT(-80 -9),"POLYGON((-80.5 -9.5,-79.5 -9.5,-79.5 -8.5,-80.5 -8.5,-80.5 -9.5))",2018-02-04 20:59:00,True,,12699,-79.5,-8.5,-80.5,-9.5,-133.144224,-946.97088,-9,-80,956.285120637426,1
57,57,2018-06-20 22:58:00,2018-06-20 23:07:00,B2.6,POINT(-258.712656 105.193476),"POLYGON((-266.8911 97.036758,-251.131194 96.905298,-250.513824 113.34441,-266.235006 113.475186,-266.8911 97.036758))",POINT(0.295951373927644 67.8731680551642),"POLYGON((0.300935 70.019653,0.285247 68.899636,0.291375 65.655734,0.306684 66.915236,0.300935 70.019653))",POINT(-125.78105 8),"POLYGON((-126.28105 7.5,-125.28105 7.5,-125.28105 8.5,-126.28105 8.5,-126.28105 7.5))",UTC-HGS-TOPO,POINT(-16 8),"POLYGON((-16.5 7.5,-15.5 7.5,-15.5 8.5,-16.5 8.5,-16.5 7.5))",2018-06-20 23:03:00,True,,12715,-15.5,8.5,-16.5,7.5,105.193476,-258.712656,8,-16,279.281051572671,1
