,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
49,49,2011-03-06 03:37:00,2011-03-06 03:51:00,C3.7,POINT(772.344 -267.9288),"POLYGON((765.654 -275.1588,774 -276.8364,778.938 -260.6886,770.538 -258.999,765.654 -275.1588))",POINT(0.845626398567753 250.868163247826),"POLYGON((0.841591 250.232706,0.850304 250.319406,0.849667 251.496058,0.840873 251.421088,0.841591 250.232706))",POINT(-171.44544 -20),"POLYGON((-171.94544 -20.5,-170.94544 -20.5,-170.94544 -19.5,-171.94544 -19.5,-171.94544 -20.5))",UTC-HGS-TOPO,POINT(58 -20),"POLYGON((57.5 -20.5,58.5 -20.5,58.5 -19.5,57.5 -19.5,57.5 -20.5))",2011-03-06 03:45:00,True,,11165,58.5,-19.5,57.5,-20.5,-267.9288,772.344,-20,58,817.4968478259962,1
97,97,2011-03-16 17:52:00,2011-03-16 23:24:00,C3.7,POINT(877.872 315.4806),"POLYGON((877.692 308.538,882.618 306.6054,877.908 322.4004,873.006 324.324,877.692 308.538))",POINT(0.967608889771799 289.766899899031),"POLYGON((0.965021 289.368275,0.969183 289.156295,0.970095 290.165109,0.966017 290.380163,0.965021 289.368275))",POINT(62.95243 17),"POLYGON((62.45243 16.5,63.45243 16.5,63.45243 17.5,62.45243 17.5,62.45243 16.5))",UTC-HGS-TOPO,POINT(72 17),"POLYGON((71.5 16.5,72.5 16.5,72.5 17.5,71.5 17.5,71.5 16.5))",2011-03-16 20:34:00,True,,11169,72.5,17.5,71.5,16.5,315.4806,877.872,17,72,932.8382803896718,1
215,215,2011-05-29 09:16:00,2011-05-29 09:27:00,C3.7,POINT(-796.536 -348.3138),"POLYGON((-796.866 -356.1042,-790.458 -355.8774,-796.062 -340.4958,-802.512 -340.7256,-796.866 -356.1042))",POINT(0.918825788561059 113.61907090229),"POLYGON((0.922474 114.078956,0.916196 114.23807,0.915086 113.157618,0.921452 113.004807,0.922474 114.078956))",POINT(33.260081 -22),"POLYGON((32.760081 -22.5,33.760081 -22.5,33.760081 -21.5,32.760081 -21.5,32.760081 -22.5))",UTC-HGS-TOPO,POINT(-65 -22),"POLYGON((-65.5 -22.5,-64.5 -22.5,-64.5 -21.5,-65.5 -21.5,-65.5 -22.5))",2011-05-29 09:24:00,True,,11226,-64.5,-21.5,-65.5,-22.5,-348.3138,-796.536,-22,-65,869.3630441687984,1
228,228,2011-06-02 07:22:00,2011-06-02 07:57:00,C3.7,POINT(-379.3452 -301.0338),"POLYGON((-385.2432 -308.9034,-371.1 -308.8482,-373.3458 -293.1414,-387.5742 -293.1972,-385.2432 -308.9034))",POINT(0.512148821144366 128.434167395652),"POLYGON((0.522215 128.724033,0.510594 129.76894,0.501997 128.13808,0.513952 127.107253,0.522215 128.724033))",POINT(21.375306 -19),"POLYGON((20.875306 -19.5,21.875306 -19.5,21.875306 -18.5,20.875306 -18.5,20.875306 -19.5))",UTC-HGS-TOPO,POINT(-25 -19),"POLYGON((-25.5 -19.5,-24.5 -19.5,-24.5 -18.5,-25.5 -18.5,-25.5 -19.5))",2011-06-02 07:46:00,True,,11227,-24.5,-18.5,-25.5,-19.5,-301.0338,-379.3452,-19,-25,484.276914074458,1
566,566,2011-10-16 14:28:00,2011-10-16 14:49:00,C3.7,POINT(148.3992 88.9554),"POLYGON((140.451 80.4294,156.8292 80.6898,156.297 97.4814,139.9746 97.2222,140.451 80.4294))",POINT(0.179862204631675 300.939869619206),"POLYGON((0.168252 299.797651,0.183346 297.22616,0.191491 301.951516,0.177167 304.782696,0.168252 299.797651))",POINT(53.721956 11),"POLYGON((53.221956 10.5,54.221956 10.5,54.221956 11.5,53.221956 11.5,53.221956 10.5))",UTC-HGS-TOPO,POINT(9 11),"POLYGON((8.5 10.5,9.5 10.5,9.5 11.5,8.5 11.5,8.5 10.5))",2011-10-16 14:35:00,True,,11319,9.5,11.5,8.5,10.5,88.9554,148.3992,11,9,173.0184549399283,1
55,55,2015-01-23 15:53:00,2015-01-23 16:09:00,C3.7,POINT(-891.216 -170.286),"POLYGON((-892.44 -179.3478,-886.548 -177.9204,-889.842 -161.2098,-895.758 -162.6438,-892.44 -179.3478))",POINT(0.931321782183563 100.8172101755),"POLYGON((0.934344 101.363,0.928126 101.347884,0.928231 100.268713,0.934468 100.291144,0.934344 101.363))",POINT(44.47404 -12),"POLYGON((43.97404 -12.5,44.97404 -12.5,44.97404 -11.5,43.97404 -11.5,43.97404 -12.5))",UTC-HGS-TOPO,POINT(-69 -12),"POLYGON((-69.5 -12.5,-68.5 -12.5,-68.5 -11.5,-69.5 -11.5,-69.5 -12.5))",2015-01-23 16:00:00,True,,12268,-68.5,-11.5,-69.5,-12.5,-170.286,-891.216,-12,-69,907.3385699131278,1
140,140,2015-03-01 05:04:00,2015-03-01 05:21:00,C3.7,POINT(832.26 375.495),"POLYGON((831.636 368.6712,838.062 366.8154,832.74 382.2918,826.35 384.1368,831.636 368.6712))",POINT(0.943268773644343 294.283711580087),"POLYGON((0.939802 293.908111,0.945105 293.638746,0.946629 294.658768,0.941435 294.931817,0.939802 293.908111))",POINT(58.19638 20),"POLYGON((57.69638 19.5,58.69638 19.5,58.69638 20.5,57.69638 20.5,57.69638 19.5))",UTC-HGS-TOPO,POINT(66 20),"POLYGON((65.5 19.5,66.5 19.5,66.5 20.5,65.5 20.5,65.5 19.5))",2015-03-01 05:13:00,True,,12290,66.5,20.5,65.5,19.5,375.495,832.26,20,66,913.0461119927076,1
476,476,2015-07-02 15:23:00,2015-07-02 15:39:00,C3.7,POINT(-587.6832 208.0452),"POLYGON((-595.1268 200.25,-582.9042 199.7232,-580.1778 215.8284,-592.3434 216.3522,-595.1268 200.25))",POINT(0.660919752613194 70.505573662834),"POLYGON((0.665682 71.402793,0.653233 71.086761,0.656256 69.594603,0.668549 69.935384,0.665682 71.402793))",POINT(121.44176 15),"POLYGON((120.94176 14.5,121.94176 14.5,121.94176 15.5,120.94176 15.5,120.94176 14.5))",UTC-HGS-TOPO,POINT(-40 15),"POLYGON((-40.5 14.5,-39.5 14.5,-39.5 15.5,-40.5 15.5,-40.5 14.5))",2015-07-02 15:30:00,True,,12376,-39.5,15.5,-40.5,14.5,208.0452,-587.6832,15,-40,623.4214856782528,1
620,620,2015-08-28 08:13:00,2015-08-28 08:31:00,C3.7,POINT(822.252 -280.1772),"POLYGON((816.774 -288.936,824.016 -287.1438,827.622 -271.389,820.35 -273.1878,816.774 -288.936))",POINT(0.915066207613684 251.183779265643),"POLYGON((0.912641 250.51863,0.919214 250.788152,0.917496 251.844948,0.910817 251.581534,0.912641 250.51863))",POINT(-165.46666 -14),"POLYGON((-165.96666 -14.5,-164.96666 -14.5,-164.96666 -13.5,-165.96666 -13.5,-165.96666 -14.5))",UTC-HGS-TOPO,POINT(63 -14),"POLYGON((62.5 -14.5,63.5 -14.5,63.5 -13.5,62.5 -13.5,62.5 -14.5))",2015-08-28 08:19:00,True,,12403,63.5,-13.5,62.5,-14.5,-280.1772,822.252,-14,63,868.6757823859484,1
704,704,2015-09-29 22:50:00,2015-09-29 23:16:00,C3.7,POINT(607.584 -390.2334),"POLYGON((599.8458 -398.4738,611.556 -397.2036,615.258 -381.954,603.48 -383.2308,599.8458 -398.4738))",POINT(0.75424344099101 237.288555361451),"POLYGON((0.752184 236.404161,0.761679 236.996409,0.756403 238.167866,0.746694 237.583032,0.752184 236.404161))",POINT(102.979925 -19),"POLYGON((102.479925 -19.5,103.479925 -19.5,103.479925 -18.5,102.479925 -18.5,102.479925 -19.5))",UTC-HGS-TOPO,POINT(42 -19),"POLYGON((41.5 -19.5,42.5 -19.5,42.5 -18.5,41.5 -18.5,41.5 -19.5))",2015-09-29 23:06:00,True,,12422,42.5,-18.5,41.5,-19.5,-390.2334,607.584,-19,42,722.1083184201385,1
715,715,2015-10-01 21:10:00,2015-10-01 21:47:00,C3.7,POINT(822.24 -354.996),"POLYGON((816.39 -363.5526,823.008 -361.8582,827.982 -346.404,821.328 -348.1074,816.39 -363.5526))",POINT(0.934947486066467 246.648087249954),"POLYGON((0.932942 245.995762,0.938544 246.265982,0.936956 247.29696,0.931244 247.031078,0.932942 245.995762))",POINT(100.504487 -19),"POLYGON((100.004487 -19.5,101.004487 -19.5,101.004487 -18.5,100.004487 -18.5,100.004487 -19.5))",UTC-HGS-TOPO,POINT(65 -19),"POLYGON((64.5 -19.5,65.5 -19.5,65.5 -18.5,64.5 -18.5,64.5 -19.5))",2015-10-01 21:24:00,True,,12422,65.5,-18.5,64.5,-19.5,-354.996,822.24,-19,65,895.6007914333262,1
11,11,2012-01-11 04:31:00,2012-01-11 05:09:00,C3.7,POINT(882.948 306.4536),"POLYGON((882.618 298.9344,887.874 297.8106,883.134 313.95,877.908 315.069,882.618 298.9344))",POINT(0.958429782506173 289.140865612775),"POLYGON((0.955609 288.710756,0.960348 288.542477,0.961158 289.570062,0.956497 289.742358,0.955609 288.710756))",POINT(54.58346 17),"POLYGON((54.08346 16.5,55.08346 16.5,55.08346 17.5,54.08346 17.5,54.08346 16.5))",UTC-HGS-TOPO,POINT(71 17),"POLYGON((70.5 16.5,71.5 16.5,71.5 17.5,70.5 17.5,70.5 16.5))",2012-01-11 04:46:00,True,,11393,71.5,17.5,70.5,16.5,306.4536,882.948,17,71,934.6180929432941,1
26,26,2012-01-22 12:38:00,2012-01-22 13:47:00,C3.7,POINT(306.2124 349.2516),"POLYGON((299.1834 341.5152,314.7354 341.0208,313.155 356.9556,297.6816 357.4482,299.1834 341.5152))",POINT(0.476695834476916 318.756773267135),"POLYGON((0.46597 318.780113,0.476266 317.295421,0.487338 318.739718,0.477403 320.212587,0.46597 318.780113))",POINT(-146.71174 16),"POLYGON((-147.21174 15.5,-146.21174 15.5,-146.21174 16.5,-147.21174 16.5,-147.21174 15.5))",UTC-HGS-TOPO,POINT(19 16),"POLYGON((18.5 15.5,19.5 15.5,19.5 16.5,18.5 16.5,18.5 15.5))",2012-01-22 12:55:00,True,,11401,19.5,16.5,18.5,15.5,349.2516,306.2124,16,19,464.48112342303,1
149,149,2012-04-25 12:07:00,2012-04-25 12:19:00,C3.7,POINT(881.442 268.1274),"POLYGON((881.118 260.7912,885.768 259.5144,881.622 275.4438,876.996 276.7158,881.118 260.7912))",POINT(0.966672420540727 286.919329230605),"POLYGON((0.964134 286.487574,0.968436 286.329654,0.969115 287.35029,0.964884 287.511885,0.964134 286.487574))",POINT(108.511402 15),"POLYGON((108.011402 14.5,109.011402 14.5,109.011402 15.5,108.011402 15.5,108.011402 14.5))",UTC-HGS-TOPO,POINT(73 15),"POLYGON((72.5 14.5,73.5 14.5,73.5 15.5,72.5 15.5,72.5 14.5))",2012-04-25 12:15:00,True,,11460,73.5,15.5,72.5,14.5,268.1274,881.442,15,73,921.320954930886,1
373,373,2012-07-02 17:42:00,2012-07-02 17:54:00,C3.7,POINT(-47.4126 -325.338),"POLYGON((-55.15506 -333.06,-39.4086 -333.1056,-39.62058 -317.5872,-55.4517 -317.541,-55.15506 -333.06))",POINT(0.348554354295814 171.708463855181),"POLYGON((0.357906 170.597098,0.355609 173.252891,0.339304 172.888808,0.341739 170.09441,0.357906 170.597098))",POINT(-150.19189 -17),"POLYGON((-150.69189 -17.5,-149.69189 -17.5,-149.69189 -16.5,-150.69189 -16.5,-150.69189 -17.5))",UTC-HGS-TOPO,POINT(-3 -17),"POLYGON((-3.5 -17.5,-2.5 -17.5,-2.5 -16.5,-3.5 -16.5,-3.5 -17.5))",2012-07-02 17:50:00,True,,11515,-2.5,-16.5,-3.5,-17.5,-325.338,-47.4126,-17,-3,328.77464756693143,1
428,428,2012-07-07 13:45:00,2012-07-07 13:52:00,C3.7,POINT(761.376 -351.4326),"POLYGON((754.938 -359.487,762.846 -358.6308,767.724 -343.3464,759.762 -344.2068,754.938 -359.487))",POINT(0.889017972417845 245.223104263843),"POLYGON((0.886463 244.537106,0.893653 244.820743,0.891599 245.904549,0.884276 245.627308,0.886463 244.537106))",POINT(-152.19059 -20),"POLYGON((-152.69059 -20.5,-151.69059 -20.5,-151.69059 -19.5,-152.69059 -19.5,-152.69059 -20.5))",UTC-HGS-TOPO,POINT(59 -20),"POLYGON((58.5 -20.5,59.5 -20.5,59.5 -19.5,58.5 -19.5,58.5 -20.5))",2012-07-07 13:49:00,True,,11515,59.5,-19.5,58.5,-20.5,-351.4326,761.376,-20,59,838.569189583519,1
634,634,2012-09-09 06:52:00,2012-09-09 07:08:00,C3.7,POINT(674.58 -324.5466),"POLYGON((667.482 -333.0768,678.396 -331.5762,681.594 -315.9822,670.626 -317.4894,667.482 -333.0768))",POINT(0.78619815061719 244.307367690341),"POLYGON((0.783446 243.480578,0.793026 243.952235,0.789018 245.127892,0.779258 244.666075,0.783446 243.480578))",POINT(73.442588 -15),"POLYGON((72.942588 -15.5,73.942588 -15.5,73.942588 -14.5,72.942588 -14.5,72.942588 -15.5))",UTC-HGS-TOPO,POINT(47 -15),"POLYGON((46.5 -15.5,47.5 -15.5,47.5 -14.5,46.5 -14.5,46.5 -15.5))",2012-09-09 07:00:00,True,,11564,47.5,-14.5,46.5,-15.5,-324.5466,674.58,-15,47,748.5911246946225,1
659,659,2012-09-27 23:36:00,2012-09-28 00:34:00,C3.7,POINT(534.3132 5.370102),"POLYGON((527.8548 -3.547926,541.668 -2.436186,540.6768 14.29338,526.8888 13.18446,527.8548 -3.547926))",POINT(0.558313485274458 270.575830469553),"POLYGON((0.55155 269.614898,0.565976 269.74231,0.565132 271.514324,0.5507 271.433426,0.55155 269.614898))",POINT(173.62584 6),"POLYGON((173.12584 5.5,174.12584 5.5,174.12584 6.5,173.12584 6.5,173.12584 5.5))",UTC-HGS-TOPO,POINT(34 6),"POLYGON((33.5 5.5,34.5 5.5,34.5 6.5,33.5 6.5,33.5 5.5))",2012-09-27 23:57:00,True,,11577,34.5,6.5,33.5,5.5,5.370102,534.3132,6,34,534.3401853592246,1
736,736,2012-11-29 07:03:00,2012-11-29 07:18:00,C3.7,POINT(834.75 -243.9354),"POLYGON((829.032 -252.2994,836.7 -252.0108,840.36 -235.5522,832.656 -235.8402,829.032 -252.2994))",POINT(0.89445472009536 253.710280844907),"POLYGON((0.891278 253.073416,0.89874 253.237902,0.897629 254.34186,0.890083 254.185838,0.891278 253.073416))",POINT(99.920283 -14),"POLYGON((99.420283 -14.5,100.420283 -14.5,100.420283 -13.5,99.420283 -13.5,99.420283 -14.5))",UTC-HGS-TOPO,POINT(62 -14),"POLYGON((61.5 -14.5,62.5 -14.5,62.5 -13.5,61.5 -13.5,61.5 -14.5))",2012-11-29 07:10:00,True,,11620,62.5,-13.5,61.5,-14.5,-243.9354,834.75,-14,62,869.6620273837187,1
159,159,2013-04-28 15:52:00,2013-04-28 15:58:00,C3.7,POINT(-456.4956 228.7182),"POLYGON((-464.3556 220.3032,-449.9784 220.9242,-448.5876 237.1098,-462.9204 236.4906,-464.3556 220.3032))",POINT(0.536115183169486 63.3877355327754),"POLYGON((0.53966 64.619038,0.526348 63.850521,0.532765 62.140428,0.545819 62.939026,0.53966 64.619038))",POINT(-172.74725 10),"POLYGON((-173.24725 9.5,-172.24725 9.5,-172.24725 10.5,-173.24725 10.5,-173.24725 9.5))",UTC-HGS-TOPO,POINT(-29 10),"POLYGON((-29.5 9.5,-28.5 9.5,-28.5 10.5,-29.5 10.5,-29.5 9.5))",2013-04-28 15:55:00,True,,11731,-28.5,10.5,-29.5,9.5,228.7182,-456.4956,10,-29,510.5881391401488,1
631,631,2013-11-07 02:08:00,2013-11-07 02:14:00,C3.7,POINT(192.151926 -358.62909),"POLYGON((183.725016 -366.60027,199.453968 -366.376176,200.594292 -350.62512,184.775424 -350.85024,183.725016 -366.60027))",POINT(0.420480123736947 208.182214696396),"POLYGON((0.423786 206.61815,0.431111 208.563725,0.417471 209.774078,0.409804 207.773552,0.423786 206.61815))",POINT(-154.93689 -18),"POLYGON((-155.43689 -18.5,-154.43689 -18.5,-154.43689 -17.5,-155.43689 -17.5,-155.43689 -18.5))",UTC-HGS-TOPO,POINT(12 -18),"POLYGON((11.5 -18.5,12.5 -18.5,12.5 -17.5,11.5 -17.5,11.5 -18.5))",2013-11-07 02:11:00,True,,11891,12.5,-17.5,11.5,-18.5,-358.62909,192.151926,-18,12,406.8626142320495,1
718,718,2013-12-22 11:19:00,2013-12-22 11:35:00,C3.7,POINT(699.222 -331.2714),"POLYGON((691.74 -339.0948,701.904 -339.4674,706.632 -323.4252,696.402 -323.0496,691.74 -339.0948))",POINT(0.793662843405533 244.649743141161),"POLYGON((0.790233 243.885649,0.799774 244.189828,0.797155 245.406448,0.787464 245.114179,0.790233 243.885649))",POINT(4.96328 -21),"POLYGON((4.46328 -21.5,5.46328 -21.5,5.46328 -20.5,4.46328 -20.5,4.46328 -21.5))",UTC-HGS-TOPO,POINT(50 -21),"POLYGON((49.5 -21.5,50.5 -21.5,50.5 -20.5,49.5 -20.5,49.5 -21.5))",2013-12-22 11:26:00,True,,11928,50.5,-20.5,49.5,-21.5,-331.2714,699.222,-21,50,773.7261438919845,1
14,14,2010-01-20 09:13:00,2010-01-20 09:41:00,C3.7,POINT(-890.01 -392.2206),"POLYGON((-886.728 -400.6254,-886.254 -399.2916,-893.16 -383.7798,-893.64 -385.1256,-886.728 -400.6254))",POINT(0.998031202923796 113.782720622352),"POLYGON((0.99847 114.313543,0.997464 114.253401,0.997539 113.252598,0.998537 113.314245,0.99847 114.313543))",POINT(49.62817 -24),"POLYGON((49.12817 -24.5,50.12817 -24.5,50.12817 -23.5,49.12817 -23.5,49.12817 -24.5))",UTC-HGS-TOPO,POINT(-88 -24),"POLYGON((-88.5 -24.5,-87.5 -24.5,-87.5 -23.5,-88.5 -23.5,-88.5 -24.5))",2010-01-20 09:29:00,True,,11041,-87.5,-23.5,-88.5,-24.5,-392.2206,-890.01,-24,-88,972.6020764754516,1
54,54,2010-02-10 15:10:00,2010-02-10 15:19:00,C3.7,POINT(482.4282 436.0512),"POLYGON((477.2658 428.9394,490.7652 427.9494,487.4718 443.1252,474.063 444.1092,477.2658 428.9394))",POINT(0.669214972787708 312.109405423074),"POLYGON((0.660369 311.947404,0.670096 311.08857,0.67795 312.271695,0.668495 313.131486,0.660369 311.947404))",POINT(-110.13244 21),"POLYGON((-110.63244 20.5,-109.63244 20.5,-109.63244 21.5,-110.63244 21.5,-110.63244 20.5))",UTC-HGS-TOPO,POINT(32 21),"POLYGON((31.5 20.5,32.5 20.5,32.5 21.5,31.5 21.5,31.5 20.5))",2010-02-10 15:14:00,True,,11045,32.5,21.5,31.5,20.5,436.0512,482.4282,21,32,650.2904098759875,1
