,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
3,3,2011-01-21 16:38:00,2011-01-21 17:17:00,C2.2,POINT(16.24542 384.8052),"POLYGON((17.08488 104.9166,17.08488 104.9166,17.08488 104.9166,17.08488 104.9166,17.08488 104.9166))",POINT(0.395232233309601 357.582564868418),"POLYGON((0.109082 350.750997,0.109082 350.750997,0.109082 350.750997,0.109082 350.750997,0.109082 350.750997))",POINT(-16.1735 18),"POLYGON((-16.1735 1,-16.1735 1,-16.1735 1,-16.1735 1,-16.1735 1))",UTC-HGS-TOPO,POINT(1 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2011-01-21 17:12:00,True,,1149,1.0,1.0,1.0,1.0,384.8052,16.24542,18,1,385.14796587547545,1
4,4,2011-01-21 16:38:00,2011-01-21 17:17:00,C2.2,POINT(16.24542 384.8052),"POLYGON((8.1459 376.953,24.43512 376.9272,24.2961 392.6214,8.09952 392.6472,8.1459 376.953))",POINT(0.395232233309601 357.582564868418),"POLYGON((0.386913 358.762039,0.387608 356.290867,0.403672 356.458952,0.403014 358.818271,0.386913 358.762039))",POINT(-16.1735 18),"POLYGON((-16.6735 17.5,-15.6735 17.5,-15.6735 18.5,-16.6735 18.5,-16.6735 17.5))",UTC-HGS-TOPO,POINT(1 18),"POLYGON((0.5 17.5,1.5 17.5,1.5 18.5,0.5 18.5,0.5 17.5))",2011-01-21 17:12:00,True,,11149,1.5,18.5,0.5,17.5,384.8052,16.24542,18,1,385.14796587547545,1
44,44,2011-03-05 01:05:00,2011-03-05 01:12:00,C2.2,POINT(625.704 -228.7464),"POLYGON((617.952 -236.256,629.592 -237.6168,633.39 -221.2302,621.678 -219.8604,617.952 -236.256))",POINT(0.688936883149538 249.918474851952),"POLYGON((0.684148 249.077097,0.6959 249.322794,0.693806 250.746734,0.681909 250.523534,0.684148 249.077097))",POINT(-171.88025 -19),"POLYGON((-172.38025 -19.5,-171.38025 -19.5,-171.38025 -18.5,-172.38025 -18.5,-172.38025 -19.5))",UTC-HGS-TOPO,POINT(43 -19),"POLYGON((42.5 -19.5,43.5 -19.5,43.5 -18.5,42.5 -18.5,42.5 -19.5))",2011-03-05 01:10:00,True,,11165,43.5,-18.5,42.5,-19.5,-228.7464,625.704,-19,43,666.2059825076325,1
57,57,2011-03-06 23:33:00,2011-03-06 23:37:00,C2.2,POINT(843.66 -285.5196),"POLYGON((837.978 -292.608,843.852 -294.4398,849.228 -278.4192,843.324 -276.5748,837.978 -292.608))",POINT(0.921506364409234 251.302653968163),"POLYGON((0.918331 250.751647,0.924694 250.76492,0.92465 251.848282,0.918251 251.842685,0.918331 250.751647))",POINT(-172.38804 -20),"POLYGON((-172.88804 -20.5,-171.88804 -20.5,-171.88804 -19.5,-172.88804 -19.5,-172.88804 -20.5))",UTC-HGS-TOPO,POINT(68 -20),"POLYGON((67.5 -20.5,68.5 -20.5,68.5 -19.5,67.5 -19.5,67.5 -20.5))",2011-03-06 23:35:00,True,,11165,68.5,-19.5,67.5,-20.5,-285.5196,843.66,-20,68,890.66471670554,1
83,83,2011-03-12 10:21:00,2011-03-12 10:31:00,C2.2,POINT(272.3784 376.9218),"POLYGON((265.2522 369.4272,280.8336 368.82,279.423 384.3804,263.9202 384.9846,265.2522 369.4272))",POINT(0.481817236413877 324.146655716562),"POLYGON((0.471201 324.321298,0.480295 322.712973,0.492358 323.98495,0.483604 325.56802,0.471201 324.321298))",POINT(64.798711 16),"POLYGON((64.298711 15.5,65.298711 15.5,65.298711 16.5,64.298711 16.5,64.298711 15.5))",UTC-HGS-TOPO,POINT(17 16),"POLYGON((16.5 15.5,17.5 15.5,17.5 16.5,16.5 16.5,16.5 15.5))",2011-03-12 10:27:00,True,,11169,17.5,16.5,16.5,15.5,376.9218,272.3784,16,17,465.0376717017665,1
84,84,2011-03-12 12:22:00,2011-03-12 12:37:00,C2.2,POINT(701.142 215.7798),"POLYGON((696.264 208.347,707.646 206.796,705.9 223.1922,694.542 224.7402,696.264 208.347))",POINT(0.760080998306188 287.10599859529),"POLYGON((0.753008 286.659057,0.763861 286.289992,0.767074 287.545967,0.756354 287.930566,0.753008 286.659057))",POINT(93.691366 8),"POLYGON((93.191366 7.5,94.191366 7.5,94.191366 8.5,93.191366 8.5,93.191366 7.5))",UTC-HGS-TOPO,POINT(47 8),"POLYGON((46.5 7.5,47.5 7.5,47.5 8.5,46.5 8.5,46.5 7.5))",2011-03-12 12:29:00,True,,11166,47.5,8.5,46.5,7.5,215.7798,701.142,8,47,733.5945925727917,1
88,88,2011-03-12 22:42:00,2011-03-12 22:57:00,C2.2,POINT(333.7824 374.0784),"POLYGON((326.9946 366.6462,342.1992 365.9034,340.4802 381.4746,325.3524 382.2144,326.9946 366.6462))",POINT(0.519503227283052 318.258128713848),"POLYGON((0.509074 318.271722,0.519131 316.917298,0.529843 318.249908,0.52012 319.594571,0.509074 318.271722))",POINT(62.017298 16),"POLYGON((61.517298 15.5,62.517298 15.5,62.517298 16.5,61.517298 16.5,61.517298 15.5))",UTC-HGS-TOPO,POINT(21 16),"POLYGON((20.5 15.5,21.5 15.5,21.5 16.5,20.5 16.5,20.5 15.5))",2011-03-12 22:51:00,True,,11169,21.5,16.5,20.5,15.5,374.0784,333.7824,16,21,501.3435348105328,1
93,93,2011-03-14 16:02:00,2011-03-14 16:17:00,C2.2,POINT(657.96 391.9176),"POLYGON((654.348 384.9546,665.436 383.4936,661.428 398.8476,650.412 400.3008,654.348 384.9546))",POINT(0.793942035541867 300.780382038133),"POLYGON((0.787043 300.468408,0.796214 299.955031,0.800719 301.090391,0.79175 301.610522,0.787043 300.468408))",POINT(64.319901 19),"POLYGON((63.819901 18.5,64.819901 18.5,64.819901 19.5,63.819901 19.5,63.819901 18.5))",UTC-HGS-TOPO,POINT(46 19),"POLYGON((45.5 18.5,46.5 18.5,46.5 19.5,45.5 19.5,45.5 18.5))",2011-03-14 16:09:00,True,,11169,46.5,19.5,45.5,18.5,391.9176,657.96,19,46,765.8399093738585,1
294,294,2011-07-28 04:39:00,2011-07-28 04:53:00,C2.2,POINT(-434.562 232.7244),"POLYGON((-442.6914 225.0666,-428.9838 224.352,-426.4068 240.372,-440.0322 241.0818,-442.6914 225.0666))",POINT(0.522036656707534 61.8292651620944),"POLYGON((0.525917 63.050981,0.512668 62.391117,0.518368 60.589383,0.531346 61.282851,0.525917 63.050981))",POINT(-2.257707 19),"POLYGON((-2.757707 18.5,-1.757707 18.5,-1.757707 19.5,-2.757707 19.5,-2.757707 18.5))",UTC-HGS-TOPO,POINT(-29 19),"POLYGON((-29.5 18.5,-28.5 18.5,-28.5 19.5,-29.5 19.5,-29.5 18.5))",2011-07-28 04:44:00,True,,11260,-28.5,19.5,-29.5,18.5,232.7244,-434.562,19,-29,492.95514826336887,1
367,367,2011-08-08 16:30:00,2011-08-08 16:41:00,C2.2,POINT(792.804 227.5104),"POLYGON((791.04 218.763,798.678 220.2624,794.424 236.2392,786.828 234.7488,791.04 218.763))",POINT(0.872135740192946 286.011853320746),"POLYGON((0.867832 285.458843,0.876039 285.41799,0.876368 286.560987,0.868221 286.612384,0.867832 285.458843))",POINT(-64.2625 17),"POLYGON((-64.7625 16.5,-63.7625 16.5,-63.7625 17.5,-64.7625 17.5,-64.7625 16.5))",UTC-HGS-TOPO,POINT(61 17),"POLYGON((60.5 16.5,61.5 16.5,61.5 17.5,60.5 17.5,60.5 16.5))",2011-08-08 16:36:00,True,,11263,61.5,17.5,60.5,16.5,227.5104,792.804,17,61,824.8025003139599,1
