,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
208,208,2011-05-28 08:01:00,2011-05-28 08:09:00,C4.4,POINT(-858.156 -335.091),"POLYGON((-857.046 -342.948,-853.386 -342.6696,-859.128 -327.2082,-862.812 -327.489,-857.046 -342.948))",POINT(0.97349833319447 111.329549242365),"POLYGON((0.97546 111.808878,0.97176 111.877491,0.971459 110.849877,0.975204 110.784763,0.97546 111.808878))",POINT(36.18144 -21),"POLYGON((35.68144 -21.5,36.68144 -21.5,36.68144 -20.5,35.68144 -20.5,35.68144 -21.5))",UTC-HGS-TOPO,POINT(-76 -21),"POLYGON((-76.5 -21.5,-75.5 -21.5,-75.5 -20.5,-76.5 -20.5,-76.5 -21.5))",2011-05-28 08:06:00,True,,11226,-75.5,-20.5,-76.5,-21.5,-335.091,-858.156,-21,-76,921.2587576880885,1
21,21,2015-01-05 23:07:00,2015-01-05 23:36:00,C4.4,POINT(862.254 -160.1376),"POLYGON((857.094 -168.0738,864.36 -168.99,867.294 -152.1924,860.01 -151.2726,857.094 -168.0738))",POINT(0.899244240808664 259.478912871619),"POLYGON((0.895573 258.905237,0.903065 258.937709,0.902882 260.047094,0.895363 260.023932,0.895573 258.905237))",POINT(50.52594 -11),"POLYGON((50.02594 -11.5,51.02594 -11.5,51.02594 -10.5,50.02594 -10.5,50.02594 -11.5))",UTC-HGS-TOPO,POINT(64 -11),"POLYGON((63.5 -11.5,64.5 -11.5,64.5 -10.5,63.5 -10.5,63.5 -11.5))",2015-01-05 23:20:00,True,,12251,64.5,-10.5,63.5,-11.5,-160.1376,862.254,-11,64,876.9982961498614,1
753,753,2015-10-22 02:13:00,2015-10-22 05:15:00,C4.4,POINT(431.0772 -262.6386),"POLYGON((422.946 -271.0938,437.6706 -270.384,439.1676 -254.1564,424.3926 -254.868,422.946 -271.0938))",POINT(0.523937903214113 238.647670865995),"POLYGON((0.521432 237.341529,0.533975 238.293071,0.526663 239.941045,0.513827 239.013175,0.521432 237.341529))",POINT(155.88588 -11),"POLYGON((155.38588 -11.5,156.38588 -11.5,156.38588 -10.5,155.38588 -10.5,155.38588 -11.5))",UTC-HGS-TOPO,POINT(27 -11),"POLYGON((26.5 -11.5,27.5 -11.5,27.5 -10.5,26.5 -10.5,26.5 -11.5))",2015-10-22 03:40:00,True,,12434,27.5,-10.5,26.5,-11.5,-262.6386,431.0772,-11,27,504.7837027577257,1
803,803,2015-11-06 18:04:00,2015-11-06 18:21:00,C4.4,POINT(-919.356 -231.534),"POLYGON((-919.242 -239.166,-915.612 -240.255,-919.32 -223.8852,-922.962 -222.7932,-919.242 -239.166))",POINT(0.979981444281541 104.135621613086),"POLYGON((0.981824 104.583737,0.978478 104.702851,0.978044 103.687007,0.981437 103.570978,0.981824 104.583737))",POINT(-154.62772 -13),"POLYGON((-155.12772 -13.5,-154.12772 -13.5,-154.12772 -12.5,-155.12772 -12.5,-155.12772 -13.5))",UTC-HGS-TOPO,POINT(-77 -13),"POLYGON((-77.5 -13.5,-76.5 -13.5,-76.5 -12.5,-77.5 -12.5,-77.5 -13.5))",2015-11-06 18:11:00,True,,12449,-76.5,-12.5,-77.5,-13.5,-231.534,-919.356,-13,-77,948.0629978498264,1
232,232,2012-05-13 04:01:00,2012-05-13 04:15:00,C4.4,POINT(384.7188 158.8434),"POLYGON((377.562 150.8076,392.646 150.4692,391.8006 166.8636,376.7484 167.202,377.562 150.8076))",POINT(0.438579472952933 292.434840690537),"POLYGON((0.428406 291.77299,0.443078 290.967755,0.44873 293.068626,0.434326 293.931783,0.428406 291.77299))",POINT(-173.96402 7),"POLYGON((-174.46402 6.5,-173.46402 6.5,-173.46402 7.5,-174.46402 7.5,-174.46402 6.5))",UTC-HGS-TOPO,POINT(24 7),"POLYGON((23.5 6.5,24.5 6.5,24.5 7.5,23.5 7.5,23.5 6.5))",2012-05-13 04:08:00,True,,11476,24.5,7.5,23.5,6.5,158.8434,384.7188,7,24,416.2208317672242,1
351,351,2012-06-30 08:22:00,2012-06-30 08:37:00,C4.4,POINT(-375.342 -254.3784),"POLYGON((-381.8892 -262.1586,-367.2174 -262.4892,-368.7078 -246.576,-383.4384 -246.2448,-381.8892 -262.1586))",POINT(0.480685163028137 124.126448074864),"POLYGON((0.491067 124.468748,0.478528 125.557412,0.470232 123.772912,0.483101 122.708647,0.491067 124.468748))",POINT(-139.57235 -13),"POLYGON((-140.07235 -13.5,-139.07235 -13.5,-139.07235 -12.5,-140.07235 -12.5,-140.07235 -13.5))",UTC-HGS-TOPO,POINT(-24 -13),"POLYGON((-24.5 -13.5,-23.5 -13.5,-23.5 -12.5,-24.5 -12.5,-24.5 -13.5))",2012-06-30 08:30:00,True,,11514,-23.5,-12.5,-24.5,-13.5,-254.3784,-375.342,-13,-24,453.42032083990233,1
432,432,2012-07-08 03:28:00,2012-07-08 03:35:00,C4.4,POINT(899.772 -224.1648),"POLYGON((896.256 -232.6512,899.52 -231.6318,903.156 -215.6592,899.88 -216.6822,896.256 -232.6512))",POINT(0.983055245779833 256.010405360281),"POLYGON((0.981661 255.448263,0.98474 255.559712,0.984403 256.570162,0.981279 256.46147,0.981661 255.448263))",POINT(-140.75465 -13),"POLYGON((-141.25465 -13.5,-140.25465 -13.5,-140.25465 -12.5,-141.25465 -12.5,-141.25465 -13.5))",UTC-HGS-TOPO,POINT(78 -13),"POLYGON((77.5 -13.5,78.5 -13.5,78.5 -12.5,77.5 -12.5,77.5 -13.5))",2012-07-08 03:32:00,True,,11514,78.5,-12.5,77.5,-13.5,-224.1648,899.772,-13,78,927.2753148569416,1
658,658,2012-09-27 17:04:00,2012-09-27 17:30:00,C4.4,POINT(-574.6356 -379.218),"POLYGON((-579.1146 -386.2608,-566.793 -387.4722,-570.033 -372.1434,-582.4248 -370.9254,-579.1146 -386.2608))",POINT(0.719431028085243 123.421929027773),"POLYGON((0.7274 123.702696,0.717437 124.357373,0.711354 123.138325,0.721547 122.491594,0.7274 123.702696))",POINT(104.2183 -18),"POLYGON((103.7183 -18.5,104.7183 -18.5,104.7183 -17.5,103.7183 -17.5,103.7183 -18.5))",UTC-HGS-TOPO,POINT(-39 -18),"POLYGON((-39.5 -18.5,-38.5 -18.5,-38.5 -17.5,-39.5 -17.5,-39.5 -18.5))",2012-09-27 17:20:00,True,,11579,-38.5,-17.5,-39.5,-18.5,-379.218,-574.6356,-18,-39,688.4855585350792,1
162,162,2013-04-28 20:10:00,2013-04-28 20:26:00,C4.4,POINT(547.0566 -239.0208),"POLYGON((539.1558 -246.7206,551.7642 -247.437,554.91 -231.3096,542.2296 -230.5884,539.1558 -246.7206))",POINT(0.626870306975434 246.398447897821),"POLYGON((0.622598 245.410912,0.634968 245.846294,0.631276 247.371593,0.618711 246.961906,0.622598 245.410912))",POINT(-109.11486 -18),"POLYGON((-109.61486 -18.5,-108.61486 -18.5,-108.61486 -17.5,-109.61486 -17.5,-109.61486 -18.5))",UTC-HGS-TOPO,POINT(37 -18),"POLYGON((36.5 -18.5,37.5 -18.5,37.5 -17.5,36.5 -17.5,36.5 -18.5))",2013-04-28 20:17:00,True,,11733,37.5,-17.5,36.5,-18.5,-239.0208,547.0566,-18,37,596.9940254610593,1
319,319,2013-06-28 01:36:00,2013-06-28 02:28:00,C4.4,POINT(293.2854 -330.2058),"POLYGON((285.0192 -338.0508,299.835 -337.8156,301.548 -322.3314,286.6482 -322.5672,285.0192 -338.0508))",POINT(0.468163007865673 221.61115382818),"POLYGON((0.468717 220.135087,0.478805 221.591299,0.467895 223.092002,0.457437 221.625779,0.468717 220.135087))",POINT(156.08457 -18),"POLYGON((155.58457 -18.5,156.58457 -18.5,156.58457 -17.5,155.58457 -17.5,155.58457 -18.5))",UTC-HGS-TOPO,POINT(19 -18),"POLYGON((18.5 -18.5,19.5 -18.5,19.5 -17.5,18.5 -17.5,18.5 -18.5))",2013-06-28 01:59:00,True,,11777,19.5,-17.5,18.5,-18.5,-330.2058,293.2854,-18,19,441.6471399282464,1
