,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
200,200,2011-05-15 17:39:00,2011-05-15 17:45:00,B8.4,POINT(715.422 208.9494),"POLYGON((711.36 201.141,721.812 200.5536,719.358 216.7404,708.942 217.3266,711.36 201.141))",POINT(0.78563144629688 286.281211877399),"POLYGON((0.779243 285.788546,0.789684 285.527815,0.791945 286.767396,0.78162 287.042953,0.779243 285.788546))",POINT(-31.15102 11),"POLYGON((-31.65102 10.5,-30.65102 10.5,-30.65102 11.5,-31.65102 11.5,-31.65102 10.5))",UTC-HGS-TOPO,POINT(50 11),"POLYGON((49.5 10.5,50.5 10.5,50.5 11.5,49.5 11.5,49.5 10.5))",2011-05-15 17:43:00,True,,11208,50.5,11.5,49.5,10.5,208.9494,715.422,11,50,745.3110020953402,1
528,528,2011-10-02 19:13:00,2011-10-02 19:21:00,B8.4,POINT(371.3478 48.12546),"POLYGON((364.194 39.37422,379.4712 40.12512,378.423 56.87946,363.1878 56.13114,364.194 39.37422))",POINT(0.390822951840478 277.384189198599),"POLYGON((0.38233 276.17047,0.398268 276.036002,0.399403 278.547943,0.383565 278.785625,0.38233 276.17047))",POINT(-110.18959 9),"POLYGON((-110.68959 8.5,-109.68959 8.5,-109.68959 9.5,-110.68959 9.5,-110.68959 8.5))",UTC-HGS-TOPO,POINT(23 9),"POLYGON((22.5 8.5,23.5 8.5,23.5 9.5,22.5 9.5,22.5 8.5))",2011-10-02 19:18:00,True,,11305,23.5,9.5,22.5,8.5,48.12546,371.3478,9,23,374.45326606273784,1
529,529,2015-08-07 10:05:00,2015-08-07 10:23:00,B8.4,POINT(-218.445 -386.0796),"POLYGON((-225.4272 -393.4128,-210.1836 -393.8298,-211.386 -378.711,-226.716 -378.2916,-225.4272 -393.4128))",POINT(0.469128442037499 150.498687851648),"POLYGON((0.479522 150.187109,0.472103 151.91154,0.458678 150.830954,0.466413 149.065092,0.479522 150.187109))",POINT(34.066877 -18),"POLYGON((33.566877 -18.5,34.566877 -18.5,34.566877 -17.5,33.566877 -17.5,33.566877 -18.5))",UTC-HGS-TOPO,POINT(-14 -18),"POLYGON((-14.5 -18.5,-13.5 -18.5,-13.5 -17.5,-14.5 -17.5,-14.5 -18.5))",2015-08-07 10:12:00,True,,12396,-13.5,-17.5,-14.5,-18.5,-386.0796,-218.445,-18,-14,443.5940436493258,1
9,9,2016-01-20 09:11:00,2016-01-20 09:21:00,B8.4,POINT(928.15734 126.385488),"POLYGON((926.50014 118.677678,931.38426 117.253536,929.66838 134.08239,924.79308 135.505224,926.50014 118.677678))",POINT(0.961117493045079 277.754170877986),"POLYGON((0.958396 277.299408,0.963183 277.175315,0.963749 278.206951,0.959009 278.33594,0.958396 277.299408))",POINT(92.084017 6),"POLYGON((91.584017 5.5,92.584017 5.5,92.584017 6.5,91.584017 6.5,91.584017 5.5))",UTC-HGS-TOPO,POINT(73 6),"POLYGON((72.5 5.5,73.5 5.5,73.5 6.5,72.5 6.5,72.5 5.5))",2016-01-20 09:18:00,True,,12484,73.5,6.5,72.5,5.5,126.385488,928.15734,6,73,936.7226587271568,1
106,106,2016-04-17 16:48:00,2016-04-17 17:15:00,B8.4,POINT(636.72006 278.517228),"POLYGON((632.00742 271.05279,643.9137 269.995824,641.31108 285.957024,629.4528 287.01057,632.00742 271.05279))",POINT(0.727635088383612 293.625767473033),"POLYGON((0.720001 293.21333,0.731046 292.748517,0.735179 294.031825,0.724314 294.511486,0.720001 293.21333))",POINT(-21.82178 13),"POLYGON((-22.32178 12.5,-21.32178 12.5,-21.32178 13.5,-22.32178 13.5,-22.32178 12.5))",UTC-HGS-TOPO,POINT(43 13),"POLYGON((42.5 12.5,43.5 12.5,43.5 13.5,42.5 13.5,42.5 12.5))",2016-04-17 17:02:00,True,,12529,43.5,13.5,42.5,12.5,278.517228,636.72006,13,43,694.9707052093689,1
42,42,2012-02-10 23:21:00,2012-02-10 23:30:00,B8.4,POINT(-191.907 -211.8768),"POLYGON((-199.167 -220.374,-183.4608 -219.9936,-184.5696 -203.3694,-200.3712 -203.7528,-199.167 -220.374))",POINT(0.294162168054682 137.831351199918),"POLYGON((0.305658 137.89373,0.294764 140.174023,0.282605 137.774424,0.294061 135.479424,0.305658 137.89373))",POINT(-73.7538 -19),"POLYGON((-74.2538 -19.5,-73.2538 -19.5,-73.2538 -18.5,-74.2538 -18.5,-74.2538 -19.5))",UTC-HGS-TOPO,POINT(-12 -19),"POLYGON((-12.5 -19.5,-11.5 -19.5,-11.5 -18.5,-12.5 -18.5,-12.5 -19.5))",2012-02-10 23:26:00,True,,11416,-11.5,-18.5,-12.5,-19.5,-211.8768,-191.907,-19,-12,285.8672332171702,1
409,409,2013-08-01 22:53:00,2013-08-01 23:00:00,B8.4,POINT(-779.454 178.3176),"POLYGON((-785.328 170.9148,-776.862 169.5366,-773.484 185.7138,-781.914 187.0854,-785.328 170.9148))",POINT(0.846193690544518 77.1140531888526),"POLYGON((0.850554 77.721898,0.84149 77.689208,0.841829 76.498829,0.850843 76.54404,0.850554 77.721898))",POINT(-22.539633 14),"POLYGON((-23.039633 13.5,-22.039633 13.5,-22.039633 14.5,-23.039633 14.5,-23.039633 13.5))",UTC-HGS-TOPO,POINT(-58 14),"POLYGON((-58.5 13.5,-57.5 13.5,-57.5 14.5,-58.5 14.5,-58.5 13.5))",2013-08-01 22:57:00,True,,11809,-57.5,14.5,-58.5,13.5,178.3176,-779.454,14,-58,799.5909607954305,1
470,470,2013-09-07 03:57:00,2013-09-07 04:09:00,B8.4,POINT(896.358 -270.6372),"POLYGON((892.416 -279.5214,895.956 -277.5312,900.168 -261.7254,896.616 -263.724,892.416 -279.5214))",POINT(0.983966271611452 253.19936942145),"POLYGON((0.982751 252.608467,0.985681 252.789118,0.985144 253.788119,0.982151 253.609671,0.982751 252.608467))",POINT(-6.09714000000002 -15),"POLYGON((-6.59714 -15.5,-5.59714 -15.5,-5.59714 -14.5,-6.59714 -14.5,-6.59714 -15.5))",UTC-HGS-TOPO,POINT(77 -15),"POLYGON((76.5 -15.5,77.5 -15.5,77.5 -14.5,76.5 -14.5,76.5 -15.5))",2013-09-07 04:01:00,True,,11837,77.5,-14.5,76.5,-15.5,-270.6372,896.358,-15,77,936.3237464615751,1
114,114,2010-07-22 12:07:00,2010-07-22 12:26:00,B8.4,POINT(-548.4954 -427.5858),"POLYGON((-552.2892 -434.493,-540.537 -435.3444,-544.5738 -420.6438,-556.413 -419.787,-552.2892 -434.493))",POINT(0.736809859621981 127.93860064936),"POLYGON((0.744486 128.192584,0.735306 128.847705,0.729019 127.683486,0.738438 127.032807,0.744486 128.192584))",POINT(-159.44993 -23),"POLYGON((-159.94993 -23.5,-158.94993 -23.5,-158.94993 -22.5,-159.94993 -22.5,-159.94993 -23.5))",UTC-HGS-TOPO,POINT(-39 -23),"POLYGON((-39.5 -23.5,-38.5 -23.5,-38.5 -22.5,-39.5 -22.5,-39.5 -23.5))",2010-07-22 12:15:00,True,,11089,-38.5,-22.5,-39.5,-23.5,-427.5858,-548.4954,-23,-39,695.4687772882404,1
166,166,2010-10-26 00:04:00,2010-10-26 00:49:00,B8.4,POINT(31.9734 234.804),"POLYGON((24.05364 226.5726,40.08108 226.6206,39.84018 243.0228,23.90904 242.9754,24.05364 226.5726))",POINT(0.245681230678525 352.245692895518),"POLYGON((0.236221 353.940003,0.238597 349.970148,0.255319 350.689973,0.253123 354.380126,0.236221 353.940003))",POINT(60.303247 19),"POLYGON((59.803247 18.5,60.803247 18.5,60.803247 19.5,59.803247 19.5,59.803247 18.5))",UTC-HGS-TOPO,POINT(2 19),"POLYGON((1.5 18.5,2.5 18.5,2.5 19.5,1.5 19.5,1.5 18.5))",2010-10-26 00:28:00,True,,11117,2.5,19.5,1.5,18.5,234.804,31.9734,19,2,236.97091957360507,1
