,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
402,402,2011-08-28 13:56:00,2011-08-28 14:04:00,B5.4,POINT(-867.774 -335.763),"POLYGON((-867.084 -342.4914,-863.1 -344.3868,-868.32 -329.0118,-872.328 -327.1062,-867.084 -342.4914))",POINT(0.980196741208561 111.152673827557),"POLYGON((0.982101 111.553632,0.978937 111.752566,0.978191 110.752007,0.981433 110.555078,0.982101 111.553632))",POINT(-103.185 -19),"POLYGON((-103.685 -19.5,-102.685 -19.5,-102.685 -18.5,-103.685 -18.5,-103.685 -19.5))",UTC-HGS-TOPO,POINT(-75 -19),"POLYGON((-75.5 -19.5,-74.5 -19.5,-74.5 -18.5,-75.5 -18.5,-75.5 -19.5))",2011-08-28 14:00:00,True,,11281,-74.5,-18.5,-75.5,-19.5,-335.763,-867.774,-19,-75,930.466822216139,1
377,377,2015-05-22 16:40:00,2015-05-22 16:52:00,B5.4,POINT(-260.82 128.5266),"POLYGON((-268.9824 120.2202,-253.0992 120.369,-252.6324 136.8204,-268.4868 136.6716,-268.9824 120.2202))",POINT(0.30694760268601 63.7668934776951),"POLYGON((0.31102 65.918008,0.295859 64.565159,0.303289 61.560955,0.318035 63.021903,0.31102 65.918008))",POINT(-32.63095 6),"POLYGON((-33.13095 5.5,-32.13095 5.5,-32.13095 6.5,-33.13095 6.5,-33.13095 5.5))",UTC-HGS-TOPO,POINT(-16 6),"POLYGON((-16.5 5.5,-15.5 5.5,-15.5 6.5,-16.5 6.5,-16.5 5.5))",2015-05-22 16:45:00,True,,12352,-15.5,6.5,-16.5,5.5,128.5266,-260.82,6,-16,290.7682226577726,1
520,520,2015-08-03 05:37:00,2015-08-03 05:56:00,B5.4,POINT(131.622 -14.0574),"POLYGON((123.5346 -22.45446,139.89 -22.2177,139.677 -5.652336,123.3462 -5.888568,123.5346 -22.45446))",POINT(0.140068412971092 263.903845117271),"POLYGON((0.13286 259.698016,0.14988 260.975509,0.147921 267.682665,0.130668 267.266765,0.13286 259.698016))",POINT(111.42337 5),"POLYGON((110.92337 4.5,111.92337 4.5,111.92337 5.5,110.92337 5.5,110.92337 4.5))",UTC-HGS-TOPO,POINT(8 5),"POLYGON((7.5 4.5,8.5 4.5,8.5 5.5,7.5 5.5,7.5 4.5))",2015-08-03 05:48:00,True,,12391,8.5,5.5,7.5,4.5,-14.0574,131.622,5,8,132.3705457371843,1
557,557,2015-08-19 12:13:00,2015-08-19 12:19:00,B5.4,POINT(-793.14 -222.6054),"POLYGON((-796.146 -229.7778,-787.566 -231.4344,-790.002 -215.4138,-798.612 -213.753,-796.146 -229.7778))",POINT(0.8694205485874 105.677489133838),"POLYGON((0.874544 106.098809,0.866339 106.37597,0.864205 105.252331,0.87252 104.984306,0.874544 106.098809))",POINT(-169.74335 -10),"POLYGON((-170.24335 -10.5,-169.24335 -10.5,-169.24335 -9.5,-170.24335 -9.5,-170.24335 -10.5))",UTC-HGS-TOPO,POINT(-58 -10),"POLYGON((-58.5 -10.5,-57.5 -10.5,-57.5 -9.5,-58.5 -9.5,-58.5 -10.5))",2015-08-19 12:17:00,True,,12403,-57.5,-9.5,-58.5,-10.5,-222.6054,-793.14,-10,-58,823.786515857816,1
667,667,2015-09-24 22:54:00,2015-09-24 23:24:00,B5.4,POINT(-411.9084 -408.3618),"POLYGON((-417.6582 -415.4562,-403.6062 -416.3418,-406.0524 -401.2302,-420.1896 -400.3398,-417.6582 -415.4562))",POINT(0.606696641124293 134.752271939939),"POLYGON((0.616193 134.848562,0.606526 135.889858,0.597096 134.657755,0.60706 133.614202,0.616193 134.848562))",POINT(99.92956 -19),"POLYGON((99.42956 -19.5,100.42956 -19.5,100.42956 -18.5,99.42956 -18.5,99.42956 -19.5))",UTC-HGS-TOPO,POINT(-27 -19),"POLYGON((-27.5 -19.5,-26.5 -19.5,-26.5 -18.5,-27.5 -18.5,-27.5 -19.5))",2015-09-24 23:06:00,True,,12422,-26.5,-18.5,-27.5,-19.5,-408.3618,-411.9084,-19,-27,580.0240423377294,1
128,128,2016-05-07 06:35:00,2016-05-07 06:47:00,B5.4,POINT(-181.686414 123.383322),"POLYGON((-189.944226 115.02036,-173.624304 115.215354,-173.410722 131.732394,-189.710568 131.537388,-189.944226 115.02036))",POINT(0.23112425608048 55.8195570893883),"POLYGON((0.233686 58.803079,0.219289 56.432145,0.229179 52.777683,0.242942 55.264176,0.233686 58.803079))",POINT(25.529909 4),"POLYGON((25.029909 3.5,26.029909 3.5,26.029909 4.5,25.029909 4.5,25.029909 3.5))",UTC-HGS-TOPO,POINT(-11 4),"POLYGON((-11.5 3.5,-10.5 3.5,-10.5 4.5,-11.5 4.5,-11.5 3.5))",2016-05-07 06:40:00,True,,12541,-10.5,4.5,-11.5,3.5,123.383322,-181.686414,4,-11,219.6210308234052,1
44,44,2013-02-11 06:22:00,2013-02-11 06:29:00,B5.4,POINT(366.366 367.1226),"POLYGON((359.715 359.61,374.805 358.8558,372.9228 374.5998,357.9084 375.351,359.715 359.61))",POINT(0.533853050493594 315.059101084059),"POLYGON((0.523544 314.991637,0.534104 313.754632,0.544068 315.128538,0.533837 316.362681,0.523544 314.991637))",POINT(166.66365 16),"POLYGON((166.16365 15.5,167.16365 15.5,167.16365 16.5,166.16365 16.5,166.16365 15.5))",UTC-HGS-TOPO,POINT(23 16),"POLYGON((22.5 15.5,23.5 15.5,23.5 16.5,22.5 16.5,22.5 15.5))",2013-02-11 06:25:00,True,,11670,23.5,16.5,22.5,15.5,367.1226,366.366,16,23,518.6550389100254,1
449,449,2013-08-31 15:29:00,2013-08-31 15:41:00,B5.4,POINT(255.2268 117.7026),"POLYGON((247.9824 109.1658,263.5452 109.722,262.398 126.2376,246.9036 125.6844,247.9824 109.1658))",POINT(0.295823960294772 294.757670624942),"POLYGON((0.28518 293.759858,0.300469 292.603469,0.306481 295.691839,0.291606 296.978023,0.28518 293.759858))",POINT(19.0107991 14),"POLYGON((18.510799 13.5,19.510799 13.5,19.510799 14.5,18.510799 14.5,18.510799 13.5))",UTC-HGS-TOPO,POINT(16 14),"POLYGON((15.5 13.5,16.5 13.5,16.5 14.5,15.5 14.5,15.5 13.5))",2013-08-31 15:35:00,True,,11834,16.5,14.5,15.5,13.5,117.7026,255.2268,14,16,281.05981833944173,1
488,488,2013-09-26 13:56:00,2013-09-26 14:46:00,B5.4,POINT(197.85 20.85138),"POLYGON((189.9468 12.26592,206.208 12.68142,205.7028 29.4432,189.4812 29.02902,189.9468 12.26592))",POINT(0.20797373000094 276.016184713868),"POLYGON((0.19898 273.694777,0.215973 273.519155,0.217229 278.145684,0.200391 278.710141,0.19898 273.694777))",POINT(32.580381 8),"POLYGON((32.080381 7.5,33.080381 7.5,33.080381 8.5,32.080381 8.5,32.080381 7.5))",UTC-HGS-TOPO,POINT(12 8),"POLYGON((11.5 7.5,12.5 7.5,12.5 8.5,11.5 8.5,11.5 7.5))",2013-09-26 14:16:00,True,,11850,12.5,8.5,11.5,7.5,20.85138,197.85,8,12,198.9457276442608,1
16,16,2017-02-20 13:43:00,2017-02-20 13:51:00,B5.4,POINT(-887.64126 300.944412),"POLYGON((-892.29168 291.97686,-887.3121 293.901378,-882.8676 309.882012,-887.82258 307.965948,-892.29168 291.97686))",POINT(0.966515741821971 71.271371287154),"POLYGON((0.968143 71.8808,0.963886 71.673756,0.964868 70.659188,0.969042 70.869475,0.968143 71.8808))",POINT(105.68647 16),"POLYGON((105.18647 15.5,106.18647 15.5,106.18647 16.5,105.18647 16.5,105.18647 15.5))",UTC-HGS-TOPO,POINT(-72 16),"POLYGON((-72.5 15.5,-71.5 15.5,-71.5 16.5,-72.5 16.5,-72.5 15.5))",2017-02-20 13:48:00,True,,12638,-71.5,16.5,-72.5,15.5,300.944412,-887.64126,16,-72,937.269729356717,1
