,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
368,368,2011-08-08 18:00:00,2011-08-08 18:18:00,M3.5,POINT(796.92 211.4658),"POLYGON((795.018 202.6806,802.692 204.1902,798.684 220.2342,791.046 218.7336,795.018 202.6806))",POINT(0.871806596348526 284.861169844022),"POLYGON((0.867522 284.302237,0.875779 284.272287,0.876028 285.416,0.867821 285.456753,0.867522 284.302237))",POINT(-65.08888 16),"POLYGON((-65.58888 15.5,-64.58888 15.5,-64.58888 16.5,-65.58888 16.5,-65.58888 15.5))",UTC-HGS-TOPO,POINT(61 16),"POLYGON((60.5 15.5,61.5 15.5,61.5 16.5,60.5 16.5,60.5 15.5))",2011-08-08 18:10:00,True,,11263,61.5,16.5,60.5,15.5,211.4658,796.92,16,61,824.4994062882276,1
578,578,2015-08-22 21:19:00,2015-08-22 21:28:00,M3.5,POINT(-238.0236 -352.0908),"POLYGON((-245.1762 -359.5284,-229.7142 -360.0372,-230.7978 -344.6184,-246.3324 -344.1078,-245.1762 -359.5284))",POINT(0.448229094152725 145.940165255501),"POLYGON((0.458956 145.708424,0.450423 147.460941,0.437436 146.188993,0.446322 144.402707,0.458956 145.708424))",POINT(-171.4005 -15),"POLYGON((-171.9005 -15.5,-170.9005 -15.5,-170.9005 -14.5,-171.9005 -14.5,-171.9005 -15.5))",UTC-HGS-TOPO,POINT(-15 -15),"POLYGON((-15.5 -15.5,-14.5 -15.5,-14.5 -14.5,-15.5 -14.5,-15.5 -15.5))",2015-08-22 21:24:00,True,,12403,-14.5,-14.5,-15.5,-15.5,-352.0908,-238.0236,-15,-15,424.99784187875593,1
590,590,2013-10-27 12:36:00,2013-10-27 12:52:00,M3.5,POINT(856.944 64.0704),"POLYGON((853.878 55.0461,861.444 56.2989,859.866 73.0914,852.318 71.8422,853.878 55.0461))",POINT(0.890513064772584 274.275829181908),"POLYGON((0.886694 273.688526,0.894602 273.739197,0.894276 274.858647,0.886373 274.818093,0.886694 273.688526))",POINT(35.35959 6),"POLYGON((34.85959 5.5,35.85959 5.5,35.85959 6.5,34.85959 6.5,34.85959 5.5))",UTC-HGS-TOPO,POINT(63 6),"POLYGON((62.5 5.5,63.5 5.5,63.5 6.5,62.5 6.5,62.5 5.5))",2013-10-27 12:48:00,True,,11875,63.5,6.5,62.5,5.5,64.0704,856.944,6,63,859.3358105491474,1
194,194,2014-03-11 03:44:00,2014-03-11 03:56:00,M3.5,POINT(772.458 284.0244),"POLYGON((769.254 276.846,778.662 275.1288,775.518 291.1788,766.146 292.8906,769.254 276.846))",POINT(0.852505472054994 290.187925810133),"POLYGON((0.846845 289.793243,0.855426 289.460114,0.858058 290.57933,0.849608 290.921398,0.846845 289.793243))",POINT(53.74266 13),"POLYGON((53.24266 12.5,54.24266 12.5,54.24266 13.5,53.24266 13.5,53.24266 12.5))",UTC-HGS-TOPO,POINT(55 13),"POLYGON((54.5 12.5,55.5 12.5,55.5 13.5,54.5 13.5,54.5 12.5))",2014-03-11 03:50:00,True,,11996,55.5,13.5,54.5,12.5,284.0244,772.458,13,55,823.0195754411677,1
