,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
176,176,2015-03-10 23:46:00,2015-03-11 00:06:00,M2.9,POINT(-437.5314 -161.5308),"POLYGON((-443.5554 -170.331,-429.246 -169.3782,-431.4042 -152.7228,-445.785 -153.6804,-443.5554 -170.331))",POINT(0.483043002719009 110.263478422308),"POLYGON((0.492094 111.007434,0.477925 111.53393,0.473973 109.494637,0.488361 109.021176,0.492094 111.007434))",POINT(-164.64254 -16),"POLYGON((-165.14254 -16.5,-164.14254 -16.5,-164.14254 -15.5,-165.14254 -15.5,-165.14254 -16.5))",UTC-HGS-TOPO,POINT(-28 -16),"POLYGON((-28.5 -16.5,-27.5 -16.5,-27.5 -15.5,-28.5 -15.5,-28.5 -16.5))",2015-03-11 00:02:00,True,,12297,-27.5,-15.5,-28.5,-16.5,-161.5308,-437.5314,-16,-28,466.39674670241845,1
617,617,2015-08-27 04:48:00,2015-08-27 06:03:00,M2.9,POINT(653.112 -309.0468),"POLYGON((645.966 -317.5614,657.3 -316.1424,660.186 -300.4998,648.798 -301.9248,645.966 -317.5614))",POINT(0.761321562126524 244.676902973246),"POLYGON((0.758438 243.820946,0.768524 244.313784,0.764291 245.526184,0.754019 245.044603,0.758438 243.820946))",POINT(-168.37392 -14),"POLYGON((-168.87392 -14.5,-167.87392 -14.5,-167.87392 -13.5,-168.87392 -13.5,-168.87392 -14.5))",UTC-HGS-TOPO,POINT(45 -14),"POLYGON((44.5 -14.5,45.5 -14.5,45.5 -13.5,44.5 -13.5,44.5 -14.5))",2015-08-27 05:44:00,True,,12403,45.5,-13.5,44.5,-14.5,-309.0468,653.112,-14,45,722.5408010169667,1
697,697,2015-09-29 05:05:00,2015-09-29 05:23:00,M2.9,POINT(539.5422 -426.744),"POLYGON((531.4704 -434.7678,543.8994 -433.6338,547.5732 -418.677,535.0602 -419.8182,531.4704 -434.7678))",POINT(0.718670569490451 231.658216311174),"POLYGON((0.717354 230.715218,0.726712 231.435752,0.72012 232.598304,0.710515 231.881609,0.717354 230.715218))",POINT(107.739777 -21),"POLYGON((107.239777 -21.5,108.239777 -21.5,108.239777 -20.5,107.239777 -20.5,107.239777 -21.5))",UTC-HGS-TOPO,POINT(37 -21),"POLYGON((36.5 -21.5,37.5 -21.5,37.5 -20.5,36.5 -20.5,36.5 -21.5))",2015-09-29 05:16:00,True,,12422,37.5,-20.5,36.5,-21.5,-426.744,539.5422,-21,37,687.9071355327258,1
415,415,2012-07-06 01:37:00,2012-07-06 01:42:00,M2.9,POINT(590.424 -332.7342),"POLYGON((582.8022 -340.7568,594.5928 -340.122,597.9882 -324.681,586.1304 -325.3188,582.8022 -340.7568))",POINT(0.718504802575174 240.596510760287),"POLYGON((0.715731 239.685734,0.726215 240.22936,0.721389 241.500008,0.710695 240.968498,0.715731 239.685734))",POINT(-150.26449 -18),"POLYGON((-150.76449 -18.5,-149.76449 -18.5,-149.76449 -17.5,-150.76449 -17.5,-150.76449 -18.5))",UTC-HGS-TOPO,POINT(41 -18),"POLYGON((40.5 -18.5,41.5 -18.5,41.5 -17.5,40.5 -17.5,40.5 -18.5))",2012-07-06 01:40:00,True,,11515,41.5,-17.5,40.5,-18.5,-332.7342,590.424,-18,41,677.7260122096835,1
298,298,2013-06-21 02:30:00,2013-06-21 03:43:00,M2.9,POINT(-868.578 -268.3986),"POLYGON((-868.614 -276.0486,-864.054 -276.5286,-868.398 -260.7276,-872.982 -260.2458,-868.614 -276.0486))",POINT(0.96334809107711 107.171630619078),"POLYGON((0.965809 107.630441,0.96136 107.746556,0.960797 106.711846,0.965304 106.599913,0.965809 107.630441))",POINT(156.24592 -16),"POLYGON((155.74592 -16.5,156.74592 -16.5,156.74592 -15.5,155.74592 -15.5,155.74592 -16.5))",UTC-HGS-TOPO,POINT(-73 -16),"POLYGON((-73.5 -16.5,-72.5 -16.5,-72.5 -15.5,-73.5 -15.5,-73.5 -16.5))",2013-06-21 03:14:00,True,,11777,-72.5,-15.5,-73.5,-16.5,-268.3986,-868.578,-16,-73,909.1015072949554,1
310,310,2013-06-23 20:48:00,2013-06-23 20:59:00,M2.9,POINT(-806.352 -259.986),"POLYGON((-808.104 -267.6402,-800.694 -268.164,-804.456 -252.3114,-811.902 -251.7858,-808.104 -267.6402))",POINT(0.897924176576737 107.870487392582),"POLYGON((0.902209 108.324625,0.894934 108.516443,0.893544 107.413629,0.900912 107.229628,0.902209 108.324625))",POINT(130.67894 -15),"POLYGON((130.17894 -15.5,131.17894 -15.5,131.17894 -14.5,130.17894 -14.5,130.17894 -15.5))",UTC-HGS-TOPO,POINT(-62 -15),"POLYGON((-62.5 -15.5,-61.5 -15.5,-61.5 -14.5,-62.5 -14.5,-62.5 -15.5))",2013-06-23 20:56:00,True,,11778,-61.5,-14.5,-62.5,-15.5,-259.986,-806.352,-15,-62,847.2285807856106,1
21,21,2010-02-06 18:47:00,2010-02-06 19:09:00,M2.9,POINT(-266.4834 444.7878),"POLYGON((-274.989 436.9308,-259.7316 437.4606,-257.988 452.601,-273.1428 452.0742,-274.989 436.9308))",POINT(0.533228327951565 30.9268706128417),"POLYGON((0.530921 32.184879,0.5232 30.698693,0.535757 29.683659,0.54318 31.140331,0.530921 32.184879))",POINT(-108.44932 21),"POLYGON((-108.94932 20.5,-107.94932 20.5,-107.94932 21.5,-108.94932 21.5,-108.94932 20.5))",UTC-HGS-TOPO,POINT(-17 21),"POLYGON((-17.5 20.5,-16.5 20.5,-16.5 21.5,-17.5 21.5,-17.5 20.5))",2010-02-06 18:59:00,True,,11045,-16.5,21.5,-17.5,20.5,444.7878,-266.4834,21,-17,518.5070775837105,1
157,157,2010-10-16 19:07:00,2010-10-16 19:15:00,M2.9,POINT(397.803 -410.394),"POLYGON((389.4144 -418.3416,403.59 -417.6336,406.1754 -402.4062,391.9092 -403.1184,389.4144 -418.3416))",POINT(0.594091377564915 224.107454241965),"POLYGON((0.594076 222.949011,0.603682 224.02029,0.594308 225.267082,0.584398 224.192233,0.594076 222.949011))",POINT(-154.274 -20),"POLYGON((-154.774 -20.5,-153.774 -20.5,-153.774 -19.5,-154.774 -19.5,-154.774 -20.5))",UTC-HGS-TOPO,POINT(26 -20),"POLYGON((25.5 -20.5,26.5 -20.5,26.5 -19.5,25.5 -19.5,25.5 -20.5))",2010-10-16 19:12:00,True,,11112,26.5,-19.5,25.5,-20.5,-410.394,397.803,-20,26,571.5509269041561,1
293,293,2017-09-08 15:09:00,2017-09-08 16:04:00,M2.9,POINT(875.49042 -176.284794),"POLYGON((871.29294 -185.364216,877.39434 -183.424794,879.56166 -167.186664,873.44532 -169.129686,871.29294 -185.364216))",POINT(0.938106881837189 258.615410779654),"POLYGON((0.935723 257.989608,0.941574 258.192018,0.940468 259.237635,0.934543 259.041148,0.935723 257.989608))",POINT(122.105535 -8),"POLYGON((121.605535 -8.5,122.605535 -8.5,122.605535 -7.5,121.605535 -7.5,121.605535 -8.5))",UTC-HGS-TOPO,POINT(68 -8),"POLYGON((67.5 -8.5,68.5 -8.5,68.5 -7.5,67.5 -7.5,67.5 -8.5))",2017-09-08 15:47:00,True,,12673,68.5,-7.5,67.5,-8.5,-176.284794,875.49042,-8,68,893.0620382187336,1
781,781,2014-11-05 18:50:00,2014-11-05 20:15:00,M2.9,POINT(-840.006 256.005),"POLYGON((-845.58 248.3484,-838.788 247.3638,-834.318 263.6472,-841.08 264.6252,-845.58 248.3484))",POINT(0.907867953119993 73.0505778313063),"POLYGON((0.91112 73.632389,0.904096 73.568884,0.904594 72.463294,0.911565 72.535096,0.91112 73.632389))",POINT(7.697328 17),"POLYGON((7.197328 16.5,8.197328 16.5,8.197328 17.5,7.197328 17.5,7.197328 16.5))",UTC-HGS-TOPO,POINT(-65 17),"POLYGON((-65.5 16.5,-64.5 16.5,-64.5 17.5,-65.5 17.5,-65.5 16.5))",2014-11-05 19:44:00,True,,12205,-64.5,17.5,-65.5,16.5,256.005,-840.006,17,-65,878.1506932531568,1
