,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
397,397,2011-08-24 20:12:00,2011-08-24 20:18:00,B4.3,POINT(563.373 172.3692),"POLYGON((558.447 163.623,571.0362 164.8188,568.1808 181.1058,555.6546 179.9166,558.447 163.623))",POINT(0.621138863903826 287.01197759292),"POLYGON((0.613518 286.330398,0.626615 286.099784,0.628723 287.679513,0.615767 287.941546,0.613518 286.330398))",POINT(59.214837 16),"POLYGON((58.714837 15.5,59.714837 15.5,59.714837 16.5,58.714837 16.5,58.714837 15.5))",UTC-HGS-TOPO,POINT(38 16),"POLYGON((37.5 15.5,38.5 15.5,38.5 16.5,37.5 16.5,37.5 15.5))",2011-08-24 20:15:00,True,,11271,38.5,16.5,37.5,15.5,172.3692,563.373,16,38,589.1521690001998,1
552,552,2015-08-15 05:07:00,2015-08-15 05:12:00,B4.3,POINT(-546.2346 -282.9582),"POLYGON((-551.709 -290.28,-538.6374 -291.3912,-540.6516 -275.61,-553.7718 -274.4952,-551.709 -290.28))",POINT(0.649777918073868 117.384874246514),"POLYGON((0.658483 117.750964,0.646854 118.412431,0.640985 117.011294,0.652838 116.366827,0.658483 117.750964))",POINT(-90.96311 -12),"POLYGON((-91.46311 -12.5,-90.46311 -12.5,-90.46311 -11.5,-91.46311 -11.5,-91.46311 -12.5))",UTC-HGS-TOPO,POINT(-36 -12),"POLYGON((-36.5 -12.5,-35.5 -12.5,-35.5 -11.5,-36.5 -11.5,-36.5 -12.5))",2015-08-15 05:10:00,True,,12401,-35.5,-11.5,-36.5,-12.5,-282.9582,-546.2346,-12,-36,615.172805953254,1
631,631,2015-09-11 16:43:00,2015-09-11 16:49:00,B4.3,POINT(276.2436 -262.3596),"POLYGON((267.9672 -270.6708,283.7082 -270.0576,284.4996 -254.019,268.7148 -254.6334,267.9672 -270.6708))",POINT(0.399951900370619 226.476631539502),"POLYGON((0.39985 224.712416,0.4112 226.412083,0.400396 228.239532,0.388636 226.54125,0.39985 224.712416))",POINT(-41.05418 -9),"POLYGON((-41.55418 -9.5,-40.55418 -9.5,-40.55418 -8.5,-41.55418 -8.5,-41.55418 -9.5))",UTC-HGS-TOPO,POINT(17 -9),"POLYGON((16.5 -9.5,17.5 -9.5,17.5 -8.5,16.5 -8.5,16.5 -9.5))",2015-09-11 16:46:00,True,,12414,17.5,-8.5,16.5,-9.5,-262.3596,276.2436,-9,17,380.97649042049824,1
3,3,2016-01-07 12:36:00,2016-01-07 12:41:00,B4.3,POINT(-922.21008 71.438904),"POLYGON((-925.30074 62.430726,-919.82826 63.471546,-918.98106 80.44023,-924.44856 79.39905,-925.30074 62.430726))",POINT(0.948492213015239 85.5704348348658),"POLYGON((0.950986 86.140061,0.94546 86.052637,0.945951 84.997537,0.951444 85.091026,0.950986 86.140061))",POINT(117.39273 3),"POLYGON((116.89273 2.5,117.89273 2.5,117.89273 3.5,116.89273 3.5,116.89273 2.5))",UTC-HGS-TOPO,POINT(-71 3),"POLYGON((-71.5 2.5,-70.5 2.5,-70.5 3.5,-71.5 3.5,-71.5 2.5))",2016-01-07 12:39:00,True,,12480,-70.5,3.5,-71.5,2.5,71.438904,-922.21008,3,-71,924.9729448250514,1
112,112,2016-04-27 00:03:00,2016-04-27 00:11:00,B4.3,POINT(-743.31618 258.51696),"POLYGON((-749.63736 249.97812,-739.88886 251.022234,-736.9008 267.030918,-746.61012 265.990026,-749.63736 249.97812))",POINT(0.826050581024716 70.8229034670942),"POLYGON((0.829441 71.558241,0.820092 71.259457,0.822695 70.080991,0.831916 70.390866,0.829441 71.558241))",POINT(119.29988 13),"POLYGON((118.79988 12.5,119.79988 12.5,119.79988 13.5,118.79988 13.5,118.79988 12.5))",UTC-HGS-TOPO,POINT(-53 13),"POLYGON((-53.5 12.5,-52.5 12.5,-52.5 13.5,-53.5 13.5,-53.5 12.5))",2016-04-27 00:08:00,True,,12536,-52.5,13.5,-53.5,12.5,258.51696,-743.31618,13,-53,786.9879046449405,1
184,184,2016-07-13 14:40:00,2016-07-13 14:49:00,B4.3,POINT(-32.8254138 -184.280004),"POLYGON((-40.981167 -192.359142,-24.593763 -192.401748,-24.646909 -176.181336,-41.069726 -176.138682,-40.981167 -192.359142))",POINT(0.198415419107654 169.899956140838),"POLYGON((0.208481 167.973223,0.205609 172.715666,0.188574 172.036283,0.191719 166.875017,0.208481 167.973223))",POINT(-136.52838 -7),"POLYGON((-137.02838 -7.5,-136.02838 -7.5,-136.02838 -6.5,-137.02838 -6.5,-137.02838 -7.5))",UTC-HGS-TOPO,POINT(-2 -7),"POLYGON((-2.5 -7.5,-1.5 -7.5,-1.5 -6.5,-2.5 -6.5,-2.5 -7.5))",2016-07-13 14:44:00,True,,12562,-1.5,-6.5,-2.5,-7.5,-184.280004,-32.8254138,-7,-2,187.18073529447747,1
242,242,2016-08-09 14:39:00,2016-08-09 15:01:00,B4.3,POINT(-789.44934 58.042068),"POLYGON((-794.68554 50.579934,-785.78118 49.054486,-784.10172 65.506242,-792.98718 67.027338,-794.68554 50.579934))",POINT(0.83678151088697 85.7950528443532),"POLYGON((0.841764 86.358166,0.832268 86.427794,0.831764 85.224426,0.841258 85.168552,0.841764 86.358166))",POINT(171.33339 7),"POLYGON((170.83339 6.5,171.83339 6.5,171.83339 7.5,170.83339 7.5,170.83339 6.5))",UTC-HGS-TOPO,POINT(-57 7),"POLYGON((-57.5 6.5,-56.5 6.5,-56.5 7.5,-57.5 7.5,-57.5 6.5))",2016-08-09 14:54:00,True,,12574,-56.5,7.5,-57.5,6.5,58.042068,-789.44934,7,-57,791.5801551859118,1
249,249,2016-08-12 16:23:00,2016-08-12 16:38:00,B4.3,POINT(-286.227888 112.208742),"POLYGON((-294.482832 104.259786,-279.084582 103.692696,-277.959984 120.157974,-293.296218 120.722382,-294.482832 104.259786))",POINT(0.324819769358836 68.5935348685111),"POLYGON((0.330058 70.503813,0.31456 69.617664,0.319942 66.621888,0.335103 67.627657,0.330058 70.503813))",POINT(169.71724 13),"POLYGON((169.21724 12.5,170.21724 12.5,170.21724 13.5,169.21724 13.5,169.21724 12.5))",UTC-HGS-TOPO,POINT(-18 13),"POLYGON((-18.5 12.5,-17.5 12.5,-17.5 13.5,-18.5 13.5,-18.5 12.5))",2016-08-12 16:27:00,True,,12574,-17.5,13.5,-18.5,12.5,112.208742,-286.227888,13,-18,307.4365066971766,1
278,278,2016-09-27 09:51:00,2016-09-27 10:09:00,B4.3,POINT(629.25372 -343.325562),"POLYGON((621.76602 -351.760872,633.47994 -350.433078,636.67452 -334.854696,624.90168 -336.188364,621.76602 -351.760872))",POINT(0.749124073740136 241.382785708048),"POLYGON((0.746565 240.501216,0.756572 241.049187,0.75178 242.258175,0.741572 241.72037,0.746565 240.501216))",POINT(-13.24256 -16),"POLYGON((-13.74256 -16.5,-12.74256 -16.5,-12.74256 -15.5,-13.74256 -15.5,-13.74256 -16.5))",UTC-HGS-TOPO,POINT(43 -16),"POLYGON((42.5 -16.5,43.5 -16.5,43.5 -15.5,42.5 -15.5,42.5 -16.5))",2016-09-27 09:58:00,True,,12597,43.5,-15.5,42.5,-16.5,-343.325562,629.25372,-16,43,716.8212368899615,1
105,105,2012-03-26 15:30:00,2012-03-26 15:38:00,B4.3,POINT(-115.0752 310.1268),"POLYGON((-123.474 302.0178,-107.088 302.2584,-106.689 318.2034,-123.0138 317.9634,-123.474 302.0178))",POINT(0.344172357879376 20.3578024189429),"POLYGON((0.339485 22.236227,0.333643 19.508874,0.349192 18.535558,0.354724 21.150476,0.339485 22.236227))",POINT(62.660193 12),"POLYGON((62.160193 11.5,63.160193 11.5,63.160193 12.5,62.160193 12.5,62.160193 11.5))",UTC-HGS-TOPO,POINT(-7 12),"POLYGON((-7.5 11.5,-6.5 11.5,-6.5 12.5,-7.5 12.5,-7.5 11.5))",2012-03-26 15:35:00,True,,11442,-6.5,12.5,-7.5,11.5,310.1268,-115.0752,12,-7,330.7883518706183,1
