,Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
128,128,2011-04-14 05:20:00,2011-04-14 05:33:00,C4.9,POINT(-863.622 279.609),"POLYGON((-868.452 270.8826,-862.716 272.4042,-858.678 288.3084,-864.39 286.7922,-868.452 270.8826))",POINT(0.94925541994003 72.0599565572495),"POLYGON((0.951305 72.676553,0.946058 72.47639,0.947194 71.440088,0.952358 71.644896,0.951305 72.676553))",POINT(-93.71009 15),"POLYGON((-94.21009 14.5,-93.21009 14.5,-93.21009 15.5,-94.21009 15.5,-94.21009 14.5))",UTC-HGS-TOPO,POINT(-69 15),"POLYGON((-69.5 14.5,-68.5 14.5,-68.5 15.5,-69.5 15.5,-69.5 14.5))",2011-04-14 05:27:00,True,,11193,-68.5,15.5,-69.5,14.5,279.609,-863.622,15,-69,907.7577605093772,1
162,162,2011-04-21 14:37:00,2011-04-21 15:00:00,C4.9,POINT(-683.838 -208.092),"POLYGON((-687.414 -216.7428,-676.734 -215.6976,-680.13 -199.4256,-690.864 -200.4774,-687.414 -216.7428))",POINT(0.749006918256764 106.925012509032),"POLYGON((0.755269 107.500151,0.74427 107.678808,0.742684 106.342028,0.753791 106.181862,0.755269 107.500151))",POINT(-170.25772 -16),"POLYGON((-170.75772 -16.5,-169.75772 -16.5,-169.75772 -15.5,-170.75772 -15.5,-170.75772 -16.5))",UTC-HGS-TOPO,POINT(-48 -16),"POLYGON((-48.5 -16.5,-47.5 -16.5,-47.5 -15.5,-48.5 -15.5,-48.5 -16.5))",2011-04-21 14:51:00,True,,11195,-47.5,-15.5,-48.5,-16.5,-208.092,-683.838,-16,-48,714.7983566769022,1
427,427,2015-06-13 14:25:00,2015-06-13 14:45:00,C4.9,POINT(913.542 178.0698),"POLYGON((913.65 169.8612,916.392 170.0688,913.29 186.2634,910.554 186.0576,913.65 169.8612))",POINT(0.985690559187124 281.029925711992),"POLYGON((0.984177 280.531898,0.987072 280.513635,0.987126 281.527254,0.984243 281.548529,0.984177 280.531898))",POINT(133.471727 11),"POLYGON((132.971727 10.5,133.971727 10.5,133.971727 11.5,132.971727 11.5,132.971727 10.5))",UTC-HGS-TOPO,POINT(80 11),"POLYGON((79.5 10.5,80.5 10.5,80.5 11.5,79.5 11.5,79.5 10.5))",2015-06-13 14:37:00,True,,12360,80.5,11.5,79.5,10.5,178.0698,913.542,11,80,930.7351070181248,1
499,499,2015-07-06 16:57:00,2015-07-06 17:10:00,C4.9,POINT(-544.7946 232.9614),"POLYGON((-552.5232 225.2352,-539.8968 224.6742,-537.0162 240.675,-549.5748 241.2318,-552.5232 225.2352))",POINT(0.628171774923528 66.8478053244456),"POLYGON((0.632576 67.821813,0.619972 67.405712,0.623898 65.859469,0.636308 66.301282,0.632576 67.821813))",POINT(70.63513 17),"POLYGON((70.13513 16.5,71.13513 16.5,71.13513 17.5,70.13513 17.5,70.13513 16.5))",UTC-HGS-TOPO,POINT(-37 17),"POLYGON((-37.5 16.5,-36.5 16.5,-36.5 17.5,-37.5 17.5,-37.5 16.5))",2015-07-06 17:02:00,True,,12381,-36.5,17.5,-37.5,16.5,232.9614,-544.7946,17,-37,592.513434513615,1
781,781,2015-11-01 20:11:00,2015-11-01 20:30:00,C4.9,POINT(-480.3738 71.5866),"POLYGON((-488.1864 63.4662,-473.667 62.8326,-472.5048 79.7082,-486.9888 80.3394,-488.1864 63.4662))",POINT(0.502642965723323 81.5240053036449),"POLYGON((0.50949 82.592861,0.494506 82.443748,0.495918 80.424759,0.510811 80.63219,0.50949 82.592861))",POINT(-42.8626 8),"POLYGON((-43.3626 7.5,-42.3626 7.5,-42.3626 8.5,-43.3626 8.5,-43.3626 7.5))",UTC-HGS-TOPO,POINT(-30 8),"POLYGON((-30.5 7.5,-29.5 7.5,-29.5 8.5,-30.5 8.5,-30.5 7.5))",2015-11-01 20:23:00,True,,12443,-29.5,8.5,-30.5,7.5,71.5866,-480.3738,8,-30,485.67852436153686,1
142,142,2016-05-15 03:58:00,2016-05-15 04:16:00,C4.9,POINT(843.74334 -63.11553),"POLYGON((839.31636 -71.050254,846.75342 -71.717586,848.04696 -55.178557,840.59862 -54.509027,839.31636 -71.050254))",POINT(0.891966829228724 265.722003646758),"POLYGON((0.887979 265.161303,0.895851 265.158766,0.895909 266.277272,0.888028 266.289822,0.887979 265.161303))",POINT(-4.81542999999999 -5),"POLYGON((-5.31543 -5.5,-4.31543 -5.5,-4.31543 -4.5,-5.31543 -4.5,-5.31543 -5.5))",UTC-HGS-TOPO,POINT(63 -5),"POLYGON((62.5 -5.5,63.5 -5.5,63.5 -4.5,62.5 -4.5,62.5 -5.5))",2016-05-15 04:09:00,True,,12543,63.5,-4.5,62.5,-5.5,-63.11553,843.74334,-5,63,846.1006996342317,1
542,542,2012-08-08 11:17:00,2012-08-08 11:42:00,C4.9,POINT(-804.294 -276.8028),"POLYGON((-806.334 -283.8804,-798.624 -285.4362,-802.116 -269.7036,-809.862 -268.1424,-806.334 -283.8804))",POINT(0.89931121144248 108.991221398774),"POLYGON((0.903808 109.395282,0.896676 109.667397,0.894714 108.584711,0.90196 108.319522,0.903808 109.395282))",POINT(25.837896 -14),"POLYGON((25.337896 -14.5,26.337896 -14.5,26.337896 -13.5,25.337896 -13.5,25.337896 -14.5))",UTC-HGS-TOPO,POINT(-61 -14),"POLYGON((-61.5 -14.5,-60.5 -14.5,-60.5 -13.5,-61.5 -13.5,-61.5 -14.5))",2012-08-08 11:32:00,True,,11542,-60.5,-13.5,-61.5,-14.5,-276.8028,-804.294,-14,-61,850.5931039714818,1
360,360,2013-07-05 19:31:00,2013-07-05 19:54:00,C4.9,POINT(-687.648 -232.9878),"POLYGON((-691.686 -240.6072,-680.94 -241.3302,-683.484 -225.3492,-694.266 -224.6244,-691.686 -240.6072))",POINT(0.769755407650509 108.717326293533),"POLYGON((0.776428 109.180542,0.765932 109.514705,0.763001 108.24773,0.773629 107.928587,0.776428 109.180542))",POINT(-13.448695 -12),"POLYGON((-13.948695 -12.5,-12.948695 -12.5,-12.948695 -11.5,-13.948695 -11.5,-13.948695 -12.5))",UTC-HGS-TOPO,POINT(-48 -12),"POLYGON((-48.5 -12.5,-47.5 -12.5,-47.5 -11.5,-48.5 -11.5,-48.5 -12.5))",2013-07-05 19:42:00,True,,11787,-47.5,-11.5,-48.5,-12.5,-232.9878,-687.648,-12,-48,726.0462015965926,1
377,377,2013-07-10 06:24:00,2013-07-10 06:53:00,C4.9,POINT(205.8294 -304.6044),"POLYGON((16.53558 -47.23974,16.53558 -47.23974,16.53558 -47.23974,16.53558 -47.23974,16.53558 -47.23974))",POINT(0.389734295900247 214.047954005247),"POLYGON((0.05306 199.291852,0.05306 199.291852,0.05306 199.291852,0.05306 199.291852,0.05306 199.291852))",POINT(-11.38954 -15),"POLYGON((-23.38954 1,-23.38954 1,-23.38954 1,-23.38954 1,-23.38954 1))",UTC-HGS-TOPO,POINT(13 -15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-07-10 06:40:00,True,,11787,1.0,1.0,1.0,1.0,-304.6044,205.8294,-15,13,367.6269609314856,1
659,659,2013-11-14 07:50:00,2013-11-14 08:08:00,C4.9,POINT(-542.7108 -400.6296),"POLYGON((-546.9978 -408.0864,-534.498 -408.5862,-538.296 -393.1398,-550.8846 -392.637,-546.9978 -408.0864))",POINT(0.695920801266303 126.434776834857),"POLYGON((0.704057 126.724691,0.694077 127.395374,0.687676 126.142199,0.697905 125.478958,0.704057 126.724691))",POINT(60.644665 -22),"POLYGON((60.144665 -22.5,61.144665 -22.5,61.144665 -21.5,60.144665 -21.5,60.144665 -22.5))",UTC-HGS-TOPO,POINT(-37 -22),"POLYGON((-37.5 -22.5,-36.5 -22.5,-36.5 -21.5,-37.5 -21.5,-37.5 -22.5))",2013-11-14 08:00:00,True,,11897,-36.5,-21.5,-37.5,-22.5,-400.6296,-542.7108,-22,-37,674.5658521099331,1
674,674,2013-11-17 07:37:00,2013-11-17 08:24:00,C4.9,POINT(585.7572 -316.7598),"POLYGON((577.8624 -325.0074,590.424 -324.5334,593.5956 -308.4846,580.9668 -308.9598,577.8624 -325.0074))",POINT(0.686540350299313 241.596816423796),"POLYGON((0.68352 240.645274,0.694601 241.204094,0.689684 242.539635,0.678387 241.995827,0.68352 240.645274))",POINT(97.215742 -17),"POLYGON((96.715742 -17.5,97.715742 -17.5,97.715742 -16.5,96.715742 -16.5,96.715742 -17.5))",UTC-HGS-TOPO,POINT(39 -17),"POLYGON((38.5 -17.5,39.5 -17.5,39.5 -16.5,38.5 -16.5,38.5 -17.5))",2013-11-17 08:01:00,True,,11893,39.5,-16.5,38.5,-17.5,-316.7598,585.7572,-17,39,665.9191153945651,1
17,17,2010-01-21 01:16:00,2010-01-21 01:24:00,C4.9,POINT(-874.734 -379.9998),"POLYGON((-872.712 -388.4538,-869.82 -387.126,-876.606 -371.5116,-879.522 -372.8514,-872.712 -388.4538))",POINT(0.978696290467649 113.480972269865),"POLYGON((0.980289 113.994377,0.977024 113.992148,0.977027 112.967562,0.980318 112.973304,0.980289 113.994377))",POINT(49.82285 -24),"POLYGON((49.32285 -24.5,50.32285 -24.5,50.32285 -23.5,49.32285 -23.5,49.32285 -24.5))",UTC-HGS-TOPO,POINT(-79 -24),"POLYGON((-79.5 -24.5,-78.5 -24.5,-78.5 -23.5,-79.5 -23.5,-79.5 -24.5))",2010-01-21 01:20:00,True,,11041,-78.5,-23.5,-79.5,-24.5,-379.9998,-874.734,-24,-79,953.7082461403171,1
79,79,2017-04-04 23:30:00,2017-04-04 23:46:00,C4.9,POINT(727.4988 -82.372218),"POLYGON((721.1406 -90.007218,731.7351 -91.396008,733.76016 -74.738412,723.13644 -73.344762,721.1406 -90.007218))",POINT(0.763750983910772 263.540105605834),"POLYGON((0.758106 262.885573,0.769252 262.880448,0.769394 264.184097,0.758221 264.208529,0.758106 262.885573))",POINT(15.54608 -9),"POLYGON((15.04608 -9.5,16.04608 -9.5,16.04608 -8.5,15.04608 -8.5,15.04608 -9.5))",UTC-HGS-TOPO,POINT(50 -9),"POLYGON((49.5 -9.5,50.5 -9.5,50.5 -8.5,49.5 -8.5,49.5 -9.5))",2017-04-04 23:42:00,True,,12645,50.5,-8.5,49.5,-9.5,-82.372218,727.4988,-9,50,732.1473118844866,1
