Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
456,2013-04-01 23:40:00,2013-04-02 00:04:00,B7.4,POINT(665.382 336.141),"POLYGON((16.8195 125.592,16.8195 125.592,16.8195 125.592,16.8195 125.592,16.8195 125.592))",POINT(0.776992190875244 296.802220434263),"POLYGON((0.132071 352.372234,0.132071 352.372234,0.132071 352.372234,0.132071 352.372234,0.132071 352.372234))",POINT(-105.5329 16),"POLYGON((-150.5329 1,-150.5329 1,-150.5329 1,-150.5329 1,-150.5329 1))",UTC-HGS-TOPO,POINT(46 16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-01 23:49:00,True,,1704,47.0,17.0,45.0,15.0,336.141,665.382,16.0,46.0,745.4689650179946,0.0
457,2013-04-01 23:43:00,2013-04-01 23:58:00,B7.4,POINT(665.3793 336.139548),"POLYGON((16.819465 125.590098,16.819465 125.590098,16.819465 125.590098,16.819465 125.590098,16.819465 125.590098))",POINT(0.776989466333235 296.802214397257),"POLYGON((0.13207 352.372136,0.13207 352.372136,0.13207 352.372136,0.13207 352.372136,0.13207 352.372136))",POINT(-105.56039 16),"POLYGON((-150.56039 1,-150.56039 1,-150.56039 1,-150.56039 1,-150.56039 1))",UTC-HGS-TOPO,POINT(46 16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-01 23:49:00,True,,1704,47.0,17.0,45.0,15.0,336.139548,665.3793,16.0,46.0,745.4659003590534,0.0
458,2013-04-02 00:41:00,2013-04-02 01:14:00,B5.1,POINT(-150.390948 -323.368566),"POLYGON((16.819266 125.55111,16.819266 125.55111,16.819266 125.55111,16.819266 125.55111,16.819266 125.55111))",POINT(0.371714805916636 155.057993756547),"POLYGON((0.132031 352.369884,0.132031 352.369884,0.132031 352.369884,0.132031 352.369884,0.132031 352.369884))",POINT(-162.09178 -26),"POLYGON((-151.09178 1,-151.09178 1,-151.09178 1,-151.09178 1,-151.09178 1))",UTC-HGS-TOPO,POINT(-10 -26),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-02 00:53:00,True,,1710,-9.0,-25.0,-11.0,-27.0,-323.368566,-150.390948,-26.0,-10.0,356.6295931596747,0.0
459,2013-04-02 00:42:00,2013-04-02 01:12:00,B5.0,POINT(-150.390918 -323.369106),"POLYGON((16.819262 125.550438,16.819262 125.550438,16.819262 125.550438,16.819262 125.550438,16.819262 125.550438))",POINT(0.371715380566613 155.058034711772),"POLYGON((0.13203 352.369846,0.13203 352.369846,0.13203 352.369846,0.13203 352.369846,0.13203 352.369846))",POINT(-162.10094 -26),"POLYGON((-151.10094 1,-151.10094 1,-151.10094 1,-151.10094 1,-151.10094 1))",UTC-HGS-TOPO,POINT(-10 -26),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-02 00:54:00,True,,1710,-9.0,-25.0,-11.0,-27.0,-323.369106,-150.390918,-26.0,-10.0,356.6300701456931,0.0
460,2013-04-02 01:21:00,2013-04-02 01:38:00,B5.2,POINT(-588.3606 201.6294),"POLYGON((16.81914 125.5242,16.81914 125.5242,16.81914 125.5242,16.81914 125.5242,16.81914 125.5242))",POINT(0.648264063981401 71.0835674521686),"POLYGON((0.132004 352.368324,0.132004 352.368324,0.132004 352.368324,0.132004 352.368324,0.132004 352.368324))",POINT(169.54174 7),"POLYGON((-151.45826 1,-151.45826 1,-151.45826 1,-151.45826 1,-151.45826 1))",UTC-HGS-TOPO,POINT(-38 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-02 01:28:00,True,,1713,-37.0,8.0,-39.0,6.0,201.6294,-588.3606,7.0,-38.0,621.9506496312388,0.0
461,2013-04-02 02:25:00,2013-04-02 02:31:00,B5.7,POINT(-575.148678 202.750728),"POLYGON((16.818908 125.48106,16.818908 125.48106,16.818908 125.48106,16.818908 125.48106,16.818908 125.48106))",POINT(0.635648507843221 70.5814872042721),"POLYGON((0.131961 352.365836,0.131961 352.365836,0.131961 352.365836,0.131961 352.365836,0.131961 352.365836))",POINT(169.95537 7),"POLYGON((-152.04463 1,-152.04463 1,-152.04463 1,-152.04463 1,-152.04463 1))",UTC-HGS-TOPO,POINT(-37 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-02 02:29:00,True,,1713,-36.0,8.0,-38.0,6.0,202.750728,-575.148678,7.0,-37.0,609.8392079144122,0.0
462,2013-04-02 10:15:00,2013-04-02 10:24:00,B4.9,POINT(694.27056 347.394186),"POLYGON((16.817293 125.162484,16.817293 125.162484,16.817293 125.162484,16.817293 125.162484,16.817293 125.162484))",POINT(0.809267025908819 296.582141929941),"POLYGON((0.131645 352.347361,0.131645 352.347361,0.131645 352.347361,0.131645 352.347361,0.131645 352.347361))",POINT(-108.3508 17),"POLYGON((-156.3508 1,-156.3508 1,-156.3508 1,-156.3508 1,-156.3508 1))",UTC-HGS-TOPO,POINT(49 17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-02 10:19:00,True,,1704,50.0,18.0,48.0,16.0,347.394186,694.27056,17.0,49.0,776.3339042894597,0.0
463,2013-04-02 13:17:00,2013-04-02 13:24:00,B4.5,POINT(-492.284364 208.736472),"POLYGON((16.816668 125.03823,16.816668 125.03823,16.816668 125.03823,16.816668 125.03823,16.816668 125.03823))",POINT(0.557413817683172 67.0222759843064),"POLYGON((0.131521 352.340128,0.131521 352.340128,0.131521 352.340128,0.131521 352.340128,0.131521 352.340128))",POINT(169.98168 7),"POLYGON((-158.01832 1,-158.01832 1,-158.01832 1,-158.01832 1,-158.01832 1))",UTC-HGS-TOPO,POINT(-31 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-02 13:21:00,True,,1713,-30.0,8.0,-32.0,6.0,208.736472,-492.284364,7.0,-31.0,534.7100240147844,0.0
464,2013-04-02 15:10:00,2013-04-02 15:19:00,B9.6,POINT(-447.735732 227.800686),"POLYGON((16.816279 124.960836,16.816279 124.960836,16.816279 124.960836,16.816279 124.960836,16.816279 124.960836))",POINT(0.523696946822711 63.0337454196736),"POLYGON((0.131444 352.335615,0.131444 352.335615,0.131444 352.335615,0.131444 352.335615,0.131444 352.335615))",POINT(171.94634 8),"POLYGON((-159.05366 1,-159.05366 1,-159.05366 1,-159.05366 1,-159.05366 1))",UTC-HGS-TOPO,POINT(-28 8),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-02 15:15:00,True,,1713,-27.0,9.0,-29.0,7.0,227.800686,-447.735732,8.0,-28.0,502.3548927318678,0.0
465,2013-04-02 22:02:00,2013-04-02 22:12:00,B7.9,POINT(-65.97123 288.410478),"POLYGON((16.814863 124.677036,16.814863 124.677036,16.814863 124.677036,16.814863 124.677036,16.814863 124.677036))",POINT(0.308454643494097 12.8842211205307),"POLYGON((0.131162 352.319016,0.131162 352.319016,0.131162 352.319016,0.131162 352.319016,0.131162 352.319016))",POINT(-167.82855 11),"POLYGON((-162.82855 1,-162.82855 1,-162.82855 1,-162.82855 1,-162.82855 1))",UTC-HGS-TOPO,POINT(-4 11),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-04-02 22:08:00,True,,1708,-3.0,12.0,-5.0,10.0,288.410478,-65.97123,11.0,-4.0,295.8594379226416,0.0
