Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
66,2010-03-04 21:31:00,2010-03-04 21:45:00,B2.2,POINT(857.292 -219.0192),"POLYGON((851.946 -226.2564,858.222 -228.123,862.524 -211.773,856.218 -209.8962,851.946 -226.2564))",POINT(0.915013563595573 255.66873870863),"POLYGON((0.91155 255.126941,0.918319 255.114479,0.918441 256.205213,0.911645 256.225948,0.91155 255.126941))",POINT(-8.35840000000002 -16),"POLYGON((-8.8584 -16.5,-7.8584 -16.5,-7.8584 -15.5,-8.8584 -15.5,-8.8584 -16.5))",UTC-HGS-TOPO,POINT(67 -16),"POLYGON((66.5 -16.5,67.5 -16.5,67.5 -15.5,66.5 -15.5,66.5 -16.5))",2010-03-04 21:35:00,True,,11052,67.5,-15.5,66.5,-16.5,-219.0192,857.292,-16,67,884.8270922799776,1
67,2010-03-06 01:03:00,2010-03-06 01:10:00,B1.2,POINT(895.098 -365.166),"POLYGON((892.32 -371.9238,891.438 -373.86,897.738 -358.3866,898.626 -356.4354,892.32 -371.9238))",POINT(0.999998358909037 247.806405394591),"POLYGON((1.000007 247.373362,0.999938 247.24732,0.999906 248.237588,1.000013 248.364501,1.000007 247.373362))",POINT(2.52739000000003 -22),"POLYGON((2.02739 -22.5,3.02739 -22.5,3.02739 -21.5,2.02739 -21.5,2.02739 -22.5))",UTC-HGS-TOPO,POINT(93 -22),"POLYGON((92.5 -22.5,93.5 -22.5,93.5 -21.5,92.5 -21.5,92.5 -22.5))",2010-03-06 01:07:00,True,,11053,93.5,-21.5,92.5,-22.5,-365.166,895.098,-22,93,966.7195235227229,1
68,2010-03-11 20:33:00,2010-03-11 20:46:00,B4.6,POINT(-692.55 280.8438),"POLYGON((-699.414 272.0166,-688.164 273.5538,-685.602 289.6404,-696.81 288.108,-699.414 272.0166))",POINT(0.77426079081112 67.9263960168327),"POLYGON((0.777494 68.74791,0.76723 68.32156,0.771096 67.097817,0.781197 67.536516,0.777494 68.74791))",POINT(145.93917 12),"POLYGON((145.43917 11.5,146.43917 11.5,146.43917 12.5,145.43917 12.5,145.43917 11.5))",UTC-HGS-TOPO,POINT(-47 12),"POLYGON((-47.5 11.5,-46.5 11.5,-46.5 12.5,-47.5 12.5,-47.5 11.5))",2010-03-11 20:39:00,True,,11054,-46.5,12.5,-47.5,11.5,280.8438,-692.55,12,-47,747.3277343297518,1
69,2010-03-12 18:02:00,2010-03-12 18:45:00,C2.3,POINT(-513.9792 315.4584),"POLYGON((-521.8908 306.906,-508.0722 308.0472,-506.0166 323.9772,-519.7794 322.8402,-521.8908 306.906))",POINT(0.624952651984446 58.460181629683),"POLYGON((0.627416 59.541681,0.615727 58.771317,0.62265 57.370591,0.634086 58.155169,0.627416 59.541681))",POINT(148.14269 13),"POLYGON((147.64269 12.5,148.64269 12.5,148.64269 13.5,147.64269 13.5,147.64269 12.5))",UTC-HGS-TOPO,POINT(-33 13),"POLYGON((-33.5 12.5,-32.5 12.5,-32.5 13.5,-33.5 13.5,-33.5 12.5))",2010-03-12 18:27:00,True,,11054,-32.5,13.5,-33.5,12.5,315.4584,-513.9792,13,-33,603.066016422083,1
70,2010-03-13 02:31:00,2010-03-13 03:14:00,B8.7,POINT(-428.4942 321.6312),"POLYGON((-436.6758 313.185,-421.9848 314.1354,-420.2766 330.0438,-434.9082 329.0958,-436.6758 313.185))",POINT(0.555272215657485 53.1078117430104),"POLYGON((0.55693 54.351812,0.545217 53.335137,0.553827 51.857403,0.565237 52.885143,0.55693 54.351812))",POINT(149.48437 13),"POLYGON((148.98437 12.5,149.98437 12.5,149.98437 13.5,148.98437 13.5,148.98437 12.5))",UTC-HGS-TOPO,POINT(-27 13),"POLYGON((-27.5 12.5,-26.5 12.5,-26.5 13.5,-27.5 13.5,-27.5 12.5))",2010-03-13 02:58:00,True,,11054,-26.5,13.5,-27.5,12.5,321.6312,-428.4942,13,-27,535.7741205462243,1
71,2010-03-13 23:35:00,2010-03-14 00:23:00,C1.5,POINT(-243.2796 346.149),"POLYGON((-251.7312 337.9758,-235.8564 338.5152,-234.825 354.2862,-250.6314 353.7486,-251.7312 337.9758))",POINT(0.438591266966003 35.1002225001111),"POLYGON((0.436863 36.679485,0.427696 34.866392,0.440617 33.536879,0.449422 35.317628,0.436863 36.679485))",POINT(149.91602 14),"POLYGON((149.41602 13.5,150.41602 13.5,150.41602 14.5,149.41602 14.5,149.41602 13.5))",UTC-HGS-TOPO,POINT(-15 14),"POLYGON((-15.5 13.5,-14.5 13.5,-14.5 14.5,-15.5 14.5,-15.5 13.5))",2010-03-13 23:49:00,True,,11054,-14.5,14.5,-15.5,13.5,346.149,-243.2796,14,-15,423.08875425513264,1
72,2010-03-14 04:07:00,2010-03-14 04:24:00,C1.3,POINT(-244.2954 330.2598),"POLYGON((-252.7416 322.0344,-236.8026 322.5756,-235.8438 338.4504,-251.7186 337.911,-252.7416 322.0344))",POINT(0.425868123043038 36.4905824241453),"POLYGON((0.424393 38.125814,0.414847 36.282375,0.427655 34.870101,0.436824 36.683374,0.424393 38.125814))",POINT(147.42657 13),"POLYGON((146.92657 12.5,147.92657 12.5,147.92657 13.5,146.92657 13.5,146.92657 12.5))",UTC-HGS-TOPO,POINT(-15 13),"POLYGON((-15.5 12.5,-14.5 12.5,-14.5 13.5,-15.5 13.5,-15.5 12.5))",2010-03-14 04:20:00,True,,11054,-14.5,13.5,-15.5,12.5,330.2598,-244.2954,13,-15,410.7940821837627,1
73,2010-03-14 05:20:00,2010-03-14 05:29:00,B3.3,POINT(-180.1122 332.1198),"POLYGON((-188.5644 323.9688,-172.3632 324.3678,-171.6648 340.236,-187.8006 339.8382,-188.5644 323.9688))",POINT(0.391684028908492 28.4714611299528),"POLYGON((0.38861 30.201328,0.380803 27.985371,0.395079 26.773057,0.40253 28.925816,0.38861 30.201328))",POINT(150.75844 13),"POLYGON((150.25844 12.5,151.25844 12.5,151.25844 13.5,150.25844 13.5,150.25844 12.5))",UTC-HGS-TOPO,POINT(-11 13),"POLYGON((-11.5 12.5,-10.5 12.5,-10.5 13.5,-11.5 13.5,-11.5 12.5))",2010-03-14 05:24:00,True,,11054,-10.5,13.5,-11.5,12.5,332.1198,-180.1122,13,-11,377.8147246215796,1
74,2010-03-18 22:56:00,2010-03-18 23:15:00,B7.0,POINT(765.594 373.2258),"POLYGON((763.518 366.3306,772.17 364.6548,767.526 380.0928,758.922 381.7596,763.518 366.3306))",POINT(0.884135142950779 295.989156487354),"POLYGON((0.879079 295.631366,0.88644 295.278873,0.889079 296.345448,0.88186 296.703711,0.879079 295.631366))",POINT(156.368069 19),"POLYGON((155.868069 18.5,156.868069 18.5,156.868069 19.5,155.868069 19.5,155.868069 18.5))",UTC-HGS-TOPO,POINT(57 19),"POLYGON((56.5 18.5,57.5 18.5,57.5 19.5,56.5 19.5,56.5 18.5))",2010-03-18 23:08:00,True,,11054,57.5,19.5,56.5,18.5,373.2258,765.594,19,57,851.7227662929059,1
75,2010-03-19 08:32:00,2010-03-19 08:45:00,B1.2,POINT(815.406 303.5502),"POLYGON((813.336 296.4834,821.184 294.7074,817.338 310.5924,809.526 312.3618,813.336 296.4834))",POINT(0.903284402436825 290.41872796163),"POLYGON((0.898732 290.028193,0.905766 289.742102,0.907736 290.807034,0.900819 291.09949,0.898732 290.028193))",POINT(155.094966 15),"POLYGON((154.594966 14.5,155.594966 14.5,155.594966 15.5,154.594966 15.5,154.594966 14.5))",UTC-HGS-TOPO,POINT(61 15),"POLYGON((60.5 14.5,61.5 14.5,61.5 15.5,60.5 15.5,60.5 14.5))",2010-03-19 08:35:00,True,,11054,61.5,15.5,60.5,14.5,303.5502,815.406,15,61,870.074519082153,1
