Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
609,2012-09-01 00:28:00,2012-09-01 00:49:00,C3.4,POINT(909.648 228.1818),"POLYGON((910.614 219.1944,912.786 221.1708,908.532 237.1476,906.372 235.182,910.614 219.1944))",POINT(0.986917746203097 284.081869391787),"POLYGON((0.985648 283.534222,0.988358 283.620434,0.988119 284.629096,0.985399 284.546104,0.985648 283.534222))",POINT(-142.37874 15),"POLYGON((-142.87874 14.5,-141.87874 14.5,-141.87874 15.5,-142.87874 15.5,-142.87874 14.5))",UTC-HGS-TOPO,POINT(82 15),"POLYGON((81.5 14.5,82.5 14.5,82.5 15.5,81.5 15.5,81.5 14.5))",2012-09-01 00:39:00,True,,11554,82.5,15.5,81.5,14.5,228.1818,909.648,15,82,937.8306978102391,1
610,2012-09-01 17:33:00,2012-09-01 17:48:00,C1.5,POINT(700.896 -407.4264),"POLYGON((693.744 -415.65,703.23 -414.096,707.976 -399.1614,698.424 -400.725,693.744 -415.65))",POINT(0.853000373975112 239.830834679363),"POLYGON((0.850918 239.072475,0.858664 239.508356,0.855145 240.585418,0.847222 240.15469,0.850918 239.072475))",POINT(178.219 -21),"POLYGON((177.719 -21.5,178.719 -21.5,178.719 -20.5,177.719 -20.5,177.719 -21.5))",UTC-HGS-TOPO,POINT(52 -21),"POLYGON((51.5 -21.5,52.5 -21.5,52.5 -20.5,51.5 -20.5,51.5 -21.5))",2012-09-01 17:37:00,True,,11553,52.5,-20.5,51.5,-21.5,-407.4264,700.896,-21,52,810.7104749742413,1
611,2012-09-01 18:54:00,2012-09-01 19:12:00,C2.2,POINT(-795.522 -272.5428),"POLYGON((-797.988 -279.5634,-789.72 -281.3202,-792.924 -265.5,-801.228 -263.7372,-797.988 -279.5634))",POINT(0.884766686743847 108.911264136374),"POLYGON((0.889637 109.307161,0.88205 109.607311,0.8798 108.512433,0.887508 108.219799,0.889637 109.307161))",POINT(66.476 -13),"POLYGON((65.976 -13.5,66.976 -13.5,66.976 -12.5,65.976 -12.5,65.976 -13.5))",UTC-HGS-TOPO,POINT(-59 -13),"POLYGON((-59.5 -13.5,-58.5 -13.5,-58.5 -12.5,-59.5 -12.5,-59.5 -13.5))",2012-09-01 19:02:00,True,,11564,-58.5,-12.5,-59.5,-13.5,-272.5428,-795.522,-13,-59,840.9130932003853,1
612,2012-09-01 19:39:00,2012-09-01 20:29:00,C1.9,POINT(719.508 -404.286),"POLYGON((712.512 -412.5402,721.56 -410.9448,726.432 -395.9904,717.318 -397.5954,712.512 -412.5402))",POINT(0.868344949609892 240.668703399269),"POLYGON((0.866254 239.929415,0.873674 240.337505,0.870492 241.40445,0.862902 241.00125,0.866254 239.929415))",POINT(179.06323 -21),"POLYGON((178.56323 -21.5,179.56323 -21.5,179.56323 -20.5,178.56323 -20.5,178.56323 -21.5))",UTC-HGS-TOPO,POINT(54 -21),"POLYGON((53.5 -21.5,54.5 -21.5,54.5 -20.5,53.5 -20.5,53.5 -21.5))",2012-09-01 19:45:00,True,,11553,54.5,-20.5,53.5,-21.5,-404.286,719.508,-21,54,825.3114150791808,1
613,2012-09-02 01:50:00,2012-09-02 02:10:00,C2.9,POINT(83.109 -69.6606),"POLYGON((74.8476 -78.0546,91.4334 -77.8722,91.35 -61.2522,74.7798 -61.4346,74.8476 -78.0546))",POINT(0.114089614342179 230.030813522711),"POLYGON((0.113774 223.798444,0.126355 229.579554,0.115713 236.157271,0.101819 230.595526,0.113774 223.798444))",POINT(126.66014 3),"POLYGON((126.16014 2.5,127.16014 2.5,127.16014 3.5,126.16014 3.5,126.16014 2.5))",UTC-HGS-TOPO,POINT(5 3),"POLYGON((4.5 2.5,5.5 2.5,5.5 3.5,4.5 3.5,4.5 2.5))",2012-09-02 01:58:00,True,,11560,5.5,3.5,4.5,2.5,-69.6606,83.109,3,5,108.44217386865684,1
614,2012-09-02 13:37:00,2012-09-02 13:48:00,C1.1,POINT(805.608 -385.7058),"POLYGON((799.602 -394.116,806.082 -392.3292,811.518 -377.2572,804.996 -379.0548,799.602 -394.116))",POINT(0.939586881485903 244.416017738819),"POLYGON((0.93777 243.761763,0.943065 244.047291,0.941417 245.067301,0.936004 244.785292,0.93777 243.761763))",POINT(-179.82489 -21),"POLYGON((179.67511 -21.5,-179.32489 -21.5,-179.32489 -20.5,179.67511 -20.5,179.67511 -21.5))",UTC-HGS-TOPO,POINT(65 -21),"POLYGON((64.5 -21.5,65.5 -21.5,65.5 -20.5,64.5 -20.5,64.5 -21.5))",2012-09-02 13:42:00,True,,11553,65.5,-20.5,64.5,-21.5,-385.7058,805.608,-21,65,893.1815122457695,1
615,2012-09-02 18:00:00,2012-09-02 18:15:00,C5.5,POINT(261.2418 0.962346),"POLYGON((253.5462 -7.64814,269.4576 -7.07442,268.881 9.58056,253.0032 9.00846,253.5462 -7.64814))",POINT(0.274804567866695 270.211061609689),"POLYGON((0.266829 268.272215,0.283543 268.496085,0.283018 272.040656,0.266305 272.039218,0.266829 268.272215))",POINT(128.76275 7),"POLYGON((128.26275 6.5,129.26275 6.5,129.26275 7.5,128.26275 7.5,128.26275 6.5))",UTC-HGS-TOPO,POINT(16 7),"POLYGON((15.5 6.5,16.5 6.5,16.5 7.5,15.5 7.5,15.5 6.5))",2012-09-02 18:10:00,True,,11560,16.5,7.5,15.5,6.5,0.962346,261.2418,7,16,261.24357250861453,1
616,2012-09-02 22:19:00,2012-09-02 22:44:00,C2.1,POINT(-642.756 -312.5334),"POLYGON((-647.076 -319.6308,-635.52 -321.0546,-638.31 -305.4078,-649.914 -303.9786,-647.076 -319.6308))",POINT(0.751779421958173 115.930854482152),"POLYGON((0.759145 116.287611,0.74894 116.80218,0.744311 115.569396,0.754702 115.066492,0.759145 116.287611))",POINT(66.3871 -14),"POLYGON((65.8871 -14.5,66.8871 -14.5,66.8871 -13.5,65.8871 -13.5,65.8871 -14.5))",UTC-HGS-TOPO,POINT(-44 -14),"POLYGON((-44.5 -14.5,-43.5 -14.5,-43.5 -13.5,-44.5 -13.5,-44.5 -14.5))",2012-09-02 22:30:00,True,,11564,-43.5,-13.5,-44.5,-14.5,-312.5334,-642.756,-14,-44,714.7114114462984,1
617,2012-09-03 13:06:00,2012-09-03 13:31:00,C2.7,POINT(-515.3946 -341.1312),"POLYGON((-520.7838 -348.2922,-507.5022 -349.4364,-509.895 -333.939,-523.239 -332.7906,-520.7838 -348.2922))",POINT(0.65002293130048 123.499919291166),"POLYGON((0.658914 123.773997,0.648031 124.54903,0.641032 123.221478,0.652169 122.457186,0.658914 123.773997))",POINT(68.25129 -15),"POLYGON((67.75129 -15.5,68.75129 -15.5,68.75129 -14.5,67.75129 -14.5,67.75129 -15.5))",UTC-HGS-TOPO,POINT(-34 -15),"POLYGON((-34.5 -15.5,-33.5 -15.5,-33.5 -14.5,-34.5 -14.5,-34.5 -15.5))",2012-09-03 13:18:00,True,,11564,-33.5,-14.5,-34.5,-15.5,-341.1312,-515.3946,-15,-34,618.0631758344773,1
618,2012-09-03 16:30:00,2012-09-03 16:40:00,C1.3,POINT(472.7004 28.78728),"POLYGON((466.0998 19.96002,480.3876 20.99856,479.211 37.61868,464.958 36.58332,466.0998 19.96002))",POINT(0.498047663315636 273.484987757335),"POLYGON((0.490634 272.452107,0.505694 272.502903,0.505524 274.488587,0.490495 274.498816,0.490634 272.452107))",POINT(130.38018 8),"POLYGON((129.88018 7.5,130.88018 7.5,130.88018 8.5,129.88018 8.5,129.88018 7.5))",UTC-HGS-TOPO,POINT(30 8),"POLYGON((29.5 7.5,30.5 7.5,30.5 8.5,29.5 8.5,29.5 7.5))",2012-09-03 16:35:00,True,,11560,30.5,8.5,29.5,7.5,28.78728,472.7004,8,30,473.57615612481845,1
