,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
14,2017-01-26 05:23:00,2017-01-26 05:33:00,B2.3,POINT(-640.5162 334.860606),"POLYGON((17.074786 112.178058,17.074786 112.178058,17.074786 112.178058,17.074786 112.178058,17.074786 112.178058))",POINT(0.742125284826853 62.3995202656285),"POLYGON((0.116509 351.345356,0.116509 351.345356,0.116509 351.345356,0.116509 351.345356,0.116509 351.345356))",POINT(108.43646 16),"POLYGON((152.43646 1,152.43646 1,152.43646 1,152.43646 1,152.43646 1))",UTC-HGS-TOPO,POINT(-43 16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-26 05:28:00,true,,2629,-42.0,17.0,-44.0,15.0,334.860606,-640.5162,16.0,-43.0,722.767340098545901,0.0
15,2017-01-26 06:08:00,2017-01-26 06:18:00,B3.9,POINT(-631.52694 319.967454),"POLYGON((17.074723 112.221156,17.074723 112.221156,17.074723 112.221156,17.074723 112.221156,17.074723 112.221156))",POINT(0.726922634980998 63.1306341934335),"POLYGON((0.116553 351.34866,0.116553 351.34866,0.116553 351.34866,0.116553 351.34866,0.116553 351.34866))",POINT(109.02501 15),"POLYGON((152.02501 1,152.02501 1,152.02501 1,152.02501 1,152.02501 1))",UTC-HGS-TOPO,POINT(-42 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-26 06:13:00,true,,2629,-41.0,16.0,-43.0,14.0,319.967454,-631.52694,15.0,-42.0,707.958648202707991,0.0
16,2017-01-26 12:18:00,2017-01-26 12:23:00,B2.0,POINT(-568.120692 325.40409),"POLYGON((17.074201 112.574352,17.074201 112.574352,17.074201 112.574352,17.074201 112.574352,17.074201 112.574352))",POINT(0.672270905624826 60.1970913322201),"POLYGON((0.116915 351.375655,0.116915 351.375655,0.116915 351.375655,0.116915 351.375655,0.116915 351.375655))",POINT(110.64199 15),"POLYGON((148.64199 1,148.64199 1,148.64199 1,148.64199 1,148.64199 1))",UTC-HGS-TOPO,POINT(-37 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-26 12:21:00,true,,2629,-36.0,16.0,-38.0,14.0,325.40409,-568.120692,15.0,-37.0,654.712870247169462,0.0
17,2017-01-26 16:26:00,2017-01-26 16:39:00,B2.6,POINT(-554.891142 326.55033),"POLYGON((17.073848 112.809948,17.073848 112.809948,17.073848 112.809948,17.073848 112.809948,17.073848 112.809948))",POINT(0.661127393860502 59.5234269996285),"POLYGON((0.117157 351.393571,0.117157 351.393571,0.117157 351.393571,0.117157 351.393571,0.117157 351.393571))",POINT(109.37445 15),"POLYGON((146.37445 1,146.37445 1,146.37445 1,146.37445 1,146.37445 1))",UTC-HGS-TOPO,POINT(-36 15),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-26 16:33:00,true,,2629,-35.0,16.0,-37.0,14.0,326.55033,-554.891142,15.0,-36.0,643.847262550034543,0.0
18,2017-01-26 16:48:00,2017-01-26 16:54:00,B2.2,POINT(-552.196614 342.553644),"POLYGON((17.073817 112.830798,17.073817 112.830798,17.073817 112.830798,17.073817 112.830798,17.073817 112.830798))",POINT(0.667260111563928 58.1867183920906),"POLYGON((0.117178 351.395153,0.117178 351.395153,0.117178 351.395153,0.117178 351.395153,0.117178 351.395153))",POINT(109.1733 16),"POLYGON((146.1733 1,146.1733 1,146.1733 1,146.1733 1,146.1733 1))",UTC-HGS-TOPO,POINT(-36 16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-26 16:51:00,true,,2629,-35.0,17.0,-37.0,15.0,342.553644,-552.196614,16.0,-36.0,649.818512763943772,0.0
19,2017-01-27 10:38:00,2017-01-27 10:52:00,B5.4,POINT(825.82128 118.855668),"POLYGON((17.072278 113.836278,17.072278 113.836278,17.072278 113.836278,17.072278 113.836278,17.072278 113.836278))",POINT(0.856800980612902 278.190008559853),"POLYGON((0.11821 351.470792,0.11821 351.470792,0.11821 351.470792,0.11821 351.470792,0.11821 351.470792))",POINT(-166.61001 4),"POLYGON((136.38999 1,136.38999 1,136.38999 1,136.38999 1,136.38999 1))",UTC-HGS-TOPO,POINT(58 4),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-27 10:45:00,true,,2627,59.0,5.0,57.0,3.0,118.855668,825.82128,4.0,58.0,834.33054379937721,0.0
20,2017-01-27 10:38:00,2017-01-27 10:52:00,B5.4,POINT(824.6781 135.685194),"POLYGON((17.072278 113.836278,17.072278 113.836278,17.072278 113.836278,17.072278 113.836278,17.072278 113.836278))",POINT(0.858274871923091 279.343229115049),"POLYGON((0.11821 351.470792,0.11821 351.470792,0.11821 351.470792,0.11821 351.470792,0.11821 351.470792))",POINT(-166.61001 5),"POLYGON((136.38999 1,136.38999 1,136.38999 1,136.38999 1,136.38999 1))",UTC-HGS-TOPO,POINT(58 5),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-27 10:45:00,true,,2627,59.0,6.0,57.0,4.0,135.685194,824.6781,5.0,58.0,835.765780880282136,0.0
21,2017-01-27 15:35:00,2017-01-27 15:43:00,B2.3,POINT(-382.246842 353.403528),"POLYGON((17.071845 114.11229,17.071845 114.11229,17.071845 114.11229,17.071845 114.11229,17.071845 114.11229))",POINT(0.534616938053196 47.2452977411971),"POLYGON((0.118493 351.491332,0.118493 351.491332,0.118493 351.491332,0.118493 351.491332,0.118493 351.491332))",POINT(108.67444 16),"POLYGON((133.67444 1,133.67444 1,133.67444 1,133.67444 1,133.67444 1))",UTC-HGS-TOPO,POINT(-24 16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-27 15:39:00,true,,2629,-23.0,17.0,-25.0,15.0,353.403528,-382.246842,16.0,-24.0,520.583040274863151,0.0
22,2017-01-28 20:56:00,2017-01-28 21:21:00,C2.8,POINT(951.27948 120.005178),"POLYGON((17.069231 115.721136,17.069231 115.721136,17.069231 115.721136,17.069231 115.721136,17.069231 115.721136))",POINT(0.984816075320227 277.189958980751),"POLYGON((0.120145 351.609197,0.120145 351.609197,0.120145 351.609197,0.120145 351.609197,0.120145 351.609197))",POINT(-164.42683 6),"POLYGON((117.57317 1,117.57317 1,117.57317 1,117.57317 1,117.57317 1))",UTC-HGS-TOPO,POINT(79 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-01-28 21:09:00,true,,2627,80.0,7.0,78.0,5.0,120.005178,951.27948,6.0,79.0,958.819008893692171,0.0
23,2017-02-04 05:57:00,2017-02-04 06:04:00,B1.2,POINT(956.45082 -49.1512842),"POLYGON((17.054169 123.314196,17.054169 123.314196,17.054169 123.314196,17.054169 123.314196,17.054169 123.314196))",POINT(0.984540173569103 267.058201027892),"POLYGON((0.127975 352.126026,0.127975 352.126026,0.127975 352.126026,0.127975 352.126026,0.127975 352.126026))",POINT(112.628906 -4),"POLYGON((33.628906 1,33.628906 1,33.628906 1,33.628906 1,33.628906 1))",UTC-HGS-TOPO,POINT(80 -4),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-04 06:00:00,true,,2631,81.0,-3.0,79.0,-5.0,-49.1512842,956.45082,-4.0,80.0,957.712910958801672,0.0
24,2017-02-04 12:59:00,2017-02-04 13:45:00,B1.6,POINT(740.69022 360.488094),"POLYGON((17.053411 123.63015,17.053411 123.63015,17.053411 123.63015,17.053411 123.63015,17.053411 123.63015))",POINT(0.846868001306927 295.951821904837),"POLYGON((0.128302 352.146243,0.128302 352.146243,0.128302 352.146243,0.128302 352.146243,0.128302 352.146243))",POINT(81.770415 18),"POLYGON((29.770415 1,29.770415 1,29.770415 1,29.770415 1,29.770415 1))",UTC-HGS-TOPO,POINT(53 18),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-04 13:12:00,true,,2632,54.0,19.0,52.0,17.0,360.488094,740.69022,18.0,53.0,823.755830279459246,0.0
25,2017-02-04 12:59:00,2017-02-04 13:45:00,B1.6,POINT(781.92978 338.788302),"POLYGON((17.053411 123.63015,17.053411 123.63015,17.053411 123.63015,17.053411 123.63015,17.053411 123.63015))",POINT(0.87607817410706 293.425735537315),"POLYGON((0.128302 352.146243,0.128302 352.146243,0.128302 352.146243,0.128302 352.146243,0.128302 352.146243))",POINT(85.770415 17),"POLYGON((29.770415 1,29.770415 1,29.770415 1,29.770415 1,29.770415 1))",UTC-HGS-TOPO,POINT(57 17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-04 13:12:00,true,,2632,58.0,18.0,56.0,16.0,338.788302,781.92978,17.0,57.0,852.16881803014337,0.0
26,2017-02-06 16:16:00,2017-02-06 16:31:00,B1.5,POINT(-894.5061 109.865382),"POLYGON((17.04768 125.843346,17.04768 125.843346,17.04768 125.843346,17.04768 125.843346,17.04768 125.843346))",POINT(0.926822313815369 82.997864442405),"POLYGON((0.130599 352.285249,0.130599 352.285249,0.130599 352.285249,0.130599 352.285249,0.130599 352.285249))",POINT(-66.36385826 4),"POLYGON((1.636142 1,1.636142 1,1.636142 1,1.636142 1,1.636142 1))",UTC-HGS-TOPO,POINT(-67 4),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-06 16:22:00,true,,2634,-66.0,5.0,-68.0,3.0,109.865382,-894.5061,4.0,-67.0,901.227809767994245,0.0
27,2017-02-08 23:08:00,2017-02-08 23:18:00,B1.1,POINT(-431.680044 314.508804),"POLYGON((17.041122 128.032404,17.041122 128.032404,17.041122 128.032404,17.041122 128.032404,17.041122 128.032404))",POINT(0.549478444035029 53.9240701483181),"POLYGON((0.13288 352.418489,0.13288 352.418489,0.13288 352.418489,0.13288 352.418489,0.13288 352.418489))",POINT(-56.46447 13),"POLYGON((-28.46447 1,-28.46447 1,-28.46447 1,-28.46447 1,-28.46447 1))",UTC-HGS-TOPO,POINT(-27 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-08 23:11:00,true,,2634,-26.0,14.0,-28.0,12.0,314.508804,-431.680044,13.0,-27.0,534.10059743586919,0.0
28,2017-02-08 23:38:00,2017-02-09 00:10:00,B1.7,POINT(-431.678466 314.524158),"POLYGON((17.04106 128.051496,17.04106 128.051496,17.04106 128.051496,17.04106 128.051496,17.04106 128.051496))",POINT(0.549488412295162 53.9226392360197),"POLYGON((0.1329 352.419633,0.1329 352.419633,0.1329 352.419633,0.1329 352.419633,0.1329 352.419633))",POINT(-56.73878 13),"POLYGON((-28.73878 1,-28.73878 1,-28.73878 1,-28.73878 1,-28.73878 1))",UTC-HGS-TOPO,POINT(-27 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-08 23:57:00,true,,2634,-26.0,14.0,-28.0,12.0,314.524158,-431.678466,13.0,-27.0,534.108363512239066,0.0
29,2017-02-09 00:42:00,2017-02-09 00:55:00,B2.7,POINT(-416.838414 315.411222),"POLYGON((17.040928 128.092164,17.040928 128.092164,17.040928 128.092164,17.040928 128.092164,17.040928 128.092164))",POINT(0.537778518040282 52.8861166707931),"POLYGON((0.132943 352.42207,0.132943 352.42207,0.132943 352.42207,0.132943 352.42207,0.132943 352.42207))",POINT(-56.32397 13),"POLYGON((-29.32397 1,-29.32397 1,-29.32397 1,-29.32397 1,-29.32397 1))",UTC-HGS-TOPO,POINT(-26 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-09 00:50:00,true,,2634,-25.0,14.0,-27.0,12.0,315.411222,-416.838414,13.0,-26.0,522.722203803864318,0.0
30,2017-02-09 01:35:00,2017-02-09 01:42:00,B3.1,POINT(-403.438782 300.130452),"POLYGON((17.040818 128.125788,17.040818 128.125788,17.040818 128.125788,17.040818 128.125788,17.040818 128.125788))",POINT(0.517319847832442 53.353312439262),"POLYGON((0.132978 352.424084,0.132978 352.424084,0.132978 352.424084,0.132978 352.424084,0.132978 352.424084))",POINT(-55.80859 12),"POLYGON((-29.80859 1,-29.80859 1,-29.80859 1,-29.80859 1,-29.80859 1))",UTC-HGS-TOPO,POINT(-25 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-09 01:40:00,true,,2634,-24.0,13.0,-26.0,11.0,300.130452,-403.438782,12.0,-25.0,502.833112512857326,0.0
31,2017-02-09 01:45:00,2017-02-09 01:56:00,C1.1,POINT(-416.83521 315.443658),"POLYGON((17.040798 128.13213,17.040798 128.13213,17.040798 128.13213,17.040798 128.13213,17.040798 128.13213))",POINT(0.537800103635143 52.8830697123263),"POLYGON((0.132985 352.424463,0.132985 352.424463,0.132985 352.424463,0.132985 352.424463,0.132985 352.424463))",POINT(-56.90002 13),"POLYGON((-29.90002 1,-29.90002 1,-29.90002 1,-29.90002 1,-29.90002 1))",UTC-HGS-TOPO,POINT(-26 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-09 01:51:00,true,,2634,-25.0,14.0,-27.0,12.0,315.443658,-416.83521,13.0,-26.0,522.739221474881333,0.0
32,2017-02-09 02:56:00,2017-02-09 03:09:00,B6.0,POINT(-401.866608 316.30515),"POLYGON((17.040651 128.177088,17.040651 128.177088,17.040651 128.177088,17.040651 128.177088,17.040651 128.177088))",POINT(0.526154537245454 51.7940736087175),"POLYGON((0.133031 352.427154,0.133031 352.427154,0.133031 352.427154,0.133031 352.427154,0.133031 352.427154))",POINT(-56.54922 13),"POLYGON((-30.54922 1,-30.54922 1,-30.54922 1,-30.54922 1,-30.54922 1))",UTC-HGS-TOPO,POINT(-25 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-09 03:09:00,true,,2634,-24.0,14.0,-26.0,12.0,316.30515,-401.866608,13.0,-25.0,511.41540702441506,0.0
33,2017-02-09 03:20:00,2017-02-09 03:29:00,C1.3,POINT(-416.830374 315.492456),"POLYGON((17.040601 128.192268,17.040601 128.192268,17.040601 128.192268,17.040601 128.192268,17.040601 128.192268))",POINT(0.537832591792581 52.8784850778646),"POLYGON((0.133047 352.428062,0.133047 352.428062,0.133047 352.428062,0.133047 352.428062,0.133047 352.428062))",POINT(-57.76867 13),"POLYGON((-30.76867 1,-30.76867 1,-30.76867 1,-30.76867 1,-30.76867 1))",UTC-HGS-TOPO,POINT(-26 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-09 03:26:00,true,,2634,-25.0,14.0,-27.0,12.0,315.492456,-416.830374,13.0,-26.0,522.764813737393638,0.0
34,2017-02-09 05:31:00,2017-02-09 05:49:00,B6.1,POINT(-371.562396 317.945598),"POLYGON((17.040329 128.274936,17.040329 128.274936,17.040329 128.274936,17.040329 128.274936,17.040329 128.274936))",POINT(0.503130953548069 49.4464265975377),"POLYGON((0.133134 352.433005,0.133134 352.433005,0.133134 352.433005,0.133134 352.433005,0.133134 352.433005))",POINT(-55.96649 13),"POLYGON((-31.96649 1,-31.96649 1,-31.96649 1,-31.96649 1,-31.96649 1))",UTC-HGS-TOPO,POINT(-23 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-09 05:42:00,true,,2634,-22.0,14.0,-24.0,12.0,317.945598,-371.562396,13.0,-23.0,489.027624382139038,0.0
35,2017-02-09 05:31:00,2017-02-09 05:49:00,B6.1,POINT(-386.770338 317.180688),"POLYGON((17.040329 128.274936,17.040329 128.274936,17.040329 128.274936,17.040329 128.274936,17.040329 128.274936))",POINT(0.514620231851791 50.6456777256817),"POLYGON((0.133134 352.433005,0.133134 352.433005,0.133134 352.433005,0.133134 352.433005,0.133134 352.433005))",POINT(-56.96649 13),"POLYGON((-31.96649 1,-31.96649 1,-31.96649 1,-31.96649 1,-31.96649 1))",UTC-HGS-TOPO,POINT(-24 13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-09 05:42:00,true,,2634,-23.0,14.0,-25.0,12.0,317.180688,-386.770338,13.0,-24.0,500.1948452321231,0.0
36,2017-02-09 06:05:00,2017-02-09 06:15:00,B3.8,POINT(-357.628626 302.573898),"POLYGON((17.040259 128.296338,17.040259 128.296338,17.040259 128.296338,17.040259 128.296338,17.040259 128.296338))",POINT(0.481966031330323 49.7669039256942),"POLYGON((0.133156 352.434283,0.133156 352.434283,0.133156 352.434283,0.133156 352.434283,0.133156 352.434283))",POINT(-55.27738 12),"POLYGON((-32.27738 1,-32.27738 1,-32.27738 1,-32.27738 1,-32.27738 1))",UTC-HGS-TOPO,POINT(-22 12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2017-02-09 06:12:00,true,,2634,-21.0,13.0,-23.0,11.0,302.573898,-357.628626,12.0,-22.0,468.454050986393156,0.0
