,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
0,2010-01-01 12:02:00,2010-01-01 12:18:00,B1.9,POINT(441.246 -434.9622),"POLYGON((17.11086 69.4824,17.11086 69.4824,17.11086 69.4824,17.11086 69.4824,17.11086 69.4824))",POINT(0.6454048880805 225.410894405118),"POLYGON((0.07454 346.165518,0.07454 346.165518,0.07454 346.165518,0.07454 346.165518,0.07454 346.165518))",POINT(57.283253 -29),,UTC-HGS-TOPO,POINT(31 -29),,2010-01-01 12:09:00,true,,1039,32.0,-28.0,30.0,-30.0,-434.9622,441.246,-29.0,31.0,619.588692557280297,0.0
1,2010-01-01 12:33:00,2010-01-01 13:00:00,B2.3,POINT(441.246 -434.9292),"POLYGON((17.11086 69.5256,17.11086 69.5256,17.11086 69.5256,17.11086 69.5256,17.11086 69.5256))",POINT(0.645380756687961 225.413067739875),"POLYGON((0.074584 346.173784,0.074584 346.173784,0.074584 346.173784,0.074584 346.173784,0.074584 346.173784))",POINT(56.999723 -29),,UTC-HGS-TOPO,POINT(31 -29),,2010-01-01 12:43:00,true,,1039,32.0,-28.0,30.0,-30.0,-434.9292,441.246,-29.0,31.0,619.565526420442438,0.0
2,2010-01-01 23:29:00,2010-01-01 23:42:00,B1.1,POINT(558.5622 -375.7314),"POLYGON((17.11092 70.4304,17.11092 70.4304,17.11092 70.4304,17.11092 70.4304,17.11092 70.4304))",POINT(0.701224914304538 236.072224102938),"POLYGON((0.075499 346.344669,0.075499 346.344669,0.075499 346.344669,0.075499 346.344669,0.075499 346.344669))",POINT(58.999887 -25),,UTC-HGS-TOPO,POINT(39 -25),,2010-01-01 23:33:00,true,,1039,40.0,-24.0,38.0,-26.0,-375.7314,558.5622,-25.0,39.0,673.175917732356197,0.0
3,2010-01-02 03:10:00,2010-01-02 03:19:00,B1.1,POINT(553.9194 -391.2186),"POLYGON((17.11092 70.7346,17.11092 70.7346,17.11092 70.7346,17.11092 70.7346,17.11092 70.7346))",POINT(0.706399546822322 234.767451359943),"POLYGON((0.075807 346.40121,0.075807 346.40121,0.075807 346.40121,0.075807 346.40121,0.075807 346.40121))",POINT(56.978612 -26),,UTC-HGS-TOPO,POINT(39 -26),,2010-01-02 03:13:00,true,,1039,40.0,-25.0,38.0,-27.0,-391.2186,553.9194,-26.0,39.0,678.143564949428765,0.0
4,2010-01-02 07:58:00,2010-01-02 08:13:00,B6.4,POINT(546.4668 -374.7096),"POLYGON((17.11098 71.1306,17.11098 71.1306,17.11098 71.1306,17.11098 71.1306,17.11098 71.1306))",POINT(0.69020400051022 235.56175889471),"POLYGON((0.076208 346.474083,0.076208 346.474083,0.076208 346.474083,0.076208 346.474083,0.076208 346.474083))",POINT(53.344561 -25),,UTC-HGS-TOPO,POINT(38 -25),,2010-01-02 08:05:00,true,,1039,39.0,-24.0,37.0,-26.0,-374.7096,546.4668,-25.0,38.0,662.595840489811735,0.0
5,2010-01-02 14:08:00,2010-01-02 14:24:00,C2.6,POINT(555.7464 -422.1414),"POLYGON((17.11098 71.6382,17.11098 71.6382,17.11098 71.6382,17.11098 71.6382,17.11098 71.6382))",POINT(0.726973952125618 232.779929239403),"POLYGON((0.076722 346.566436,0.076722 346.566436,0.076722 346.566436,0.076722 346.566436,0.076722 346.566436))",POINT(51.960551 -28),,UTC-HGS-TOPO,POINT(40 -28),,2010-01-02 14:16:00,true,,1039,41.0,-27.0,39.0,-29.0,-422.1414,555.7464,-28.0,40.0,697.894994040593474,0.0
6,2010-01-03 07:43:00,2010-01-03 07:54:00,B1.5,POINT(658.182 -410.9514),"POLYGON((17.11098 73.0788,17.11098 73.0788,17.11098 73.0788,17.11098 73.0788,17.11098 73.0788))",POINT(0.808271984279242 238.020436710635),"POLYGON((0.078183 346.821923,0.078183 346.821923,0.078183 346.821923,0.078183 346.821923,0.078183 346.821923))",POINT(51.3116357 -27),,UTC-HGS-TOPO,POINT(49 -27),,2010-01-03 07:46:00,true,,1039,50.0,-26.0,48.0,-28.0,-410.9514,658.182,-27.0,49.0,775.941104908072248,0.0
7,2010-01-03 10:50:00,2010-01-03 11:09:00,B1.5,POINT(716.16 -430.8402),"POLYGON((17.11098 73.3326,17.11098 73.3326,17.11098 73.3326,17.11098 73.3326,17.11098 73.3326))",POINT(0.870591837238333 238.968981526651),"POLYGON((0.07844 346.865948,0.07844 346.865948,0.07844 346.865948,0.07844 346.865948,0.07844 346.865948))",POINT(56.60136725 -28),,UTC-HGS-TOPO,POINT(56 -28),,2010-01-03 11:03:00,true,,1039,57.0,-27.0,55.0,-29.0,-430.8402,716.16,-28.0,56.0,835.768163748799338,0.0
8,2010-01-03 15:52:00,2010-01-03 16:13:00,B6.7,POINT(724.434 -431.3274),"POLYGON((17.11098 73.743,17.11098 73.743,17.11098 73.743,17.11098 73.743,17.11098 73.743))",POINT(0.878247907043879 239.230466606148),"POLYGON((0.078856 346.936529,0.078856 346.936529,0.078856 346.936529,0.078856 346.936529,0.078856 346.936529))",POINT(54.83934 -28),,UTC-HGS-TOPO,POINT(57 -28),,2010-01-03 16:03:00,true,,1039,58.0,-27.0,56.0,-29.0,-431.3274,724.434,-28.0,57.0,843.117990762123327,0.0
9,2010-01-05 08:46:00,2010-01-05 08:57:00,B1.2,POINT(851.766 -449.4276),"POLYGON((17.11068 77.0448,17.11068 77.0448,17.11068 77.0448,17.11068 77.0448,17.11068 77.0448))",POINT(1.0031907031084 242.181984149939),"POLYGON((0.08221 347.478553,0.08221 347.478553,0.08221 347.478553,0.08221 347.478553,0.08221 347.478553))",POINT(56.39594 -28),,UTC-HGS-TOPO,POINT(81.0000000000002 -28),,2010-01-05 08:52:00,true,,1039,82.0,-27.0,80.0,-29.0,-449.4276,851.766,-28.0,81.0000000000002,963.063074984063519,0.0
