,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
0,2013-01-01 00:58:00,2013-01-01 01:11:00,B7.8,POINT(-865.428 -402.246),"POLYGON((17.09862 68.9778,17.09862 68.9778,17.09862 68.9778,17.09862 68.9778,17.09862 68.9778))",POINT(0.978560185834978 114.928736385008),"POLYGON((0.072869 346.07782,0.072869 346.07782,0.072869 346.07782,0.072869 346.07782,0.072869 346.07782))",POINT(-111.50916 -25),"POLYGON((-32.50916 1,-32.50916 1,-32.50916 1,-32.50916 1,-32.50916 1))",UTC-HGS-TOPO,POINT(-78 -25),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-01 01:03:00,true,,1642,-77.0,-24.0,-79.0,-26.0,-402.246,-865.428,-25.0,-78.0,954.341379014868039,0.0
1,2013-01-01 08:47:00,2013-01-01 08:51:00,B5.5,POINT(-945.8004 237.391776),"POLYGON((17.098666 69.626262,17.098666 69.626262,17.098666 69.626262,17.098666 69.626262,17.098666 69.626262))",POINT(0.999882251404241 75.9100788386208),"POLYGON((0.073514 346.202472,0.073514 346.202472,0.073514 346.202472,0.073514 346.202472,0.073514 346.202472))",POINT(-125.7987 14),"POLYGON((-36.7987 1,-36.7987 1,-36.7987 1,-36.7987 1,-36.7987 1))",UTC-HGS-TOPO,POINT(-88 14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-01 08:48:00,true,,1641,-87.0,15.0,-89.0,13.0,237.391776,-945.8004,14.0,-88.0,975.137555400567066,0.0
2,2013-01-01 14:26:00,2013-01-01 14:56:00,B5.2,POINT(963.138 153.2568),"POLYGON((17.09868 70.0938,17.09868 70.0938,17.09868 70.0938,17.09868 70.0938,17.09868 70.0938))",POINT(1.00000179557764 279.041240805759),"POLYGON((0.07398 346.291009,0.07398 346.291009,0.07398 346.291009,0.07398 346.291009,0.07398 346.291009))",POINT(48.10077 9),"POLYGON((-39.89923 1,-39.89923 1,-39.89923 1,-39.89923 1,-39.89923 1))",UTC-HGS-TOPO,POINT(89 9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-01 14:38:00,true,,1635,90.0,10.0,88.0,8.0,153.2568,963.138,9.0,89.0,975.255071143052191,0.0
3,2013-01-01 15:53:00,2013-01-01 16:07:00,B6.2,POINT(46.06554 476.3448),"POLYGON((17.09868 70.2138,17.09868 70.2138,17.09868 70.2138,17.09868 70.2138,17.09868 70.2138))",POINT(0.49071039003093 354.476314167554),"POLYGON((0.074099 346.313557,0.074099 346.313557,0.074099 346.313557,0.074099 346.313557,0.074099 346.313557))",POINT(-38.69494 26),"POLYGON((-40.69494 1,-40.69494 1,-40.69494 1,-40.69494 1,-40.69494 1))",UTC-HGS-TOPO,POINT(3 26),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-01 15:58:00,true,,1640,4.0,27.0,2.0,25.0,476.3448,46.06554,26.0,3.0,478.567030271133035,0.0
4,2013-01-01 22:52:00,2013-01-01 23:01:00,B4.7,POINT(107.265 476.5422),"POLYGON((17.09868 70.7898,17.09868 70.7898,17.09868 70.7898,17.09868 70.7898,17.09868 70.7898))",POINT(0.500859413894116 347.314695159979),"POLYGON((0.074673 346.420781,0.074673 346.420781,0.074673 346.420781,0.074673 346.420781,0.074673 346.420781))",POINT(-38.52713 26),"POLYGON((-44.52713 1,-44.52713 1,-44.52713 1,-44.52713 1,-44.52713 1))",UTC-HGS-TOPO,POINT(7 26),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-01 22:58:00,true,,1640,8.0,27.0,6.0,25.0,476.5422,107.265,26.0,7.0,488.465196923834071,0.0
5,2013-01-02 09:21:00,2013-01-02 09:34:00,B5.6,POINT(-769.998 -239.0814),"POLYGON((17.09868 71.6526,17.09868 71.6526,17.09868 71.6526,17.09868 71.6526,17.09868 71.6526))",POINT(0.826718951446969 107.249366518146),"POLYGON((0.075534 346.578343,0.075534 346.578343,0.075534 346.578343,0.075534 346.578343,0.075534 346.578343))",POINT(-106.27995 -16),"POLYGON((-50.27995 1,-50.27995 1,-50.27995 1,-50.27995 1,-50.27995 1))",UTC-HGS-TOPO,POINT(-55 -16),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-02 09:25:00,true,,1643,-54.0,-15.0,-56.0,-17.0,-239.0814,-769.998,-16.0,-55.0,806.261022144788967,0.0
6,2013-01-02 21:08:00,2013-01-02 21:11:00,B4.2,POINT(298.3458 490.224),"POLYGON((17.09868 72.618,17.09868 72.618,17.09868 72.618,17.09868 72.618,17.09868 72.618))",POINT(0.588434776529576 328.675692196818),"POLYGON((0.076497 346.75044,0.076497 346.75044,0.076497 346.75044,0.076497 346.75044,0.076497 346.75044))",POINT(-37.74611 27),"POLYGON((-56.74611 1,-56.74611 1,-56.74611 1,-56.74611 1,-56.74611 1))",UTC-HGS-TOPO,POINT(20 27),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-02 21:09:00,true,,1640,21.0,28.0,19.0,26.0,490.224,298.3458,27.0,20.0,573.872622237409132,0.0
7,2013-01-03 04:08:00,2013-01-03 04:15:00,B5.7,POINT(344.7696 532.9464),"POLYGON((17.09862 73.1898,17.09862 73.1898,17.09862 73.1898,17.09862 73.1898,17.09862 73.1898))",POINT(0.650850123003362 327.100673640828),"POLYGON((0.077068 346.850388,0.077068 346.850388,0.077068 346.850388,0.077068 346.850388,0.077068 346.850388))",POINT(-37.58737 30),"POLYGON((-60.58737 1,-60.58737 1,-60.58737 1,-60.58737 1,-60.58737 1))",UTC-HGS-TOPO,POINT(24 30),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-03 04:15:00,true,,1640,25.0,31.0,23.0,29.0,532.9464,344.7696,30.0,24.0,634.74242205568703,0.0
8,2013-01-03 19:16:00,2013-01-03 19:27:00,B7.9,POINT(-946.272 -234.5982),"POLYGON((17.09856 74.4198,17.09856 74.4198,17.09856 74.4198,17.09856 74.4198,17.09856 74.4198))",POINT(0.999664052027092 103.92393511715),"POLYGON((0.078297 347.060394,0.078297 347.060394,0.078297 347.060394,0.078297 347.060394,0.078297 347.060394))",POINT(-158.89172 -14),"POLYGON((-68.89172 1,-68.89172 1,-68.89172 1,-68.89172 1,-68.89172 1))",UTC-HGS-TOPO,POINT(-89 -14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-03 19:18:00,true,,1643,-88.0,-13.0,-90.0,-15.0,-234.5982,-946.272,-14.0,-89.0,974.918977878285091,0.0
9,2013-01-03 21:01:00,2013-01-03 21:08:00,B9.4,POINT(495.5316 500.103),"POLYGON((17.0985 74.5614,17.0985 74.5614,17.0985 74.5614,17.0985 74.5614,17.0985 74.5614))",POINT(0.72189729420535 315.263068485098),"POLYGON((0.078438 347.084186,0.078438 347.084186,0.078438 347.084186,0.078438 347.084186,0.078438 347.084186))",POINT(-35.85202 28),"POLYGON((-69.85202 1,-69.85202 1,-69.85202 1,-69.85202 1,-69.85202 1))",UTC-HGS-TOPO,POINT(35 28),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2013-01-03 21:08:00,true,,1640,36.0,29.0,34.0,27.0,500.103,495.5316,28.0,35.0,704.027398051780438,0.0
