Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
19,2016-02-03 16:29:00,2016-02-03 16:39:00,C1.4,POINT(425.139114 -24.8146248),"POLYGON((417.060354 -32.934474,432.24147 -33.728957,433.168848 -16.701137,417.955188 -15.90434,417.060354 -32.934474))",POINT(0.43770500147734 266.659535840445),"POLYGON((0.429992 265.48483,0.445612 265.538099,0.445545 267.792014,0.429889 267.82079,0.429992 265.48483))",POINT(-143.25087 -7),"POLYGON((-143.75087 -7.5,-142.75087 -7.5,-142.75087 -6.5,-143.75087 -6.5,-143.75087 -7.5))",UTC-HGS-TOPO,POINT(26 -7),"POLYGON((25.5 -7.5,26.5 -7.5,26.5 -6.5,25.5 -6.5,25.5 -7.5))",2016-02-03 16:34:00,True,,12493,26.5,-6.5,25.5,-7.5,-24.8146248,425.139114,-7,26,425.86269131807,1
20,2016-02-03 18:25:00,2016-02-03 18:40:00,B7.5,POINT(425.979816 -7.6987854),"POLYGON((417.949914 -15.82017,433.163376 -16.617662,433.958232 0.415012,418.716876 1.214579,417.949914 -15.82017))",POINT(0.437902386925232 268.964599081596),"POLYGON((0.429885 267.832285,0.445542 267.803011,0.446031 270.054794,0.430368 270.166198,0.429885 267.832285))",POINT(-144.31149 -6),"POLYGON((-144.81149 -6.5,-143.81149 -6.5,-143.81149 -5.5,-144.81149 -5.5,-144.81149 -6.5))",UTC-HGS-TOPO,POINT(26 -6),"POLYGON((25.5 -6.5,26.5 -6.5,26.5 -5.5,25.5 -5.5,25.5 -6.5))",2016-02-03 18:33:00,True,,12493,26.5,-5.5,25.5,-6.5,-7.6987854,425.979816,-6,26,426.04938086567984,1
21,2016-02-03 22:05:00,2016-02-03 22:17:00,C1.1,POINT(455.250288 -26.2240542),"POLYGON((447.272904 -34.311895,462.182214 -35.164763,463.173744 -18.142442,448.232478 -17.287091,447.272904 -34.311895))",POINT(0.468702564846394 266.703200228827),"POLYGON((0.461078 265.613229,0.476425 265.649079,0.476436 267.75688,0.461056 267.791354,0.461078 265.613229))",POINT(-144.32301 -7),"POLYGON((-144.82301 -7.5,-143.82301 -7.5,-143.82301 -6.5,-144.82301 -6.5,-144.82301 -7.5))",UTC-HGS-TOPO,POINT(28 -7),"POLYGON((27.5 -7.5,28.5 -7.5,28.5 -6.5,27.5 -6.5,27.5 -7.5))",2016-02-03 22:10:00,True,,12493,28.5,-6.5,27.5,-7.5,-26.2240542,455.250288,-7,28,456.00496241024325,1
22,2016-02-04 18:15:00,2016-02-04 18:28:00,C5.1,POINT(-231.249246 -101.257416),"POLYGON((-238.877832 -109.953636,-222.725484 -109.518312,-223.555062 -92.560044,-239.767554 -92.997324,-238.877832 -109.953636))",POINT(0.259510547325512 113.647233110408),"POLYGON((0.270327 114.716253,0.25514 116.184214,0.24873 112.49136,0.264367 111.199505,0.270327 114.716253))",POINT(162.61358 -12),"POLYGON((162.11358 -12.5,163.11358 -12.5,163.11358 -11.5,162.11358 -11.5,162.11358 -12.5))",UTC-HGS-TOPO,POINT(-14 -12),"POLYGON((-14.5 -12.5,-13.5 -12.5,-13.5 -11.5,-14.5 -11.5,-14.5 -12.5))",2016-02-04 18:22:00,True,,12494,-13.5,-11.5,-14.5,-12.5,-101.257416,-231.249246,-12,-14,252.44658458883052,1
23,2016-02-04 22:39:00,2016-02-04 22:48:00,B8.6,POINT(-197.97159 -117.188496),"POLYGON((-205.665996 -125.837952,-189.447246 -125.464878,-190.213944 -108.536778,-206.498322 -108.911646,-205.665996 -125.837952))",POINT(0.236500657823471 120.623242732141),"POLYGON((0.247863 121.460625,0.233591 123.51524,0.225136 119.70924,0.239999 117.808126,0.247863 121.460625))",POINT(162.19974 -13),"POLYGON((161.69974 -13.5,162.69974 -13.5,162.69974 -12.5,161.69974 -12.5,161.69974 -13.5))",UTC-HGS-TOPO,POINT(-12 -13),"POLYGON((-12.5 -13.5,-11.5 -13.5,-11.5 -12.5,-12.5 -12.5,-12.5 -13.5))",2016-02-04 22:44:00,True,,12494,-11.5,-12.5,-12.5,-13.5,-117.188496,-197.97159,-13,-12,230.0562845085309,1
24,2016-02-06 15:48:00,2016-02-06 15:53:00,B6.6,POINT(-197.916246 -115.349994),"POLYGON((-205.608522 -124.00227,-189.394302 -123.622752,-190.160754 -106.695714,-206.440578 -107.07705,-205.608522 -124.00227))",POINT(0.235560166273281 120.234584383044),"POLYGON((0.246902 121.094132,0.23257 123.133565,0.224219 119.295984,0.239139 117.414965,0.246902 121.094132))",POINT(139.62474 -13),"POLYGON((139.12474 -13.5,140.12474 -13.5,140.12474 -12.5,139.12474 -12.5,139.12474 -13.5))",UTC-HGS-TOPO,POINT(-12 -13),"POLYGON((-12.5 -13.5,-11.5 -13.5,-11.5 -12.5,-12.5 -12.5,-12.5 -13.5))",2016-02-06 15:51:00,True,,12494,-11.5,-12.5,-12.5,-13.5,-115.349994,-197.916246,-13,-12,229.07741387254345,1
25,2016-02-06 19:33:00,2016-02-06 19:42:00,C1.0,POINT(181.633968 -114.821916),"POLYGON((173.117124 -123.110868,189.389388 -123.459702,190.155822 -106.532778,173.817714 -106.182276,173.117124 -123.110868))",POINT(0.220970419494462 237.700521092064),"POLYGON((0.218446 234.581767,0.23248 236.900358,0.224138 240.740734,0.209454 238.579954,0.218446 234.581767))",POINT(160.56746 -13),"POLYGON((160.06746 -13.5,161.06746 -13.5,161.06746 -12.5,160.06746 -12.5,160.06746 -13.5))",UTC-HGS-TOPO,POINT(11 -13),"POLYGON((10.5 -13.5,11.5 -13.5,11.5 -12.5,10.5 -12.5,10.5 -13.5))",2016-02-06 19:38:00,True,,12494,11.5,-12.5,10.5,-13.5,-114.821916,181.633968,-13,11,214.8836213519683,1
26,2016-02-06 22:37:00,2016-02-06 22:48:00,C1.5,POINT(214.122612 -115.451922),"POLYGON((205.598826 -123.707514,221.74881 -124.119234,222.646164 -107.196204,206.43084 -106.78251,205.598826 -123.707514))",POINT(0.25016057481204 241.667073770401),"POLYGON((0.246749 238.964943,0.261326 240.762996,0.254113 244.29084,0.239002 242.648386,0.246749 238.964943))",POINT(160.88507 -13),"POLYGON((160.38507 -13.5,161.38507 -13.5,161.38507 -12.5,160.38507 -12.5,160.38507 -13.5))",UTC-HGS-TOPO,POINT(13 -13),"POLYGON((12.5 -13.5,13.5 -13.5,13.5 -12.5,12.5 -12.5,12.5 -13.5))",2016-02-06 22:44:00,True,,12494,13.5,-12.5,12.5,-13.5,-115.451922,214.122612,-13,13,243.26454584093557,1
27,2016-02-07 06:55:00,2016-02-07 07:01:00,B7.0,POINT(873.71334 -141.429726),"POLYGON((868.809 -148.951674,875.52246 -150.635904,878.4954 -133.903692,871.75932 -132.212514,868.809 -148.951674))",POINT(0.910228885869875 260.805173273832),"POLYGON((0.906525 260.271589,0.913623 260.237692,0.913886 261.33346,0.906776 261.376143,0.906525 260.271589))",POINT(-150.66837 -11),"POLYGON((-151.16837 -11.5,-150.16837 -11.5,-150.16837 -10.5,-151.16837 -10.5,-151.16837 -11.5))",UTC-HGS-TOPO,POINT(66 -11),"POLYGON((65.5 -11.5,66.5 -11.5,66.5 -10.5,65.5 -10.5,65.5 -11.5))",2016-02-07 06:58:00,True,,12495,66.5,-10.5,65.5,-11.5,-141.429726,873.71334,-11,66,885.0860793676458,1
28,2016-02-08 05:22:00,2016-02-08 05:43:00,C1.6,POINT(131.86575 340.136412),"POLYGON((123.939654 332.268792,140.349168 332.006028,139.735734 347.970132,123.397932 348.231924,123.939654 332.268792))",POINT(0.37522538416285 338.809440287935),"POLYGON((0.364763 339.543971,0.37075 337.084723,0.385692 338.120892,0.380004 340.487934,0.364763 339.543971))",POINT(139.01534 14),"POLYGON((138.51534 13.5,139.51534 13.5,139.51534 14.5,138.51534 14.5,138.51534 13.5))",UTC-HGS-TOPO,POINT(8 14),"POLYGON((7.5 13.5,8.5 13.5,8.5 14.5,7.5 14.5,7.5 13.5))",2016-02-08 05:29:00,True,,12492,8.5,14.5,7.5,13.5,340.136412,131.86575,14,8,364.80317267164247,1
