,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
0,2018-01-01 09:10:00,2018-01-01 11:00:00,A8.0,POINT(915.94578 334.810002),"POLYGON((17.098718 69.1026,17.098718 69.1026,17.098718 69.1026,17.098718 69.1026,17.098718 69.1026))",POINT(0.999964127393628 290.079113876456),"POLYGON((0.072993 346.101912,0.072993 346.101912,0.072993 346.101912,0.072993 346.101912,0.072993 346.101912))",POINT(68.99548 20),"POLYGON((-18.00452 1,-18.00452 1,-18.00452 1,-18.00452 1,-18.00452 1))",UTC-HGS-TOPO,POINT(88 20),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-01 09:36:00,true,,0,89.0,21.0,87.0,19.0,334.810002,915.94578,20.0,88.0,975.220185055174284,0.0
1,2018-01-04 13:47:44,2018-01-04 13:51:32,,POINT(576 192),"POLYGON((537.6 153.6,614.4 153.6,614.4 230.4,537.6 230.4,537.6 153.6))",POINT(0.622117316082786 288.434948822922),"POLYGON((0.572889 285.945396,0.648913 284.036243,0.672347 290.556045,0.599303 293.198591,0.572889 285.945396))",POINT(-24.568636 8.5656522),"POLYGON((-27.556921 6.177956,-21.918228 6.380576,-21.334323 10.990284,-27.095376 10.778559,-27.556921 6.177956))",UTC-HPC-TOPO,POINT(36.486304 8.5656522),"POLYGON((33.498019 6.177956,39.136712 6.380576,39.720617 10.990284,33.959564 10.778559,33.498019 6.177956))",2018-01-04 13:47:56,true,,,614.4000244140625,230.39999389648438,537.5999755859375,153.60000610351562,192.0,576.0,8.5656522,36.486304,607.15731075232884,2.0
2,2018-01-05 11:16:00,2018-01-05 11:18:00,A3.7,POINT(0 60.050022),"POLYGON((-1.702444 -973.69914,1.702444 -973.69914,1.701626 973.13538,-1.701626 973.13538,-1.702444 -973.69914))",POINT(0.06157387188505 0),"POLYGON((0.99841 179.899823,0.99841 180.100177,0.997832 359.899813,0.997832 0.100187,0.99841 179.899823))",POINT(-72.83687 0),"POLYGON((-162.73687 -89.9,17.06313 -89.9,17.06313 89.9,-162.73687 89.9,-162.73687 -89.9))",UTC-HGS-TOPO,POINT(0 0),"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",2018-01-05 11:17:00,true,,0,89.9000015258789,89.9000015258789,-89.9000015258789,-89.9000015258789,60.050022,0.0,0.0,0.0,60.0500220000000056,90.0
3,2018-01-05 11:16:00,2018-01-05 11:18:00,A3.7,POINT(946.28076 -234.516126),"POLYGON((17.098607 77.100402,17.098607 77.100402,17.098607 77.100402,17.098607 77.100402,17.098607 77.100402))",POINT(0.999647326059773 256.080870560757),"POLYGON((0.080978 347.49585,0.080978 347.49585,0.080978 347.49585,0.080978 347.49585,0.080978 347.49585))",POINT(16.16313 -14),"POLYGON((-71.83687 1,-71.83687 1,-71.83687 1,-71.83687 1,-71.83687 1))",UTC-HGS-TOPO,POINT(89 -14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-05 11:17:00,true,,0,90.0,-13.0,88.0,-15.0,-234.516126,946.28076,-14.0,89.0,974.907734147301426,0.0
4,2018-01-05 11:16:00,2018-01-05 11:18:00,A3.7,POINT(946.28076 -234.516126),"POLYGON((17.098607 77.100402,17.098607 77.100402,17.098607 77.100402,17.098607 77.100402,17.098607 77.100402))",POINT(0.999647326059773 256.080870560757),"POLYGON((0.080978 347.49585,0.080978 347.49585,0.080978 347.49585,0.080978 347.49585,0.080978 347.49585))",POINT(16.16313 -14),"POLYGON((-71.83687 1,-71.83687 1,-71.83687 1,-71.83687 1,-71.83687 1))",UTC-HGS-TOPO,POINT(89 -14),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-05 11:17:00,true,,0,90.0,-13.0,88.0,-15.0,-234.516126,946.28076,-14.0,89.0,974.907734147301426,0.0
5,2018-01-07 04:24:00,2018-01-07 04:38:00,A7.6,POINT(0 63.314214),"POLYGON((-1.702414 -973.47708,1.702414 -973.47708,1.701542 972.88284,-1.701542 972.88284,-1.702414 -973.47708))",POINT(0.064923049363202 0),"POLYGON((0.998215 179.899801,0.998215 180.100199,0.997606 359.899792,0.997606 0.100208,0.998215 179.899801))",POINT(-95.40764 0),"POLYGON((174.69236 -89.9,-5.50764 -89.9,-5.50764 89.9,174.69236 89.9,174.69236 -89.9))",UTC-HGS-TOPO,POINT(0 0),"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",2018-01-07 04:33:00,true,,0,89.9000015258789,89.9000015258789,-89.9000015258789,-89.9000015258789,63.314214,0.0,0.0,0.0,63.3142139999999927,90.0
6,2018-01-07 04:24:00,2018-01-07 04:38:00,A7.6,POINT(819.79824 375.231996),"POLYGON((17.098015 80.35938,17.098015 80.35938,17.098015 80.35938,17.098015 80.35938,17.098015 80.35938))",POINT(0.924501794585132 294.594167369817),"POLYGON((0.084246 347.988334,0.084246 347.988334,0.084246 347.988334,0.084246 347.988334,0.084246 347.988334))",POINT(-31.40764 21),"POLYGON((-94.40764 1,-94.40764 1,-94.40764 1,-94.40764 1,-94.40764 1))",UTC-HGS-TOPO,POINT(64 21),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-07 04:33:00,true,,2693,65.0,22.0,63.0,20.0,375.231996,819.79824,21.0,64.0,901.592039189145453,0.0
7,2018-01-10 03:22:08,2018-01-10 03:24:44,,POINT(268.8 -499.2),"POLYGON((230.4 -537.6,307.2 -537.6,307.2 -460.8,230.4 -460.8,230.4 -537.6))",POINT(0.581020328046895 208.300755766006),"POLYGON((0.599387 203.198591,0.634526 209.744881,0.567538 213.690068,0.527958 206.565051,0.599387 203.198591))",POINT(-114.913608 -34.444292),"POLYGON((-117.18639 -37.143004,-111.219886 -37.010172,-112.693342 -31.812412,-118.262138 -31.930391,-117.18639 -37.143004))",UTC-HPC-TOPO,POINT(19.434732 -34.444292),"POLYGON((17.16195 -37.143004,23.128454 -37.010172,21.654998 -31.812412,16.086202 -31.930391,17.16195 -37.143004))",2018-01-10 03:22:44,true,,,307.20001220703125,-460.79998779296875,230.39999389648438,-537.5999755859375,-499.2,268.8,-34.444292,19.434732,566.969205512962503,2.0
8,2018-01-12 13:08:00,2018-01-12 13:10:00,B1.9,POINT(0 73.128126),"POLYGON((-1.702141 -972.6378,1.702141 -972.6378,1.701108 971.95206,-1.701108 971.95206,-1.702141 -972.6378))",POINT(0.075001931505636 0),"POLYGON((0.997562 179.899731,0.997562 180.100269,0.996858 359.899721,0.996858 0.100279,0.997562 179.899731))",POINT(-166.04246 0),"POLYGON((104.05754 -89.9,-76.14246 -89.9,-76.14246 89.9,104.05754 89.9,104.05754 -89.9))",UTC-HGS-TOPO,POINT(0 0),"POLYGON((-89.9 -89.9,89.9 -89.9,89.9 89.9,-89.9 89.9,-89.9 -89.9))",2018-01-12 13:09:00,true,,0,89.9000015258789,89.9000015258789,-89.9000015258789,-89.9000015258789,73.128126,0.0,0.0,0.0,73.1281259999999946,90.0
9,2018-01-12 13:08:00,2018-01-12 13:11:00,B1.9,POINT(912.69468 -77.002734),"POLYGON((17.094372 90.154566,17.094372 90.154566,17.094372 90.154566,17.094372 90.154566,17.094372 90.154566))",POINT(0.939406829662907 265.177458436907),"POLYGON((0.094112 349.2635,0.094112 349.2635,0.094112 349.2635,0.094112 349.2635,0.094112 349.2635))",POINT(-96.04246 -6),"POLYGON((-165.04246 1,-165.04246 1,-165.04246 1,-165.04246 1,-165.04246 1))",UTC-HGS-TOPO,POINT(70 -6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2018-01-12 13:09:00,true,,2695,71.0,-5.0,69.0,-7.0,-77.002734,912.69468,-6.0,70.0,915.937224892501604,0.0
