Unnamed: 0,event_starttime,event_endtime,fl_goescls,hpc_coord,hpc_bbox,hrc_coord,hrc_bbox,hgc_coord,hgc_bbox,event_coordsys,hgs_coord,hgs_bbox,event_peaktime,active,ar_noaaclass,ar_noaanum,boundbox_c1ur,boundbox_c2ur,boundbox_c1ll,boundbox_c2ll,hpc_y,hpc_x,hgs_y,hgs_x,hpc_radius,event_c2error
163,2015-02-01 03:19:00,2015-02-01 04:15:00,C1.9,POINT(672.8436 -148.118556),"POLYGON((17.06395 119.199444,17.06395 119.199444,17.06395 119.199444,17.06395 119.199444,17.06395 119.199444))",POINT(0.707850553740327 257.585030833678),"POLYGON((0.123717 351.853195,0.123717 351.853195,0.123717 351.853195,0.123717 351.853195,0.123717 351.853195))",POINT(46.8709742 -13),"POLYGON((2.870974 1,2.870974 1,2.870974 1,2.870974 1,2.870974 1))",UTC-HGS-TOPO,POINT(45 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-01 03:55:00,True,,2268,46.0,-12.0,44.0,-14.0,-148.118556,672.8436,-13.0,45.0,688.9540018698528,0.0
164,2015-02-01 03:24:00,2015-02-01 05:14:00,C2.8,POINT(698.53524 -133.786902),"POLYGON((17.063942 119.203626,17.063942 119.203626,17.063942 119.203626,17.063942 119.203626,17.063942 119.203626))",POINT(0.730739544755008 259.157729594489),"POLYGON((0.123722 351.853481,0.123722 351.853481,0.123722 351.853481,0.123722 351.853481,0.123722 351.853481))",POINT(48.825258 -12),"POLYGON((2.825258 1,2.825258 1,2.825258 1,2.825258 1,2.825258 1))",UTC-HGS-TOPO,POINT(47 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-01 04:36:00,True,,2268,48.0,-11.0,46.0,-13.0,-133.786902,698.53524,-12.0,47.0,711.2316195646922,0.0
165,2015-02-01 04:19:00,2015-02-01 06:10:00,C2.8,POINT(698.532 -133.7538),"POLYGON((17.06388 119.2494,17.06388 119.2494,17.06388 119.2494,17.06388 119.2494,17.06388 119.2494))",POINT(0.730733677504753 259.160299576705),"POLYGON((0.123769 351.856596,0.123769 351.856596,0.123769 351.856596,0.123769 351.856596,0.123769 351.856596))",POINT(48.3223814 -12),"POLYGON((2.322381 1,2.322381 1,2.322381 1,2.322381 1,2.322381 1))",UTC-HGS-TOPO,POINT(47 -12),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-01 04:36:00,True,,2268,48.0,-11.0,46.0,-13.0,-133.7538,698.532,-12.0,47.0,711.2222114349636,0.0
166,2015-02-01 06:39:00,2015-02-01 06:47:00,C2.2,POINT(-316.5174 197.904),"POLYGON((17.06364 119.3664,17.06364 119.3664,17.06364 119.3664,17.06364 119.3664,17.06364 119.3664))",POINT(0.383541093841953 57.9841229379477),"POLYGON((0.123889 351.864584,0.123889 351.864584,0.123889 351.864584,0.123889 351.864584,0.123889 351.864584))",POINT(-18.957672163 6),"POLYGON((1.042328 1,1.042328 1,1.042328 1,1.042328 1,1.042328 1))",UTC-HGS-TOPO,POINT(-19 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-01 06:45:00,True,,2277,-18.0,7.0,-20.0,5.0,197.904,-316.5174,6.0,-19.0,373.2951348715383,0.0
167,2015-02-01 08:41:00,2015-02-01 08:51:00,C1.8,POINT(930.462 -279.6702),"POLYGON((17.0634 119.4678,17.0634 119.4678,17.0634 119.4678,17.0634 119.4678,17.0634 119.4678))",POINT(0.998262715406082 253.270728614189),"POLYGON((0.123994 351.871509,0.123994 351.871509,0.123994 351.871509,0.123994 351.871509,0.123994 351.871509))",POINT(86.92685 -17),"POLYGON((-0.07315 1,-0.07315 1,-0.07315 1,-0.07315 1,-0.07315 1))",UTC-HGS-TOPO,POINT(88 -17),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-01 08:46:00,True,,2275,89.0,-16.0,87.0,-18.0,-279.6702,930.462,-17.0,88.0,971.5837350491413,0.0
168,2015-02-01 11:26:00,2015-02-01 11:45:00,C3.2,POINT(706.98 -151.5858),"POLYGON((17.06316 119.6052,17.06316 119.6052,17.06316 119.6052,17.06316 119.6052,17.06316 119.6052))",POINT(0.742914481016818 257.898262812433),"POLYGON((0.124136 351.880835,0.124136 351.880835,0.124136 351.880835,0.124136 351.880835,0.124136 351.880835))",POINT(45.41822 -13),"POLYGON((-1.58178 1,-1.58178 1,-1.58178 1,-1.58178 1,-1.58178 1))",UTC-HGS-TOPO,POINT(48 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-01 11:33:00,True,,2268,49.0,-12.0,47.0,-14.0,-151.5858,706.98,-13.0,48.0,723.0483906085678,0.0
169,2015-02-01 19:25:00,2015-02-01 19:32:00,C1.5,POINT(-202.1478 201.8616),"POLYGON((17.06238 120,17.06238 120,17.06238 120,17.06238 120,17.06238 120))",POINT(0.293540547116798 45.0405882866924),"POLYGON((0.124543 351.907558,0.124543 351.907558,0.124543 351.907558,0.124543 351.907558,0.124543 351.907558))",POINT(-18.9614 6),"POLYGON((-5.9614 1,-5.9614 1,-5.9614 1,-5.9614 1,-5.9614 1))",UTC-HGS-TOPO,POINT(-12 6),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-01 19:30:00,True,,2277,-11.0,7.0,-13.0,5.0,201.8616,-202.1478,6.0,-12.0,285.6778580838914,0.0
170,2015-02-01 21:13:00,2015-02-01 21:36:00,C3.0,POINT(778.902 -160.7646),"POLYGON((17.0622 120.0888,17.0622 120.0888,17.0622 120.0888,17.0622 120.0888,17.0622 120.0888))",POINT(0.817217904294177 258.337970494835),"POLYGON((0.124635 351.913547,0.124635 351.913547,0.124635 351.913547,0.124635 351.913547,0.124635 351.913547))",POINT(47.05113 -13),"POLYGON((-6.94887 1,-6.94887 1,-6.94887 1,-6.94887 1,-6.94887 1))",UTC-HGS-TOPO,POINT(55 -13),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-01 21:26:00,True,,2268,56.0,-12.0,54.0,-14.0,-160.7646,778.902,-13.0,55.0,795.3197987081422,0.0
171,2015-02-02 06:21:00,2015-02-02 06:27:00,C1.0,POINT(-151.7898 220.0146),"POLYGON((17.06124 120.5352,17.06124 120.5352,17.06124 120.5352,17.06124 120.5352,17.06124 120.5352))",POINT(0.274669300329994 34.6020985964452),"POLYGON((0.125095 351.943548,0.125095 351.943548,0.125095 351.943548,0.125095 351.943548,0.125095 351.943548))",POINT(-21.95937 7),"POLYGON((-11.95937 1,-11.95937 1,-11.95937 1,-11.95937 1,-11.95937 1))",UTC-HGS-TOPO,POINT(-9 7),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-02 06:24:00,True,,2277,-8.0,8.0,-10.0,6.0,220.0146,-151.7898,7.0,-9.0,267.29490754071617,0.0
172,2015-02-02 14:26:00,2015-02-02 14:44:00,C1.7,POINT(-858.24 -105.1824),"POLYGON((17.0604 120.9264,17.0604 120.9264,17.0604 120.9264,17.0604 120.9264,17.0604 120.9264))",POINT(0.888559376603667 96.987094524693),"POLYGON((0.125499 351.969661,0.125499 351.969661,0.125499 351.969661,0.125499 351.969661,0.125499 351.969661))",POINT(-80.39385 -9),"POLYGON((-16.39385 1,-16.39385 1,-16.39385 1,-16.39385 1,-16.39385 1))",UTC-HGS-TOPO,POINT(-63 -9),"POLYGON((1 1,1 1,1 1,1 1,1 1))",2015-02-02 14:36:00,True,,2280,-62.0,-8.0,-64.0,-10.0,-105.1824,-858.24,-9.0,-63.0,864.6613411444739,0.0
